id,description,state,quorumVotes,tokenHoldersAtStart,delegatesAtStart,againstDelegateVotes,forDelegateVotes,abstainDelegateVotes,totalDelegateVotes,againstWeightedVotes,forWeightedVotes,abstainWeightedVotes,totalWeightedVotes,creationBlock,votes,startBlock,endBlock,proposer.id
1,CIP-3 & 4: Transfer ETH to team multi sign for funding of payroll and community grants,EXECUTED,400000000000000000000000,325,4,0,1,0,1,0,1000000000000000000000002,0,1000000000000000000000002,12884721,"[{'choice': 'FOR', 'weight': '1000000000000000000000002', 'voter': {'id': '0xa70b638b70154edfcbb8dbbbd04900f328f32c35'}}]",12884722,12902002,0xa70b638b70154edfcbb8dbbbd04900f328f32c35
2,CIP-8: Brand and Marketing Budget,EXECUTED,400000000000000000000000,370,4,0,1,0,1,0,998601000000000000000002,0,998601000000000000000002,13148651,"[{'choice': 'FOR', 'weight': '998601000000000000000002', 'voter': {'id': '0xa70b638b70154edfcbb8dbbbd04900f328f32c35'}}]",13148652,13165932,0xa70b638b70154edfcbb8dbbbd04900f328f32c35
3,CIP-7: Airdrop early TCAP Testers & CIP-10 Cryptex Community Grants Program Q4,ACTIVE,400000000000000000000000,825,12,0,3,0,3,0,166787445851995836161788,0,166787445851995836161788,13608892,"[{'choice': 'FOR', 'weight': '54083387685350059572039', 'voter': {'id': '0x097c39e5e576a8706404cd0d81e05b522f5bcaff'}}, {'choice': 'FOR', 'weight': '55537864763577811067308', 'voter': {'id': '0x564bca365d62bcc22db53d032f8dbd35439c9206'}}, {'choice': 'FOR', 'weight': '57166193403067965522441', 'voter': {'id': '0x767d222a509d107522e50161ca17ffcf0e5aa3de'}}]",13608893,13626173,0xa70b638b70154edfcbb8dbbbd04900f328f32c35
4,CIP-11 Add AAVE and LINK Vaults,EXECUTED,400000000000000000000000,789,12,0,5,0,5,0,425613941732959329814524,0,425613941732959329814524,13994021,"[{'choice': 'FOR', 'weight': '190582394302798881058401', 'voter': {'id': '0x097c39e5e576a8706404cd0d81e05b522f5bcaff'}}, {'choice': 'FOR', 'weight': '103843716639718352273081', 'voter': {'id': '0x564bca365d62bcc22db53d032f8dbd35439c9206'}}, {'choice': 'FOR', 'weight': '44812698553587384224059', 'voter': {'id': '0x767d222a509d107522e50161ca17ffcf0e5aa3de'}}, {'choice': 'FOR', 'weight': '73889919558552514604320', 'voter': {'id': '0x9b6812bf787b814cd2aa13d319a371eac5dff49b'}}, {'choice': 'FOR', 'weight': '12485212678302197654663', 'voter': {'id': '0xa36bab9f9e2392c00a2251caf382f5559c00f4de'}}]",13994022,14011302,0xa70b638b70154edfcbb8dbbbd04900f328f32c35
5,"CIP-12: Q1 + Q2 Brand, Marketing & Development Budget",EXECUTED,400000000000000000000000,812,11,0,5,0,5,0,442857844575084195726759,0,442857844575084195726759,14071958,"[{'choice': 'FOR', 'weight': '166397169153304998845785', 'voter': {'id': '0x097c39e5e576a8706404cd0d81e05b522f5bcaff'}}, {'choice': 'FOR', 'weight': '91363990363427699046782', 'voter': {'id': '0x564bca365d62bcc22db53d032f8dbd35439c9206'}}, {'choice': 'FOR', 'weight': '34545637499248234206917', 'voter': {'id': '0x767d222a509d107522e50161ca17ffcf0e5aa3de'}}, {'choice': 'FOR', 'weight': '111919825018256583892675', 'voter': {'id': '0x9b6812bf787b814cd2aa13d319a371eac5dff49b'}}, {'choice': 'FOR', 'weight': '38631222540846679734600', 'voter': {'id': '0xa36bab9f9e2392c00a2251caf382f5559c00f4de'}}]",14071959,14089239,0xa70b638b70154edfcbb8dbbbd04900f328f32c35
6,CIP-13: Add hard mode vaults to TCAP,EXECUTED,400000000000000000000000,1085,13,0,7,0,7,0,642087937914213412852145,0,642087937914213412852145,14758007,"[{'choice': 'FOR', 'weight': '196181163117718324681412', 'voter': {'id': '0x097c39e5e576a8706404cd0d81e05b522f5bcaff'}}, {'choice': 'FOR', 'weight': '76532848973047411074448', 'voter': {'id': '0x564bca365d62bcc22db53d032f8dbd35439c9206'}}, {'choice': 'FOR', 'weight': '109613927177144032429457', 'voter': {'id': '0x9b6812bf787b814cd2aa13d319a371eac5dff49b'}}, {'choice': 'FOR', 'weight': '88857517646303634189450', 'voter': {'id': '0xa36bab9f9e2392c00a2251caf382f5559c00f4de'}}, {'choice': 'FOR', 'weight': '420000000000000000000', 'voter': {'id': '0xd27e8256196d6f794c4329644c225b7b81a260f7'}}, {'choice': 'FOR', 'weight': '24649250000000000000000', 'voter': {'id': '0xf183d7fb6d86f60c1d6794ed29ce9cb3919efeaf'}}, {'choice': 'FOR', 'weight': '145833231000000010477378', 'voter': {'id': '0xf71e9c766cdf169edfbe2749490943c1dc6b8a55'}}]",14758008,14775288,0xa70b638b70154edfcbb8dbbbd04900f328f32c35
7,CIP-14: Increase Hard Mode Vault Liquidation Ratio to 125% & Penalty to 19%,EXECUTED,400000000000000000000000,1160,13,0,7,0,7,0,662150989273597643781733,0,662150989273597643781733,14957346,"[{'choice': 'FOR', 'weight': '160434888935771329985501', 'voter': {'id': '0x097c39e5e576a8706404cd0d81e05b522f5bcaff'}}, {'choice': 'FOR', 'weight': '0', 'voter': {'id': '0x3c57f6239cf0202436e253170a6e69d54731ad12'}}, {'choice': 'FOR', 'weight': '68363061209634664126947', 'voter': {'id': '0x564bca365d62bcc22db53d032f8dbd35439c9206'}}, {'choice': 'FOR', 'weight': '67288042809166202797394', 'voter': {'id': '0x767d222a509d107522e50161ca17ffcf0e5aa3de'}}, {'choice': 'FOR', 'weight': '91604975034780108881477', 'voter': {'id': '0x9b6812bf787b814cd2aa13d319a371eac5dff49b'}}, {'choice': 'FOR', 'weight': '128107458122558314505469', 'voter': {'id': '0xa36bab9f9e2392c00a2251caf382f5559c00f4de'}}, {'choice': 'FOR', 'weight': '146352563161687023484945', 'voter': {'id': '0xf71e9c766cdf169edfbe2749490943c1dc6b8a55'}}]",14957347,14974627,0xa70b638b70154edfcbb8dbbbd04900f328f32c35
8,"  CIP-15: 2nd Half 2022 Expenditures: Contributors, Marketing and Operations Budget",EXECUTED,400000000000000000000000,1248,13,0,6,0,6,0,452137064160435629294712,0,452137064160435629294712,15186549,"[{'choice': 'FOR', 'weight': '147496553437276952588185', 'voter': {'id': '0x097c39e5e576a8706404cd0d81e05b522f5bcaff'}}, {'choice': 'FOR', 'weight': '0', 'voter': {'id': '0x3c57f6239cf0202436e253170a6e69d54731ad12'}}, {'choice': 'FOR', 'weight': '74296713591524895858409', 'voter': {'id': '0x564bca365d62bcc22db53d032f8dbd35439c9206'}}, {'choice': 'FOR', 'weight': '85220967289075466342649', 'voter': {'id': '0x9b6812bf787b814cd2aa13d319a371eac5dff49b'}}, {'choice': 'FOR', 'weight': '145122829842558314505469', 'voter': {'id': '0xa36bab9f9e2392c00a2251caf382f5559c00f4de'}}, {'choice': 'FOR', 'weight': '0', 'voter': {'id': '0xf188ccdd5107fc2c04ede0ec04afbbf45dae275d'}}]",15186550,15203830,0xa70b638b70154edfcbb8dbbbd04900f328f32c35
