id,forWeightedVotes,againstWeightedVotes,totalWeightedVotes,timestamp,blockNumber,proposal.id
36347465800525666261003865519991471077700365134901445385622729880479025149094-19216,19806865802352724587179483,0,19806865802352724587179483,1660265780,15323992,36347465800525666261003865519991471077700365134901445385622729880479025149094
36347465800525666261003865519991471077700365134901445385622729880479025149094-19217,20046352105779727307100912,0,20046352105779727307100912,1660425608,15335756,36347465800525666261003865519991471077700365134901445385622729880479025149094
39500895228849331989581847250717493978170495777124489917428670911162801285205-19213,12247628282268423057413807,0,12247628282268423057413807,1660083150,15310603,39500895228849331989581847250717493978170495777124489917428670911162801285205
39500895228849331989581847250717493978170495777124489917428670911162801285205-19214,19172342315524692801126779,0,19172342315524692801126779,1660126929,15313783,39500895228849331989581847250717493978170495777124489917428670911162801285205
39500895228849331989581847250717493978170495777124489917428670911162801285205-19215,19272731103271011568926673,0,19272731103271011568926673,1660228496,15321252,39500895228849331989581847250717493978170495777124489917428670911162801285205
39500895228849331989581847250717493978170495777124489917428670911162801285205-19217,19512217406698014288848102,0,19512217406698014288848102,1660425584,15335753,39500895228849331989581847250717493978170495777124489917428670911162801285205
39500895228849331989581847250717493978170495777124489917428670911162801285205-19219,31695198490773224788886043,0,31695198490773224788886043,1660592114,15347861,39500895228849331989581847250717493978170495777124489917428670911162801285205
44722487922037589438348533008872436501968523663344516591705387280334508178653-19056,2751941530760723883656730,0,2751941530760723883656730,1646523267,14329866,44722487922037589438348533008872436501968523663344516591705387280334508178653
44722487922037589438348533008872436501968523663344516591705387280334508178653-19057,3831549014383063064811974,0,3831549014383063064811974,1646605606,14335969,44722487922037589438348533008872436501968523663344516591705387280334508178653
44722487922037589438348533008872436501968523663344516591705387280334508178653-19058,7342901748141042721934851,0,7342901748141042721934851,1646692297,14342419,44722487922037589438348533008872436501968523663344516591705387280334508178653
44722487922037589438348533008872436501968523663344516591705387280334508178653-19059,7353153123141042721934850,0,7353153123141042721934850,1646759152,14347387,44722487922037589438348533008872436501968523663344516591705387280334508178653
44722487922037589438348533008872436501968523663344516591705387280334508178653-19060,52457992830583725770727706,0,52457992830583725770727706,1646866084,14355384,44722487922037589438348533008872436501968523663344516591705387280334508178653
44722487922037589438348533008872436501968523663344516591705387280334508178653-19061,52464069997004023101988299,0,52464069997004023101988299,1646924278,14359767,44722487922037589438348533008872436501968523663344516591705387280334508178653
44722487922037589438348533008872436501968523663344516591705387280334508178653-19062,52464069997004023101988299,0,52464069997004023101988299,1646970407,14363264,44722487922037589438348533008872436501968523663344516591705387280334508178653
62891918622638971421357339546628458361358910119691695028890814078939406051786-19213,12100377131419864614537271,0,12100377131419864614537271,1660073683,15309863,62891918622638971421357339546628458361358910119691695028890814078939406051786
62891918622638971421357339546628458361358910119691695028890814078939406051786-19214,19166441469148829422391280,0,19166441469148829422391280,1660127571,15313823,62891918622638971421357339546628458361358910119691695028890814078939406051786
62891918622638971421357339546628458361358910119691695028890814078939406051786-19215,19266830256895148190191174,0,19266830256895148190191174,1660228529,15321254,62891918622638971421357339546628458361358910119691695028890814078939406051786
62891918622638971421357339546628458361358910119691695028890814078939406051786-19217,19506316560322150910112603,0,19506316560322150910112603,1660425546,15335752,62891918622638971421357339546628458361358910119691695028890814078939406051786
64340739441460566208123094464734945058073378792903852367565819944210968376941-19213,12100377131419864614537271,0,12100377131419864614537271,1660057446,15308688,64340739441460566208123094464734945058073378792903852367565819944210968376941
64340739441460566208123094464734945058073378792903852367565819944210968376941-19214,12304202914761207640020741,0,12304202914761207640020741,1660124195,15313606,64340739441460566208123094464734945058073378792903852367565819944210968376941
64340739441460566208123094464734945058073378792903852367565819944210968376941-19215,25637536248094540973354052,0,25637536248094540973354052,1660260952,15323620,64340739441460566208123094464734945058073378792903852367565819944210968376941
64340739441460566208123094464734945058073378792903852367565819944210968376941-19217,25877022551521543693275481,0,25877022551521543693275481,1660425478,15335747,64340739441460566208123094464734945058073378792903852367565819944210968376941
64340739441460566208123094464734945058073378792903852367565819944210968376941-19219,38060003635596754193313422,0,38060003635596754193313422,1660592032,15347854,64340739441460566208123094464734945058073378792903852367565819944210968376941
65877516324002928973134267399784066226525963016911174900291310085080436251009-19235,27485082728369179712421968,0,27485082728369179712421968,1661971605,15448288,65877516324002928973134267399784066226525963016911174900291310085080436251009
65877516324002928973134267399784066226525963016911174900291310085080436251009-19236,28135115728369179712421968,0,28135115728369179712421968,1662052649,15454122,65877516324002928973134267399784066226525963016911174900291310085080436251009
65877516324002928973134267399784066226525963016911174900291310085080436251009-19237,28298306290513355659517160,0,28298306290513355659517160,1662132793,15459974,65877516324002928973134267399784066226525963016911174900291310085080436251009
65877516324002928973134267399784066226525963016911174900291310085080436251009-19238,28301876222022642142163539,0,28301876222022642142163539,1662208027,15465373,65877516324002928973134267399784066226525963016911174900291310085080436251009
65877516324002928973134267399784066226525963016911174900291310085080436251009-19239,28369917283146263983859756,0,28369917283146263983859756,1662272595,15470057,65877516324002928973134267399784066226525963016911174900291310085080436251009
65877516324002928973134267399784066226525963016911174900291310085080436251009-19240,28369917283146263983859756,0,28369917283146263983859756,1662375689,15477479,65877516324002928973134267399784066226525963016911174900291310085080436251009
65877516324002928973134267399784066226525963016911174900291310085080436251009-19241,28744821305880900666277374,0,28744821305880900666277374,1662476227,15484747,65877516324002928973134267399784066226525963016911174900291310085080436251009
65877516324002928973134267399784066226525963016911174900291310085080436251009-19242,28744821305880900666277374,0,28744821305880900666277374,1662570923,15491552,65877516324002928973134267399784066226525963016911174900291310085080436251009
68420414759009058455529639661648577870701186550104383495136732173350562753933-19250,3919540198473936899862825,0,3919540198473936899862825,1663280987,15542063,68420414759009058455529639661648577870701186550104383495136732173350562753933
68420414759009058455529639661648577870701186550104383495136732173350562753933-19251,27533472488853934448902182,0,27533472488853934448902182,1663363067,15548795,68420414759009058455529639661648577870701186550104383495136732173350562753933
68420414759009058455529639661648577870701186550104383495136732173350562753933-19252,27533472488853934448902182,0,27533472488853934448902182,1663375163,15549791,68420414759009058455529639661648577870701186550104383495136732173350562753933
