,Unnamed: 0,id,choice,weight,reason,block,blockTime,txnHash,voter.id,proposal.id,dao,Offchains,choices,description,state,tokenHoldersAtStart,delegatesAtStart,againstDelegateVotes,forDelegateVotes,abstainDelegateVotes,totalDelegateVotes,againstWeightedVotes,forWeightedVotes,abstainWeightedVotes,totalWeightedVotes,creationBlock,votes,startBlock,endBlock,proposer.id
0,0,0x016c2fd7f34eb1a6421118b1f640832a8c4964ed-1417368170854257716497375565637162126841524133866687026309406285091540520352,FOR,0,,15679721,1664946551,0xe604ae5a9851dcaf27d46ac6645fdea55c04a0b9a5182ebffb888315f1433ccb,0x016c2fd7f34eb1a6421118b1f640832a8c4964ed,1417368170854257716497375565637162126841524133866687026309406285091540520352,Silo,0,"['FOR', 'AGAINST', 'ABSTAIN']","SIP-17: Register new Uniswap and Chainlink providers 

This proposal consists of multiple actions. If the vote is passed, actions will be executed on-chain, resulting in
adding support for new price provider implementations. These providers correspond to Uniswap V3 with support for
multiple pool paths, and Chainlink V3.

## Action 1: Register ChainlinkV3 price provider

The action will register the Chainlink price provider in the Price Providers Repository.

## Action 2: Register UniswapV3 V2 price provider

The action will register the new version of the Uniswap price provider in the Price Providers Repository.
",ACTIVE,3010,77,0,39,0,39,0,30984322649139414823538217,0,30984322649139414823538217,15676371,"[{'choice': 'FOR', 'weight': '0', 'voter': {'id': '0x016c2fd7f34eb1a6421118b1f640832a8c4964ed'}}, {'choice': 'FOR', 'weight': '0', 'voter': {'id': '0x05b8312f545ce7daae10aae93aea375d366bf4b5'}}, {'choice': 'FOR', 'weight': '0', 'voter': {'id': '0x0d93f519aeb8d75d208b8fcd5730de02f673542c'}}, {'choice': 'FOR', 'weight': '0', 'voter': {'id': '0x204bfb4889f6370f4627de4056db557527198e66'}}, {'choice': 'FOR', 'weight': '20324774173859445682321854', 'voter': {'id': '0x3304d37f3fe450c4326f2f9e50498fbfb0431b29'}}, {'choice': 'FOR', 'weight': '4551560087408352068226525', 'voter': {'id': '0x388de563fe806a6565291c6ec52dff0cfa76a0e6'}}, {'choice': 'FOR', 'weight': '0', 'voter': {'id': '0x44f5579de7763623a79a4e618dbb26a3ff0955c5'}}, {'choice': 'FOR', 'weight': '288008127560787295486756', 'voter': {'id': '0x4a0904e50d759a9d70db078a2249ce638caeaa2e'}}, {'choice': 'FOR', 'weight': '0', 'voter': {'id': '0x4a7d88d29a26dd3169988f3a12dff6a3ea784cff'}}, {'choice': 'FOR', 'weight': '0', 'voter': {'id': '0x5ab73e2f1124e10998491e19b36ff3ff38f678c6'}}, {'choice': 'FOR', 'weight': '0', 'voter': {'id': '0x6b491aebe1fdd3dff345b2cd915bdb3ad8ad3e84'}}, {'choice': 'FOR', 'weight': '0', 'voter': {'id': '0x74498dfe1cf6dc63fba9f06650ec864d884ba1db'}}, {'choice': 'FOR', 'weight': '0', 'voter': {'id': '0x7750b18cc5398f2bdde8dd368762d85e764497ec'}}, {'choice': 'FOR', 'weight': '0', 'voter': {'id': '0x784ba3ad7b3036a7765c504dab038f7f7350763b'}}, {'choice': 'FOR', 'weight': '0', 'voter': {'id': '0x79438224bc21b0e6b45ecf9f8caadfbdb874dedd'}}, {'choice': 'FOR', 'weight': '68041061123621841696217', 'voter': {'id': '0x7b0b35b416631f05f321fe74990817dca81cabde'}}, {'choice': 'FOR', 'weight': '0', 'voter': {'id': '0x8d86df61da1eefa281d263c47c77629a6f9f2c3a'}}, {'choice': 'FOR', 'weight': '163190562144175947095192', 'voter': {'id': '0x8e0ccd52b92a4280f78f19b10e274667591240eb'}}, {'choice': 'FOR', 'weight': '0', 'voter': {'id': '0x93fa26253abbfb21a7f2749a81bb25a7e5f95ba1'}}, {'choice': 'FOR', 'weight': '0', 'voter': {'id': '0x9602c750905b2dd6d5f477d68ff218c7dc5b943c'}}, {'choice': 'FOR', 'weight': '4169540198473936899862825', 'voter': {'id': '0x9b8b04b6f82cd5e1dae58ca3614d445f93defc5c'}}, {'choice': 'FOR', 'weight': '0', 'voter': {'id': '0xa9f709bca4e505411f9aac4b019dcfa69e21a779'}}, {'choice': 'FOR', 'weight': '0', 'voter': {'id': '0xab2dce783011a5ae40110678004d1f14efc73536'}}, {'choice': 'FOR', 'weight': '715507760144589340086004', 'voter': {'id': '0xab2eed56b9e86ab9db4221a25332667183aabcc8'}}, {'choice': 'FOR', 'weight': '0', 'voter': {'id': '0xb90890ee1a786ec18af20dd6ce0b7e4ce56d2d4f'}}, {'choice': 'FOR', 'weight': '0', 'voter': {'id': '0xba5a04047df2cd3f25cb0054952d4aea0babef95'}}, {'choice': 'FOR', 'weight': '0', 'voter': {'id': '0xc1d4325fd08599a9178ca5df6de4993207fcec5f'}}, {'choice': 'FOR', 'weight': '0', 'voter': {'id': '0xca93e1912ab9bd7858334b22eb6f4b152c27d77f'}}, {'choice': 'FOR', 'weight': '0', 'voter': {'id': '0xcfe856e0df0f3950fb118a5ad22b4021aaa60e9f'}}, {'choice': 'FOR', 'weight': '0', 'voter': {'id': '0xd30715949029b4cb5b4db073fc10814818a60e8a'}}, {'choice': 'FOR', 'weight': '0', 'voter': {'id': '0xdc68ff3e2ccf723eba0a33959de70406a176be95'}}, {'choice': 'FOR', 'weight': '374904022734636682417618', 'voter': {'id': '0xe18fe1fe0cbae90b9c373336bec90d3730eedd91'}}, {'choice': 'FOR', 'weight': '0', 'voter': {'id': '0xe2d1b3c4807ace55767c1f320c7c052d94b517f6'}}, {'choice': 'FOR', 'weight': '280706649326877941841937', 'voter': {'id': '0xe7db0d2384587956ef9d47304e96236022cce3af'}}, {'choice': 'FOR', 'weight': '0', 'voter': {'id': '0xe8f72382109af3ef787cb9ea983ce33c741b3db4'}}, {'choice': 'FOR', 'weight': '48090006362991124503289', 'voter': {'id': '0xeb4752ab56a6c2824d1eb081a6cec90dae0652fe'}}, {'choice': 'FOR', 'weight': '0', 'voter': {'id': '0xf017890c1a5f56a96aa10eda72004b9b087f81a7'}}, {'choice': 'FOR', 'weight': '0', 'voter': {'id': '0xf6d639fcdd2467139976675fec588ba970e7e599'}}, {'choice': 'FOR', 'weight': '0', 'voter': {'id': '0xfabe6c1b1be983811d1616bec49f679e1d8e928e'}}]",15676372,15697372,0x648fc573e25ceba091d412376d27194f7790fe83
1,3,0x05b8312f545ce7daae10aae93aea375d366bf4b5-1417368170854257716497375565637162126841524133866687026309406285091540520352,FOR,0,,15679701,1664946311,0x1d9b7fd61102ab8fa710c6e376cf833d7bf139ed987c42704ee24f702a94dcc9,0x05b8312f545ce7daae10aae93aea375d366bf4b5,1417368170854257716497375565637162126841524133866687026309406285091540520352,Silo,0,"['FOR', 'AGAINST', 'ABSTAIN']","SIP-17: Register new Uniswap and Chainlink providers 

This proposal consists of multiple actions. If the vote is passed, actions will be executed on-chain, resulting in
adding support for new price provider implementations. These providers correspond to Uniswap V3 with support for
multiple pool paths, and Chainlink V3.

## Action 1: Register ChainlinkV3 price provider

The action will register the Chainlink price provider in the Price Providers Repository.

## Action 2: Register UniswapV3 V2 price provider

The action will register the new version of the Uniswap price provider in the Price Providers Repository.
",ACTIVE,3010,77,0,39,0,39,0,30984322649139414823538217,0,30984322649139414823538217,15676371,"[{'choice': 'FOR', 'weight': '0', 'voter': {'id': '0x016c2fd7f34eb1a6421118b1f640832a8c4964ed'}}, {'choice': 'FOR', 'weight': '0', 'voter': {'id': '0x05b8312f545ce7daae10aae93aea375d366bf4b5'}}, {'choice': 'FOR', 'weight': '0', 'voter': {'id': '0x0d93f519aeb8d75d208b8fcd5730de02f673542c'}}, {'choice': 'FOR', 'weight': '0', 'voter': {'id': '0x204bfb4889f6370f4627de4056db557527198e66'}}, {'choice': 'FOR', 'weight': '20324774173859445682321854', 'voter': {'id': '0x3304d37f3fe450c4326f2f9e50498fbfb0431b29'}}, {'choice': 'FOR', 'weight': '4551560087408352068226525', 'voter': {'id': '0x388de563fe806a6565291c6ec52dff0cfa76a0e6'}}, {'choice': 'FOR', 'weight': '0', 'voter': {'id': '0x44f5579de7763623a79a4e618dbb26a3ff0955c5'}}, {'choice': 'FOR', 'weight': '288008127560787295486756', 'voter': {'id': '0x4a0904e50d759a9d70db078a2249ce638caeaa2e'}}, {'choice': 'FOR', 'weight': '0', 'voter': {'id': '0x4a7d88d29a26dd3169988f3a12dff6a3ea784cff'}}, {'choice': 'FOR', 'weight': '0', 'voter': {'id': '0x5ab73e2f1124e10998491e19b36ff3ff38f678c6'}}, {'choice': 'FOR', 'weight': '0', 'voter': {'id': '0x6b491aebe1fdd3dff345b2cd915bdb3ad8ad3e84'}}, {'choice': 'FOR', 'weight': '0', 'voter': {'id': '0x74498dfe1cf6dc63fba9f06650ec864d884ba1db'}}, {'choice': 'FOR', 'weight': '0', 'voter': {'id': '0x7750b18cc5398f2bdde8dd368762d85e764497ec'}}, {'choice': 'FOR', 'weight': '0', 'voter': {'id': '0x784ba3ad7b3036a7765c504dab038f7f7350763b'}}, {'choice': 'FOR', 'weight': '0', 'voter': {'id': '0x79438224bc21b0e6b45ecf9f8caadfbdb874dedd'}}, {'choice': 'FOR', 'weight': '68041061123621841696217', 'voter': {'id': '0x7b0b35b416631f05f321fe74990817dca81cabde'}}, {'choice': 'FOR', 'weight': '0', 'voter': {'id': '0x8d86df61da1eefa281d263c47c77629a6f9f2c3a'}}, {'choice': 'FOR', 'weight': '163190562144175947095192', 'voter': {'id': '0x8e0ccd52b92a4280f78f19b10e274667591240eb'}}, {'choice': 'FOR', 'weight': '0', 'voter': {'id': '0x93fa26253abbfb21a7f2749a81bb25a7e5f95ba1'}}, {'choice': 'FOR', 'weight': '0', 'voter': {'id': '0x9602c750905b2dd6d5f477d68ff218c7dc5b943c'}}, {'choice': 'FOR', 'weight': '4169540198473936899862825', 'voter': {'id': '0x9b8b04b6f82cd5e1dae58ca3614d445f93defc5c'}}, {'choice': 'FOR', 'weight': '0', 'voter': {'id': '0xa9f709bca4e505411f9aac4b019dcfa69e21a779'}}, {'choice': 'FOR', 'weight': '0', 'voter': {'id': '0xab2dce783011a5ae40110678004d1f14efc73536'}}, {'choice': 'FOR', 'weight': '715507760144589340086004', 'voter': {'id': '0xab2eed56b9e86ab9db4221a25332667183aabcc8'}}, {'choice': 'FOR', 'weight': '0', 'voter': {'id': '0xb90890ee1a786ec18af20dd6ce0b7e4ce56d2d4f'}}, {'choice': 'FOR', 'weight': '0', 'voter': {'id': '0xba5a04047df2cd3f25cb0054952d4aea0babef95'}}, {'choice': 'FOR', 'weight': '0', 'voter': {'id': '0xc1d4325fd08599a9178ca5df6de4993207fcec5f'}}, {'choice': 'FOR', 'weight': '0', 'voter': {'id': '0xca93e1912ab9bd7858334b22eb6f4b152c27d77f'}}, {'choice': 'FOR', 'weight': '0', 'voter': {'id': '0xcfe856e0df0f3950fb118a5ad22b4021aaa60e9f'}}, {'choice': 'FOR', 'weight': '0', 'voter': {'id': '0xd30715949029b4cb5b4db073fc10814818a60e8a'}}, {'choice': 'FOR', 'weight': '0', 'voter': {'id': '0xdc68ff3e2ccf723eba0a33959de70406a176be95'}}, {'choice': 'FOR', 'weight': '374904022734636682417618', 'voter': {'id': '0xe18fe1fe0cbae90b9c373336bec90d3730eedd91'}}, {'choice': 'FOR', 'weight': '0', 'voter': {'id': '0xe2d1b3c4807ace55767c1f320c7c052d94b517f6'}}, {'choice': 'FOR', 'weight': '280706649326877941841937', 'voter': {'id': '0xe7db0d2384587956ef9d47304e96236022cce3af'}}, {'choice': 'FOR', 'weight': '0', 'voter': {'id': '0xe8f72382109af3ef787cb9ea983ce33c741b3db4'}}, {'choice': 'FOR', 'weight': '48090006362991124503289', 'voter': {'id': '0xeb4752ab56a6c2824d1eb081a6cec90dae0652fe'}}, {'choice': 'FOR', 'weight': '0', 'voter': {'id': '0xf017890c1a5f56a96aa10eda72004b9b087f81a7'}}, {'choice': 'FOR', 'weight': '0', 'voter': {'id': '0xf6d639fcdd2467139976675fec588ba970e7e599'}}, {'choice': 'FOR', 'weight': '0', 'voter': {'id': '0xfabe6c1b1be983811d1616bec49f679e1d8e928e'}}]",15676372,15697372,0x648fc573e25ceba091d412376d27194f7790fe83
2,18,0x0d93f519aeb8d75d208b8fcd5730de02f673542c-1417368170854257716497375565637162126841524133866687026309406285091540520352,FOR,0,,15679357,1664942111,0x1fb29861cedf9bdd527b5247f0281292acfdcdb361b2fdfbb98f065b458d27d1,0x0d93f519aeb8d75d208b8fcd5730de02f673542c,1417368170854257716497375565637162126841524133866687026309406285091540520352,Silo,0,"['FOR', 'AGAINST', 'ABSTAIN']","SIP-17: Register new Uniswap and Chainlink providers 

This proposal consists of multiple actions. If the vote is passed, actions will be executed on-chain, resulting in
adding support for new price provider implementations. These providers correspond to Uniswap V3 with support for
multiple pool paths, and Chainlink V3.

## Action 1: Register ChainlinkV3 price provider

The action will register the Chainlink price provider in the Price Providers Repository.

## Action 2: Register UniswapV3 V2 price provider

The action will register the new version of the Uniswap price provider in the Price Providers Repository.
",ACTIVE,3010,77,0,39,0,39,0,30984322649139414823538217,0,30984322649139414823538217,15676371,"[{'choice': 'FOR', 'weight': '0', 'voter': {'id': '0x016c2fd7f34eb1a6421118b1f640832a8c4964ed'}}, {'choice': 'FOR', 'weight': '0', 'voter': {'id': '0x05b8312f545ce7daae10aae93aea375d366bf4b5'}}, {'choice': 'FOR', 'weight': '0', 'voter': {'id': '0x0d93f519aeb8d75d208b8fcd5730de02f673542c'}}, {'choice': 'FOR', 'weight': '0', 'voter': {'id': '0x204bfb4889f6370f4627de4056db557527198e66'}}, {'choice': 'FOR', 'weight': '20324774173859445682321854', 'voter': {'id': '0x3304d37f3fe450c4326f2f9e50498fbfb0431b29'}}, {'choice': 'FOR', 'weight': '4551560087408352068226525', 'voter': {'id': '0x388de563fe806a6565291c6ec52dff0cfa76a0e6'}}, {'choice': 'FOR', 'weight': '0', 'voter': {'id': '0x44f5579de7763623a79a4e618dbb26a3ff0955c5'}}, {'choice': 'FOR', 'weight': '288008127560787295486756', 'voter': {'id': '0x4a0904e50d759a9d70db078a2249ce638caeaa2e'}}, {'choice': 'FOR', 'weight': '0', 'voter': {'id': '0x4a7d88d29a26dd3169988f3a12dff6a3ea784cff'}}, {'choice': 'FOR', 'weight': '0', 'voter': {'id': '0x5ab73e2f1124e10998491e19b36ff3ff38f678c6'}}, {'choice': 'FOR', 'weight': '0', 'voter': {'id': '0x6b491aebe1fdd3dff345b2cd915bdb3ad8ad3e84'}}, {'choice': 'FOR', 'weight': '0', 'voter': {'id': '0x74498dfe1cf6dc63fba9f06650ec864d884ba1db'}}, {'choice': 'FOR', 'weight': '0', 'voter': {'id': '0x7750b18cc5398f2bdde8dd368762d85e764497ec'}}, {'choice': 'FOR', 'weight': '0', 'voter': {'id': '0x784ba3ad7b3036a7765c504dab038f7f7350763b'}}, {'choice': 'FOR', 'weight': '0', 'voter': {'id': '0x79438224bc21b0e6b45ecf9f8caadfbdb874dedd'}}, {'choice': 'FOR', 'weight': '68041061123621841696217', 'voter': {'id': '0x7b0b35b416631f05f321fe74990817dca81cabde'}}, {'choice': 'FOR', 'weight': '0', 'voter': {'id': '0x8d86df61da1eefa281d263c47c77629a6f9f2c3a'}}, {'choice': 'FOR', 'weight': '163190562144175947095192', 'voter': {'id': '0x8e0ccd52b92a4280f78f19b10e274667591240eb'}}, {'choice': 'FOR', 'weight': '0', 'voter': {'id': '0x93fa26253abbfb21a7f2749a81bb25a7e5f95ba1'}}, {'choice': 'FOR', 'weight': '0', 'voter': {'id': '0x9602c750905b2dd6d5f477d68ff218c7dc5b943c'}}, {'choice': 'FOR', 'weight': '4169540198473936899862825', 'voter': {'id': '0x9b8b04b6f82cd5e1dae58ca3614d445f93defc5c'}}, {'choice': 'FOR', 'weight': '0', 'voter': {'id': '0xa9f709bca4e505411f9aac4b019dcfa69e21a779'}}, {'choice': 'FOR', 'weight': '0', 'voter': {'id': '0xab2dce783011a5ae40110678004d1f14efc73536'}}, {'choice': 'FOR', 'weight': '715507760144589340086004', 'voter': {'id': '0xab2eed56b9e86ab9db4221a25332667183aabcc8'}}, {'choice': 'FOR', 'weight': '0', 'voter': {'id': '0xb90890ee1a786ec18af20dd6ce0b7e4ce56d2d4f'}}, {'choice': 'FOR', 'weight': '0', 'voter': {'id': '0xba5a04047df2cd3f25cb0054952d4aea0babef95'}}, {'choice': 'FOR', 'weight': '0', 'voter': {'id': '0xc1d4325fd08599a9178ca5df6de4993207fcec5f'}}, {'choice': 'FOR', 'weight': '0', 'voter': {'id': '0xca93e1912ab9bd7858334b22eb6f4b152c27d77f'}}, {'choice': 'FOR', 'weight': '0', 'voter': {'id': '0xcfe856e0df0f3950fb118a5ad22b4021aaa60e9f'}}, {'choice': 'FOR', 'weight': '0', 'voter': {'id': '0xd30715949029b4cb5b4db073fc10814818a60e8a'}}, {'choice': 'FOR', 'weight': '0', 'voter': {'id': '0xdc68ff3e2ccf723eba0a33959de70406a176be95'}}, {'choice': 'FOR', 'weight': '374904022734636682417618', 'voter': {'id': '0xe18fe1fe0cbae90b9c373336bec90d3730eedd91'}}, {'choice': 'FOR', 'weight': '0', 'voter': {'id': '0xe2d1b3c4807ace55767c1f320c7c052d94b517f6'}}, {'choice': 'FOR', 'weight': '280706649326877941841937', 'voter': {'id': '0xe7db0d2384587956ef9d47304e96236022cce3af'}}, {'choice': 'FOR', 'weight': '0', 'voter': {'id': '0xe8f72382109af3ef787cb9ea983ce33c741b3db4'}}, {'choice': 'FOR', 'weight': '48090006362991124503289', 'voter': {'id': '0xeb4752ab56a6c2824d1eb081a6cec90dae0652fe'}}, {'choice': 'FOR', 'weight': '0', 'voter': {'id': '0xf017890c1a5f56a96aa10eda72004b9b087f81a7'}}, {'choice': 'FOR', 'weight': '0', 'voter': {'id': '0xf6d639fcdd2467139976675fec588ba970e7e599'}}, {'choice': 'FOR', 'weight': '0', 'voter': {'id': '0xfabe6c1b1be983811d1616bec49f679e1d8e928e'}}]",15676372,15697372,0x648fc573e25ceba091d412376d27194f7790fe83
3,27,0x204bfb4889f6370f4627de4056db557527198e66-1417368170854257716497375565637162126841524133866687026309406285091540520352,FOR,0,,15679819,1664947727,0xe706977b3baf6806bab004bab93e87b316764f2d670a2f1e98bde8804b200584,0x204bfb4889f6370f4627de4056db557527198e66,1417368170854257716497375565637162126841524133866687026309406285091540520352,Silo,0,"['FOR', 'AGAINST', 'ABSTAIN']","SIP-17: Register new Uniswap and Chainlink providers 

This proposal consists of multiple actions. If the vote is passed, actions will be executed on-chain, resulting in
adding support for new price provider implementations. These providers correspond to Uniswap V3 with support for
multiple pool paths, and Chainlink V3.

## Action 1: Register ChainlinkV3 price provider

The action will register the Chainlink price provider in the Price Providers Repository.

## Action 2: Register UniswapV3 V2 price provider

The action will register the new version of the Uniswap price provider in the Price Providers Repository.
",ACTIVE,3010,77,0,39,0,39,0,30984322649139414823538217,0,30984322649139414823538217,15676371,"[{'choice': 'FOR', 'weight': '0', 'voter': {'id': '0x016c2fd7f34eb1a6421118b1f640832a8c4964ed'}}, {'choice': 'FOR', 'weight': '0', 'voter': {'id': '0x05b8312f545ce7daae10aae93aea375d366bf4b5'}}, {'choice': 'FOR', 'weight': '0', 'voter': {'id': '0x0d93f519aeb8d75d208b8fcd5730de02f673542c'}}, {'choice': 'FOR', 'weight': '0', 'voter': {'id': '0x204bfb4889f6370f4627de4056db557527198e66'}}, {'choice': 'FOR', 'weight': '20324774173859445682321854', 'voter': {'id': '0x3304d37f3fe450c4326f2f9e50498fbfb0431b29'}}, {'choice': 'FOR', 'weight': '4551560087408352068226525', 'voter': {'id': '0x388de563fe806a6565291c6ec52dff0cfa76a0e6'}}, {'choice': 'FOR', 'weight': '0', 'voter': {'id': '0x44f5579de7763623a79a4e618dbb26a3ff0955c5'}}, {'choice': 'FOR', 'weight': '288008127560787295486756', 'voter': {'id': '0x4a0904e50d759a9d70db078a2249ce638caeaa2e'}}, {'choice': 'FOR', 'weight': '0', 'voter': {'id': '0x4a7d88d29a26dd3169988f3a12dff6a3ea784cff'}}, {'choice': 'FOR', 'weight': '0', 'voter': {'id': '0x5ab73e2f1124e10998491e19b36ff3ff38f678c6'}}, {'choice': 'FOR', 'weight': '0', 'voter': {'id': '0x6b491aebe1fdd3dff345b2cd915bdb3ad8ad3e84'}}, {'choice': 'FOR', 'weight': '0', 'voter': {'id': '0x74498dfe1cf6dc63fba9f06650ec864d884ba1db'}}, {'choice': 'FOR', 'weight': '0', 'voter': {'id': '0x7750b18cc5398f2bdde8dd368762d85e764497ec'}}, {'choice': 'FOR', 'weight': '0', 'voter': {'id': '0x784ba3ad7b3036a7765c504dab038f7f7350763b'}}, {'choice': 'FOR', 'weight': '0', 'voter': {'id': '0x79438224bc21b0e6b45ecf9f8caadfbdb874dedd'}}, {'choice': 'FOR', 'weight': '68041061123621841696217', 'voter': {'id': '0x7b0b35b416631f05f321fe74990817dca81cabde'}}, {'choice': 'FOR', 'weight': '0', 'voter': {'id': '0x8d86df61da1eefa281d263c47c77629a6f9f2c3a'}}, {'choice': 'FOR', 'weight': '163190562144175947095192', 'voter': {'id': '0x8e0ccd52b92a4280f78f19b10e274667591240eb'}}, {'choice': 'FOR', 'weight': '0', 'voter': {'id': '0x93fa26253abbfb21a7f2749a81bb25a7e5f95ba1'}}, {'choice': 'FOR', 'weight': '0', 'voter': {'id': '0x9602c750905b2dd6d5f477d68ff218c7dc5b943c'}}, {'choice': 'FOR', 'weight': '4169540198473936899862825', 'voter': {'id': '0x9b8b04b6f82cd5e1dae58ca3614d445f93defc5c'}}, {'choice': 'FOR', 'weight': '0', 'voter': {'id': '0xa9f709bca4e505411f9aac4b019dcfa69e21a779'}}, {'choice': 'FOR', 'weight': '0', 'voter': {'id': '0xab2dce783011a5ae40110678004d1f14efc73536'}}, {'choice': 'FOR', 'weight': '715507760144589340086004', 'voter': {'id': '0xab2eed56b9e86ab9db4221a25332667183aabcc8'}}, {'choice': 'FOR', 'weight': '0', 'voter': {'id': '0xb90890ee1a786ec18af20dd6ce0b7e4ce56d2d4f'}}, {'choice': 'FOR', 'weight': '0', 'voter': {'id': '0xba5a04047df2cd3f25cb0054952d4aea0babef95'}}, {'choice': 'FOR', 'weight': '0', 'voter': {'id': '0xc1d4325fd08599a9178ca5df6de4993207fcec5f'}}, {'choice': 'FOR', 'weight': '0', 'voter': {'id': '0xca93e1912ab9bd7858334b22eb6f4b152c27d77f'}}, {'choice': 'FOR', 'weight': '0', 'voter': {'id': '0xcfe856e0df0f3950fb118a5ad22b4021aaa60e9f'}}, {'choice': 'FOR', 'weight': '0', 'voter': {'id': '0xd30715949029b4cb5b4db073fc10814818a60e8a'}}, {'choice': 'FOR', 'weight': '0', 'voter': {'id': '0xdc68ff3e2ccf723eba0a33959de70406a176be95'}}, {'choice': 'FOR', 'weight': '374904022734636682417618', 'voter': {'id': '0xe18fe1fe0cbae90b9c373336bec90d3730eedd91'}}, {'choice': 'FOR', 'weight': '0', 'voter': {'id': '0xe2d1b3c4807ace55767c1f320c7c052d94b517f6'}}, {'choice': 'FOR', 'weight': '280706649326877941841937', 'voter': {'id': '0xe7db0d2384587956ef9d47304e96236022cce3af'}}, {'choice': 'FOR', 'weight': '0', 'voter': {'id': '0xe8f72382109af3ef787cb9ea983ce33c741b3db4'}}, {'choice': 'FOR', 'weight': '48090006362991124503289', 'voter': {'id': '0xeb4752ab56a6c2824d1eb081a6cec90dae0652fe'}}, {'choice': 'FOR', 'weight': '0', 'voter': {'id': '0xf017890c1a5f56a96aa10eda72004b9b087f81a7'}}, {'choice': 'FOR', 'weight': '0', 'voter': {'id': '0xf6d639fcdd2467139976675fec588ba970e7e599'}}, {'choice': 'FOR', 'weight': '0', 'voter': {'id': '0xfabe6c1b1be983811d1616bec49f679e1d8e928e'}}]",15676372,15697372,0x648fc573e25ceba091d412376d27194f7790fe83
