,Unnamed: 0,proposal,voter,support,single_vote,name,total_cap,circulating
61,735,1,0xc8f88b4aef57ac93fe41390194c3a4d77d7df744,0,2871.6844429077564,torgin.eth,10000000,1972080
62,278,1,0x5a72bfaf8dd5b251bd008fdc0b4656319ac0509b,0,351.6049383415718,,10000000,1972080
63,285,1,0x5a845ebd2bbf857e9b9a478bf4d6ed9b74f96357,0,180.00061000000002,,10000000,1972080
64,409,1,0x8797385d3b72c34d6d3c4cdddd149fccd357a7de,1,100.02426729812923,salsasteve.eth,10000000,1972080
65,408,1,0x86e899c25516846689c341a4470eeb97fb3e2156,0,0.0,,10000000,1972080
66,655,1,0xc0abd6dc4f6fe64bc35bc51b1495fb0eff08e1eb,1,67.943602,,10000000,1972080
67,249,1,0x52b9783f1f955ac10d50c7d4ab62d7f2288d6446,1,0.0,,10000000,1972080
68,239,1,0x4d3877abc39d131a39ce21dd0675ad3c1e3f3f32,1,0.0,9xkiwi.eth,10000000,1972080
69,237,1,0x4c1bcc8f570e9f98fab0eae6b14f4df6e90cb8f7,1,0.0,,10000000,1972080
70,627,1,0xb6605f98a5562b1ac821bc5f2b75934239e8c6d6,1,0.0,catcatcat.eth,10000000,1972080
71,822,1,0xd82de84a0e70c0fe6d4344a8594ff3756cd11203,1,0.0,,10000000,1972080
72,462,1,0x965ce531fbcc1673050301594ad6e14ee98a9357,1,0.0,,10000000,1972080
73,818,1,0xd6a6027d168ce1f8036d8d01c2918f8cb610271b,1,0.0,iamfreenow.eth,10000000,1972080
74,460,1,0x964e58e3081d6e5de4182289ef8ce2c32e9a96fb,1,0.0,,10000000,1972080
75,454,1,0x939696e968998cf5b74d64ce4abcc822d8b1b77f,1,0.0,kobatake.eth,10000000,1972080
76,298,1,0x61a538988fa6e215b6a96988bd684dd013b8b0ad,1,20.0,,10000000,1972080
77,796,1,0xd02ae906edc339872b8300020fc4411c4f4036e1,1,1117.2592029999998,andykaufman.eth,10000000,1972080
78,617,1,0xb37795f39c546d3511ba061d04783d987d1259a4,1,0.0,,10000000,1972080
79,297,1,0x5fbdc0153f7e0afa07c167caa4a958070d763fef,0,0.0,,10000000,1972080
80,197,1,0x47348ee228197b5f4158e08e72a82144affca196,1,0.0,,10000000,1972080
81,791,1,0xcd3eb0327930828504a9107bebb163646d0b5a0f,1,22.282129,,10000000,1972080
82,397,1,0x7f8c1877ed0da352f78be4fe4cda58bb804a30df,1,485.23890379370806,gmewallet.eth,10000000,1972080
83,620,1,0xb403b4005bdc98391fd06c13f47b8c74957c1e16,1,0.0,,10000000,1972080
84,622,1,0xb43b36b72c57842e5cc4b70d85f99117b122c2b5,1,0.0,,10000000,1972080
85,447,1,0x91d70fd5006a5a29c66b57a7b1703f49bde957e5,1,0.0,,10000000,1972080
86,623,1,0xb532fe24310aa59fb428a3dd02dc61b86bf953fa,1,3103.1405460482592,,10000000,1972080
87,444,1,0x8ea8721f27efcaabb3901ed6756505ab873f15a7,1,0.0,dosingwithdata.eth,10000000,1972080
88,443,1,0x8e9a785039ed7069e59f8a6ee02f8b9ffd8bbe18,0,0.0,,10000000,1972080
89,441,1,0x8e77c563c2b2f35cd5560828e197e4ec57556687,1,0.0,,10000000,1972080
90,437,1,0x8d899892410cdbd8d27e251ca699672b94730ec4,0,0.0,,10000000,1972080
91,786,1,0xcc7b3f37194c7bdc51cbf89c844472b830dadaca,1,0.0,,10000000,1972080
92,861,1,0xe3e39161d35e9a81edec667a5387bfae85752854,1,0.0,,10000000,1972080
93,316,1,0x65f1db465d9b73779f3b2fc7561573a7a22f2388,1,203.53879127272,,10000000,1972080
94,657,1,0xc15ef37b6c187b140db5dc86ac5258f7d199d10a,1,0.0,,10000000,1972080
95,61,1,0x0d8a282f1c5a2a0d9a078865fae419b576ad4a1b,1,0.0,,10000000,1972080
96,376,1,0x79927e10304d4290b42425ae1232a76a1b2e7232,0,0.0,,10000000,1972080
97,55,1,0x0a10871a80cf1329cc5943c4f0746e2b02082311,1,0.0,,10000000,1972080
98,899,1,0xf33230c25e28e4767e7099205dfe401daa49b22e,1,0.0,kilgore.eth,10000000,1972080
99,875,1,0xe5f3adb93eacede82eb7f0c5e0c3faeaec42cfb6,1,0.0,diones.eth,10000000,1972080
100,16,1,0x046143f1915e51da6397dbbc23bc1da0236ad8a0,1,10.810645,,10000000,1972080
101,74,1,0x1476ac3a5fe25c2a5edf4889b877f4f9639b8a21,1,21.198944,,10000000,1972080
102,17,1,0x066a2edcc0b7278a2cf5bf2a040b4a54a41a9550,1,0.0,kuso.eth,10000000,1972080
103,879,1,0xeae2bb84a160f7597f5792b5c6723e3cbab006cc,1,0.0,,10000000,1972080
104,350,1,0x6f53678864e355b4ae7bf3ff4a9ecb1e5107010a,1,0.0,,10000000,1972080
105,19,1,0x0687a571be482c7ac4a7e501df247190acc763a2,1,24.380626,,10000000,1972080
106,79,1,0x16bdbb3ca54f9a05dde8f9bd53885d622c3208f7,1,0.0,,10000000,1972080
