,id,delegatedVotesRaw,tokenHoldersRepresentedAmount,tokenHoldersRepresented,numberVotes,proposals
0,0x00158490693fa7384c7a010a9563f3bfce47b69f,117691377931583537152,2,"[{'id': '0x00158490693fa7384c7a010a9563f3bfce47b69f'}, {'id': '0x2f77d0ab768380a49ae913d834aa83bb53afba27'}]",0,[]
1,0x0035fc5208ef989c28d47e552e92b0c507d2b318,577205348287403491328,6,"[{'id': '0x0035fc5208ef989c28d47e552e92b0c507d2b318'}, {'id': '0x24394a4758dbdcf6fcbc14dc35af64ac0d9a450a'}, {'id': '0x5bc6a64275391dd2d79cf0431dbdd888e5ef35f1'}, {'id': '0x7a1057e6e9093da9c1d4c1d049609b6889fc4c67'}, {'id': '0xe6872e79479da13ad1f533e2f046565b83c888ae'}, {'id': '0xea8cdb581e5f46491f03e25fe36b095df5bc1117'}]",0,[]
2,0x004e7106c4df291ba773fddc9305f0fba03fe5df,360358637091738275840,3,"[{'id': '0x004e7106c4df291ba773fddc9305f0fba03fe5df'}, {'id': '0x00849e732c349fac26da15200da6dc77b2f6f8d6'}, {'id': '0x17f6383e70671263fa1e867664d2656ab38c92ba'}]",0,[]
3,0x00566e298f72bc8edcb73c4b3f066437de6ac670,40900140605440,2,"[{'id': '0x00566e298f72bc8edcb73c4b3f066437de6ac670'}, {'id': '0xba8c2aa61704cc14db988970b227af9a4e9ee5fa'}]",0,[]
4,0x007189853c32eb23d4c4790377af397723a09e01,449786137261557612544,2,"[{'id': '0x007189853c32eb23d4c4790377af397723a09e01'}, {'id': '0xc53e3b43041db360adc3ed88b534c78868481610'}]",0,[]
5,0x00a2ddfa736214563cea9aef5100f2e90c402918,1667155614012502409216,4,"[{'id': '0x00a2ddfa736214563cea9aef5100f2e90c402918'}, {'id': '0x045ea3b386e59457ac98567b9ac1f1ccdfca3d7f'}, {'id': '0x2a42bc599d327b1d64ad96d90491561685e076b8'}, {'id': '0x85e9886a3645085b75ce6eadde4dfd8229e9f3a0'}]",0,[]
6,0x00a609aed2aec6af5eef85f3f3268c13ca6549ee,602613919262113792,5,"[{'id': '0x00a609aed2aec6af5eef85f3f3268c13ca6549ee'}, {'id': '0x0a708348119c9e692521f2da64152a29af5d520a'}, {'id': '0x8bad249d65d841841edd8c3d6b757a63b148cb46'}, {'id': '0xc4485fd8d7edfd505995643a6e68a81b9f063f7c'}, {'id': '0xdc871eb5d4b4c4c8b6b878e3a503382aa743c9ee'}]",0,[]
7,0x00bd53913a82f36e5796ed7d30f1b2a15cd31c20,2512145842176,5,"[{'id': '0x00bd53913a82f36e5796ed7d30f1b2a15cd31c20'}, {'id': '0x037e4ee0783c29c514fdf785fb6b0c49af5021a6'}, {'id': '0x7e417e954ebc0e4b36d709c8f652099356b2848b'}, {'id': '0xc1c0fde277adeb9f574e87956667511dd3accbb7'}, {'id': '0xfda4c5d788930a2b911f84bd00a5fe2f5d61f7cc'}]",0,[]
8,0x00d13cea73d580eae84312aed6e677c10690d27a,667160936834365489152,2,"[{'id': '0x00d13cea73d580eae84312aed6e677c10690d27a'}, {'id': '0x3089088001ac4d2f52d031aa2bedb6697b3faddf'}]",0,[]
9,0x00d1f6d4513b75e8fb95509ad7683a354f2000d1,615374625157491032064,24,"[{'id': '0x00d1f6d4513b75e8fb95509ad7683a354f2000d1'}, {'id': '0x062bf4a4525d7b0e801c5e250012a8b2fb22caf0'}, {'id': '0x17ae0a6be2e97b384165626db2569729d5006640'}, {'id': '0x1a7a5fdcb97843bd5a3a5cdde01a839208529a68'}, {'id': '0x1cb9dd1af22aaeb64a899584cea5ac43969c57bd'}, {'id': '0x21dae8279fd82f5ce9884c8e7412c896b54fada0'}, {'id': '0x2854d97fbfc296f53118270601f193aa77cf06da'}, {'id': '0x307f9e12f738d3aa9b4373b5b68bdd7c3dc2fcf6'}, {'id': '0x324e9e6e602fdf1f7f50decea6cb83fff575020f'}, {'id': '0x37b7458c5f14822bf423965aed077a20269011c5'}, {'id': '0x380c2b3019b8ee0a921b469b598cdbb16ea87d27'}, {'id': '0x6421200d4d9dce407c29da69d28996d8dab6503c'}, {'id': '0x7205be74bdecd803b87aae2ab42a35d9d3d87483'}, {'id': '0x74b09a9969c3e7159f9786408e5a9bae3913d36b'}, {'id': '0x7d0b88026b5c14a83aa9f487c08937de00937617'}, {'id': '0x9e9a03d6b87450730e477f33dc85a072e79a736e'}, {'id': '0xaedf1faa2bf66d06a43d084ec81b8365f5fb916e'}, {'id': '0xb0f316d156df39a2c6603fa66999c8bbcf2c67ed'}, {'id': '0xc683c8bd3421dc04f0e240fa13633d20c0969da1'}, {'id': '0xcc6c95e8bc9fe7b9ddccded787276b70728bd91d'}, {'id': '0xcea71791c81d004b4365f21544d2caf3d0cdca2f'}, {'id': '0xe5290318cd49fb943a72276797bb0b2b4cc855ee'}, {'id': '0xf0bf193d032b041767bc8b7f9ab6acbd6cc1dae5'}, {'id': '0xf8375f52a94cfde7279b22da6654f3cd3e39bcee'}]",0,[]
10,0x00d594ce5df00b8e767d6ccb50d78e042eff420f,10410716961532538880,11,"[{'id': '0x00d594ce5df00b8e767d6ccb50d78e042eff420f'}, {'id': '0x0d2c4598e9d35f2fb6dd15f530d46437f29b268c'}, {'id': '0x1fb558ad6bfa75fb4715bb1e1254a97002e43d0b'}, {'id': '0x2cdcca311e483a51c3f7fa35f51a0e2e98d1c251'}, {'id': '0x4ee5d4369ff320f5a706d3cf60bff4e75182e6cc'}, {'id': '0x5fcf018e9ea4117aa79da58c9a220a0c3b57cdc3'}, {'id': '0x744e2473a78ffb5a601da43bd2b63c0b7cc5c973'}, {'id': '0xb6b5ab2582b61c107ba167e1a07489304ee5f6ce'}, {'id': '0xc4e62dbc3e2bf5003c4cf368faf59b6a832308d2'}, {'id': '0xec4c886c96fdde962f65fc27856b703b60b9c662'}, {'id': '0xfc219127aacd2b07d5d8b694d8e4298fabdfabae'}]",0,[]
11,0x00f98451b9e3b9ff48ac26e84cf09e8a1ece2880,483297983418247168,2,"[{'id': '0x00f98451b9e3b9ff48ac26e84cf09e8a1ece2880'}, {'id': '0xe870e817c3dfe7ff62b93e1dd56f36d59e069bde'}]",0,[]
12,0x0100e4f2a841e773564c333f889ab6d6bd5fcb22,1541932186814613935776,5,"[{'id': '0x0100e4f2a841e773564c333f889ab6d6bd5fcb22'}, {'id': '0x20b6fa95a915ec3ce053fa1d3a5759cb9118137a'}, {'id': '0xda58e2b5dc2d074a561a100c6bac14770c8fb4c9'}, {'id': '0xeb70cf9a72d78f8e84340f21350ba9c4a201dbbe'}, {'id': '0xee009c8c4329b6da7eba8103cf866d1ed13e82d2'}]",0,[]
13,0x0106b54c9937fa59384647d44c11545d73cb6e99,1000000520892606464,2,"[{'id': '0x0106b54c9937fa59384647d44c11545d73cb6e99'}, {'id': '0x20f1d07963c48dff3b2667256a6f48500a5b5e54'}]",0,[]
14,0x0109731b26b26b33de264dce92c8c7aa882da613,185329416505539231744,4,"[{'id': '0x182ea6ca45186e22b00fb47262a01fbfc78091c4'}, {'id': '0x207dbcd7206a3d19fb843308fbf14f82e39bca4e'}, {'id': '0xc4168f871be4fd9de8ed7be4398fb6e169df0458'}, {'id': '0xe9318585938509e60d5e4a7764334a1e563d3464'}]",0,[]
15,0x0135c43822ef732e41d3bf05e4e17080aeef0a03,812178297135880492,2,"[{'id': '0x0135c43822ef732e41d3bf05e4e17080aeef0a03'}, {'id': '0x530e8bd676c75e65dbc56a84164e8956fea684c3'}]",0,[]
16,0x0179f6a0fe55245ff0f26b447ae60b7b388fe4c8,10417287083718120448,2,"[{'id': '0x0179f6a0fe55245ff0f26b447ae60b7b388fe4c8'}, {'id': '0x43b2294c08b12c6143dc7e8194a8db8bbe2db5fa'}]",0,[]
17,0x0180e824fcaf1af678601e1392196608a1a3431f,21262376271872,3,"[{'id': '0x0180e824fcaf1af678601e1392196608a1a3431f'}, {'id': '0x2b1a697aa4a2f12e9c4ebebd58b0e04393c2a408'}, {'id': '0xd5fc71c4806513a77cebd746893753fedfdb4759'}]",0,[]
18,0x01e7f16e17c50d070eb66787f25ce3be405d6038,443459623922921761792,17,"[{'id': '0x01e7f16e17c50d070eb66787f25ce3be405d6038'}, {'id': '0x07587c046d4d4bd97c2d64edbfab1c1fe28a10e5'}, {'id': '0x15bd0fcc6a7f0fada05f9068e9243e7fd049fe77'}, {'id': '0x32e8ae7a2e8a6b1609fca7e54a9dd10480ddf027'}, {'id': '0x37fb859ca36f6865e91e64a86c8fbe5f5da6c2a0'}, {'id': '0x38bfab77839c7784622b6cdac7d460d198359e7d'}, {'id': '0x39a339d87ae859c1cd634a0af080de4881fa6d83'}, {'id': '0x563dc342f47e93206aae6faa12fa21ce8fa2bddf'}, {'id': '0x5f0e80c46996e42fc8a493a566e64a8aab6283b2'}, {'id': '0x6ff64b1802e039156594b819af69ca9ed60f4660'}, {'id': '0x7501860af3632964e7849626e97c1e1faaa213b8'}, {'id': '0x8ed3d0bb5757fdca32b0e40470e20d7fca958bde'}, {'id': '0xaf2dc6a4e40aa239aee6ef8f0a3aec74c00cfda4'}, {'id': '0xcaa225718c4a2863d177c67a3ac48defe46ff41e'}, {'id': '0xd2091c6c80d659f4a0362c66fc7a9bc121241d4c'}, {'id': '0xd537d42f6c7406ac48c09ac627dc81a202cb7ae6'}]",0,[]
19,0x01f3c90ef44498be3c3a5b5b477a21e86d99c1b1,575705288667439104,4,"[{'id': '0x01f3c90ef44498be3c3a5b5b477a21e86d99c1b1'}, {'id': '0x4cf0992f176ec6b9b54c0ef5dfb82960ab5ff030'}, {'id': '0x773a8162be9f99dd5973e6a657b7db73a1023e16'}, {'id': '0xbbcb460311b35ed36c0fa7ffd40e7774b6aa9344'}]",0,[]
20,0x020ca66c30bec2c4fe3861a94e4db4a498a35872,1355162775857752576,2,"[{'id': '0x020ca66c30bec2c4fe3861a94e4db4a498a35872'}, {'id': '0x22871d53dda2aebdad96272197e7cc52f81e92fd'}]",0,[]
