DAO Name,ENS,Voter Address,Voter Choice,Weight,Vote Time,Current Delegated Votes to Voter,Current Delegated Votes Raw to Voter,Voter Token Holders Represented,Proposal ID,Proposal State,Proposal Date Start,Proposal Date End,Quorum Votes,For Delegate Votes,Against Delegate Votes,Abstain Delegate Votes,Total Supply at Time,Offchain?,Proposal Choices,DAO Token Supply,Voter Power,block
Nouns,xaix.eth,0x2536c09e5f5691498805884fa37811be3b2bddb4,1,1.0,13072753,0.0,0.0,0,1,EXECUTED,13070188,13089898,1,7,0,0,13,0,"['FOR', 'AGAINST', 'ABSTAIN']",522,0.07692307692307693,13072753
Nouns,noun12.eth,0x008c84421da5527f462886cec43d2717b686a7e4,1,0.0,13077700,5.0,5.0,1,1,EXECUTED,13070188,13089898,1,7,0,0,13,0,"['FOR', 'AGAINST', 'ABSTAIN']",522,0.0,13077700
Nouns,cold.4156.eth,0xf476cd75be8fdd197ae0b466a2ec2ae44da41897,1,1.0,13081994,0.0,0.0,18446744073709551615,1,EXECUTED,13070188,13089898,1,7,0,0,13,0,"['FOR', 'AGAINST', 'ABSTAIN']",522,0.07692307692307693,13081994
Nouns,nounders.eth,0x2573c60a6d127755aa2dc85e342f7da2378a0cc5,1,2.0,13083370,0.0,0.0,0,1,EXECUTED,13070188,13089898,1,7,0,0,13,0,"['FOR', 'AGAINST', 'ABSTAIN']",522,0.15384615384615385,13083370
Nouns,sharkdao.eth,0xae7f458667f1b30746354abc3157907d9f6fd15e,1,2.0,13088169,0.0,0.0,0,1,EXECUTED,13070188,13089898,1,7,0,0,13,0,"['FOR', 'AGAINST', 'ABSTAIN']",522,0.15384615384615385,13088169
Nouns,cold.4156.eth,0xf476cd75be8fdd197ae0b466a2ec2ae44da41897,1,1.0,13108277,0.0,0.0,18446744073709551615,2,EXECUTED,13108132,13127842,1,12,0,0,19,0,"['FOR', 'AGAINST', 'ABSTAIN']",522,0.05263157894736842,13108277
Nouns,noun12.eth,0x008c84421da5527f462886cec43d2717b686a7e4,1,1.0,13108762,5.0,5.0,1,2,EXECUTED,13108132,13127842,1,12,0,0,19,0,"['FOR', 'AGAINST', 'ABSTAIN']",522,0.05263157894736842,13108762
Nouns,,0xa58899bbc983781d47c7dd5a6b8aeef53cd34bbc,1,1.0,13108908,0.0,0.0,0,2,EXECUTED,13108132,13127842,1,12,0,0,19,0,"['FOR', 'AGAINST', 'ABSTAIN']",522,0.05263157894736842,13108908
Nouns,dingaling.eth,0x54be3a794282c030b15e43ae2bb182e14c409c5e,1,1.0,13109012,1.0,1.0,0,2,EXECUTED,13108132,13127842,1,12,0,0,19,0,"['FOR', 'AGAINST', 'ABSTAIN']",522,0.05263157894736842,13109012
Nouns,,0x1254958bd5073c6b238e516298f0c48f6f60a78e,1,1.0,13110245,1.0,1.0,0,2,EXECUTED,13108132,13127842,1,12,0,0,19,0,"['FOR', 'AGAINST', 'ABSTAIN']",522,0.05263157894736842,13110245
Nouns,richerd.eth,0xeb1c22baacafac7836f20f684c946228401ff01c,1,1.0,13114512,1.0,1.0,0,2,EXECUTED,13108132,13127842,1,12,0,0,19,0,"['FOR', 'AGAINST', 'ABSTAIN']",522,0.05263157894736842,13114512
Nouns,devloper.eth,0x912a526852527dfb5d44c22a15b708aa493cda6b,1,1.0,13115607,0.0,0.0,0,2,EXECUTED,13108132,13127842,1,12,0,0,19,0,"['FOR', 'AGAINST', 'ABSTAIN']",522,0.05263157894736842,13115607
Nouns,nounders.eth,0x2573c60a6d127755aa2dc85e342f7da2378a0cc5,1,2.0,13117159,0.0,0.0,0,2,EXECUTED,13108132,13127842,1,12,0,0,19,0,"['FOR', 'AGAINST', 'ABSTAIN']",522,0.10526315789473684,13117159
Nouns,sharkdao.eth,0xae7f458667f1b30746354abc3157907d9f6fd15e,1,3.0,13124223,0.0,0.0,0,2,EXECUTED,13108132,13127842,1,12,0,0,19,0,"['FOR', 'AGAINST', 'ABSTAIN']",522,0.15789473684210525,13124223
Nouns,devloper.eth,0x912a526852527dfb5d44c22a15b708aa493cda6b,1,2.0,13155148,0.0,0.0,0,3,EXECUTED,13155118,13174828,2,14,0,0,27,0,"['FOR', 'AGAINST', 'ABSTAIN']",522,0.07407407407407407,13155148
Nouns,cold.4156.eth,0xf476cd75be8fdd197ae0b466a2ec2ae44da41897,1,1.0,13155162,0.0,0.0,18446744073709551615,3,EXECUTED,13155118,13174828,2,14,0,0,27,0,"['FOR', 'AGAINST', 'ABSTAIN']",522,0.037037037037037035,13155162
Nouns,,0xc3b80922832450aabafe6aae8a6aaf1e5e6158ea,1,1.0,13156843,1.0,1.0,0,3,EXECUTED,13155118,13174828,2,14,0,0,27,0,"['FOR', 'AGAINST', 'ABSTAIN']",522,0.037037037037037035,13156843
Nouns,illiquidjpeg.eth,0x9646e0f7544b8ee3649e7ac77eef0cf5b53b748a,1,1.0,13162239,0.0,0.0,18446744073709551615,3,EXECUTED,13155118,13174828,2,14,0,0,27,0,"['FOR', 'AGAINST', 'ABSTAIN']",522,0.037037037037037035,13162239
Nouns,dingaling.eth,0x54be3a794282c030b15e43ae2bb182e14c409c5e,1,1.0,13166030,1.0,1.0,0,3,EXECUTED,13155118,13174828,2,14,0,0,27,0,"['FOR', 'AGAINST', 'ABSTAIN']",522,0.037037037037037035,13166030
Nouns,1conf.eth,0xd049b3064990869c9f73bd7896271d83325d2067,1,1.0,13166315,4.0,4.0,0,3,EXECUTED,13155118,13174828,2,14,0,0,27,0,"['FOR', 'AGAINST', 'ABSTAIN']",522,0.037037037037037035,13166315
Nouns,nounders.eth,0x2573c60a6d127755aa2dc85e342f7da2378a0cc5,1,3.0,13169263,0.0,0.0,0,3,EXECUTED,13155118,13174828,2,14,0,0,27,0,"['FOR', 'AGAINST', 'ABSTAIN']",522,0.1111111111111111,13169263
Nouns,sharkdao.eth,0xae7f458667f1b30746354abc3157907d9f6fd15e,1,3.0,13172239,0.0,0.0,0,3,EXECUTED,13155118,13174828,2,14,0,0,27,0,"['FOR', 'AGAINST', 'ABSTAIN']",522,0.1111111111111111,13172239
Nouns,,0x1254958bd5073c6b238e516298f0c48f6f60a78e,1,1.0,13172470,1.0,1.0,0,4,EXECUTED,13166887,13186597,2,14,0,0,29,0,"['FOR', 'AGAINST', 'ABSTAIN']",522,0.034482758620689655,13172470
Nouns,noun22.eth,0x75ee6eb3d8dacf41ee2e5307090b197d3e1cca6e,1,1.0,13173249,19.0,19.0,12,3,EXECUTED,13155118,13174828,2,14,0,0,27,0,"['FOR', 'AGAINST', 'ABSTAIN']",522,0.037037037037037035,13173249
Nouns,,0xa397d02928acaaf6553fd7e832413c5a732cf559,1,1.0,13173952,2.0,2.0,0,4,EXECUTED,13166887,13186597,2,14,0,0,29,0,"['FOR', 'AGAINST', 'ABSTAIN']",522,0.034482758620689655,13173952
Nouns,,0xaee8c60ff7e8947ad514c4310e0f2e203194c33f,1,1.0,13174009,0.0,0.0,0,4,EXECUTED,13166887,13186597,2,14,0,0,29,0,"['FOR', 'AGAINST', 'ABSTAIN']",522,0.034482758620689655,13174009
Nouns,sharkdao.eth,0xae7f458667f1b30746354abc3157907d9f6fd15e,1,3.0,13181052,0.0,0.0,0,4,EXECUTED,13166887,13186597,2,14,0,0,29,0,"['FOR', 'AGAINST', 'ABSTAIN']",522,0.10344827586206896,13181052
Nouns,devloper.eth,0x912a526852527dfb5d44c22a15b708aa493cda6b,1,2.0,13181078,0.0,0.0,0,4,EXECUTED,13166887,13186597,2,14,0,0,29,0,"['FOR', 'AGAINST', 'ABSTAIN']",522,0.06896551724137931,13181078
Nouns,noun12.eth,0x008c84421da5527f462886cec43d2717b686a7e4,1,1.0,13181529,5.0,5.0,1,4,EXECUTED,13166887,13186597,2,14,0,0,29,0,"['FOR', 'AGAINST', 'ABSTAIN']",522,0.034482758620689655,13181529
Nouns,nounders.eth,0x2573c60a6d127755aa2dc85e342f7da2378a0cc5,1,3.0,13182019,0.0,0.0,0,4,EXECUTED,13166887,13186597,2,14,0,0,29,0,"['FOR', 'AGAINST', 'ABSTAIN']",522,0.10344827586206896,13182019
Nouns,illiquidjpeg.eth,0x9646e0f7544b8ee3649e7ac77eef0cf5b53b748a,1,1.0,13183199,0.0,0.0,18446744073709551615,4,EXECUTED,13166887,13186597,2,14,0,0,29,0,"['FOR', 'AGAINST', 'ABSTAIN']",522,0.034482758620689655,13183199
Nouns,,0xc3b80922832450aabafe6aae8a6aaf1e5e6158ea,1,1.0,13185747,1.0,1.0,0,4,EXECUTED,13166887,13186597,2,14,0,0,29,0,"['FOR', 'AGAINST', 'ABSTAIN']",522,0.034482758620689655,13185747
Nouns,noun12.eth,0x008c84421da5527f462886cec43d2717b686a7e4,1,1.0,13238110,5.0,5.0,1,5,EXECUTED,13237930,13257640,4,17,0,0,42,0,"['FOR', 'AGAINST', 'ABSTAIN']",522,0.023809523809523808,13238110
Nouns,noun22.eth,0x75ee6eb3d8dacf41ee2e5307090b197d3e1cca6e,1,1.0,13238189,19.0,19.0,12,5,EXECUTED,13237930,13257640,4,17,0,0,42,0,"['FOR', 'AGAINST', 'ABSTAIN']",522,0.023809523809523808,13238189
Nouns,cold.4156.eth,0xf476cd75be8fdd197ae0b466a2ec2ae44da41897,1,1.0,13238245,0.0,0.0,18446744073709551615,5,EXECUTED,13237930,13257640,4,17,0,0,42,0,"['FOR', 'AGAINST', 'ABSTAIN']",522,0.023809523809523808,13238245
Nouns,,0x1254958bd5073c6b238e516298f0c48f6f60a78e,1,1.0,13240778,1.0,1.0,0,5,EXECUTED,13237930,13257640,4,17,0,0,42,0,"['FOR', 'AGAINST', 'ABSTAIN']",522,0.023809523809523808,13240778
Nouns,skilift.eth,0x6f9e3976fa3b5b22761fe5d635e1f0d9d9aeb85d,1,1.0,13240884,1.0,1.0,0,5,EXECUTED,13237930,13257640,4,17,0,0,42,0,"['FOR', 'AGAINST', 'ABSTAIN']",522,0.023809523809523808,13240884
Nouns,starstorm.eth,0x43a330dec81bbd5e21f41c6b8354e54d481efc93,1,2.0,13246491,0.0,0.0,0,5,EXECUTED,13237930,13257640,4,17,0,0,42,0,"['FOR', 'AGAINST', 'ABSTAIN']",522,0.047619047619047616,13246491
Nouns,illiquidjpeg.eth,0x9646e0f7544b8ee3649e7ac77eef0cf5b53b748a,1,1.0,13252185,0.0,0.0,18446744073709551615,5,EXECUTED,13237930,13257640,4,17,0,0,42,0,"['FOR', 'AGAINST', 'ABSTAIN']",522,0.023809523809523808,13252185
Nouns,sharkdao.eth,0xae7f458667f1b30746354abc3157907d9f6fd15e,1,4.0,13253220,0.0,0.0,0,5,EXECUTED,13237930,13257640,4,17,0,0,42,0,"['FOR', 'AGAINST', 'ABSTAIN']",522,0.09523809523809523,13253220
Nouns,nounders.eth,0x2573c60a6d127755aa2dc85e342f7da2378a0cc5,1,5.0,13257043,0.0,0.0,0,5,EXECUTED,13237930,13257640,4,17,0,0,42,0,"['FOR', 'AGAINST', 'ABSTAIN']",522,0.11904761904761904,13257043
Nouns,noun12.eth,0x008c84421da5527f462886cec43d2717b686a7e4,1,1.0,13270016,5.0,5.0,1,6,EXECUTED,13269867,13289577,4,16,0,0,47,0,"['FOR', 'AGAINST', 'ABSTAIN']",522,0.02127659574468085,13270016
Nouns,cold.4156.eth,0xf476cd75be8fdd197ae0b466a2ec2ae44da41897,1,1.0,13270049,0.0,0.0,18446744073709551615,6,EXECUTED,13269867,13289577,4,16,0,0,47,0,"['FOR', 'AGAINST', 'ABSTAIN']",522,0.02127659574468085,13270049
Nouns,skilift.eth,0x6f9e3976fa3b5b22761fe5d635e1f0d9d9aeb85d,1,1.0,13270601,1.0,1.0,0,6,EXECUTED,13269867,13289577,4,16,0,0,47,0,"['FOR', 'AGAINST', 'ABSTAIN']",522,0.02127659574468085,13270601
Nouns,noun22.eth,0x75ee6eb3d8dacf41ee2e5307090b197d3e1cca6e,1,1.0,13271426,19.0,19.0,12,6,EXECUTED,13269867,13289577,4,16,0,0,47,0,"['FOR', 'AGAINST', 'ABSTAIN']",522,0.02127659574468085,13271426
Nouns,nounders.eth,0x2573c60a6d127755aa2dc85e342f7da2378a0cc5,1,5.0,13271922,0.0,0.0,0,6,EXECUTED,13269867,13289577,4,16,0,0,47,0,"['FOR', 'AGAINST', 'ABSTAIN']",522,0.10638297872340426,13271922
Nouns,starstorm.eth,0x43a330dec81bbd5e21f41c6b8354e54d481efc93,1,3.0,13276511,0.0,0.0,0,6,EXECUTED,13269867,13289577,4,16,0,0,47,0,"['FOR', 'AGAINST', 'ABSTAIN']",522,0.06382978723404255,13276511
Nouns,orcanoun.eth,0x17beaa158e68ff9225b4c85151831c7a0d8f258d,1,1.0,13281709,1.0,1.0,0,6,EXECUTED,13269867,13289577,4,16,0,0,47,0,"['FOR', 'AGAINST', 'ABSTAIN']",522,0.02127659574468085,13281709
Nouns,orcanoun.eth,0x17beaa158e68ff9225b4c85151831c7a0d8f258d,1,1.0,13285158,1.0,1.0,0,7,EXECUTED,13282499,13302209,4,9,0,0,49,0,"['FOR', 'AGAINST', 'ABSTAIN']",522,0.02040816326530612,13285158
Nouns,skilift.eth,0x6f9e3976fa3b5b22761fe5d635e1f0d9d9aeb85d,1,1.0,13285328,1.0,1.0,0,7,EXECUTED,13282499,13302209,4,9,0,0,49,0,"['FOR', 'AGAINST', 'ABSTAIN']",522,0.02040816326530612,13285328
Nouns,,0x1254958bd5073c6b238e516298f0c48f6f60a78e,1,1.0,13285976,1.0,1.0,0,6,EXECUTED,13269867,13289577,4,16,0,0,47,0,"['FOR', 'AGAINST', 'ABSTAIN']",522,0.02127659574468085,13285976
Nouns,richerd.eth,0xeb1c22baacafac7836f20f684c946228401ff01c,1,1.0,13286567,1.0,1.0,0,6,EXECUTED,13269867,13289577,4,16,0,0,47,0,"['FOR', 'AGAINST', 'ABSTAIN']",522,0.02127659574468085,13286567
Nouns,starstorm.eth,0x43a330dec81bbd5e21f41c6b8354e54d481efc93,1,4.0,13286642,0.0,0.0,0,7,EXECUTED,13282499,13302209,4,9,0,0,49,0,"['FOR', 'AGAINST', 'ABSTAIN']",522,0.08163265306122448,13286642
Nouns,,0x33daf8e90cd1f214cc25a1865649e847254f2ece,1,1.0,13288258,1.0,1.0,0,6,EXECUTED,13269867,13289577,4,16,0,0,47,0,"['FOR', 'AGAINST', 'ABSTAIN']",522,0.02127659574468085,13288258
Nouns,cold.4156.eth,0xf476cd75be8fdd197ae0b466a2ec2ae44da41897,1,1.0,13289355,0.0,0.0,18446744073709551615,7,EXECUTED,13282499,13302209,4,9,0,0,49,0,"['FOR', 'AGAINST', 'ABSTAIN']",522,0.02040816326530612,13289355
Nouns,,0xa8b4367f09e63a5234abd14f5ef6868b1aed0e7d,1,2.0,13299689,0.0,0.0,0,7,EXECUTED,13282499,13302209,4,9,0,0,49,0,"['FOR', 'AGAINST', 'ABSTAIN']",522,0.04081632653061224,13299689
Nouns,noun12.eth,0x008c84421da5527f462886cec43d2717b686a7e4,1,1.0,13310415,5.0,5.0,1,8,EXECUTED,13303556,13323266,5,20,0,0,53,0,"['FOR', 'AGAINST', 'ABSTAIN']",522,0.018867924528301886,13310415
Nouns,nounders.eth,0x2573c60a6d127755aa2dc85e342f7da2378a0cc5,1,6.0,13316579,0.0,0.0,0,8,EXECUTED,13303556,13323266,5,20,0,0,53,0,"['FOR', 'AGAINST', 'ABSTAIN']",522,0.11320754716981132,13316579
Nouns,noun22.eth,0x75ee6eb3d8dacf41ee2e5307090b197d3e1cca6e,1,1.0,13317421,19.0,19.0,12,8,EXECUTED,13303556,13323266,5,20,0,0,53,0,"['FOR', 'AGAINST', 'ABSTAIN']",522,0.018867924528301886,13317421
Nouns,starstorm.eth,0x43a330dec81bbd5e21f41c6b8354e54d481efc93,1,6.0,13321548,0.0,0.0,0,8,EXECUTED,13303556,13323266,5,20,0,0,53,0,"['FOR', 'AGAINST', 'ABSTAIN']",522,0.11320754716981132,13321548
Nouns,sharkdao.eth,0xae7f458667f1b30746354abc3157907d9f6fd15e,1,5.0,13321998,0.0,0.0,0,8,EXECUTED,13303556,13323266,5,20,0,0,53,0,"['FOR', 'AGAINST', 'ABSTAIN']",522,0.09433962264150944,13321998
Nouns,noun51.eth,0xa387c87102fc0b51939d0cf9a86f7edd05291d5c,1,1.0,13322441,1.0,1.0,0,8,EXECUTED,13303556,13323266,5,20,0,0,53,0,"['FOR', 'AGAINST', 'ABSTAIN']",522,0.018867924528301886,13322441
Nouns,cold.4156.eth,0xf476cd75be8fdd197ae0b466a2ec2ae44da41897,1,1.0,13335975,0.0,0.0,18446744073709551615,9,EXECUTED,13335288,13354998,5,23,0,0,58,0,"['FOR', 'AGAINST', 'ABSTAIN']",522,0.017241379310344827,13335975
Nouns,noun12.eth,0x008c84421da5527f462886cec43d2717b686a7e4,1,1.0,13335999,5.0,5.0,1,9,EXECUTED,13335288,13354998,5,23,0,0,58,0,"['FOR', 'AGAINST', 'ABSTAIN']",522,0.017241379310344827,13335999
Nouns,noun51.eth,0xa387c87102fc0b51939d0cf9a86f7edd05291d5c,1,1.0,13339228,1.0,1.0,0,9,EXECUTED,13335288,13354998,5,23,0,0,58,0,"['FOR', 'AGAINST', 'ABSTAIN']",522,0.017241379310344827,13339228
Nouns,bigint.eth,0x6c0cf880cb20eefabfb09341fba9e2bd29ad3dfa,1,1.0,13341852,0.0,0.0,0,9,EXECUTED,13335288,13354998,5,23,0,0,58,0,"['FOR', 'AGAINST', 'ABSTAIN']",522,0.017241379310344827,13341852
Nouns,illiquidjpeg.eth,0x9646e0f7544b8ee3649e7ac77eef0cf5b53b748a,1,1.0,13342726,0.0,0.0,18446744073709551615,9,EXECUTED,13335288,13354998,5,23,0,0,58,0,"['FOR', 'AGAINST', 'ABSTAIN']",522,0.017241379310344827,13342726
Nouns,sharkdao.eth,0xae7f458667f1b30746354abc3157907d9f6fd15e,1,5.0,13343063,0.0,0.0,0,9,EXECUTED,13335288,13354998,5,23,0,0,58,0,"['FOR', 'AGAINST', 'ABSTAIN']",522,0.08620689655172414,13343063
Nouns,,0x33daf8e90cd1f214cc25a1865649e847254f2ece,1,1.0,13346004,1.0,1.0,0,9,EXECUTED,13335288,13354998,5,23,0,0,58,0,"['FOR', 'AGAINST', 'ABSTAIN']",522,0.017241379310344827,13346004
Nouns,noun22.eth,0x75ee6eb3d8dacf41ee2e5307090b197d3e1cca6e,1,1.0,13347028,19.0,19.0,12,9,EXECUTED,13335288,13354998,5,23,0,0,58,0,"['FOR', 'AGAINST', 'ABSTAIN']",522,0.017241379310344827,13347028
Nouns,starholder.eth,0xa1e4f7dc1983fefe37e2175524ebad87f1c78c3c,1,1.0,13347408,5.0,5.0,1,9,EXECUTED,13335288,13354998,5,23,0,0,58,0,"['FOR', 'AGAINST', 'ABSTAIN']",522,0.017241379310344827,13347408
Nouns,laz.eth,0x2e5ccffbae934a9cb7e061fca7af01946e4e550e,1,1.0,13349855,0.0,0.0,0,9,EXECUTED,13335288,13354998,5,23,0,0,58,0,"['FOR', 'AGAINST', 'ABSTAIN']",522,0.017241379310344827,13349855
Nouns,bobaepicure.eth,0x9cb8c1463471ee4d8dd6887035f4835a1745e92a,1,1.0,13350334,0.0,0.0,0,9,EXECUTED,13335288,13354998,5,23,0,0,58,0,"['FOR', 'AGAINST', 'ABSTAIN']",522,0.017241379310344827,13350334
Nouns,nounders.eth,0x2573c60a6d127755aa2dc85e342f7da2378a0cc5,1,6.0,13350736,0.0,0.0,0,9,EXECUTED,13335288,13354998,5,23,0,0,58,0,"['FOR', 'AGAINST', 'ABSTAIN']",522,0.10344827586206896,13350736
Nouns,,0xc3b80922832450aabafe6aae8a6aaf1e5e6158ea,1,1.0,13351576,1.0,1.0,0,9,EXECUTED,13335288,13354998,5,23,0,0,58,0,"['FOR', 'AGAINST', 'ABSTAIN']",522,0.017241379310344827,13351576
Nouns,kingofallnouns.eth,0x48e3e06520ff208746b8555076f7af3e71af1a4f,1,1.0,13353425,0.0,0.0,18446744073709551615,9,EXECUTED,13335288,13354998,5,23,0,0,58,0,"['FOR', 'AGAINST', 'ABSTAIN']",522,0.017241379310344827,13353425
Nouns,noun12.eth,0x008c84421da5527f462886cec43d2717b686a7e4,1,1.0,13387614,5.0,5.0,1,10,EXECUTED,13386506,13406216,6,21,0,0,67,0,"['FOR', 'AGAINST', 'ABSTAIN']",522,0.014925373134328358,13387614
Nouns,starstorm.eth,0x43a330dec81bbd5e21f41c6b8354e54d481efc93,1,6.0,13387889,0.0,0.0,0,10,EXECUTED,13386506,13406216,6,21,0,0,67,0,"['FOR', 'AGAINST', 'ABSTAIN']",522,0.08955223880597014,13387889
Nouns,laz.eth,0x2e5ccffbae934a9cb7e061fca7af01946e4e550e,1,1.0,13394313,0.0,0.0,0,10,EXECUTED,13386506,13406216,6,21,0,0,67,0,"['FOR', 'AGAINST', 'ABSTAIN']",522,0.014925373134328358,13394313
Nouns,nounders.eth,0x2573c60a6d127755aa2dc85e342f7da2378a0cc5,1,7.0,13398093,0.0,0.0,0,10,EXECUTED,13386506,13406216,6,21,0,0,67,0,"['FOR', 'AGAINST', 'ABSTAIN']",522,0.1044776119402985,13398093
Nouns,cold.4156.eth,0xf476cd75be8fdd197ae0b466a2ec2ae44da41897,1,1.0,13398205,0.0,0.0,18446744073709551615,10,EXECUTED,13386506,13406216,6,21,0,0,67,0,"['FOR', 'AGAINST', 'ABSTAIN']",522,0.014925373134328358,13398205
Nouns,skilift.eth,0x6f9e3976fa3b5b22761fe5d635e1f0d9d9aeb85d,1,1.0,13398810,1.0,1.0,0,11,EXECUTED,13393590,13413300,6,20,0,0,68,0,"['FOR', 'AGAINST', 'ABSTAIN']",522,0.014705882352941176,13398810
Nouns,noun12.eth,0x008c84421da5527f462886cec43d2717b686a7e4,1,1.0,13399202,5.0,5.0,1,11,EXECUTED,13393590,13413300,6,20,0,0,68,0,"['FOR', 'AGAINST', 'ABSTAIN']",522,0.014705882352941176,13399202
Nouns,noun22.eth,0x75ee6eb3d8dacf41ee2e5307090b197d3e1cca6e,1,1.0,13399867,19.0,19.0,12,11,EXECUTED,13393590,13413300,6,20,0,0,68,0,"['FOR', 'AGAINST', 'ABSTAIN']",522,0.014705882352941176,13399867
Nouns,sharkdao.eth,0xae7f458667f1b30746354abc3157907d9f6fd15e,1,5.0,13401729,0.0,0.0,0,10,EXECUTED,13386506,13406216,6,21,0,0,67,0,"['FOR', 'AGAINST', 'ABSTAIN']",522,0.07462686567164178,13401729
Nouns,1conf.eth,0xd049b3064990869c9f73bd7896271d83325d2067,1,3.0,13406510,4.0,4.0,0,11,EXECUTED,13393590,13413300,6,20,0,0,68,0,"['FOR', 'AGAINST', 'ABSTAIN']",522,0.04411764705882353,13406510
Nouns,starholder.eth,0xa1e4f7dc1983fefe37e2175524ebad87f1c78c3c,1,1.0,13407359,5.0,5.0,1,11,EXECUTED,13393590,13413300,6,20,0,0,68,0,"['FOR', 'AGAINST', 'ABSTAIN']",522,0.014705882352941176,13407359
Nouns,,0xc3b80922832450aabafe6aae8a6aaf1e5e6158ea,1,1.0,13409815,1.0,1.0,0,11,EXECUTED,13393590,13413300,6,20,0,0,68,0,"['FOR', 'AGAINST', 'ABSTAIN']",522,0.014705882352941176,13409815
Nouns,orcanoun.eth,0x17beaa158e68ff9225b4c85151831c7a0d8f258d,1,1.0,13410407,1.0,1.0,0,11,EXECUTED,13393590,13413300,6,20,0,0,68,0,"['FOR', 'AGAINST', 'ABSTAIN']",522,0.014705882352941176,13410407
Nouns,,0x33daf8e90cd1f214cc25a1865649e847254f2ece,1,1.0,13410911,1.0,1.0,0,11,EXECUTED,13393590,13413300,6,20,0,0,68,0,"['FOR', 'AGAINST', 'ABSTAIN']",522,0.014705882352941176,13410911
Nouns,bigint.eth,0x6c0cf880cb20eefabfb09341fba9e2bd29ad3dfa,1,1.0,13411167,0.0,0.0,0,11,EXECUTED,13393590,13413300,6,20,0,0,68,0,"['FOR', 'AGAINST', 'ABSTAIN']",522,0.014705882352941176,13411167
Nouns,nounders.eth,0x2573c60a6d127755aa2dc85e342f7da2378a0cc5,1,7.0,13411168,0.0,0.0,0,11,EXECUTED,13393590,13413300,6,20,0,0,68,0,"['FOR', 'AGAINST', 'ABSTAIN']",522,0.10294117647058823,13411168
Nouns,illiquidjpeg.eth,0x9646e0f7544b8ee3649e7ac77eef0cf5b53b748a,1,1.0,13411444,0.0,0.0,18446744073709551615,11,EXECUTED,13393590,13413300,6,20,0,0,68,0,"['FOR', 'AGAINST', 'ABSTAIN']",522,0.014705882352941176,13411444
Nouns,bobaepicure.eth,0x9cb8c1463471ee4d8dd6887035f4835a1745e92a,1,1.0,13411650,0.0,0.0,0,11,EXECUTED,13393590,13413300,6,20,0,0,68,0,"['FOR', 'AGAINST', 'ABSTAIN']",522,0.014705882352941176,13411650
Nouns,laz.eth,0x2e5ccffbae934a9cb7e061fca7af01946e4e550e,1,1.0,13462814,0.0,0.0,0,12,EXECUTED,13460459,13480169,7,20,0,0,79,0,"['FOR', 'AGAINST', 'ABSTAIN']",522,0.012658227848101266,13462814
Nouns,skilift.eth,0x6f9e3976fa3b5b22761fe5d635e1f0d9d9aeb85d,1,1.0,13462935,1.0,1.0,0,12,EXECUTED,13460459,13480169,7,20,0,0,79,0,"['FOR', 'AGAINST', 'ABSTAIN']",522,0.012658227848101266,13462935
Nouns,starstorm.eth,0x43a330dec81bbd5e21f41c6b8354e54d481efc93,1,6.0,13466068,0.0,0.0,0,13,EXECUTED,13463528,13483238,8,20,0,0,80,0,"['FOR', 'AGAINST', 'ABSTAIN']",522,0.075,13466068
Nouns,orcanoun.eth,0x17beaa158e68ff9225b4c85151831c7a0d8f258d,1,1.0,13467166,1.0,1.0,0,13,EXECUTED,13463528,13483238,8,20,0,0,80,0,"['FOR', 'AGAINST', 'ABSTAIN']",522,0.0125,13467166
Nouns,cold.4156.eth,0xf476cd75be8fdd197ae0b466a2ec2ae44da41897,1,1.0,13467549,0.0,0.0,18446744073709551615,13,EXECUTED,13463528,13483238,8,20,0,0,80,0,"['FOR', 'AGAINST', 'ABSTAIN']",522,0.0125,13467549
Nouns,cold.4156.eth,0xf476cd75be8fdd197ae0b466a2ec2ae44da41897,1,1.0,13467549,0.0,0.0,18446744073709551615,12,EXECUTED,13460459,13480169,7,20,0,0,79,0,"['FOR', 'AGAINST', 'ABSTAIN']",522,0.012658227848101266,13467549
Nouns,noun22.eth,0x75ee6eb3d8dacf41ee2e5307090b197d3e1cca6e,1,1.0,13467701,19.0,19.0,12,12,EXECUTED,13460459,13480169,7,20,0,0,79,0,"['FOR', 'AGAINST', 'ABSTAIN']",522,0.012658227848101266,13467701
Nouns,noun22.eth,0x75ee6eb3d8dacf41ee2e5307090b197d3e1cca6e,1,1.0,13467701,19.0,19.0,12,13,EXECUTED,13463528,13483238,8,20,0,0,80,0,"['FOR', 'AGAINST', 'ABSTAIN']",522,0.0125,13467701
Nouns,noun12.eth,0x008c84421da5527f462886cec43d2717b686a7e4,1,1.0,13467791,5.0,5.0,1,13,EXECUTED,13463528,13483238,8,20,0,0,80,0,"['FOR', 'AGAINST', 'ABSTAIN']",522,0.0125,13467791
Nouns,kingofallnouns.eth,0x48e3e06520ff208746b8555076f7af3e71af1a4f,1,1.0,13468078,0.0,0.0,18446744073709551615,12,EXECUTED,13460459,13480169,7,20,0,0,79,0,"['FOR', 'AGAINST', 'ABSTAIN']",522,0.012658227848101266,13468078
Nouns,kingofallnouns.eth,0x48e3e06520ff208746b8555076f7af3e71af1a4f,1,1.0,13468089,0.0,0.0,18446744073709551615,13,EXECUTED,13463528,13483238,8,20,0,0,80,0,"['FOR', 'AGAINST', 'ABSTAIN']",522,0.0125,13468089
