,id,totalTokenSupply,currentTokenHolders,totalTokenHolders,currentDelegates,totalDelegates,delegatedVotesRaw,delegatedVotes,proposals,proposalsQueued,proposalsExecuted,proposalsCanceled
0,OZGovernor,0,13305,45054,349,966,-13981312360467945129798003,-13981312.360467945129798003,63,0,52,9
