,id,totalTokenSupply,currentTokenHolders,totalTokenHolders,currentDelegates,totalDelegates,delegatedVotesRaw,delegatedVotes,proposals,proposalsQueued,proposalsExecuted,proposalsCanceled
0,GovernorAlphaBravo,10000000000000000000000000,1457,3896,12,25,1191664188939697129673300,1191664.1889396971296733,8,0,7,0
