id,description,state,quorumVotes,tokenHoldersAtStart,delegatesAtStart,againstDelegateVotes,forDelegateVotes,abstainDelegateVotes,totalDelegateVotes,againstWeightedVotes,forWeightedVotes,abstainWeightedVotes,totalWeightedVotes,creationBlock,votes,startBlock,endBlock,proposer.id
1,"GTC Allocation to GR10 Grantees 
This proposal looks to ratify the allocation of 20,000 GTC from the Community Treasury towards grant recipients in the Gitcoin builds GitcoinDAO category of Round 10. We ask that stewards execute this according to the Snapshot vote passed on July 25th, 2021. 

The full proposal can be found here:

https://snapshot.org/#/gitcoindao.eth/proposal/QmY7yvzid9KM8Jn5MrAXe853wRmk5tjNSzW2DR82q8Z5RJ

This is the first proposal of its kind, and helps us dogfood DAO tooling.",EXECUTED,2500000000000000000000000,18334,5156,1,38,0,39,299456902656515756,4127113937421328278739030,0,4127114236878230935254786,13018595,"[{'choice': 'FOR', 'weight': '3675214599535999975424', 'voter': {'id': '0x0585b28fd862d3bf033be20b178bdf01262b8424'}}, {'choice': 'FOR', 'weight': '7713240499999000526848', 'voter': {'id': '0x05a1ff0a32bc24265bcb39499d0c5d9a6cb2011c'}}, {'choice': 'FOR', 'weight': '0', 'voter': {'id': '0x0f8361ef329b43fa48ac66a7cd8f619c517274f1'}}, {'choice': 'FOR', 'weight': '317765375391856175077950', 'voter': {'id': '0x10d6d2e343281d388291a3e02f3293aaeda67178'}}, {'choice': 'FOR', 'weight': '2169354541714248340142', 'voter': {'id': '0x19b570af5dddb8f0f5a15c83d07a1c5153865188'}}, {'choice': 'FOR', 'weight': '29000000000000000000', 'voter': {'id': '0x1df4c04d9c4247bedf051e73730c46a03c3d3050'}}, {'choice': 'FOR', 'weight': '3911938389355080389515', 'voter': {'id': '0x224e69025a2f705c8f31efb6694398f8fd09ac5c'}}, {'choice': 'FOR', 'weight': '11500000000000000000', 'voter': {'id': '0x22bfd731b25d54ab7f978eacb54f1a5fe80903eb'}}, {'choice': 'FOR', 'weight': '0', 'voter': {'id': '0x27331de0261a9513bfef4f8f3e3005c60cf80702'}}, {'choice': 'FOR', 'weight': '14788001210000000000000', 'voter': {'id': '0x28c2779d125be97125e18b0c3a412b7bea9a3d48'}}, {'choice': 'FOR', 'weight': '917763317713939746155416', 'voter': {'id': '0x2b888954421b424c5d3d9ce9bb67c9bd47537d12'}}, {'choice': 'FOR', 'weight': '1371442591767855675393497', 'voter': {'id': '0x4c0a466df0628fe8699051b3ac6506653191cc21'}}, {'choice': 'FOR', 'weight': '2412663035213790957661', 'voter': {'id': '0x521aacb43d89e1b8ffd64d9ef76b0a1074dedaf8'}}, {'choice': 'FOR', 'weight': '739495773880139150453369', 'voter': {'id': '0x54becc7560a7be76d72ed76a1f5fee6c5a2a7ab6'}}, {'choice': 'FOR', 'weight': '85088372702322734856', 'voter': {'id': '0x5be10f3434bc1ac6c0a34f86da39ea0095392f21'}}, {'choice': 'FOR', 'weight': '153700663284739083884974', 'voter': {'id': '0x6bf1eba9740441d0a8822eda4e116a74f850d81b'}}, {'choice': 'FOR', 'weight': '0', 'voter': {'id': '0x6f2bbbdf4e93aa39d36933d28ac2b1253a17aa85'}}, {'choice': 'FOR', 'weight': '188578699999000002560', 'voter': {'id': '0x721c7fffe9ac426a028e616677811f755fa99eba'}}, {'choice': 'FOR', 'weight': '12000000000000000000', 'voter': {'id': '0x755740595c3c8539ec99019f93ee3e964db63739'}}, {'choice': 'FOR', 'weight': '22807769776275708783', 'voter': {'id': '0x792db1912ffb4feed8559189a6cdd10d853e1b13'}}, {'choice': 'FOR', 'weight': '22500000000000000000', 'voter': {'id': '0x79d8e884ac95196d0ed622dcb2bf12bb0b70a8c3'}}, {'choice': 'FOR', 'weight': '8000000000000000000', 'voter': {'id': '0x8091b4a9226080e8f17fd9444710b1799fbac3ed'}}, {'choice': 'FOR', 'weight': '401265236234191647460460', 'voter': {'id': '0x80d63799b1e08a80f73fb7a83264b5c31600bf3a'}}, {'choice': 'FOR', 'weight': '11000000000000000000', 'voter': {'id': '0x86a233b93556c7e475304c4429d89b9f6958ec6d'}}, {'choice': 'FOR', 'weight': '0', 'voter': {'id': '0x891d6d5af0f2abeca7939600a8537dfee68c8da7'}}, {'choice': 'FOR', 'weight': '172100879773275568538183', 'voter': {'id': '0x8d07d225a769b7af3a923481e1fdf49180e6a265'}}, {'choice': 'FOR', 'weight': '10000000000000000000', 'voter': {'id': '0xa5a25adcfd24b980e480f875aa2086571047e14d'}}, {'choice': 'FOR', 'weight': '0', 'voter': {'id': '0xb55a7b37a99e9728eb4d195ba5645bdd3f66862f'}}, {'choice': 'FOR', 'weight': '10300000000000000000', 'voter': {'id': '0xb5679a4454bec8156c7293a24b975c8ad0bdc21f'}}, {'choice': 'FOR', 'weight': '0', 'voter': {'id': '0xc75f1ad2eaef79b729c8dd8bcbaeddd893f5a761'}}, {'choice': 'AGAINST', 'weight': '299456902656515756', 'voter': {'id': '0xd30b4753a4ff2cc47a2ada84a9a85058da16d2e8'}}, {'choice': 'FOR', 'weight': '100000000000000000000', 'voter': {'id': '0xd5102725cc00421854dd616a2d8769ce36017315'}}, {'choice': 'FOR', 'weight': '50000000000000000000', 'voter': {'id': '0xdc52350858b60853d93390ab38dee3ce7e147fa7'}}, {'choice': 'FOR', 'weight': '17326320057035513204928', 'voter': {'id': '0xe4b420f15d6d878dcd0df7120ac0fc1509ee9cab'}}, {'choice': 'FOR', 'weight': '0', 'voter': {'id': '0xe8cd4cb68dd4c79d118368f36d8564f3134c180d'}}, {'choice': 'FOR', 'weight': '0', 'voter': {'id': '0xe8d848debb3a3e12aa815b15900c8e020b863f31'}}, {'choice': 'FOR', 'weight': '997592199999999934464', 'voter': {'id': '0xee0579b4c36fd52ec0a2b542fb801f136838b7f1'}}, {'choice': 'FOR', 'weight': '10000000000000000000', 'voter': {'id': '0xf94171580ce591172b2f6909eea6693b1c78835b'}}, {'choice': 'FOR', 'weight': '15000000000000000000', 'voter': {'id': '0xfbafc1cad594d789db448fe079fd88417cdb3737'}}]",13031735,13072055,0x34aa3f359a9d614239015126635ce7732c18fdf3
10,"FDD Workstream Q4 2021 Budget 
On-chain ratification of the FDD workstream Q4 budget as voted here: https://snapshot.org/#/gitcoindao.eth/proposal/0x265fe70790524875caacb6675ef6d10b4d4ceac8b1c26df26ad1ba284eab70a1",EXECUTED,2500000000000000000000000,18487,4811,0,19,0,19,0,3685715592927883900782789,0,3685715592927883900782789,13648501,"[{'choice': 'FOR', 'weight': '107804300000000000000', 'voter': {'id': '0x0369098915a6bcd0c4181ca96b5179ca15b69779'}}, {'choice': 'FOR', 'weight': '0', 'voter': {'id': '0x0f0d49fd19ee4a83455d414f79de823bed0b4351'}}, {'choice': 'FOR', 'weight': '1013200973063353249123567', 'voter': {'id': '0x2b888954421b424c5d3d9ce9bb67c9bd47537d12'}}, {'choice': 'FOR', 'weight': '2132486121358653739387', 'voter': {'id': '0x3f60008dfd0efc03f476d9b489d6c5b13b3ebf2c'}}, {'choice': 'FOR', 'weight': '5727509361483477898657', 'voter': {'id': '0x41d2a18e1ddacdabfddadb62e9aee67c63070b76'}}, {'choice': 'FOR', 'weight': '569432974059048906940', 'voter': {'id': '0x4a5b536a613e69f43a52f6aa7a7f3765428329ad'}}, {'choice': 'FOR', 'weight': '1347955168647576791544378', 'voter': {'id': '0x4c0a466df0628fe8699051b3ac6506653191cc21'}}, {'choice': 'FOR', 'weight': '1000000000000000000000', 'voter': {'id': '0x4c7909d6f029b3a5798143c843f4f8e5341a3473'}}, {'choice': 'FOR', 'weight': '956283406803575322425676', 'voter': {'id': '0x54becc7560a7be76d72ed76a1f5fee6c5a2a7ab6'}}, {'choice': 'FOR', 'weight': '380817664498999969792', 'voter': {'id': '0x59d6779eca6c91ed7679e261b54299b5155eadf0'}}, {'choice': 'FOR', 'weight': '2630480000000000000000', 'voter': {'id': '0x5a1d1fac4b19162408a795bf385a95cd4692c2c9'}}, {'choice': 'FOR', 'weight': '310837600000000000000', 'voter': {'id': '0x6432c098bfeda15dd4d0692c46bdb43091a95171'}}, {'choice': 'FOR', 'weight': '4292657893487324708724', 'voter': {'id': '0x7e052ef7b4bb7e5a45f331128afadb1e589deaf1'}}, {'choice': 'FOR', 'weight': '163659240147431343763666', 'voter': {'id': '0x8d07d225a769b7af3a923481e1fdf49180e6a265'}}, {'choice': 'FOR', 'weight': '24084300000000000000', 'voter': {'id': '0xb4ad5aabb5bf325f870dc347d79c255dceaa1e88'}}, {'choice': 'FOR', 'weight': '0', 'voter': {'id': '0xbd6ff041bf814619bf2c6c36ab9e35a7293a64bd'}}, {'choice': 'FOR', 'weight': '10477268580000000000', 'voter': {'id': '0xeaa19171c4ff0bc2a6379aa1ea8fc2eec869688b'}}, {'choice': 'FOR', 'weight': '1877677624240367907639', 'voter': {'id': '0xee0579b4c36fd52ec0a2b542fb801f136838b7f1'}}, {'choice': 'FOR', 'weight': '185552539158239320794363', 'voter': {'id': '0xf503017d7baf7fbc0fff7492b751025c6a78179b'}}]",13661641,13701961,0x2b888954421b424c5d3d9ce9bb67c9bd47537d12
11,"dCompass Q4 Budget request 
This proposal offers integration of dCompass to the Decentralized Gitcoin Workstream also known as dGitcoin.

Snapshot proposal: https://snapshot.org/#/gitcoindao.eth/proposal/0x230bcb7d3548048fc94e5745f7934d80bfc357632af1038cb0941fc54fbae021

Address of the Gnosis Safe Multisig: 0x756239E5B7D2aa6F3DA0594B296952121Fb71606

Amount in GTC: 26145 for Q4

We'll add more people as we go, like active contributors and thought leaders. Keeping diversity within this group is important to represent the different point of views. We currently have a 3/5 set up, ideally we would increase the threshold to 67% as we add more people.

Members

@lee0007 - 0x3E31155a1c17c9F85e74828447aec412090a4622

@Pan | Figment.io - 0xDAFf97a69408Cdb4AeFE331eA029a55e189ef60b

@jpick713 - 0x2c0B08C414A8EE088596832cf64eFcA283D46703

@Alp - 0x16eBE01dCae1338f8d1802C63712C5279e768d29

@Huxwell | Cali - 0x4678854dB7421fF1B3C5ACAe6c5C11e73f4F5702

(view information about each member here: https://docs.google.com/document/d/1Ps_lrB8HzihtiuDqCYBVhbJCq2Q2JX0xhe3c60U-ZLw)",EXECUTED,2500000000000000000000000,18300,4639,0,18,0,18,0,3679598131943080810231654,0,3679598131943080810231654,13716850,"[{'choice': 'FOR', 'weight': '21641018081454968600475', 'voter': {'id': '0x02eb89d2ff910989024e19673f8302a695bbd979'}}, {'choice': 'FOR', 'weight': '0', 'voter': {'id': '0x2a40aaf3e076187b67ccce82e20da5ce27caa2a7'}}, {'choice': 'FOR', 'weight': '1047984464148422390356906', 'voter': {'id': '0x2b888954421b424c5d3d9ce9bb67c9bd47537d12'}}, {'choice': 'FOR', 'weight': '234190000000000000000', 'voter': {'id': '0x3e31155a1c17c9f85e74828447aec412090a4622'}}, {'choice': 'FOR', 'weight': '569432974059048906940', 'voter': {'id': '0x4a5b536a613e69f43a52f6aa7a7f3765428329ad'}}, {'choice': 'FOR', 'weight': '950899900867864616180357', 'voter': {'id': '0x54becc7560a7be76d72ed76a1f5fee6c5a2a7ab6'}}, {'choice': 'FOR', 'weight': '380817664498999969792', 'voter': {'id': '0x59d6779eca6c91ed7679e261b54299b5155eadf0'}}, {'choice': 'FOR', 'weight': '148139000000000000000', 'voter': {'id': '0x66aa8bee5366b6b48811ae0dac9fe5e1eefe1621'}}, {'choice': 'FOR', 'weight': '161782458145886152583268', 'voter': {'id': '0x73186b2a81952c2340c4eb2e74e89869e1183df0'}}, {'choice': 'FOR', 'weight': '4292657893487324708724', 'voter': {'id': '0x7e052ef7b4bb7e5a45f331128afadb1e589deaf1'}}, {'choice': 'FOR', 'weight': '949263321056378392639725', 'voter': {'id': '0x839395e20bbb182fa440d08f850e6c7a8f6f0780'}}, {'choice': 'FOR', 'weight': '163681895634671206244152', 'voter': {'id': '0x8d07d225a769b7af3a923481e1fdf49180e6a265'}}, {'choice': 'FOR', 'weight': '190615634606845965796688', 'voter': {'id': '0xa30ab83e693ad49f3f651085dad11d049c818923'}}, {'choice': 'FOR', 'weight': '1090700000000000000', 'voter': {'id': '0xc7df6c8a2d851d20bc32238b26f886db7e1949da'}}, {'choice': 'FOR', 'weight': '650676618451055528801', 'voter': {'id': '0xc9a238405ef9d753d55ec1eb8f7a7b17b8d83e63'}}, {'choice': 'FOR', 'weight': '10477268580000000000', 'voter': {'id': '0xeaa19171c4ff0bc2a6379aa1ea8fc2eec869688b'}}, {'choice': 'FOR', 'weight': '2221157624240367907639', 'voter': {'id': '0xee0579b4c36fd52ec0a2b542fb801f136838b7f1'}}, {'choice': 'FOR', 'weight': '185220799658240320808187', 'voter': {'id': '0xf503017d7baf7fbc0fff7492b751025c6a78179b'}}]",13729990,13770310,0x34aa3f359a9d614239015126635ce7732c18fdf3
12,"PrimeDAO Mutual Grant Agreement 
This proposal looks to ratify the grant of 25,000 GTC to PrimeDAO for the previously agreed on partnership. 

The snapshot vote passed on Dec 13, 2021: https://snapshot.org/#/gitcoindao.eth/proposal/0x29eaaff1ca752785b508298b4aaf5d4bf3173e9b3859b9832cc84c5b12b48847

The funds will go to PrimeDAO's specified treasury address noted here 0x567d220B0169836cBF351DF70A9c517096ec9De7
",EXECUTED,2500000000000000000000000,18446,4630,0,10,0,10,0,4389973958353680318491577,0,4389973958353680318491577,13817544,"[{'choice': 'FOR', 'weight': '1063658332366771688284373', 'voter': {'id': '0x10d6d2e343281d388291a3e02f3293aaeda67178'}}, {'choice': 'FOR', 'weight': '5857900646356411217', 'voter': {'id': '0x2d19f32620f647d08fa8b9a0fa5206fae15c0ed5'}}, {'choice': 'FOR', 'weight': '1215098938007371007671', 'voter': {'id': '0x3f60008dfd0efc03f476d9b489d6c5b13b3ebf2c'}}, {'choice': 'FOR', 'weight': '1000000000000000000000', 'voter': {'id': '0x4c7909d6f029b3a5798143c843f4f8e5341a3473'}}, {'choice': 'FOR', 'weight': '305691870124483881025', 'voter': {'id': '0x54c375c481f95ba43e2cecd6ef30631f55518f57'}}, {'choice': 'FOR', 'weight': '380817664498999969792', 'voter': {'id': '0x59d6779eca6c91ed7679e261b54299b5155eadf0'}}, {'choice': 'FOR', 'weight': '1480394667248590022569441', 'voter': {'id': '0x5e349eca2dc61abcd9dd99ce94d04136151a09ee'}}, {'choice': 'FOR', 'weight': '754403440804598435819834', 'voter': {'id': '0x7e052ef7b4bb7e5a45f331128afadb1e589deaf1'}}, {'choice': 'FOR', 'weight': '1088599574291862960548224', 'voter': {'id': '0x839395e20bbb182fa440d08f850e6c7a8f6f0780'}}, {'choice': 'FOR', 'weight': '10477268580000000000', 'voter': {'id': '0xeaa19171c4ff0bc2a6379aa1ea8fc2eec869688b'}}]",13830684,13871004,0x54becc7560a7be76d72ed76a1f5fee6c5a2a7ab6
13,"Public Goods Funding Workstream Budget Q1 2022 
This vote is looking to pass the Q1 budget for the Public Goods Funding Workstream (PGFW).

The top level KPI of the PGFW continues to be to increase the GMV of Gitcoin Grants and related public goods funding mechanisms, both by scaling the right people into grants ops related roles, and by forming relevant strategic partnerships to further solidify Gitcoin as a credibly neutral public goods funding mechanism.

The total amount requested is 100k GTC over these 3 key areas:

Grassroots Community Efforts (20k GTC)
Gitcoin Grants Operations (45k GTC)
Community Partnerships (35k GTC)

Gitcoin's main treasury currently has 5.3m GTC. For more details please see this post: https://gov.gitcoin.co/t/proposal-public-goods-are-good-pgf-q1-budget-request/9416",EXECUTED,2500000000000000000000000,18595,4557,0,8,0,8,0,6965109358239650625762488,0,6965109358239650625762488,13992312,"[{'choice': 'FOR', 'weight': '1643983299538135510070028', 'voter': {'id': '0x34aa3f359a9d614239015126635ce7732c18fdf3'}}, {'choice': 'FOR', 'weight': '1544869173389023693866186', 'voter': {'id': '0x54becc7560a7be76d72ed76a1f5fee6c5a2a7ab6'}}, {'choice': 'FOR', 'weight': '1457577367394191144324587', 'voter': {'id': '0x5e349eca2dc61abcd9dd99ce94d04136151a09ee'}}, {'choice': 'FOR', 'weight': '1388834469744394678265', 'voter': {'id': '0x6bf1eba9740441d0a8822eda4e116a74f850d81b'}}, {'choice': 'FOR', 'weight': '1052727103688443601506435', 'voter': {'id': '0x809fa673fe2ab515faa168259cb14e2bedebf68e'}}, {'choice': 'FOR', 'weight': '1000000000000000000', 'voter': {'id': '0x834742dde5dfd852ee151914c89505f68af161be'}}, {'choice': 'FOR', 'weight': '929297870101871960508800', 'voter': {'id': '0x839395e20bbb182fa440d08f850e6c7a8f6f0780'}}, {'choice': 'FOR', 'weight': '335264709658240320808187', 'voter': {'id': '0xf503017d7baf7fbc0fff7492b751025c6a78179b'}}]",14005452,14045772,0x10d6d2e343281d388291a3e02f3293aaeda67178
14,"DeveloperDAO Partnership 
This proposal seeks to ratify the mutual grant agreement outlined between GitcoinDAO and DeveloperDAO in the following Snapshot vote: 
https://snapshot.org/#/gitcoindao.eth/proposal/0xe74f2ddceaf3a50cb7c6de9ae1be5ace0bed4c5c34ca980adda8d323de1cd2c6

By ratifying this proposal, 50,000 GTC will be transferred to the DeveloperDAO treasury multisig located here: 0x7128f5ff32eD07Ce12E6a9deBE32BB40F9884b3C

To ensure long term alignment, DeveloperDAO will hold no less than 50% of the tokens received through 2023 and act as a meta-delegate in the Gitcoin ecosystem.
",EXECUTED,2500000000000000000000000,18592,4557,0,12,0,12,0,4138868332662616822981203,0,4138868332662616822981203,14005114,"[{'choice': 'FOR', 'weight': '2000000000000000000', 'voter': {'id': '0x06c4865ab16c9c760622f19a313a2e637e2e66a2'}}, {'choice': 'FOR', 'weight': '1063025933784445131117735', 'voter': {'id': '0x10d6d2e343281d388291a3e02f3293aaeda67178'}}, {'choice': 'FOR', 'weight': '391060800000000000000', 'voter': {'id': '0x1f9fbd2f6a8754cd56d4f56ed35338a63c5bfd1f'}}, {'choice': 'FOR', 'weight': '1457527367394191144324587', 'voter': {'id': '0x5e349eca2dc61abcd9dd99ce94d04136151a09ee'}}, {'choice': 'FOR', 'weight': '16544670839059579994', 'voter': {'id': '0x66300889afb808626498c28e3811bb9b06a014ad'}}, {'choice': 'FOR', 'weight': '1378834469744394678265', 'voter': {'id': '0x6bf1eba9740441d0a8822eda4e116a74f850d81b'}}, {'choice': 'FOR', 'weight': '929297870101871960508800', 'voter': {'id': '0x839395e20bbb182fa440d08f850e6c7a8f6f0780'}}, {'choice': 'FOR', 'weight': '0', 'voter': {'id': '0x883753beab357a2c29f3766c6ad158e72a78ce51'}}, {'choice': 'FOR', 'weight': '163046895634671206244152', 'voter': {'id': '0x8d07d225a769b7af3a923481e1fdf49180e6a265'}}, {'choice': 'FOR', 'weight': '188912116148613605719483', 'voter': {'id': '0xa30ab83e693ad49f3f651085dad11d049c818923'}}, {'choice': 'FOR', 'weight': '5000000000000000000', 'voter': {'id': '0xb86c267d0b02a961caf3a6b530f3e1542612a6f2'}}, {'choice': 'FOR', 'weight': '335264709658240320808187', 'voter': {'id': '0xf503017d7baf7fbc0fff7492b751025c6a78179b'}}]",14018254,14058574,0x34aa3f359a9d614239015126635ce7732c18fdf3
15,"# Gitcoin DAO - Workstream Accountability Flow Ratification
This vote is looking to ratify the GD Workstream Accountability Flow<br>

<br>

New (improved) proposal framework:

All proposals should ideally follow the following format:

A tl;dr section at the top of the proposal summarizing the main points. This is for increased transparency and a smoother decision making process.

If applicable, a milestone report containing goals achieved during the previous quarter. The milestone report should include:

- number of current contributors (marked as FT or PT)

- funds spent to date - perhaps adopting some quarterly reporting?

- any funds carrying over to the next quarter

- notable achievements for the quarter

- have the actions of the workstream brought back value into the DAO/treasury (if applicable/quantifiable)


<!-- -->

NB> The flow of a proposal will still follow the steps laid out in the Gov process v2<br>

For more details please see this post: [https://gov.gitcoin.co/t/gitcoin-dao-workstream-accountability-flow/9644](<https://gov.gitcoin.co/t/gitcoin-dao-workstream-accountability-flow/9644>)

",ACTIVE,2500000000000000000000000,18602,4541,0,4,0,4,0,1226146361286171902428157,0,1226146361286171902428157,14075005,"[{'choice': 'FOR', 'weight': '1063025933784445131117735', 'voter': {'id': '0x10d6d2e343281d388291a3e02f3293aaeda67178'}}, {'choice': 'FOR', 'weight': '36980567055565066270', 'voter': {'id': '0x20316e8a4818326a504bbbf96d476d6c94b1c4b2'}}, {'choice': 'FOR', 'weight': '36551300000000000000', 'voter': {'id': '0x4ec6bea134099b42f1cc9542aa26c98c0dfee264'}}, {'choice': 'FOR', 'weight': '163046895634671206244152', 'voter': {'id': '0x8d07d225a769b7af3a923481e1fdf49180e6a265'}}]",14088145,14128465,0x54becc7560a7be76d72ed76a1f5fee6c5a2a7ab6
