id,totalSupply,tokenHolders,delegates,delegations,timestamp,blockNumber
18616,12913951517313188564120873,7457,1028,1187,1608507861,11493289
18617,12922895261662115261521623,7478,1031,1189,1608594974,11499853
18618,12928424763888169478462454,7494,1032,1190,1608680818,11506313
18619,12934014158285015577320774,7522,1034,1192,1608767723,11512947
18620,12937047593727182775095900,7531,1034,1192,1608854200,11519425
18621,12961010034597278492984645,7546,1038,1196,1608940465,11525854
18622,12963827130156994460721743,7561,1044,1201,1609027179,11532456
18623,12974108921845522209410566,7574,1050,1209,1609112789,11538907
18624,12983644730794814163262132,7596,1052,1211,1609199063,11545488
18625,12988273373174776355379878,7623,1054,1215,1609286327,11551965
18626,13331121613004653603595016,7638,1055,1215,1609372009,11558475
18627,13410786959020914372723524,7668,1056,1216,1609458138,11564928
18628,13427345718486391985478178,7680,1057,1217,1609545342,11571536
18629,13427945566948675527351771,7683,1057,1219,1609631789,11578145
18630,13428852597768752335840005,7693,1057,1219,1609717641,11584588
18631,13435318044625938194866933,7721,1057,1219,1609804631,11591143
18632,13595173064147936763808479,7857,1059,1221,1609891166,11597687
18633,13652313410605185410283151,7922,1062,1224,1609977490,11604169
18634,13692880565538634692483272,7970,1062,1225,1610063734,11610594
18635,13693587524900120732681720,7988,1062,1225,1610150340,11617199
18636,13707408090546062049368509,8011,1064,1228,1610236798,11623679
18637,13710000976371483545860438,8036,1066,1230,1610323031,11630216
18638,13710359329366977884225862,8043,1066,1230,1610409444,11636749
18639,13714809648025205572204977,8070,1066,1230,1610495863,11643307
18640,13730530692076129060236054,8090,1066,1231,1610582089,11649857
18641,13731865560348793153016376,8107,1067,1232,1610667759,11656202
18642,13739644123994635041483654,8126,1069,1234,1610754672,11662831
18643,13755037493652269776243064,8158,1071,1236,1610841198,11669335
18644,13781771111875588790407714,8310,1074,1240,1610927952,11675864
18645,13837190634748864940404825,8561,1083,1251,1611014108,11682339
18646,13838811506481114498054135,8618,1087,1255,1611100243,11688853
18647,13842916846916872021861803,8657,1087,1255,1611186608,11695437
18648,13857391943331291167052743,8687,1087,1255,1611272933,11701885
18649,13858364695942676814507178,8708,1088,1256,1611358491,11708323
18650,13871807260710977564962738,8734,1091,1259,1611443556,11714762
18651,13877401574377084641817651,8869,1095,1264,1611532733,11721448
18652,13878776710131292974439609,8889,1097,1266,1611619125,11727974
18653,13879728233955537342815225,8909,1100,1270,1611705325,11734477
18654,13880256384059127285875233,8947,1109,1280,1611791711,11740939
18655,13885271305917929094682285,8988,1113,1286,1611877986,11747431
18656,13886564103120935460806626,9052,1133,1308,1611964180,11753858
18657,13900804905357620986565906,9080,1134,1309,1612049099,11760168
18658,13902947512679264489847264,9101,1135,1309,1612137487,11766927
18659,13903692723700427963644437,9124,1134,1310,1612223615,11773393
18660,13904634533912935261118521,9168,1136,1313,1612310303,11779910
18661,13912321933017905421988447,9204,1140,1318,1612396646,11786395
18662,13917135489092044374629618,9242,1140,1319,1612482441,11792870
18663,13917341121785588359440106,9268,1142,1321,1612568891,11799311
18664,13918425368302548038133853,9286,1145,1325,1612655428,11805832
18665,13932330874965861698978963,9311,1146,1327,1612741422,11812364
18666,14481413874778103672279296,9342,1149,1330,1612828334,11818863
18667,14484498278568973870960137,9464,1152,1332,1612915070,11825382
18668,14490331733242805401971983,9488,1155,1335,1613001008,11831863
18669,14526065343173264916424672,9504,1155,1336,1613087796,11838419
18670,14540132618669305211301535,9533,1158,1340,1613174157,11844946
18671,14543043073441179627697801,9550,1161,1343,1613259674,11851282
18672,14584444122557310862952637,9596,1165,1348,1613347087,11857934
18673,14588980823630657592141616,9614,1167,1351,1613433597,11864441
18674,14590243762864299744415146,9627,1166,1354,1613519904,11870919
18675,14591853192251131719095206,9640,1167,1355,1613606343,11877469
18676,14592175219111306599271420,9643,1167,1355,1613692072,11883868
18677,14592918132871890669701191,9656,1167,1355,1613779184,11890499
18678,14598316089747925617678659,9669,1167,1355,1613865457,11896981
18679,14611364410024842001923891,9679,1168,1357,1613951142,11903412
18680,14611521817599319765304506,9687,1169,1358,1614038015,11909944
18681,14611610543014498799734870,9691,1170,1359,1614123932,11916421
18682,14611944283957840429282379,9702,1179,1368,1614210868,11922914
18683,14612115039764980636119845,9712,1184,1378,1614297408,11929446
18684,14612230160823132287610727,9721,1184,1378,1614383915,11936000
18685,14612918441036168772941009,9787,1185,1379,1614469460,11942417
18686,14625470341025802883169316,9817,1188,1381,1614556599,11948945
18687,14625568419576081985381846,9838,1220,1416,1614642555,11955378
18688,14626395474767639515114916,9857,1269,1466,1614729507,11961974
18689,14627002113539772834843691,9888,1281,1478,1614815730,11968376
18690,14628820243504946358999867,11221,1288,1485,1614901659,11974864
18691,14628891870875011250242860,11291,1305,1510,1614988784,11981431
18692,14629481094012537968089080,11419,1370,1596,1615072779,11987819
18693,14629767275832636475206333,11506,1398,1628,1615161510,11994469
18694,14643391618446998316095172,11624,1410,1644,1615247918,12000969
18695,14643559472385666551608565,11650,1428,1665,1615334281,12007398
18696,14649536447419195455771166,11679,1448,1686,1615419934,12013871
18697,14649797415134245248354045,11702,1460,1698,1615505342,12020236
18698,14649828026194151403645181,11703,1461,1699,1615591738,12026672
18699,14650986396921443636971574,11719,1462,1703,1615679899,12033326
18700,14651098139864472198705993,11834,1464,1706,1615765990,12039826
18701,14663672292852131762090682,11858,1466,1709,1615852243,12046250
18702,14663672292852131762090682,11872,1468,1711,1615938780,12052798
18703,14664358712990282462680096,11908,1477,1720,1616018525,12058755
