id,description,state,tokenHoldersAtStart,delegatesAtStart,againstDelegateVotes,forDelegateVotes,abstainDelegateVotes,totalDelegateVotes,againstWeightedVotes,forWeightedVotes,abstainWeightedVotes,totalWeightedVotes,creationBlock,votes,startBlock,endBlock,proposer.id
100,"# COMP Rewards Adjustments - Kickstart Rewards: Step Two
The initial objective of the COMP rewards program was to distribute the token to our users. While this was an effective way to kickstart Compound and reward early users, the practice of COMP farming for profit has become very problematic.

Since most COMP being distributed by the current rewards program is instantly sold off, existing users and token holders are at a great disservice. Their share of the protocol is being diluted for nothing other than farming COMP for profit. This COMP farming behavior is not the kind of activity that will bring value to the protocol, or for the existing users and token holders. Incentives need to be used to grow the protocol to the benefit of the protocol itself and its users and token holders.

Going forward, I believe it’s best to end the current COMP rewards program and to start a new one with the sole purpose of kickstarting new markets: kickstart rewards.

This proposal is the second step towards launching the new rewards program - **existing rewards are being slashed to 0**.

For more information and discussion, please visit the [discussion thread on the forums](https://www.comp.xyz/t/comp-reward-adjustments-v2/3074/).",ACTIVE,189420,2237,13,35,0,48,499849945888368959969022,492678217639550367498927,0,992528163527919327467949,14592603,"[{'choice': 'FOR', 'weight': '50000000000000000000000', 'voter': {'id': '0x070341aa5ed571f0fb2c4a5641409b1a46b4961b'}}, {'choice': 'FOR', 'weight': '0', 'voter': {'id': '0x080a75c96bf646cd9f78aaf8c9869a510e9c68bb'}}, {'choice': 'FOR', 'weight': '30000000000000000', 'voter': {'id': '0x0a030ed2b5b7bc9fe8676e1be40cc228e66b3b55'}}, {'choice': 'AGAINST', 'weight': '50000000000000000000000', 'voter': {'id': '0x13bdae8c5f0fc40231f0e6a4ad70196f59138548'}}, {'choice': 'FOR', 'weight': '25900000000000000', 'voter': {'id': '0x15d789d4dd128cea5d8e6b6f0adabe910e5fd100'}}, {'choice': 'AGAINST', 'weight': '33013750000000000000000', 'voter': {'id': '0x18c8f1222083997405f2e482338a4650ac02e1d6'}}, {'choice': 'FOR', 'weight': '10000000000000000', 'voter': {'id': '0x1b88bdd5954b221fac94619d28ab3b0b8c9d35a7'}}, {'choice': 'FOR', 'weight': '7450330020000000000', 'voter': {'id': '0x25a0b77124496014890a1c5c8cac433f3fe73df9'}}, {'choice': 'FOR', 'weight': '50000000000000000000000', 'voter': {'id': '0x29f387ade2a5ae3c93defd52f2a5fa535cab666e'}}, {'choice': 'FOR', 'weight': '399182439509669529', 'voter': {'id': '0x30c80c56f439760d4d0fa33ed19822a27e7461bb'}}, {'choice': 'FOR', 'weight': '0', 'voter': {'id': '0x3290603e448a2ce1831a4c4e68385d5e1531aced'}}, {'choice': 'FOR', 'weight': '0', 'voter': {'id': '0x335d2d954cec61cb4673780300d890340a29dd99'}}, {'choice': 'FOR', 'weight': '10000000000000000', 'voter': {'id': '0x3617f9e9d601483cba5239aaf5a3912edf752d0b'}}, {'choice': 'AGAINST', 'weight': '0', 'voter': {'id': '0x3eaf7bd84eeff7445e9499956950d5cba285c973'}}, {'choice': 'AGAINST', 'weight': '50000000000000000000000', 'voter': {'id': '0x535b3ddd9939056cb6d74d1253ae1a4adf5d723a'}}, {'choice': 'AGAINST', 'weight': '87597598231759879091047', 'voter': {'id': '0x54a37d93e57c5da659f508069cf65a381b61e189'}}, {'choice': 'FOR', 'weight': '16600000000000000', 'voter': {'id': '0x55155065f66c978ac724f2973739a9495374155c'}}, {'choice': 'AGAINST', 'weight': '48306399462058402606729', 'voter': {'id': '0x5bc928bf0dab1e4a2ddd9e347b0f22e88026d76c'}}, {'choice': 'FOR', 'weight': '500000000000000000', 'voter': {'id': '0x64b5f9dd6f23269b966a4c3717e150a6dd264851'}}, {'choice': 'AGAINST', 'weight': '23126000000000000000', 'voter': {'id': '0x66cd62c6f8a4bb0cd8720488bcbd1a6221b765f9'}}, {'choice': 'FOR', 'weight': '500000000000000000', 'voter': {'id': '0x696d181a7961ee66c42f1ebeddc0b48b106c45ad'}}, {'choice': 'FOR', 'weight': '10000000000000000', 'voter': {'id': '0x70ddc90b218bb7a6d710d9e2d498bb38ff499aed'}}, {'choice': 'FOR', 'weight': '45897360000000000', 'voter': {'id': '0x7a67928bb379974768668d50ab991eefb5f08c0e'}}, {'choice': 'AGAINST', 'weight': '50006977000000000000000', 'voter': {'id': '0x7ae109a63ff4dc852e063a673b40bed85d22e585'}}, {'choice': 'FOR', 'weight': '10000000000000000', 'voter': {'id': '0x7ec062d194f87022a908f943c86b7b9cafa23662'}}, {'choice': 'AGAINST', 'weight': '101000024654469732833014', 'voter': {'id': '0x8169522c2c57883e8ef80c498aab7820da539806'}}, {'choice': 'FOR', 'weight': '11500471444371433923', 'voter': {'id': '0x84e39a52d7f3f8fb63723782653d4cf71c465a95'}}, {'choice': 'AGAINST', 'weight': '5557175247476697198', 'voter': {'id': '0x8ac5c1cbafc564fbd01ee4b116dea85e6a593ab4'}}, {'choice': 'AGAINST', 'weight': '70014383254833468741034', 'voter': {'id': '0x8d07d225a769b7af3a923481e1fdf49180e6a265'}}, {'choice': 'FOR', 'weight': '30000000000000000', 'voter': {'id': '0x8f9e251b6ec993c9a9ea4712c40d19f1052e7873'}}, {'choice': 'FOR', 'weight': '0', 'voter': {'id': '0x91f7c7dc5a44276482c102178fe1d620b397c276'}}, {'choice': 'FOR', 'weight': '10000000000000000', 'voter': {'id': '0x97d5bd51a9ac3c42782dc0eee9edf2e4aecf0815'}}, {'choice': 'FOR', 'weight': '256007950497286486395475', 'voter': {'id': '0x9aa835bc7b8ce13b9b0c9764a52fbf71ac62ccf1'}}, {'choice': 'FOR', 'weight': '10000000000000000000000', 'voter': {'id': '0x9b68c14e936104e9a7a24c712beecdc220002984'}}, {'choice': 'FOR', 'weight': '0', 'voter': {'id': '0x9c72c98535224c3c045a3d27ff981ed5a1d64d6e'}}, {'choice': 'AGAINST', 'weight': '4882130000000000000000', 'voter': {'id': '0xa0dc2f2f6fd98d9c7254f929db233f149741c432'}}, {'choice': 'FOR', 'weight': '0', 'voter': {'id': '0xa1cad48e9844d850f066376e1f1e04147b16619e'}}, {'choice': 'FOR', 'weight': '75000000000000000000000', 'voter': {'id': '0xa6e8772af29b29b9202a073f8e36f447689beef6'}}, {'choice': 'FOR', 'weight': '10000000000000000', 'voter': {'id': '0xabca822e2dc539f2e106a933f362b807c0669567'}}, {'choice': 'FOR', 'weight': '10000000000000000', 'voter': {'id': '0xb3a639757973ac341533344c78d457b934108c8d'}}, {'choice': 'FOR', 'weight': '50000000000000000000000', 'voter': {'id': '0xb55a948763e0d386b6defcd8070a522216ae42b1'}}, {'choice': 'FOR', 'weight': '10000000000000000', 'voter': {'id': '0xb8fa465f176a95c9b0c757cac2985f2164a8e675'}}, {'choice': 'FOR', 'weight': '1649678761000000000000', 'voter': {'id': '0xc8a69971daa3c3add85ab0d0af297515769ddffc'}}, {'choice': 'FOR', 'weight': '0', 'voter': {'id': '0xcd75942b66c1a82d7e04f65a34ce7f93791fa8a8'}}, {'choice': 'FOR', 'weight': '0', 'voter': {'id': '0xcf8e24538e6e8c6d7ca711f84539aeac0892e28b'}}, {'choice': 'FOR', 'weight': '0', 'voter': {'id': '0xd2e1b76f81b71304daceec93f7d55d0a2abe2307'}}, {'choice': 'AGAINST', 'weight': '5000000110000000000000', 'voter': {'id': '0xe3c9ece23316b6b06142fa0ca915f02c323c6b21'}}, {'choice': 'FOR', 'weight': '10000000000000000', 'voter': {'id': '0xfd5bb6e088cd1e561fe6779b517833df934b85f8'}}]",14605743,14625453,0xc8a69971daa3c3add85ab0d0af297515769ddffc
101,"# Update Mid-TVL cToken Implementations
## Summary
This proposal is a patch developed by Equilibria which updates the cToken implementation contract for mid TVL assets. The new implementation has been deployed to [0x3363BAe2Fc44dA742Df13CD3ee94b6bB868ea376](https://etherscan.io/address/0x3363bae2fc44da742df13cd3ee94b6bb868ea376).

## Changelog
These changes implement the following:

* Upgrade the Solidity version of the cToken and related contracts to 0.8.10 - all contracts in the repo were changed to 0.8.10 but only the cTokens will be upgraded as part of upcoming governance proposals. This is due to the complexity of having multiple Solidity versions in the same repo.
* Remove the usage of SafeMath and CarefulMath in favor of Solidity 0.8’s checked math - Solidity will now automatically revert when math errors occur (overflows, division by zero, etc)
* Remove the custom errorCode return values in favor of reverts and custom errors - this allows for a more structured way to deal with errors rather than enum or string comparisons.

The last batch of cTokens will be upgraded in a future proposal if this one passes and causes no issues.

The previous upgrade can be seen here: [Proposal 96](https://compound.finance/governance/proposals/96)

## Development
The code changes can be viewed here: [Pull Request #152](https://github.com/compound-finance/compound-protocol/pull/152).

Audits of these changes were completed by ChainSecurity and OpenZeppelin and all issues were either fixed or out of scope for this change. For further discussion, please view the [Community Forum thread](https://www.comp.xyz/t/rfp12-implementation-ctoken-cleanup/2694).",EXECUTED,189417,2241,0,15,0,15,0,649500322205460807093133,0,649500322205460807093133,14598759,"[{'choice': 'FOR', 'weight': '50000000000000000000000', 'voter': {'id': '0x070341aa5ed571f0fb2c4a5641409b1a46b4961b'}}, {'choice': 'FOR', 'weight': '50000000000000000000000', 'voter': {'id': '0x13bdae8c5f0fc40231f0e6a4ad70196f59138548'}}, {'choice': 'FOR', 'weight': '20085713611359932665640', 'voter': {'id': '0x2b384212edc04ae8bb41738d05ba20e33277bf33'}}, {'choice': 'FOR', 'weight': '4244645056554407212', 'voter': {'id': '0x45041ce9f1f3a8a3c434bb0aed242064e6023424'}}, {'choice': 'FOR', 'weight': '174539910726058188', 'voter': {'id': '0x4d477f1aabcfc2fc3fc9b802e861c013e0123ad9'}}, {'choice': 'FOR', 'weight': '48306399462058402606729', 'voter': {'id': '0x5bc928bf0dab1e4a2ddd9e347b0f22e88026d76c'}}, {'choice': 'FOR', 'weight': '23126000000000000000', 'voter': {'id': '0x66cd62c6f8a4bb0cd8720488bcbd1a6221b765f9'}}, {'choice': 'FOR', 'weight': '500000000000000000', 'voter': {'id': '0x696d181a7961ee66c42f1ebeddc0b48b106c45ad'}}, {'choice': 'FOR', 'weight': '45897360000000000', 'voter': {'id': '0x7a67928bb379974768668d50ab991eefb5f08c0e'}}, {'choice': 'FOR', 'weight': '50006977000000000000000', 'voter': {'id': '0x7ae109a63ff4dc852e063a673b40bed85d22e585'}}, {'choice': 'FOR', 'weight': '11500471444371433923', 'voter': {'id': '0x84e39a52d7f3f8fb63723782653d4cf71c465a95'}}, {'choice': 'FOR', 'weight': '70014383254833468741034', 'voter': {'id': '0x8d07d225a769b7af3a923481e1fdf49180e6a265'}}, {'choice': 'FOR', 'weight': '50000000000000000000000', 'voter': {'id': '0xb7771f70633c7e54e61dd38d01c26da0e86be1a5'}}, {'choice': 'FOR', 'weight': '5000000110000000000000', 'voter': {'id': '0xe3c9ece23316b6b06142fa0ca915f02c323c6b21'}}, {'choice': 'FOR', 'weight': '306047257213437351180407', 'voter': {'id': '0xea6c3db2e7fca00ea9d7211a03e83f568fc13bf7'}}]",14611899,14631609,0x589cdcf60aea6b961720214e80b713eb66b89a4d
102,"# OpenZeppelin Security Partnership - 2022 Q2 Adjustment V4
## Background

**There were [timing issues](https://www.comp.xyz/t/proposal-openzeppelin-security-partnership-2022-q2-adjustment/3100/3?u=cylon) with the Sablier stream creation in past canceled proposals. In this proposal, we've removed Sablier and will continue with the existing streaming function. More information on the timing issue is available [here](https://www.comp.xyz/t/proposal-openzeppelin-security-partnership-2022-q2-adjustment/3100/5?u=cylon).**

Starting on Dec 21st, 2021, OpenZeppelin was [selected](https://compound.finance/governance/proposals/76) to offer the Compound DAO security services including continuous audit, security advisory, and monitoring. 

OpenZeppelin has finished auditing the Compound Deployed Contracts and finalized the CToken Refactor audit ([details here](https://blog.openzeppelin.com/compound-comprehensive-protocol-audit/)). On the Security Advisory services, OpenZeppelin has been focusing on improving[ the security of the Proposal Process](https://www.comp.xyz/t/proposal-security-process-discussion/2773) and Asset Listings. Finally, on Security Monitoring, OpenZeppelin is aiming to release an initial solution by the end of March.

As outlined in the original proposal, at the start of every quarter OpenZeppelin will create a proposal to update the service fee payment in accordance with the formula outlined in the [proposal](https://compound.finance/governance/proposals/76). As it is the beginning of a new quarter, OpenZeppelin is updating its existing streaming grant.

More detail in this [forum post](https://www.comp.xyz/t/proposal-openzeppelin-quarterly-adjustment/3100)
",EXECUTED,189530,2258,0,19,0,19,0,558761674931243270752699,0,558761674931243270752699,14636063,"[{'choice': 'FOR', 'weight': '50000000000000000000000', 'voter': {'id': '0x13bdae8c5f0fc40231f0e6a4ad70196f59138548'}}, {'choice': 'FOR', 'weight': '1000000000000000000', 'voter': {'id': '0x2943ea8b50ba884a253286870b34279450bba4e1'}}, {'choice': 'FOR', 'weight': '20085713611359932665640', 'voter': {'id': '0x2b384212edc04ae8bb41738d05ba20e33277bf33'}}, {'choice': 'FOR', 'weight': '108116764718893326', 'voter': {'id': '0x3acbd79643328d5f7d4f637e043d5ccd92d2c34d'}}, {'choice': 'FOR', 'weight': '4244645056554407212', 'voter': {'id': '0x45041ce9f1f3a8a3c434bb0aed242064e6023424'}}, {'choice': 'FOR', 'weight': '174539910726058188', 'voter': {'id': '0x4d477f1aabcfc2fc3fc9b802e861c013e0123ad9'}}, {'choice': 'FOR', 'weight': '87597598231759879091047', 'voter': {'id': '0x54a37d93e57c5da659f508069cf65a381b61e189'}}, {'choice': 'FOR', 'weight': '48306399462058402606729', 'voter': {'id': '0x5bc928bf0dab1e4a2ddd9e347b0f22e88026d76c'}}, {'choice': 'FOR', 'weight': '23126000000000000000', 'voter': {'id': '0x66cd62c6f8a4bb0cd8720488bcbd1a6221b765f9'}}, {'choice': 'FOR', 'weight': '100042801077085216855600', 'voter': {'id': '0x683a4f9915d6216f73d6df50151725036bd26c02'}}, {'choice': 'FOR', 'weight': '975000000000000000', 'voter': {'id': '0x715210da31165a05a2481a512e1c3d253d8e13ff'}}, {'choice': 'FOR', 'weight': '11500471444371433923', 'voter': {'id': '0x84e39a52d7f3f8fb63723782653d4cf71c465a95'}}, {'choice': 'FOR', 'weight': '105042045795370000000000', 'voter': {'id': '0x88fb3d509fc49b515bfeb04e23f53ba339563981'}}, {'choice': 'FOR', 'weight': '70014383254833468741034', 'voter': {'id': '0x8d07d225a769b7af3a923481e1fdf49180e6a265'}}, {'choice': 'FOR', 'weight': '30000000000000000000', 'voter': {'id': '0x91400be76b7171cf932ae252390d2b60e2c73013'}}, {'choice': 'FOR', 'weight': '975000000000000000', 'voter': {'id': '0xa8fe82a8a726aac05c4cb7f336989b5535ce46c5'}}, {'choice': 'FOR', 'weight': '0', 'voter': {'id': '0xb5d3b8ed0cdc7812ae7f58382411c09576f783a8'}}, {'choice': 'FOR', 'weight': '50000000000000000000000', 'voter': {'id': '0xdc1f98682f4f8a5c6d54f345f448437b83f5e432'}}, {'choice': 'FOR', 'weight': '27600629725600000000000', 'voter': {'id': '0xec405bcd169633c0d8edc8ef869e164e42b9ec1e'}}]",14649203,14668913,0xec405bcd169633c0d8edc8ef869e164e42b9ec1e
103,"# Risk Parameter Updates for MKR and AAVE
## Simple Summary

A proposal to adjust two (2) parameters for two (2) Compound assets.

## Background
This proposal is a batch update of risk parameters to align with the [Moderate risk level](https://www.comp.xyz/t/community-risk-level-consensus-check/2437) chosen by the Compound community. These parameter updates are the tenth of Gauntlet's regular parameter recommendations as part of [Dynamic Risk Parameters](https://www.comp.xyz/t/dynamic-risk-parameters/2223/16).


[Full proposal and forum discussion](https://www.comp.xyz/t/risk-parameter-updates-2022-04-20/3183)


## Motivation and Specification

This set of parameter updates seeks to maintain the overall risk tolerance of the protocol while making risk trade-offs between specific assets.

Our parameter recommendations are driven by an optimization function that balances 3 core metrics: insolvencies, liquidations, and borrow usage. Our parameter recommendations seek to optimize for this objective function. For more details, please see [Gauntlet's Parameter Recommendation Methodology](https://medium.com/gauntlet-networks/gauntlets-parameter-recommendation-methodology-8591478a0c1c) and [Gauntlet's Model Methodology](https://medium.com/gauntlet-networks/gauntlets-model-methodology-ea150ff0bafd).


![](https://i.imgur.com/pOIFSQd.png)",EXECUTED,189566,2260,0,16,0,16,0,522804758125460216587004,0,522804758125460216587004,14650448,"[{'choice': 'FOR', 'weight': '50000000000000000000000', 'voter': {'id': '0x13bdae8c5f0fc40231f0e6a4ad70196f59138548'}}, {'choice': 'FOR', 'weight': '4244645056554407212', 'voter': {'id': '0x45041ce9f1f3a8a3c434bb0aed242064e6023424'}}, {'choice': 'FOR', 'weight': '174539910726058188', 'voter': {'id': '0x4d477f1aabcfc2fc3fc9b802e861c013e0123ad9'}}, {'choice': 'FOR', 'weight': '87597598231759879091047', 'voter': {'id': '0x54a37d93e57c5da659f508069cf65a381b61e189'}}, {'choice': 'FOR', 'weight': '100042801077085216855600', 'voter': {'id': '0x683a4f9915d6216f73d6df50151725036bd26c02'}}, {'choice': 'FOR', 'weight': '11500471444371433923', 'voter': {'id': '0x84e39a52d7f3f8fb63723782653d4cf71c465a95'}}, {'choice': 'FOR', 'weight': '105042045795370000000000', 'voter': {'id': '0x88fb3d509fc49b515bfeb04e23f53ba339563981'}}, {'choice': 'FOR', 'weight': '70014383254833468741034', 'voter': {'id': '0x8d07d225a769b7af3a923481e1fdf49180e6a265'}}, {'choice': 'FOR', 'weight': '1000000000000000000', 'voter': {'id': '0x987f05b5eeb8b30b02329d3888bebc3a7424e999'}}, {'choice': 'FOR', 'weight': '90000000000000000000', 'voter': {'id': '0x9d7711db9cdeacb073d689e79c50c648820ac650'}}, {'choice': 'FOR', 'weight': '55000000000000000000000', 'voter': {'id': '0xa6e8772af29b29b9202a073f8e36f447689beef6'}}, {'choice': 'FOR', 'weight': '1000000000000000000', 'voter': {'id': '0xb16c8dd25d61716e50fe9dc2c828060226b2f4cd'}}, {'choice': 'FOR', 'weight': '50000000000000000000000', 'voter': {'id': '0xdc1f98682f4f8a5c6d54f345f448437b83f5e432'}}, {'choice': 'FOR', 'weight': '5000000110000000000000', 'voter': {'id': '0xe3c9ece23316b6b06142fa0ca915f02c323c6b21'}}, {'choice': 'FOR', 'weight': '10000000000000000', 'voter': {'id': '0xeac7824c2f633c53d2acfab0c8e483789b7e10e7'}}, {'choice': 'FOR', 'weight': '0', 'voter': {'id': '0xf68e63b08906c7709a870de9f2d0392986df6dee'}}]",14663588,14683298,0x683a4f9915d6216f73d6df50151725036bd26c02
104,"# Update High-TVL cToken Implementations
## Summary
This proposal is a patch developed by Equilibria which updates the cToken implementation contract for high TVL assets. The new implementation has been deployed to [0x3363BAe2Fc44dA742Df13CD3ee94b6bB868ea376](https://etherscan.io/address/0x3363bae2fc44da742df13cd3ee94b6bb868ea376).

This is the final proposal to bring all upgradeable cTokens up to the new implementation. In addition to updating the implementation, it grants $350,000[1] worth of COMP to Equilibria for the upgrade work and 79,764.36 USDC to Compound Labs for the ChainSecrity audit of the protocol[2].

[1] COMP value based on the current spot price at time of this proposal ($114)
[2] ChainSecurity Payment Transaction can be viewed [here](https://etherscan.io/tx/0x8aa026292f1bc869a1353b66d47673dbcf23cab2980e0d293fa3c7474caf17d0)

## Changelog
These changes implement the following:

* Upgrade the Solidity version of the cToken and related contracts to 0.8.10 - all contracts in the repo were changed to 0.8.10 but only the cTokens will be upgraded as part of upcoming governance proposals. This is due to the complexity of having multiple Solidity versions in the same repo.
* Remove the usage of SafeMath and CarefulMath in favor of Solidity 0.8’s checked math - Solidity will now automatically revert when math errors occur (overflows, division by zero, etc)
* Remove the custom errorCode return values in favor of reverts and custom errors - this allows for a more structured way to deal with errors rather than enum or string comparisons.

The previous upgrade can be seen here: [Proposal 101](https://compound.finance/governance/proposals/101)

## Development
The code changes can be viewed here: [Pull Request #152](https://github.com/compound-finance/compound-protocol/pull/152).

Audits of these changes were completed by ChainSecurity and OpenZeppelin and all issues were either fixed or out of scope for this change. For further discussion, please view the [Community Forum thread](https://www.comp.xyz/t/rfp12-implementation-ctoken-cleanup/2694).",EXECUTED,189683,2265,0,12,0,12,0,581182773077835501107884,0,581182773077835501107884,14687399,"[{'choice': 'FOR', 'weight': '20055923611359932665640', 'voter': {'id': '0x2b384212edc04ae8bb41738d05ba20e33277bf33'}}, {'choice': 'FOR', 'weight': '4244645056554407212', 'voter': {'id': '0x45041ce9f1f3a8a3c434bb0aed242064e6023424'}}, {'choice': 'FOR', 'weight': '174539910726058188', 'voter': {'id': '0x4d477f1aabcfc2fc3fc9b802e861c013e0123ad9'}}, {'choice': 'FOR', 'weight': '50000000000000000000000', 'voter': {'id': '0x535b3ddd9939056cb6d74d1253ae1a4adf5d723a'}}, {'choice': 'FOR', 'weight': '11500471444371433923', 'voter': {'id': '0x84e39a52d7f3f8fb63723782653d4cf71c465a95'}}, {'choice': 'FOR', 'weight': '105056316837033894909346', 'voter': {'id': '0x88fb3d509fc49b515bfeb04e23f53ba339563981'}}, {'choice': 'FOR', 'weight': '75000000000000000', 'voter': {'id': '0xa47f68826abe8d3a20ee1b1458f3156e6c7b5277'}}, {'choice': 'FOR', 'weight': '50000000000000000000000', 'voter': {'id': '0xb7771f70633c7e54e61dd38d01c26da0e86be1a5'}}, {'choice': 'FOR', 'weight': '0', 'voter': {'id': '0xc20687cd6fff6bcfe8032fda567c35f55543c2ac'}}, {'choice': 'FOR', 'weight': '50000000000000000000000', 'voter': {'id': '0xdc1f98682f4f8a5c6d54f345f448437b83f5e432'}}, {'choice': 'FOR', 'weight': '306054469597254424545080', 'voter': {'id': '0xea6c3db2e7fca00ea9d7211a03e83f568fc13bf7'}}, {'choice': 'FOR', 'weight': '68375775597088495', 'voter': {'id': '0xfb0018ad46c669b6a4c0e589c53db27daf7f7930'}}]",14700539,14720249,0x589cdcf60aea6b961720214e80b713eb66b89a4d
