id,forWeightedVotes,againstWeightedVotes,totalWeightedVotes,timestamp,blockNumber,proposal.id
21861129347596183989807248258922558214743224135371288783165185538477576992486-19213,2259136959219922132862740,469674775130416439296,2259606633995052549302036,1660075843,15310050,21861129347596183989807248258922558214743224135371288783165185538477576992486
21861129347596183989807248258922558214743224135371288783165185538477576992486-19214,2266202908795728649697347,469674775130416439296,2266672583570859066136643,1660150656,15315535,21861129347596183989807248258922558214743224135371288783165185538477576992486
27850654116740852236526757351596115114486670304472932313768517382407193376455-19072,353010564435078470204342,0,353010564435078470204342,1647903489,14432507,27850654116740852236526757351596115114486670304472932313768517382407193376455
27850654116740852236526757351596115114486670304472932313768517382407193376455-19073,528979895195346463484835,1413724143595053090296680,1942704038790399553781515,1647992595,14439149,27850654116740852236526757351596115114486670304472932313768517382407193376455
27850654116740852236526757351596115114486670304472932313768517382407193376455-19074,528990114223349332454307,1594027847858534143995200,2123017962081883476449507,1648072187,14445095,27850654116740852236526757351596115114486670304472932313768517382407193376455
27850654116740852236526757351596115114486670304472932313768517382407193376455-19075,528990114223349332454307,1884362426862753942255360,2413352541086103274709667,1648155309,14451240,27850654116740852236526757351596115114486670304472932313768517382407193376455
27850654116740852236526757351596115114486670304472932313768517382407193376455-19076,528990114223349332454307,2084792958046213967283106,2613783072269563299737413,1648218795,14456005,27850654116740852236526757351596115114486670304472932313768517382407193376455
27850654116740852236526757351596115114486670304472932313768517382407193376455-19078,530094390178404313960355,2084792958046213967283106,2614887348224618281243461,1648387622,14468484,27850654116740852236526757351596115114486670304472932313768517382407193376455
27850654116740852236526757351596115114486670304472932313768517382407193376455-19079,530094390178404313960355,2296798152023724559815700,2826892542202128873776055,1648511933,14477767,27850654116740852236526757351596115114486670304472932313768517382407193376455
43203199770691383238593940280239053946984014979449022275641313046078578194694-19208,383490879537872907763460,0,383490879537872907763460,1659651289,15278459,43203199770691383238593940280239053946984014979449022275641313046078578194694
43203199770691383238593940280239053946984014979449022275641313046078578194694-19209,385647139036339837261700,0,385647139036339837261700,1659722335,15283793,43203199770691383238593940280239053946984014979449022275641313046078578194694
43203199770691383238593940280239053946984014979449022275641313046078578194694-19210,385733494798546282957142,0,385733494798546282957142,1659798188,15289423,43203199770691383238593940280239053946984014979449022275641313046078578194694
43203199770691383238593940280239053946984014979449022275641313046078578194694-19211,386203169573676699396438,0,386203169573676699396438,1659885221,15295915,43203199770691383238593940280239053946984014979449022275641313046078578194694
43203199770691383238593940280239053946984014979449022275641313046078578194694-19212,1293613169596929737718818,0,1293613169596929737718818,1659994810,15304058,43203199770691383238593940280239053946984014979449022275641313046078578194694
43203199770691383238593940280239053946984014979449022275641313046078578194694-19213,1989011641675269226294521,0,1989011641675269226294521,1660075747,15310041,43203199770691383238593940280239053946984014979449022275641313046078578194694
43203199770691383238593940280239053946984014979449022275641313046078578194694-19214,1990284916158670622911445,0,1990284916158670622911445,1660161762,15316359,43203199770691383238593940280239053946984014979449022275641313046078578194694
65967822514040846992464797266243157509206510058326665394616765053720727454968-19011,1325134646078660487467124,0,1347596444477583880874320,1642608148,14036915,65967822514040846992464797266243157509206510058326665394616765053720727454968
65967822514040846992464797266243157509206510058326665394616765053720727454968-19012,1404801393395339277010505,0,1427263191794262670417701,1642712070,14044740,65967822514040846992464797266243157509206510058326665394616765053720727454968
65967822514040846992464797266243157509206510058326665394616765053720727454968-19013,1443764987499455214010908,0,1466226785898378607418104,1642790769,14050608,65967822514040846992464797266243157509206510058326665394616765053720727454968
65967822514040846992464797266243157509206510058326665394616765053720727454968-19015,1780300200922020206521195,0,1802761999320943599928391,1642965781,14063752,65967822514040846992464797266243157509206510058326665394616765053720727454968
65967822514040846992464797266243157509206510058326665394616765053720727454968-19016,1957588432568663371781070,0,1980050230967586765188266,1643063305,14071037,65967822514040846992464797266243157509206510058326665394616765053720727454968
65967822514040846992464797266243157509206510058326665394616765053720727454968-19017,3122894846953009373406479,0,3145356645351932766813675,1643154856,14077876,65967822514040846992464797266243157509206510058326665394616765053720727454968
65967822514040846992464797266243157509206510058326665394616765053720727454968-19018,3122920132086619373406479,0,3145381930485542766813675,1643160498,14078316,65967822514040846992464797266243157509206510058326665394616765053720727454968
82659277767818009782194204088226418907972756681918239480374274857360772298879-19073,643203827996621975899654,0,643203827996621975899654,1647991643,14439087,82659277767818009782194204088226418907972756681918239480374274857360772298879
82659277767818009782194204088226418907972756681918239480374274857360772298879-19074,1256620274415520422893521,0,1256620274415520422893521,1648068881,14444851,82659277767818009782194204088226418907972756681918239480374274857360772298879
82659277767818009782194204088226418907972756681918239480374274857360772298879-19075,1541769209411582137445789,0,1541769209411582137445789,1648158366,14451468,82659277767818009782194204088226418907972756681918239480374274857360772298879
82659277767818009782194204088226418907972756681918239480374274857360772298879-19076,1797106656059496199402893,0,1797106656059496199402893,1648234021,14457120,82659277767818009782194204088226418907972756681918239480374274857360772298879
82659277767818009782194204088226418907972756681918239480374274857360772298879-19077,1797441813075179206196786,0,1797441813075179206196786,1648338465,14464865,82659277767818009782194204088226418907972756681918239480374274857360772298879
82659277767818009782194204088226418907972756681918239480374274857360772298879-19078,1809283397667823519381391,0,1809283397667823519381391,1648405654,14469887,82659277767818009782194204088226418907972756681918239480374274857360772298879
82659277767818009782194204088226418907972756681918239480374274857360772298879-19079,2188062128857040703648432,0,2188062128857040703648432,1648511978,14477772,82659277767818009782194204088226418907972756681918239480374274857360772298879
8759198094868535520038506706231539487662297008587733129541987545743856603253-19151,1262508555798611565844320,859083446647143612416,1263367639245258709456736,1654729929,14929363,8759198094868535520038506706231539487662297008587733129541987545743856603253
8759198094868535520038506706231539487662297008587733129541987545743856603253-19152,1549843011586917280025012,859083446647143612416,1550702095033564423637428,1654815168,14935106,8759198094868535520038506706231539487662297008587733129541987545743856603253
8759198094868535520038506706231539487662297008587733129541987545743856603253-19153,1708364564829464590508847,859083446647143612416,1709223648276111734121263,1654903978,14941149,8759198094868535520038506706231539487662297008587733129541987545743856603253
8759198094868535520038506706231539487662297008587733129541987545743856603253-19154,1708400994422754590508847,859083446647143612416,1709260077869401734121263,1654953311,14944451,8759198094868535520038506706231539487662297008587733129541987545743856603253
8759198094868535520038506706231539487662297008587733129541987545743856603253-19155,1712966309424316716541408,859083446647143612416,1713825392870963860153824,1655063084,14951958,8759198094868535520038506706231539487662297008587733129541987545743856603253
