id,description,proposer.id,state,tokenHoldersAtStart,delegatesAtStart,againstDelegateVotes,forDelegateVotes,abstainDelegateVotes,totalDelegateVotes,againstWeightedVotes,forWeightedVotes,abstainWeightedVotes,totalWeightedVotes,creationBlock,votes.0.choice,votes.0.weight,votes.0.voter.id,votes.1.choice,votes.1.weight,votes.1.voter.id,votes.2.choice,votes.2.weight,votes.2.voter.id,votes.3.choice,votes.3.weight,votes.3.voter.id,votes.4.choice,votes.4.weight,votes.4.voter.id,votes.5.choice,votes.5.weight,votes.5.voter.id,votes.6.choice,votes.6.weight,votes.6.voter.id,votes.7.choice,votes.7.weight,votes.7.voter.id,votes.8.choice,votes.8.weight,votes.8.voter.id,votes.9.choice,votes.9.weight,votes.9.voter.id,votes.10.choice,votes.10.weight,votes.10.voter.id,votes.11.choice,votes.11.weight,votes.11.voter.id,votes.12.choice,votes.12.weight,votes.12.voter.id,votes.13.choice,votes.13.weight,votes.13.voter.id,votes.14.choice,votes.14.weight,votes.14.voter.id,votes.15.choice,votes.15.weight,votes.15.voter.id,votes.16.choice,votes.16.weight,votes.16.voter.id,votes.17.choice,votes.17.weight,votes.17.voter.id,votes.18.choice,votes.18.weight,votes.18.voter.id,votes.19.choice,votes.19.weight,votes.19.voter.id,votes.20.choice,votes.20.weight,votes.20.voter.id,votes.21.choice,votes.21.weight,votes.21.voter.id,votes.22.choice,votes.22.weight,votes.22.voter.id,votes.23.choice,votes.23.weight,votes.23.voter.id,votes.24.choice,votes.24.weight,votes.24.voter.id,votes.25.choice,votes.25.weight,votes.25.voter.id,votes.26.choice,votes.26.weight,votes.26.voter.id,votes.27.choice,votes.27.weight,votes.27.voter.id,votes.28.choice,votes.28.weight,votes.28.voter.id,votes.29.choice,votes.29.weight,votes.29.voter.id,votes.30.choice,votes.30.weight,votes.30.voter.id,votes.31.choice,votes.31.weight,votes.31.voter.id,votes.32.choice,votes.32.weight,votes.32.voter.id,votes.33.choice,votes.33.weight,votes.33.voter.id,votes.34.choice,votes.34.weight,votes.34.voter.id,votes.35.choice,votes.35.weight,votes.35.voter.id,votes.36.choice,votes.36.weight,votes.36.voter.id,votes.37.choice,votes.37.weight,votes.37.voter.id,votes.38.choice,votes.38.weight,votes.38.voter.id,votes.39.choice,votes.39.weight,votes.39.voter.id,votes.40.choice,votes.40.weight,votes.40.voter.id,votes.41.choice,votes.41.weight,votes.41.voter.id,votes.42.choice,votes.42.weight,votes.42.voter.id,votes.43.choice,votes.43.weight,votes.43.voter.id,votes.44.choice,votes.44.weight,votes.44.voter.id,votes.45.choice,votes.45.weight,votes.45.voter.id,votes.46.choice,votes.46.weight,votes.46.voter.id,votes.47.choice,votes.47.weight,votes.47.voter.id,votes.48.choice,votes.48.weight,votes.48.voter.id,votes.49.choice,votes.49.weight,votes.49.voter.id,votes.50.choice,votes.50.weight,votes.50.voter.id,votes.51.choice,votes.51.weight,votes.51.voter.id,votes.52.choice,votes.52.weight,votes.52.voter.id,votes.53.choice,votes.53.weight,votes.53.voter.id,votes.54.choice,votes.54.weight,votes.54.voter.id,votes.55.choice,votes.55.weight,votes.55.voter.id,votes.56.choice,votes.56.weight,votes.56.voter.id,votes.57.choice,votes.57.weight,votes.57.voter.id,votes.58.choice,votes.58.weight,votes.58.voter.id,votes.59.choice,votes.59.weight,votes.59.voter.id,votes.60.choice,votes.60.weight,votes.60.voter.id,votes.61.choice,votes.61.weight,votes.61.voter.id,votes.62.choice,votes.62.weight,votes.62.voter.id,votes.63.choice,votes.63.weight,votes.63.voter.id,votes.64.choice,votes.64.weight,votes.64.voter.id,votes.65.choice,votes.65.weight,votes.65.voter.id,votes.66.choice,votes.66.weight,votes.66.voter.id,votes.67.choice,votes.67.weight,votes.67.voter.id,votes.68.choice,votes.68.weight,votes.68.voter.id,votes.69.choice,votes.69.weight,votes.69.voter.id,votes.70.choice,votes.70.weight,votes.70.voter.id,votes.71.choice,votes.71.weight,votes.71.voter.id,votes.72.choice,votes.72.weight,votes.72.voter.id,votes.73.choice,votes.73.weight,votes.73.voter.id,votes.74.choice,votes.74.weight,votes.74.voter.id,votes.75.choice,votes.75.weight,votes.75.voter.id,votes.76.choice,votes.76.weight,votes.76.voter.id,votes.77.choice,votes.77.weight,votes.77.voter.id,votes.78.choice,votes.78.weight,votes.78.voter.id,votes.79.choice,votes.79.weight,votes.79.voter.id,votes.80.choice,votes.80.weight,votes.80.voter.id,votes.81.choice,votes.81.weight,votes.81.voter.id,votes.82.choice,votes.82.weight,votes.82.voter.id,votes.83.choice,votes.83.weight,votes.83.voter.id,votes.84.choice,votes.84.weight,votes.84.voter.id,votes.85.choice,votes.85.weight,votes.85.voter.id,votes.86.choice,votes.86.weight,votes.86.voter.id,votes.87.choice,votes.87.weight,votes.87.voter.id,votes.88.choice,votes.88.weight,votes.88.voter.id,votes.89.choice,votes.89.weight,votes.89.voter.id,votes.90.choice,votes.90.weight,votes.90.voter.id,votes.91.choice,votes.91.weight,votes.91.voter.id,votes.92.choice,votes.92.weight,votes.92.voter.id,votes.93.choice,votes.93.weight,votes.93.voter.id,votes.94.choice,votes.94.weight,votes.94.voter.id,votes.95.choice,votes.95.weight,votes.95.voter.id,votes.96.choice,votes.96.weight,votes.96.voter.id,votes.97.choice,votes.97.weight,votes.97.voter.id,votes.98.choice,votes.98.weight,votes.98.voter.id,votes.99.choice,votes.99.weight,votes.99.voter.id,startBlock,endBlock
50162030097467957240858929287270422964132711578599454777185525955744917535782,"# Hop Proposal Bundle: HIPs 0-7, SNX/sUSD Bridging Support

This is the inaugural on-chain vote for Hop Protocol governance. It consists of a bundle of eight proposals that successfully passed a Snapshot temperature check, and initiated by six different authors. Several proposals (HIPs 3, 4, and 7) authorize the community multisig to disburse funds. There is currently ample funding in that address, and no new HOP is required from the protocol at this time.

Please refer to the linked Snapshot poll and forum discussion for the full language of each proposal rather than relying on the brief description here.

The full list of proposals bundled for this vote are:

HIP 0: Hop Mission Statement and Success Framework
HIP 1: Deploy a HOP Bridge
HIP 2: Explore Private Sale Legal Options
HIP 3: Governance Incentives
Fast bridging support for SNX and sUSD
HIP 4: Delegate Incentivization Trial
HIP 6: Deploy a HOP bridge on Arbitrum Nova
HIP 7: AMM and Bonder Liquidity Incentives

These proposals were all bundled together because they 1) passed overwhelmingly in Snapshot polls, 2) have no immediate on-chain executable component that could present technical risk, 3) collectively created a large backlog of governance initiatives to bring to a final vote.

Snapshot is a great tool to quickly and affordably (freely) poll token holders. However, it is not meant to set policy for the DAO. All governance must occur on-chain.

Generally, GFX Labs does not support the bundling of proposals. Experience suggests it leads to low engagement and haphazard due diligence by voters. In this case, however, the bundling was deemed appropriate due to the low risk and high consensus already mentioned. 

If this proposal fails, GFX Labs will separate out those components it feels are most important and least controversial, and prioritize those for narrower votes.

# HIP 0: Hop Mission Statement and Success Framework
## Background
Forum Discussion: https://forum.hop.exchange/t/discussion-hop-s-mission-and-primary-success-metric/234

Discord Discussion: https://discord.com/channels/789310208413270078/988600846877065316/988614962534572072

Snapshot Temperature Check: https://snapshot.org/#/hop.eth/proposal/0x603f0f6e54c7be8d5db7e16ae7145e6df4b439b8aac49654cdfd6b0c03eb6492

## Proposal
This proposal adopts a mission statement and success framework for Hop Protocol




# HIP 1: Deploy a HOP bridge

## Background
Forum Discussion: https://forum.hop.exchange/t/temperature-check-hip-1-deploy-a-hop-bridge/315

Snapshot Temperature Check: https://snapshot.org/#/hop.eth/proposal/0xd8dfe984a70f7999ee8ce31ab725fc450074b83e9c9cf515b29c2e4c783b7bfe

## Proposal
Deploy a HOP bridge to Arbitrum, Optimism, Polygon, and Gnosis Chain.


# HIP 2: Explore Private Sale Legal Options

## Background
Forum Discussion: https://forum.hop.exchange/t/temperature-check-hip-2-explore-private-sale-legal-options/316

Snapshot Temperature Check: https://snapshot.org/#/hop.eth/proposal/0x5ed734668ad7eb7a6080f23d6cf119379ba6ca3bbbac7de0a80cc47b2b09aca5

## Proposal
Hop DAO authorizes the Hop Foundation to explore legal options and documentation so that should Hop DAO vote to conduct a private sale, the Hop Foundation is prepared from a legal perspective to execute it.


# HIP 3: Hop Governance Incentives

## Background
Forum Discussion: https://forum.hop.exchange/t/temperature-check-should-hop-governance-fund-bounties-on-successful-proposals/340

Snapshot Temperature Check: https://snapshot.org/#/hop.eth/proposal/bafkreihvjb3ytkqrroouve3kwuho46ho2dz2an2oljokjwnx6lwmaekumi

## Proposal
Utilize a fixed monthly allocation of HOP to incentivize successful concrete, outcome-producing governance proposals.


# Fast bridging support for SNX and sUSD

## Background
Forum Discussion: https://forum.hop.exchange/t/request-for-comment-fast-bridging-support-for-snx-and-susd/380

Snapshot Temperature Check: https://snapshot.org/#/hop.eth/proposal/bafkreihioi2uoubmzc4onqxbhvfuvvngsrbbox6yesbuyhfngc5a7gmuvu

## Proposal

This is a proposal for HOP protocol to offer fast bridging support for SNX and sUSD to/from Optimism and L1.


# HIP 4: Delegate Incentivization Trial

## Background
Forum Discussion: https://forum.hop.exchange/t/rfc-hop-delegate-incentivization-trial/376

Snapshot Temperature Check: https://snapshot.org/#/hop.eth/proposal/bafkreic3hu4fhna7lfyecwvvasfqccygzhpkvw2zu4mihzglccwa5om6ii

## Proposal
This trial program aims to attract and retain both entities and individuals who will actively participate in governance on behalf of HOP token-holders.


# HIP 6: Deploy a HOP bridge on Arbitrum Nova

## Background
Forum Discussion: https://forum.hop.exchange/t/request-for-comment-deploy-a-hop-bridge-on-arbitrum-nova/344

Snapshot Temperature Check: https://snapshot.org/#/hop.eth/proposal/0x3df21f676877e7c87311ef6cb6864abd865d2e58a2613d6f10dd291b4f5dbce6

## Proposal

Deploy a HOP bridge on Arbitrum Nova.


# HIP 7 - AMM and Bonder Liquidity Incentives

## Background
Forum Discussion: https://forum.hop.exchange/t/request-for-comment-amm-and-bonder-liquidity-incentives/352

Snapshot Temperature Check: https://snapshot.org/#/hop.eth/proposal/bafkreicliwx2wt4rnjbappi4yyk4z2qrh224guatw7z3uo3wwh7ruekeee


## Proposal

**LP Incentives**
2,000,000 HOP per month


**Bonder Incentives**
800,000 HOP per month
",0xa6e8772af29b29b9202a073f8e36f447689beef6,ACTIVE,13461,3622,6,136,1,143,843898227890920099071884,7124905195686709372821945,0,7968803423577629471893829,15670864,FOR,100063225079956059235,0x011211ec9576923988c2fe5aa3a362528c4e7e64,FOR,0,0x016c2fd7f34eb1a6421118b1f640832a8c4964ed,FOR,42463470685163584733,0x05b8312f545ce7daae10aae93aea375d366bf4b5,FOR,0,0x06d13d1562eb9da28c59e86e9bfc2a87d13afb01,FOR,20957603627549572381,0x085ed975a8b6b860de3c2b871da60a3f9f48a5b8,FOR,1786124778510227049136,0x09a60649f4d29abf919dc130e7d517352f988087,FOR,27102042352765683685878,0x09da2d53c9d7e569e428b7f4a5c82c7cd855a7d4,FOR,0,0x0d93f519aeb8d75d208b8fcd5730de02f673542c,FOR,0,0x0d9a1b704f3d916a7905de91d69a033314856ea0,FOR,13254610195664182621,0x111ae4d8db445c46b4c342abbbb508519275d3c3,FOR,423822530788872193922721,0x193c74753e5ed222a5932cbe53624063189d842b,FOR,44711948226842411947,0x1c85d6ae1336d0e4e3f165bbfa9641bfa04cedb1,FOR,0,0x1ca7eec510a17617dfa901ed52ad1ac91d8d5325,FOR,77145361421775830319308,0x1d1a13b16667c284b87de62caeeff0ce89e342b2,FOR,0,0x1f2b217e1864ccee3c3094bb3d248a1ac6bcdc73,FOR,0,0x1ffae41a1c5c964c0404bc886b6ee802ab576222,FOR,0,0x204bfb4889f6370f4627de4056db557527198e66,FOR,0,0x20874a5975d5dd69a9e88a1b7e2fe8d666e8005a,FOR,1427740907137185810665,0x2169ec73eeb5287ed3180b401b6383beaf5a2011,AGAINST,53416267299987939410608,0x2612caeb7a04c5b8f7870bb29a64ef21ff7ee3ef,FOR,1271933491705108407612,0x2622100b2e324e9183e2ccdbbb23a9cbf9c0851b,FOR,0,0x291ce45f326dfaefe41c89b29493733e05011bc3,FOR,0,0x2ba0cf3a45d78fb39cd2a75516c3338d5f36dd37,FOR,0,0x2e18a95dd25451a091061333d2f238936ea86b86,FOR,0,0x2e437ffc7605db1159f6f3e26f9579f6e0ac13e3,FOR,0,0x2ee3300306c156948947a9c63959e89d9d60824f,FOR,28337127290103261311,0x32791bbc7ddc9d0e6bd914f3b7f73747132a3a5b,FOR,0,0x35b022ae795077f96dbb24ec87a0d8ca3c52b0b8,FOR,0,0x3abdb6c900c78dc1856798e63952991d2d648280,FOR,3602605136866643180073,0x3bd672ec3d56e4a87a1a0d43cf2a84c8664e3869,FOR,0,0x3cdbbb20556b366eda8421667c75ded9a39037a2,FOR,0,0x414ddb113f66169fae031a8cd45292a312da799f,AGAINST,111843069196616407027,0x4318cc449b1cbe6d64dd82e16abe58c79e076c2b,FOR,0,0x44f5579de7763623a79a4e618dbb26a3ff0955c5,FOR,8758551905342969325,0x45452d8508356dc9619f23eab6932b4aab1946e6,FOR,0,0x461d9d5d69364f309912ffed869b5864b2f14cb9,FOR,412754977740619931863161,0x46abfe1c972fca43766d6ad70e1c1df72f4bb4d1,FOR,0,0x46afd77e66a240cd1a5c6e20ddfe6dbbcde9c8ac,FOR,6405183960638378686,0x48b576c87e788a762d6f95a456f2a39113b46950,FOR,4861910301829065661,0x49d2db5f6c17a5a2894f52125048aaa988850009,FOR,0,0x4a7d88d29a26dd3169988f3a12dff6a3ea784cff,FOR,0,0x4c53ca026109289ae3c2d33fdcc621288486fc56,FOR,296953801432031490725,0x4d199d283331f0be86405a247faef88af90c129f,FOR,82090221676464810436,0x4d477f1aabcfc2fc3fc9b802e861c013e0123ad9,FOR,29324441207150460006,0x4e70bd663b20bb64db6172f5c871bd41c1cc7298,FOR,0,0x54ca3b59fd8a4d881976344623f0a9b882ee808b,FOR,0,0x5552b1cccfa9292e8edf9e6c1c0d2af3630a4835,FOR,21081583313395687216,0x5574d6f75a59945a3d2e056d048816e11ce12bf8,FOR,1119567810828196533858,0x5a2cf5b6061de4cd3c5936a781621fa8e4d1fdcf,FOR,0,0x5ab73e2f1124e10998491e19b36ff3ff38f678c6,FOR,0,0x5b878c173c8712bfefef9d750cd5ed6d5bf17885,FOR,0,0x5fb9303477d0cde0e2935f9f08c2d9988ece56af,FOR,76731024347402716947,0x60dd456273cbb018c2222621d4c2dc5016e870d3,FOR,0,0x62bc8c095f122cadef3b263ebaaab9d51f06c94d,FOR,0,0x63f37e000dba0b16710f138e8a733425d744aab7,ABSTAIN,0,0x648e71b3586a5d594157456c9de3df614a524086,FOR,0,0x66c97dc031bb2f6ad421cef7b01de0ca2ae4fe64,FOR,0,0x6b491aebe1fdd3dff345b2cd915bdb3ad8ad3e84,FOR,0,0x6e31344032acefd3f2fb00822a1a51cd7d1a86b3,FOR,1508611695922286845527,0x73064f6c1c5dad8d917782aec16ab564feb3c011,FOR,462697881031373598641552,0x7453713a2539a9e9e25849eb8ed94c13e9e7138a,FOR,0,0x7750b18cc5398f2bdde8dd368762d85e764497ec,FOR,0,0x788e6b02258307ad05be5c8756060f248ce3585d,FOR,0,0x79438224bc21b0e6b45ecf9f8caadfbdb874dedd,FOR,42581759772040294377,0x7b0b35b416631f05f321fe74990817dca81cabde,FOR,0,0x7b1768877a8cb5f51adb4c231626dae8f862f881,FOR,0,0x7cd5de707b57a3fdda92807a41af7f4c3fd8aafc,FOR,1592294383023137290897,0x7e0305db11088ec12ab00b7d68f26ab31f722027,FOR,0,0x820094b7942f39a635609c6268f7311e4c661d71,FOR,0,0x87628fd843d953021000cd83dbed8a6a8194957e,FOR,0,0x8905530f1cf0e40f802383c81dfb38f6ad5e0bb6,FOR,42466960350291158003,0x8d86df61da1eefa281d263c47c77629a6f9f2c3a,FOR,0,0x8f29ac7bd8b1e522e9c6e834c57cd6f713a5204b,FOR,881911246327434651376927,0x8f73be66ca8c79382f72139be03746343bf5faa0,FOR,62135580465962572694,0x8fa3232ff0a45de66f1810096189a0f6f4ea8724,FOR,0,0x91e6b7939dbf48ff0eeb87384dfab05d35a1fc9f,FOR,0,0x93fa26253abbfb21a7f2749a81bb25a7e5f95ba1,FOR,0,0x9602c750905b2dd6d5f477d68ff218c7dc5b943c,FOR,0,0x9628f11c8fbf15df1307ad5284398ad7dcdf573c,AGAINST,300002940989826825332643,0x9a048a7bf38306c055c05606a6010c78cfc7c1e8,FOR,0,0x9b3d8d700faeeef87159ce2ba89e8d99f39ed1b4,FOR,0,0x9b41779051bc8d4904da2e1312cea8a8dc6cfa66,AGAINST,488726298452443258600132,0x9f1920d0cbb63ed03376a1e09fd2851d601234c8,FOR,0,0xa181a3c3460ad5a2650f380352e3e68111e3d60e,FOR,0,0xa1df38a26b946672399b94ef5171909e52c8b9cf,FOR,128472512827462819215085,0xa2b15ce187165bc1723df411d9887d738fabe5f7,FOR,21494053913781974888,0xa4b2c652b4052729ab35f6a6ffc0c22bad7bdba8,FOR,0,0xa4fb709aac7099766ef6f09d2dabeb843db27b4c,FOR,1789530907165137068943585,0xa6e8772af29b29b9202a073f8e36f447689beef6,FOR,6136411495838713211,0xa8c4e3ce1743d0f2a6c227548c982a7c40569940,FOR,0,0xa8c518d50fb3d992345de79f99827de22eeb4ae7,FOR,0,0xa9f709bca4e505411f9aac4b019dcfa69e21a779,FOR,42465351345589663764,0xab2dce783011a5ae40110678004d1f14efc73536,FOR,474453738016556398612,0xaba92f62ef9d45d0b61808d330461c3b2d8fece8,FOR,0,0xabcd17a91ea31d643e79e81fe6ee84c49d1aa85e,FOR,1558560652570175803599,0xac7dd5a34f5859ef1fecc8f4d036f75a35b19eb9,FOR,0,0xaf002b63f2d353c88dc4628d2ee894d97cbbc10e,FOR,0,0xafe2b51592b89095a4cfb18da2b5914b528f4c01,FOR,0,0xb1181a2cec746fe12e1b56862a16e49fbf705cfe,FOR,0,0xb22c008423a34897a4afe1880ae4d626cd530eed,15670865,15716683
