Voter Choice,weight,Voter Reason,block,blockTime,Transaction Hash,Voter Address,Proposal ID,DAO Name,Offchain?,Proposal Choices,state,quorumVotes,tokenHoldersAtStart,delegatesAtStart,againstDelegateVotes,forDelegateVotes,abstainDelegateVotes,totalDelegateVotes,againstWeightedVotes,forWeightedVotes,abstainWeightedVotes,totalWeightedVotes,Proposal Date Created,Proposal Date Start,Proposal Date End,Proposal Author,DAO Token Supply,Voting Power
FOR,1.1191982501825656e+23,,14072670,1643085467,0x20418dda49ed88f8341311da54b41efffdf9c3ca9a46f1f1e0b874e098be67b8,0x9b6812bf787b814cd2aa13d319a371eac5dff49b,5,cryptex,0,"['FOR', 'AGAINST', 'ABSTAIN']",EXECUTED,400000000000000000000000,812,11,0,5,0,5,0,442857844575084195726759,0,442857844575084195726759,1643075773,1643075802,1643307022,0xa70b638b70154edfcbb8dbbbd04900f328f32c35,1e+25,0.011191982501825655
FOR,3.863122254084668e+22,,14077671,1643152221,0x44dd9821ef8d30fd6e450bf513ec0475cf1883378b2befeee0c260c1a99a0e28,0xa36bab9f9e2392c00a2251caf382f5559c00f4de,5,cryptex,0,"['FOR', 'AGAINST', 'ABSTAIN']",EXECUTED,400000000000000000000000,812,11,0,5,0,5,0,442857844575084195726759,0,442857844575084195726759,1643075773,1643075802,1643307022,0xa70b638b70154edfcbb8dbbbd04900f328f32c35,1e+25,0.0038631222540846675
FOR,1.961811631177184e+23,,14761803,1652368755,0x660dc5e746462a1eed90874c0c2570200483091b53dfba6cd475215882af95a4,0x097c39e5e576a8706404cd0d81e05b522f5bcaff,6,cryptex,0,"['FOR', 'AGAINST', 'ABSTAIN']",EXECUTED,400000000000000000000000,1085,13,0,7,0,7,0,642087937914213412852145,0,642087937914213412852145,1652315205,1652315224,1652554450,0xa70b638b70154edfcbb8dbbbd04900f328f32c35,1e+25,0.01961811631177184
FOR,7.653284897304741e+22,,14768949,1652466258,0x05bc338d2cab8f359489739295d600f91cfe584dfea0e2937394e37113fd562e,0x564bca365d62bcc22db53d032f8dbd35439c9206,6,cryptex,0,"['FOR', 'AGAINST', 'ABSTAIN']",EXECUTED,400000000000000000000000,1085,13,0,7,0,7,0,642087937914213412852145,0,642087937914213412852145,1652315205,1652315224,1652554450,0xa70b638b70154edfcbb8dbbbd04900f328f32c35,1e+25,0.00765328489730474
FOR,1.09613927177144e+23,,14762843,1652382904,0xeec2827731e057d8aa745df2d9f70b9bd4f20c11003ef7cc220f61e4c6cc2f75,0x9b6812bf787b814cd2aa13d319a371eac5dff49b,6,cryptex,0,"['FOR', 'AGAINST', 'ABSTAIN']",EXECUTED,400000000000000000000000,1085,13,0,7,0,7,0,642087937914213412852145,0,642087937914213412852145,1652315205,1652315224,1652554450,0xa70b638b70154edfcbb8dbbbd04900f328f32c35,1e+25,0.0109613927177144
FOR,8.885751764630363e+22,,14771777,1652505642,0x33b98d710024c347cbf09363743d3d906e6c46f1d7a77582580314be206f0617,0xa36bab9f9e2392c00a2251caf382f5559c00f4de,6,cryptex,0,"['FOR', 'AGAINST', 'ABSTAIN']",EXECUTED,400000000000000000000000,1085,13,0,7,0,7,0,642087937914213412852145,0,642087937914213412852145,1652315205,1652315224,1652554450,0xa70b638b70154edfcbb8dbbbd04900f328f32c35,1e+25,0.008885751764630362
FOR,4.2e+20,,14771998,1652508672,0x0bc63d532a9831f69116bcf1319a1ed44d16f60767852559d018b80b4f98b315,0xd27e8256196d6f794c4329644c225b7b81a260f7,6,cryptex,0,"['FOR', 'AGAINST', 'ABSTAIN']",EXECUTED,400000000000000000000000,1085,13,0,7,0,7,0,642087937914213412852145,0,642087937914213412852145,1652315205,1652315224,1652554450,0xa70b638b70154edfcbb8dbbbd04900f328f32c35,1e+25,4.2e-05
FOR,2.464925e+22,,14767766,1652450120,0xd0b1924e0905ddddd7572df3b0a42eb8a5d48f73735468333d3773457c47f1d9,0xf183d7fb6d86f60c1d6794ed29ce9cb3919efeaf,6,cryptex,0,"['FOR', 'AGAINST', 'ABSTAIN']",EXECUTED,400000000000000000000000,1085,13,0,7,0,7,0,642087937914213412852145,0,642087937914213412852145,1652315205,1652315224,1652554450,0xa70b638b70154edfcbb8dbbbd04900f328f32c35,1e+25,0.0024649249999999998
FOR,1.45833231e+23,,14763006,1652385178,0xc7b5156923315f2b30b693a73fcab7e54be5fde2b473e7dc7bc5bf83b47f49d2,0xf71e9c766cdf169edfbe2749490943c1dc6b8a55,6,cryptex,0,"['FOR', 'AGAINST', 'ABSTAIN']",EXECUTED,400000000000000000000000,1085,13,0,7,0,7,0,642087937914213412852145,0,642087937914213412852145,1652315205,1652315224,1652554450,0xa70b638b70154edfcbb8dbbbd04900f328f32c35,1e+25,0.014583323099999998
FOR,1.6043488893577133e+23,,14957926,1655152036,0x106860dd2529143f3cf137ba0d5fd2c63c1f61b312defc0207a20690006d5c30,0x097c39e5e576a8706404cd0d81e05b522f5bcaff,7,cryptex,0,"['FOR', 'AGAINST', 'ABSTAIN']",EXECUTED,400000000000000000000000,1160,13,0,7,0,7,0,662150989273597643781733,0,662150989273597643781733,1655143384,1655143387,1655401281,0xa70b638b70154edfcbb8dbbbd04900f328f32c35,1e+25,0.01604348889357713
FOR,0.0,,14966417,1655279629,0x58b17661fef3e303d40119173f180b24f27c27a350cf708f8904e82fbaa78709,0x3c57f6239cf0202436e253170a6e69d54731ad12,7,cryptex,0,"['FOR', 'AGAINST', 'ABSTAIN']",EXECUTED,400000000000000000000000,1160,13,0,7,0,7,0,662150989273597643781733,0,662150989273597643781733,1655143384,1655143387,1655401281,0xa70b638b70154edfcbb8dbbbd04900f328f32c35,1e+25,0.0
FOR,6.8363061209634685e+22,,14957546,1655146254,0x042ec29c447ea197048db256b169b419858f73a4c75965e993c993be9991cf7c,0x564bca365d62bcc22db53d032f8dbd35439c9206,7,cryptex,0,"['FOR', 'AGAINST', 'ABSTAIN']",EXECUTED,400000000000000000000000,1160,13,0,7,0,7,0,662150989273597643781733,0,662150989273597643781733,1655143384,1655143387,1655401281,0xa70b638b70154edfcbb8dbbbd04900f328f32c35,1e+25,0.006836306120963468
FOR,6.72880428091662e+22,,14962652,1655223961,0xb9c994c8557f48e67e5c2caaf909522fb28e120aac88354f01c23a60b0c02069,0x767d222a509d107522e50161ca17ffcf0e5aa3de,7,cryptex,0,"['FOR', 'AGAINST', 'ABSTAIN']",EXECUTED,400000000000000000000000,1160,13,0,7,0,7,0,662150989273597643781733,0,662150989273597643781733,1655143384,1655143387,1655401281,0xa70b638b70154edfcbb8dbbbd04900f328f32c35,1e+25,0.0067288042809166195
FOR,9.160497503478013e+22,,14957923,1655151963,0x962d8b5ed2a2387b8de8f11ad1ab4e5ab64bfe40e22a3e1fa651873bcf71ab20,0x9b6812bf787b814cd2aa13d319a371eac5dff49b,7,cryptex,0,"['FOR', 'AGAINST', 'ABSTAIN']",EXECUTED,400000000000000000000000,1160,13,0,7,0,7,0,662150989273597643781733,0,662150989273597643781733,1655143384,1655143387,1655401281,0xa70b638b70154edfcbb8dbbbd04900f328f32c35,1e+25,0.009160497503478013
FOR,1.2810745812255832e+23,,14965610,1655267379,0x4ec326252aea59399bc480e4aec2f2a03df9af1182a6528509e0385ffec4e560,0xa36bab9f9e2392c00a2251caf382f5559c00f4de,7,cryptex,0,"['FOR', 'AGAINST', 'ABSTAIN']",EXECUTED,400000000000000000000000,1160,13,0,7,0,7,0,662150989273597643781733,0,662150989273597643781733,1655143384,1655143387,1655401281,0xa70b638b70154edfcbb8dbbbd04900f328f32c35,1e+25,0.01281074581225583
FOR,1.4635256316168704e+23,,14957581,1655146647,0xc49fb2be14bc937cac27ca77835285fd96c832327c61b9f3856f4ec9acfb856b,0xf71e9c766cdf169edfbe2749490943c1dc6b8a55,7,cryptex,0,"['FOR', 'AGAINST', 'ABSTAIN']",EXECUTED,400000000000000000000000,1160,13,0,7,0,7,0,662150989273597643781733,0,662150989273597643781733,1655143384,1655143387,1655401281,0xa70b638b70154edfcbb8dbbbd04900f328f32c35,1e+25,0.014635256316168703
FOR,1.4749655343727696e+23,,15187812,1658431341,0xbce68d68d31911036d0ab4ffdee94fa75b8c6d8de01ca151b7010fde2a0644a9,0x097c39e5e576a8706404cd0d81e05b522f5bcaff,8,cryptex,0,"['FOR', 'AGAINST', 'ABSTAIN']",EXECUTED,400000000000000000000000,1248,13,0,6,0,6,0,452137064160435629294712,0,452137064160435629294712,1658415140,1658415158,1658645839,0xa70b638b70154edfcbb8dbbbd04900f328f32c35,1e+25,0.014749655343727694
FOR,0.0,,15193443,1658506842,0xa7834e24e7003217ae64c8dc02fad5d3310982f60c2b27e151fc162db9e86dc5,0x3c57f6239cf0202436e253170a6e69d54731ad12,8,cryptex,0,"['FOR', 'AGAINST', 'ABSTAIN']",EXECUTED,400000000000000000000000,1248,13,0,6,0,6,0,452137064160435629294712,0,452137064160435629294712,1658415140,1658415158,1658645839,0xa70b638b70154edfcbb8dbbbd04900f328f32c35,1e+25,0.0
FOR,7.4296713591524895e+22,,15192924,1658500363,0x2e1a4e0b9948bbad5df4e516f7dd56343fb1d50e8d4d2cdbf0f31610f0aa8b3b,0x564bca365d62bcc22db53d032f8dbd35439c9206,8,cryptex,0,"['FOR', 'AGAINST', 'ABSTAIN']",EXECUTED,400000000000000000000000,1248,13,0,6,0,6,0,452137064160435629294712,0,452137064160435629294712,1658415140,1658415158,1658645839,0xa70b638b70154edfcbb8dbbbd04900f328f32c35,1e+25,0.007429671359152489
FOR,8.522096728907546e+22,,15193567,1658508397,0x33d073743ae19a46d93d4bb3e2f8cb7e116f89f9f3e38ed76e2f3c08ab800622,0x9b6812bf787b814cd2aa13d319a371eac5dff49b,8,cryptex,0,"['FOR', 'AGAINST', 'ABSTAIN']",EXECUTED,400000000000000000000000,1248,13,0,6,0,6,0,452137064160435629294712,0,452137064160435629294712,1658415140,1658415158,1658645839,0xa70b638b70154edfcbb8dbbbd04900f328f32c35,1e+25,0.008522096728907545
FOR,1.4512282984255836e+23,,15196128,1658541850,0xff71d56c5289100082d3157237e363dac20f352438422f1d7759fb88faaf284f,0xa36bab9f9e2392c00a2251caf382f5559c00f4de,8,cryptex,0,"['FOR', 'AGAINST', 'ABSTAIN']",EXECUTED,400000000000000000000000,1248,13,0,6,0,6,0,452137064160435629294712,0,452137064160435629294712,1658415140,1658415158,1658645839,0xa70b638b70154edfcbb8dbbbd04900f328f32c35,1e+25,0.014512282984255834
FOR,0.0,,15188450,1658439635,0xca99c53aa2fc90bc8a2657de96e913643282792ef0128697abfbfa75ace9e61a,0xf188ccdd5107fc2c04ede0ec04afbbf45dae275d,8,cryptex,0,"['FOR', 'AGAINST', 'ABSTAIN']",EXECUTED,400000000000000000000000,1248,13,0,6,0,6,0,452137064160435629294712,0,452137064160435629294712,1658415140,1658415158,1658645839,0xa70b638b70154edfcbb8dbbbd04900f328f32c35,1e+25,0.0
FOR,1e+24,,12891817,1627167239,0x9ae6fe6ac30d71e27c8f886dd8b2f8950b7f646276c36da624ad8220b6cd4fbe,0xa70b638b70154edfcbb8dbbbd04900f328f32c35,1,cryptex,0,"['FOR', 'AGAINST', 'ABSTAIN']",EXECUTED,400000000000000000000000,325,4,0,1,0,1,0,1000000000000000000000002,0,1000000000000000000000002,1627071588,1627071610,1627305009,0xa70b638b70154edfcbb8dbbbd04900f328f32c35,1e+25,0.09999999999999999
FOR,9.98601e+23,,13148771,1630618646,0xf615d47209202a81d45f1389042c5e112edd543c2b42c3c3c22b9f84865edbd7,0xa70b638b70154edfcbb8dbbbd04900f328f32c35,2,cryptex,0,"['FOR', 'AGAINST', 'ABSTAIN']",EXECUTED,400000000000000000000000,370,4,0,1,0,1,0,998601000000000000000002,0,998601000000000000000002,1630617135,1630617157,1630847587,0xa70b638b70154edfcbb8dbbbd04900f328f32c35,1e+25,0.0998601
