Voter Choice,weight,Voter Reason,block,blockTime,Transaction Hash,Voter Address,Proposal ID,DAO Name,Offchain?,Proposal Choices,state,quorumVotes,tokenHoldersAtStart,delegatesAtStart,againstDelegateVotes,forDelegateVotes,abstainDelegateVotes,totalDelegateVotes,againstWeightedVotes,forWeightedVotes,abstainWeightedVotes,totalWeightedVotes,Proposal Date Created,Proposal Date Start,Proposal Date End,Proposal Author,DAO Token Supply,Voting Power
FOR,6.587896338638789e+19,,15236636,1659088064,0x0a1d6d66c3d513d39733a4b7126703ad4f682c6349dfa6c8eb26089c15f6b050,0x0023d9ffe7d793895c5da5833d56c737832ead2b,31,Gitcoin,0,"['FOR', 'AGAINST', 'ABSTAIN']",EXECUTED,2500000000000000000000000,20129,5010,43,495,0,538,106297790660205432998,4701316113732247639964173,0,4701422411522907845397171,1658785944,1658962464,1659505220,0xbe368cc284a8303ae4c76a1870d897cfee2b0812,1e+26,6.587896338638789e-07
FOR,4.1e+19,,15242397,1659165536,0xd744bc00631518392be8940c9793f3471bb98430719970ee4e27a353616622ab,0x00d2432e6af76a8150a7609d7ff11dbe44de8e14,31,Gitcoin,0,"['FOR', 'AGAINST', 'ABSTAIN']",EXECUTED,2500000000000000000000000,20129,5010,43,495,0,538,106297790660205432998,4701316113732247639964173,0,4701422411522907845397171,1658785944,1658962464,1659505220,0xbe368cc284a8303ae4c76a1870d897cfee2b0812,1e+26,4.1e-07
FOR,1.21e+18,,15236309,1659083646,0x3d5251cea2180e860d70350b6a2d3154a5b3cc273931e014b3fb7578b232877a,0x0121ab155dafc3ff69fbb2e822eb497b073ca15c,31,Gitcoin,0,"['FOR', 'AGAINST', 'ABSTAIN']",EXECUTED,2500000000000000000000000,20129,5010,43,495,0,538,106297790660205432998,4701316113732247639964173,0,4701422411522907845397171,1658785944,1658962464,1659505220,0xbe368cc284a8303ae4c76a1870d897cfee2b0812,1e+26,1.2099999999999999e-08
AGAINST,1.1e+17,,15242546,1659167509,0x93a952eb98ebece2bf3bfad7b8670d9a22e8ca6ea6ac3b0f75baf5098dffdb7f,0x01493a435519e620384399d7ed9743eae2d0418c,31,Gitcoin,0,"['FOR', 'AGAINST', 'ABSTAIN']",EXECUTED,2500000000000000000000000,20129,5010,43,495,0,538,106297790660205432998,4701316113732247639964173,0,4701422411522907845397171,1658785944,1658962464,1659505220,0xbe368cc284a8303ae4c76a1870d897cfee2b0812,1e+26,1.1e-09
FOR,0.0,,15247282,1659230630,0x63c07304bcdb0c2519936faeb63c9d4eada4ac90c65f16d20323031c6f34e5e8,0x01b5d144dfe043a23fdd914b51a8330aee551554,31,Gitcoin,0,"['FOR', 'AGAINST', 'ABSTAIN']",EXECUTED,2500000000000000000000000,20129,5010,43,495,0,538,106297790660205432998,4701316113732247639964173,0,4701422411522907845397171,1658785944,1658962464,1659505220,0xbe368cc284a8303ae4c76a1870d897cfee2b0812,1e+26,0.0
FOR,2.858868248e+23,,15255604,1659343157,0x43e2a747cbf49d802832163f2cbb764564a7386f28b964b93d91d91ab97ee1ed,0x01cf9fd2efa5fdf178bd635c3e2adf25b2052712,31,Gitcoin,0,"['FOR', 'AGAINST', 'ABSTAIN']",EXECUTED,2500000000000000000000000,20129,5010,43,495,0,538,106297790660205432998,4701316113732247639964173,0,4701422411522907845397171,1658785944,1658962464,1659505220,0xbe368cc284a8303ae4c76a1870d897cfee2b0812,1e+26,0.0028588682479999995
FOR,0.0,,15263151,1659443770,0x778a0efb7bdcc459e42347933ef54912072c374705e381dc1a973373a385b415,0x0277554798f5393fdb4accf07fbf52cc93ebd207,31,Gitcoin,0,"['FOR', 'AGAINST', 'ABSTAIN']",EXECUTED,2500000000000000000000000,20129,5010,43,495,0,538,106297790660205432998,4701316113732247639964173,0,4701422411522907845397171,1658785944,1658962464,1659505220,0xbe368cc284a8303ae4c76a1870d897cfee2b0812,1e+26,0.0
FOR,1.3e+17,,15242403,1659165606,0x1636df2a74f4b78993fc473208a31b772d1834ca2dfa504713ef0346820dbe17,0x0300359a2e5b48652fdff4bf8cae18c17e5ae2ff,31,Gitcoin,0,"['FOR', 'AGAINST', 'ABSTAIN']",EXECUTED,2500000000000000000000000,20129,5010,43,495,0,538,106297790660205432998,4701316113732247639964173,0,4701422411522907845397171,1658785944,1658962464,1659505220,0xbe368cc284a8303ae4c76a1870d897cfee2b0812,1e+26,1.2999999999999999e-09
FOR,1e+18,,15230748,1659007642,0x44617c7afe66265e10e8ebb6357dcba6c00fa66075eee63f12c3e3894c1ee1c0,0x03f9bb84628bd284686819a5ba7ab5c0193145e6,31,Gitcoin,0,"['FOR', 'AGAINST', 'ABSTAIN']",EXECUTED,2500000000000000000000000,20129,5010,43,495,0,538,106297790660205432998,4701316113732247639964173,0,4701422411522907845397171,1658785944,1658962464,1659505220,0xbe368cc284a8303ae4c76a1870d897cfee2b0812,1e+26,1e-08
AGAINST,1.1e+17,,15242540,1659167342,0xf751638f0e288a7fda67d6ac568c0ec13e3f04d815930cb1cb486d6c48d007e0,0x0419ac56e38609d08018acb55a17bc6787c4738d,31,Gitcoin,0,"['FOR', 'AGAINST', 'ABSTAIN']",EXECUTED,2500000000000000000000000,20129,5010,43,495,0,538,106297790660205432998,4701316113732247639964173,0,4701422411522907845397171,1658785944,1658962464,1659505220,0xbe368cc284a8303ae4c76a1870d897cfee2b0812,1e+26,1.1e-09
FOR,0.0,,15241947,1659158825,0x407583351f9f37ef462dfac87380d7e26de13cbd65a1ec236da929bc34b1479c,0x046a9468c9534fe694c2eef167f80e440abde2ab,31,Gitcoin,0,"['FOR', 'AGAINST', 'ABSTAIN']",EXECUTED,2500000000000000000000000,20129,5010,43,495,0,538,106297790660205432998,4701316113732247639964173,0,4701422411522907845397171,1658785944,1658962464,1659505220,0xbe368cc284a8303ae4c76a1870d897cfee2b0812,1e+26,0.0
FOR,0.0,,15235589,1659073519,0xd6d6b198ee1ef0eba0c5d67814d3fb577b4bf3a1659056057b278ce20a33f615,0x049b11712722d3847441fd0931aa1ee22efc50d3,31,Gitcoin,0,"['FOR', 'AGAINST', 'ABSTAIN']",EXECUTED,2500000000000000000000000,20129,5010,43,495,0,538,106297790660205432998,4701316113732247639964173,0,4701422411522907845397171,1658785944,1658962464,1659505220,0xbe368cc284a8303ae4c76a1870d897cfee2b0812,1e+26,0.0
FOR,0.0,,15262424,1659434430,0xbdd64c0646a5253e7f0d7d48df37af501c38f725b21f86572ce95c057e28a75e,0x051e3985721e397ce2c435306369b6992041756e,31,Gitcoin,0,"['FOR', 'AGAINST', 'ABSTAIN']",EXECUTED,2500000000000000000000000,20129,5010,43,495,0,538,106297790660205432998,4701316113732247639964173,0,4701422411522907845397171,1658785944,1658962464,1659505220,0xbe368cc284a8303ae4c76a1870d897cfee2b0812,1e+26,0.0
FOR,1.21e+18,,15236352,1659084239,0xaf29d4fa399d664f1c8b83c98b058610ddb4f891307cc2017381849cc1dc72e5,0x052705855fda32cac7062b721aaa3d968c944641,31,Gitcoin,0,"['FOR', 'AGAINST', 'ABSTAIN']",EXECUTED,2500000000000000000000000,20129,5010,43,495,0,538,106297790660205432998,4701316113732247639964173,0,4701422411522907845397171,1658785944,1658962464,1659505220,0xbe368cc284a8303ae4c76a1870d897cfee2b0812,1e+26,1.2099999999999999e-08
AGAINST,1.1e+19,,15242425,1659165866,0xf81515883599e5790812542955e969d605eab7564c00acedee297b92401dd148,0x052cd92257aa17b3f965c4b0d3f51f0d223c6950,31,Gitcoin,0,"['FOR', 'AGAINST', 'ABSTAIN']",EXECUTED,2500000000000000000000000,20129,5010,43,495,0,538,106297790660205432998,4701316113732247639964173,0,4701422411522907845397171,1658785944,1658962464,1659505220,0xbe368cc284a8303ae4c76a1870d897cfee2b0812,1e+26,1.0999999999999999e-07
FOR,1.2e+17,,15242299,1659163965,0xbf97870dda0d33f015486a6cba20f036b7f0559a88f362c3df3956db93b46321,0x057d337ccbb08cd4705dbe483fddbe01f477dd95,31,Gitcoin,0,"['FOR', 'AGAINST', 'ABSTAIN']",EXECUTED,2500000000000000000000000,20129,5010,43,495,0,538,106297790660205432998,4701316113732247639964173,0,4701422411522907845397171,1658785944,1658962464,1659505220,0xbe368cc284a8303ae4c76a1870d897cfee2b0812,1e+26,1.2e-09
FOR,0.0,,15261236,1659418421,0x8ebfc13a32938bb6a2380e573b36913268b14fa224283a3dcf57638be78769c2,0x05bca3408a3cd85ef03c442051a4ef696cf7429d,31,Gitcoin,0,"['FOR', 'AGAINST', 'ABSTAIN']",EXECUTED,2500000000000000000000000,20129,5010,43,495,0,538,106297790660205432998,4701316113732247639964173,0,4701422411522907845397171,1658785944,1658962464,1659505220,0xbe368cc284a8303ae4c76a1870d897cfee2b0812,1e+26,0.0
FOR,0.0,,15241523,1659152884,0xba45ad1c64cb6a2cea2d5e31a461ca5680187b74c2c8f1b60b69f851ce8324a4,0x05f7f81ef8b158be44b96a3a3bd5351bdf28946c,31,Gitcoin,0,"['FOR', 'AGAINST', 'ABSTAIN']",EXECUTED,2500000000000000000000000,20129,5010,43,495,0,538,106297790660205432998,4701316113732247639964173,0,4701422411522907845397171,1658785944,1658962464,1659505220,0xbe368cc284a8303ae4c76a1870d897cfee2b0812,1e+26,0.0
FOR,0.0,,15244706,1659196350,0x7b22a40877fa3642e1cb43c5329c46e6da4799f7e16a387e2cf3f7db9ba58488,0x06436dbca7d59a31237aadbf131effd0d09ecaa7,31,Gitcoin,0,"['FOR', 'AGAINST', 'ABSTAIN']",EXECUTED,2500000000000000000000000,20129,5010,43,495,0,538,106297790660205432998,4701316113732247639964173,0,4701422411522907845397171,1658785944,1658962464,1659505220,0xbe368cc284a8303ae4c76a1870d897cfee2b0812,1e+26,0.0
FOR,0.0,,15235594,1659073577,0xc6d7b72df804a4c1a30e4a180ee0ce6607e8e68a8104e16ee7cd03213b364af0,0x0644fa8193dbcc97acab11f53f2ec0a3dff0ff39,31,Gitcoin,0,"['FOR', 'AGAINST', 'ABSTAIN']",EXECUTED,2500000000000000000000000,20129,5010,43,495,0,538,106297790660205432998,4701316113732247639964173,0,4701422411522907845397171,1658785944,1658962464,1659505220,0xbe368cc284a8303ae4c76a1870d897cfee2b0812,1e+26,0.0
FOR,5.648835e+20,,15228745,1658981217,0xca5e50fb7b59a7d46af2cba233c7ec33dc64442cbd0fa7d087b31896985b50c3,0x0696cca4f346552e2a8b822ce9afa50413976a0f,31,Gitcoin,0,"['FOR', 'AGAINST', 'ABSTAIN']",EXECUTED,2500000000000000000000000,20129,5010,43,495,0,538,106297790660205432998,4701316113732247639964173,0,4701422411522907845397171,1658785944,1658962464,1659505220,0xbe368cc284a8303ae4c76a1870d897cfee2b0812,1e+26,5.648835e-06
FOR,1.21e+18,,15236326,1659083837,0x71a9a68654b0dc175a25ceb08ccfb45e8096096f0900e51144d7cb7a81ac793f,0x06a6f99b87707e0965c3896280df48e7c99a7562,31,Gitcoin,0,"['FOR', 'AGAINST', 'ABSTAIN']",EXECUTED,2500000000000000000000000,20129,5010,43,495,0,538,106297790660205432998,4701316113732247639964173,0,4701422411522907845397171,1658785944,1658962464,1659505220,0xbe368cc284a8303ae4c76a1870d897cfee2b0812,1e+26,1.2099999999999999e-08
FOR,2e+18,,15229498,1658991197,0xd9edee8c9cbadb0ff3d6ee973c53893d867459f0a7f491c0e3e0c981df492341,0x06c4865ab16c9c760622f19a313a2e637e2e66a2,31,Gitcoin,0,"['FOR', 'AGAINST', 'ABSTAIN']",EXECUTED,2500000000000000000000000,20129,5010,43,495,0,538,106297790660205432998,4701316113732247639964173,0,4701422411522907845397171,1658785944,1658962464,1659505220,0xbe368cc284a8303ae4c76a1870d897cfee2b0812,1e+26,2e-08
FOR,0.0,,15236670,1659088581,0x0c1748bd448ce27fb46ce3fb2e93673795aeca8db6290589055c5b919a20b29e,0x08024b0fc51c2ebba75c52d24b3cda843d92e8e0,31,Gitcoin,0,"['FOR', 'AGAINST', 'ABSTAIN']",EXECUTED,2500000000000000000000000,20129,5010,43,495,0,538,106297790660205432998,4701316113732247639964173,0,4701422411522907845397171,1658785944,1658962464,1659505220,0xbe368cc284a8303ae4c76a1870d897cfee2b0812,1e+26,0.0
FOR,0.0,,15257327,1659365436,0xba29cfb82f2cbd033d26aad939fe656a3054714fc4f197dec4213f527d0cbfe3,0x08165352246edb0bf8286798ded2c0e6398148ce,31,Gitcoin,0,"['FOR', 'AGAINST', 'ABSTAIN']",EXECUTED,2500000000000000000000000,20129,5010,43,495,0,538,106297790660205432998,4701316113732247639964173,0,4701422411522907845397171,1658785944,1658962464,1659505220,0xbe368cc284a8303ae4c76a1870d897cfee2b0812,1e+26,0.0
FOR,0.0,,15255099,1659336452,0x97ddd19fc2a736748da9dcd392a5b0c7b29c583350e14ffecf8bbfa39104b1ea,0x081fa64b6667f0abbce89bbb08d64ddc6096e759,31,Gitcoin,0,"['FOR', 'AGAINST', 'ABSTAIN']",EXECUTED,2500000000000000000000000,20129,5010,43,495,0,538,106297790660205432998,4701316113732247639964173,0,4701422411522907845397171,1658785944,1658962464,1659505220,0xbe368cc284a8303ae4c76a1870d897cfee2b0812,1e+26,0.0
FOR,0.0,,15261236,1659418421,0xd5f56dba41c41aa74fc2d0a76b3ca146ba0d93d715987defb99212d842e687cf,0x083b013e02de097a4d9a3b3473042ffcc88908b3,31,Gitcoin,0,"['FOR', 'AGAINST', 'ABSTAIN']",EXECUTED,2500000000000000000000000,20129,5010,43,495,0,538,106297790660205432998,4701316113732247639964173,0,4701422411522907845397171,1658785944,1658962464,1659505220,0xbe368cc284a8303ae4c76a1870d897cfee2b0812,1e+26,0.0
FOR,0.0,,15242661,1659169117,0x4171a6fd06b81860a600347e448455ab5b528b5277f64c4e58e45fc1448ac6e6,0x090fe0e3b3e503b8c82bfab86c97022c2e62c1a7,31,Gitcoin,0,"['FOR', 'AGAINST', 'ABSTAIN']",EXECUTED,2500000000000000000000000,20129,5010,43,495,0,538,106297790660205432998,4701316113732247639964173,0,4701422411522907845397171,1658785944,1658962464,1659505220,0xbe368cc284a8303ae4c76a1870d897cfee2b0812,1e+26,0.0
FOR,0.0,,15235596,1659073594,0x95541c1d17f14c01d3c1c743e75448e24e0cc34558d2217f10698060470ec139,0x09545ad51c84976d90e27683addd9a377674a61c,31,Gitcoin,0,"['FOR', 'AGAINST', 'ABSTAIN']",EXECUTED,2500000000000000000000000,20129,5010,43,495,0,538,106297790660205432998,4701316113732247639964173,0,4701422411522907845397171,1658785944,1658962464,1659505220,0xbe368cc284a8303ae4c76a1870d897cfee2b0812,1e+26,0.0
AGAINST,1.1e+17,,15242548,1659167525,0xea7a106a4de5f0b7e927a8a1082439ad4d7a5020e8b1470a9d8549effba62fbc,0x095e110142f7257cfe02b06d4d486359d778dab4,31,Gitcoin,0,"['FOR', 'AGAINST', 'ABSTAIN']",EXECUTED,2500000000000000000000000,20129,5010,43,495,0,538,106297790660205432998,4701316113732247639964173,0,4701422411522907845397171,1658785944,1658962464,1659505220,0xbe368cc284a8303ae4c76a1870d897cfee2b0812,1e+26,1.1e-09
FOR,0.0,,15239122,1659120637,0x84e32dcf1403daab481a3af00f78601cf1b30c6069b5611ef93fad3683f110eb,0x099d8e0e40da1429db88c604b1a516c1a6ca4e12,31,Gitcoin,0,"['FOR', 'AGAINST', 'ABSTAIN']",EXECUTED,2500000000000000000000000,20129,5010,43,495,0,538,106297790660205432998,4701316113732247639964173,0,4701422411522907845397171,1658785944,1658962464,1659505220,0xbe368cc284a8303ae4c76a1870d897cfee2b0812,1e+26,0.0
FOR,0.0,,15265032,1659469185,0x584eb20309eeda8e42ce8c9be48ba75c2c96d719fe32631b8b0089faf552233d,0x0c3eb43b0d6bc5e7f4442252165ceb6b748e758d,31,Gitcoin,0,"['FOR', 'AGAINST', 'ABSTAIN']",EXECUTED,2500000000000000000000000,20129,5010,43,495,0,538,106297790660205432998,4701316113732247639964173,0,4701422411522907845397171,1658785944,1658962464,1659505220,0xbe368cc284a8303ae4c76a1870d897cfee2b0812,1e+26,0.0
FOR,4.65881840999999e+23,,15257834,1659372468,0x559ba454ff16918c21cf63dd3fa46c8aa71885fdc0296906cc31bb0a09485590,0x0cf30daf2fb962ed1d5d19c97f5f6651f3b691c1,31,Gitcoin,0,"['FOR', 'AGAINST', 'ABSTAIN']",EXECUTED,2500000000000000000000000,20129,5010,43,495,0,538,106297790660205432998,4701316113732247639964173,0,4701422411522907845397171,1658785944,1658962464,1659505220,0xbe368cc284a8303ae4c76a1870d897cfee2b0812,1e+26,0.00465881840999999
FOR,0.0,,15258303,1659378847,0xa7b5b85f238a1772d8c684ad9d37035c37021c5b6d3a9983ae2ddd071b981cad,0x0da18ce0619a0bff01f40cc38ea8352c863fb83a,31,Gitcoin,0,"['FOR', 'AGAINST', 'ABSTAIN']",EXECUTED,2500000000000000000000000,20129,5010,43,495,0,538,106297790660205432998,4701316113732247639964173,0,4701422411522907845397171,1658785944,1658962464,1659505220,0xbe368cc284a8303ae4c76a1870d897cfee2b0812,1e+26,0.0
FOR,4.7277e+18,,15242439,1659166047,0x88d9e28937e3828dc0d036088d8c2aede419d35c24ebad43eed397472c941c7a,0x0dbb0cff7c9515fc56d352ee37aeeefdf43b25fe,31,Gitcoin,0,"['FOR', 'AGAINST', 'ABSTAIN']",EXECUTED,2500000000000000000000000,20129,5010,43,495,0,538,106297790660205432998,4701316113732247639964173,0,4701422411522907845397171,1658785944,1658962464,1659505220,0xbe368cc284a8303ae4c76a1870d897cfee2b0812,1e+26,4.7277e-08
FOR,0.0,,15242662,1659169128,0xbe68f13952e978021e122ed077fd195133c9ff0a81b4a942999778e693dfc124,0x0dc6723851020e88ce6c37db446fe7fabc3c224f,31,Gitcoin,0,"['FOR', 'AGAINST', 'ABSTAIN']",EXECUTED,2500000000000000000000000,20129,5010,43,495,0,538,106297790660205432998,4701316113732247639964173,0,4701422411522907845397171,1658785944,1658962464,1659505220,0xbe368cc284a8303ae4c76a1870d897cfee2b0812,1e+26,0.0
AGAINST,1e+17,,15242492,1659166813,0xcc17bc0871f83fb103583c1fbdaeaa2496010a478fdcf083a948cee54ee8b6dc,0x0dee63f471f1c31d4d2fffde275f8a8f40f45d00,31,Gitcoin,0,"['FOR', 'AGAINST', 'ABSTAIN']",EXECUTED,2500000000000000000000000,20129,5010,43,495,0,538,106297790660205432998,4701316113732247639964173,0,4701422411522907845397171,1658785944,1658962464,1659505220,0xbe368cc284a8303ae4c76a1870d897cfee2b0812,1e+26,9.999999999999999e-10
FOR,0.0,,15236822,1659090386,0xb072c227152488d66006241798cfb1148ba8dc7b7d639ab846bc8b2349384800,0x0e9dc0f9f075c51b32324d74055d961e3a97228f,31,Gitcoin,0,"['FOR', 'AGAINST', 'ABSTAIN']",EXECUTED,2500000000000000000000000,20129,5010,43,495,0,538,106297790660205432998,4701316113732247639964173,0,4701422411522907845397171,1658785944,1658962464,1659505220,0xbe368cc284a8303ae4c76a1870d897cfee2b0812,1e+26,0.0
FOR,1.3e+17,,15242354,1659164905,0x4fa76603d5eb2bf02cb39d4e8845fc806ba9f5e47733ba58aa2c47a717b021dc,0x0f4f249ed00d7c45cad950fb96a7469b89f7bd3a,31,Gitcoin,0,"['FOR', 'AGAINST', 'ABSTAIN']",EXECUTED,2500000000000000000000000,20129,5010,43,495,0,538,106297790660205432998,4701316113732247639964173,0,4701422411522907845397171,1658785944,1658962464,1659505220,0xbe368cc284a8303ae4c76a1870d897cfee2b0812,1e+26,1.2999999999999999e-09
FOR,1.21e+18,,15236345,1659084083,0x9f06f2df2d172a7ab7a7281c5bb86c52e973d87e28e3916e58c30c7daf6b8048,0x1043a873b4d7dda04bd63f0b35cd94c4da60fa20,31,Gitcoin,0,"['FOR', 'AGAINST', 'ABSTAIN']",EXECUTED,2500000000000000000000000,20129,5010,43,495,0,538,106297790660205432998,4701316113732247639964173,0,4701422411522907845397171,1658785944,1658962464,1659505220,0xbe368cc284a8303ae4c76a1870d897cfee2b0812,1e+26,1.2099999999999999e-08
FOR,0.0,,15236665,1659088505,0x7073686118a8acf41b7f83d51fac32fe738cd0520c611ebcc63f8155d6c74550,0x1171579ccb6d2ba1e82a03bf7a27e5bbdccf934c,31,Gitcoin,0,"['FOR', 'AGAINST', 'ABSTAIN']",EXECUTED,2500000000000000000000000,20129,5010,43,495,0,538,106297790660205432998,4701316113732247639964173,0,4701422411522907845397171,1658785944,1658962464,1659505220,0xbe368cc284a8303ae4c76a1870d897cfee2b0812,1e+26,0.0
FOR,0.0,,15250575,1659275299,0xb5d878f883a9e957ab3a7c89dbbd63517450eaf62981fbb5274e131419d05a7f,0x11881ea6286f97a3eac076bab8c83d606f4cc1ff,31,Gitcoin,0,"['FOR', 'AGAINST', 'ABSTAIN']",EXECUTED,2500000000000000000000000,20129,5010,43,495,0,538,106297790660205432998,4701316113732247639964173,0,4701422411522907845397171,1658785944,1658962464,1659505220,0xbe368cc284a8303ae4c76a1870d897cfee2b0812,1e+26,0.0
FOR,0.0,,15236342,1659084018,0xf4878c34d668afa8efac874378699622d7bef0b0e8ee4e94dfef464ef3d08b6d,0x1289ef89cb603e3edac0a6f1bb73e1a933f70148,31,Gitcoin,0,"['FOR', 'AGAINST', 'ABSTAIN']",EXECUTED,2500000000000000000000000,20129,5010,43,495,0,538,106297790660205432998,4701316113732247639964173,0,4701422411522907845397171,1658785944,1658962464,1659505220,0xbe368cc284a8303ae4c76a1870d897cfee2b0812,1e+26,0.0
FOR,0.0,,15263162,1659443920,0xc3853633c024e7344f4b8cda76a871b1491e323d9e98a08deac61e15f8b1cc45,0x141de3c9327980358ab30e3b01f897667bf65597,31,Gitcoin,0,"['FOR', 'AGAINST', 'ABSTAIN']",EXECUTED,2500000000000000000000000,20129,5010,43,495,0,538,106297790660205432998,4701316113732247639964173,0,4701422411522907845397171,1658785944,1658962464,1659505220,0xbe368cc284a8303ae4c76a1870d897cfee2b0812,1e+26,0.0
FOR,0.0,,15242299,1659163965,0xec449438170068b9828172627c997abf9ecaf1f4e2f9944f60d887888a09744d,0x14479b54d437e7498dbb33c6aba6143058c8753c,31,Gitcoin,0,"['FOR', 'AGAINST', 'ABSTAIN']",EXECUTED,2500000000000000000000000,20129,5010,43,495,0,538,106297790660205432998,4701316113732247639964173,0,4701422411522907845397171,1658785944,1658962464,1659505220,0xbe368cc284a8303ae4c76a1870d897cfee2b0812,1e+26,0.0
FOR,1.2e+17,,15242299,1659163965,0x7d95896173defff473c4b53a0df1f9b167d9991fd48a0a964eadd46953e40c65,0x145eaeb7e320cc5692bcb8d3fe900c390e3b313e,31,Gitcoin,0,"['FOR', 'AGAINST', 'ABSTAIN']",EXECUTED,2500000000000000000000000,20129,5010,43,495,0,538,106297790660205432998,4701316113732247639964173,0,4701422411522907845397171,1658785944,1658962464,1659505220,0xbe368cc284a8303ae4c76a1870d897cfee2b0812,1e+26,1.2e-09
FOR,0.0,,15244715,1659196416,0xa57672c61ea2e0161dcce1a9124fff4ce773e9c81632debe5fef3251534c58b4,0x14ee86c92e85bef3f7b19a7516f451305778cc13,31,Gitcoin,0,"['FOR', 'AGAINST', 'ABSTAIN']",EXECUTED,2500000000000000000000000,20129,5010,43,495,0,538,106297790660205432998,4701316113732247639964173,0,4701422411522907845397171,1658785944,1658962464,1659505220,0xbe368cc284a8303ae4c76a1870d897cfee2b0812,1e+26,0.0
AGAINST,1e+17,,15242429,1659165974,0xe6e074fcfe6d0d49ef481640c766b069c095cc78844ed7db331d9617cbca7f71,0x1510180e8873b8ff89d3ecf3d6971a84faaf5848,31,Gitcoin,0,"['FOR', 'AGAINST', 'ABSTAIN']",EXECUTED,2500000000000000000000000,20129,5010,43,495,0,538,106297790660205432998,4701316113732247639964173,0,4701422411522907845397171,1658785944,1658962464,1659505220,0xbe368cc284a8303ae4c76a1870d897cfee2b0812,1e+26,9.999999999999999e-10
FOR,2e+18,,15236785,1659089929,0xce66c25309c1c01d7ee86e099425a1c1788e5724c501c9a4ae1024e11be4be43,0x159525200c2860a4946097c8b251a7ad4ebde744,31,Gitcoin,0,"['FOR', 'AGAINST', 'ABSTAIN']",EXECUTED,2500000000000000000000000,20129,5010,43,495,0,538,106297790660205432998,4701316113732247639964173,0,4701422411522907845397171,1658785944,1658962464,1659505220,0xbe368cc284a8303ae4c76a1870d897cfee2b0812,1e+26,2e-08
FOR,0.0,,15263144,1659443705,0xf2d9ce7e5c5c31c68525ba585acb192db25ad736d689b954f3a9257f966798f8,0x15a39f64d64dcee42316dac090255f2ad2401bcf,31,Gitcoin,0,"['FOR', 'AGAINST', 'ABSTAIN']",EXECUTED,2500000000000000000000000,20129,5010,43,495,0,538,106297790660205432998,4701316113732247639964173,0,4701422411522907845397171,1658785944,1658962464,1659505220,0xbe368cc284a8303ae4c76a1870d897cfee2b0812,1e+26,0.0
FOR,7.985818386034555e+17,,15243050,1659174405,0x2cf1c0e2da4b12fd2ec854318ae306e4ce702d66e0facacddcf8384a031272db,0x15fab1cc5262d69853b1196f74d38c7fc96fc6d7,31,Gitcoin,0,"['FOR', 'AGAINST', 'ABSTAIN']",EXECUTED,2500000000000000000000000,20129,5010,43,495,0,538,106297790660205432998,4701316113732247639964173,0,4701422411522907845397171,1658785944,1658962464,1659505220,0xbe368cc284a8303ae4c76a1870d897cfee2b0812,1e+26,7.985818386034554e-09
AGAINST,1.1e+17,,15242543,1659167367,0x36a2e4e5e7dcbf31c00e541cdf22550e40d2a6562bcdc49d942a2de8ba792a4b,0x166612e84461721298c3af18244f9e55855d18bd,31,Gitcoin,0,"['FOR', 'AGAINST', 'ABSTAIN']",EXECUTED,2500000000000000000000000,20129,5010,43,495,0,538,106297790660205432998,4701316113732247639964173,0,4701422411522907845397171,1658785944,1658962464,1659505220,0xbe368cc284a8303ae4c76a1870d897cfee2b0812,1e+26,1.1e-09
FOR,1e+18,,15247420,1659232419,0x4ea6e04931d18da4ee6913a5b53ed701be8ebebcd3f5eedee35d760b5aab4b04,0x1684c382352fa8992e2d12264b08cbfd8e06b7b1,31,Gitcoin,0,"['FOR', 'AGAINST', 'ABSTAIN']",EXECUTED,2500000000000000000000000,20129,5010,43,495,0,538,106297790660205432998,4701316113732247639964173,0,4701422411522907845397171,1658785944,1658962464,1659505220,0xbe368cc284a8303ae4c76a1870d897cfee2b0812,1e+26,1e-08
FOR,0.0,,15235601,1659073709,0xe8d86565b899546ba297b4c90cf88e58affd0af644c584d99e8d8e6a652594ef,0x16a41cf1d32682be1474546721ea46c852550813,31,Gitcoin,0,"['FOR', 'AGAINST', 'ABSTAIN']",EXECUTED,2500000000000000000000000,20129,5010,43,495,0,538,106297790660205432998,4701316113732247639964173,0,4701422411522907845397171,1658785944,1658962464,1659505220,0xbe368cc284a8303ae4c76a1870d897cfee2b0812,1e+26,0.0
FOR,0.0,,15235601,1659073709,0x7d03f8ab12fc5512072f5fde3da2dd97dace500d6323b6813dc2478e4b2dbe23,0x16cb99d65fc660cbb7161815437dad312db70a53,31,Gitcoin,0,"['FOR', 'AGAINST', 'ABSTAIN']",EXECUTED,2500000000000000000000000,20129,5010,43,495,0,538,106297790660205432998,4701316113732247639964173,0,4701422411522907845397171,1658785944,1658962464,1659505220,0xbe368cc284a8303ae4c76a1870d897cfee2b0812,1e+26,0.0
FOR,0.0,,15244714,1659196413,0x1515d863bdb880453b256b1d8549e0e198e09fe1b8b22a46c7c90d4948731ab4,0x173498eaec990a7d1f46e9fdb9bcab60a087448c,31,Gitcoin,0,"['FOR', 'AGAINST', 'ABSTAIN']",EXECUTED,2500000000000000000000000,20129,5010,43,495,0,538,106297790660205432998,4701316113732247639964173,0,4701422411522907845397171,1658785944,1658962464,1659505220,0xbe368cc284a8303ae4c76a1870d897cfee2b0812,1e+26,0.0
