id,totalSupply,tokenHolders,delegates,delegations,timestamp,blockNumber
18982,11026,88,88,16,1640086614,13848304
18983,11175,90,90,16,1640215991,13857968
18984,11476,90,90,16,1640261643,13861341
18985,11628,91,91,16,1640390241,13870978
18986,11781,91,91,16,1640437046,13874468
18987,11935,90,90,16,1640523507,13880958
18988,12090,90,90,16,1640611817,13887575
18989,12246,90,90,16,1640698260,13894011
18990,12403,90,90,16,1640785105,13900524
18991,12561,90,90,18,1640873067,13907125
18992,12720,90,90,18,1640994412,13916105
18993,13041,90,90,18,1641045181,13919930
18994,13203,92,92,18,1641135409,13926683
18995,13366,93,93,18,1641218351,13932884
18996,13530,92,92,18,1641305595,13939438
18997,13695,93,93,18,1641393090,13945998
18998,13861,93,93,18,1641480226,13952447
18999,14028,94,94,18,1641568399,13959047
19000,14196,95,95,18,1641655133,13965528
19001,14365,95,95,18,1641742827,13972200
19002,14706,96,96,19,1641829715,13978656
19003,14878,97,97,19,1641916539,13985166
19004,15051,98,98,19,1642017765,13992776
19005,15225,98,98,19,1642091368,13998270
19006,15400,99,99,19,1642178833,14004786
19007,15576,100,100,19,1642265833,14011220
19008,15753,101,101,20,1642353251,14017848
19009,15931,101,101,20,1642440823,14024417
19010,16110,102,102,20,1642528413,14030995
19011,16471,103,103,20,1642625270,14038203
19012,16653,105,105,20,1642718983,14045282
19013,16836,107,107,20,1642807250,14051821
19014,17020,108,108,20,1642878150,14057169
19015,17205,108,108,20,1642964885,14063690
19016,17391,108,108,20,1643052450,14070197
19017,17578,110,110,20,1643153010,14077731
19018,17766,111,111,20,1643226910,14083270
19019,17955,112,112,20,1643322278,14090386
19020,18336,113,113,20,1643401203,14096285
19021,18528,114,114,20,1643488824,14102876
19022,18721,116,116,20,1643581655,14109880
19023,18915,116,116,20,1643664053,14116048
19024,19110,117,117,20,1643750865,14122548
19025,19306,118,118,20,1643838610,14129136
19026,19503,119,119,20,1643925089,14135543
19027,19701,120,120,20,1644012013,14142166
19028,19900,121,121,20,1644099177,14148600
19029,20301,121,120,21,1644186853,14155224
19030,20503,122,121,21,1644273818,14161754
19031,20706,123,122,21,1644361548,14168303
19032,20910,124,123,21,1644449202,14174824
19033,21115,125,124,21,1644536267,14181326
19034,21321,126,125,21,1644623644,14187921
19035,21528,127,126,21,1644710227,14194396
19036,21528,129,128,21,1644768454,14198765
19037,21736,130,129,22,1644878645,14206999
19038,21945,130,129,22,1644884491,14207436
19039,22366,131,130,22,1644972944,14214089
19040,22578,132,130,23,1645107741,14224155
19041,22791,132,130,23,1645199764,14231012
19042,23005,133,131,23,1645233883,14233537
19043,23220,133,131,23,1645320857,14239997
19044,23436,134,132,23,1645408067,14246563
19045,23653,135,133,23,1645500551,14253478
19046,23871,135,133,23,1645582065,14259565
19047,24090,135,133,23,1645736384,14271118
19048,24531,135,133,23,1645755805,14272568
19049,24753,136,134,23,1645842875,14279056
19050,24976,137,135,23,1645929977,14285625
19051,25200,137,135,24,1646016683,14292033
19052,25425,137,135,24,1646103332,14298539
19053,25651,138,136,24,1646190283,14305066
19054,25878,139,137,24,1646330599,14315549
19055,26106,140,138,24,1646365409,14318105
19056,26335,141,139,24,1646452463,14324593
19057,26796,142,139,24,1646592017,14334977
19058,27028,142,139,25,1646671510,14340873
19059,27261,144,141,26,1646770064,14348219
19060,27495,144,141,26,1646799546,14350416
19061,27730,145,142,26,1646940905,14361029
19062,27966,145,142,26,1646972937,14363449
19063,28203,146,143,26,1647109369,14373522
19064,28441,147,144,26,1647146379,14376282
19065,28680,148,145,26,1647234605,14382780
19066,29161,148,145,26,1647371277,14392954
19067,29403,149,145,27,1647445581,14398514
19068,29646,150,146,27,1647516810,14403771
19069,29890,151,147,27,1647582608,14408631
19070,30135,152,148,27,1647689846,14416629
19071,30381,152,148,27,1647756453,14421517
19072,30628,153,149,27,1647843234,14428055
19073,30876,154,150,29,1647993538,14439214
19074,31125,155,151,29,1648019314,14441138
19075,31626,155,151,29,1648141022,14450196
19076,31878,156,152,29,1648244222,14457864
19077,32131,158,154,29,1648278806,14460454
19078,32385,158,154,29,1648396075,14469177
19079,32640,158,154,29,1648451715,14473302
19080,32896,159,155,29,1648557529,14481140
19081,33153,160,156,29,1648679718,14490240
19082,33411,161,157,29,1648743119,14494962
19083,33670,162,158,29,1648799093,14499058
19084,34191,162,158,30,1648907393,14507081
19085,34453,163,159,30,1648976481,14512235
19086,34716,165,161,30,1649098594,14521259
19087,34980,165,160,32,1649189762,14528037
19088,35245,166,161,32,1649233606,14531274
19089,35511,167,162,32,1649340565,14539201
19090,35778,169,164,32,1649439631,14546532
19091,36046,170,165,32,1649494213,14550550
19092,36315,170,165,32,1649581812,14557066
19093,36856,171,166,32,1649696782,14565614
19094,37128,173,167,33,1649802240,14573447
19095,37401,173,167,34,1649869910,14578380
19096,37675,173,166,36,1649957894,14584951
19097,37950,173,166,36,1650026874,14590028
19098,38226,175,168,36,1650147500,14598978
19099,38503,176,169,37,1650229803,14605096
19100,38781,176,169,37,1650307513,14610850
19101,39060,177,170,37,1650361788,14614846
19102,39621,175,168,37,1650484475,14623905
19103,39903,176,169,38,1650574480,14630530
19104,40186,175,167,43,1650664828,14637210
19105,40470,176,168,43,1650709472,14640507
19106,40755,176,168,43,1650796438,14646967
19107,41041,176,168,43,1650927229,14656567
19108,41328,176,168,43,1651007229,14662403
19109,41616,176,168,43,1651057149,14666084
19110,41905,176,168,43,1651143774,14672485
19111,42486,177,168,44,1651238451,14679406
19112,42778,177,167,45,1651349640,14687657
19113,43071,178,167,46,1651422857,14693045
19114,43365,179,167,47,1651493100,14698173
19115,43660,179,167,47,1651580052,14704586
19116,43956,181,169,47,1651702845,14713537
19117,44253,179,167,47,1651765875,14718122
19118,44551,180,166,49,1651840769,14723582
19119,44850,182,168,49,1651955271,14731908
19120,45451,182,168,49,1652014041,14736162
19121,45753,182,168,49,1652101334,14742570
19122,46056,182,167,50,1652187567,14748709
19123,46360,182,167,50,1652306955,14757419
19124,46665,182,167,50,1652387159,14763149
19125,46971,182,167,50,1652472812,14769449
19126,47278,182,167,50,1652537983,14774074
19127,47586,182,167,50,1652625506,14780506
19128,47895,182,167,50,1652712412,14786828
19129,48516,183,166,52,1652814255,14794290
19130,48828,183,166,52,1652886791,14799548
19131,49141,184,167,52,1652973377,14805664
19132,49455,184,167,52,1653060263,14811866
19133,49770,184,167,52,1653146810,14818007
19134,50086,184,167,52,1653255824,14825789
19135,50403,185,169,53,1653345067,14832163
19136,50721,188,168,58,1653431067,14838286
19137,51040,189,166,62,1653513538,14844118
19138,51681,189,167,64,1653582194,14848975
19139,52003,189,167,64,1653668830,14855153
19140,52326,192,170,65,1653767306,14862184
19141,52650,192,170,65,1653843944,14867653
19142,52975,192,171,66,1653930962,14873793
19143,53301,192,170,71,1654021183,14880237
19144,53628,195,176,75,1654105231,14886123
19145,53956,196,177,76,1654191786,14892299
19146,54285,197,178,76,1654278619,14898478
19147,54946,197,178,76,1654385044,14905836
19148,55278,196,177,77,1654452626,14910498
19149,55611,197,178,77,1654539188,14916336
19150,55945,197,177,79,1654626545,14922317
19151,56280,197,178,80,1654713710,14928262
19152,56616,198,178,81,1654801442,14934180
19153,56953,198,178,82,1654888266,14940093
19154,57291,198,178,83,1654985850,14946710
19155,57630,200,179,83,1655063088,14951959
19156,58311,198,177,83,1655152084,14957929
19157,58653,198,177,83,1655237892,14963627
19158,58996,198,178,83,1655327976,14969651
19159,59340,198,178,83,1655411743,14975334
19160,59685,205,185,83,1655503582,14981531
19161,60031,205,185,84,1655586105,14987090
19162,60378,206,186,84,1655672972,14992869
19163,60726,207,187,84,1655759883,14998729
19164,61075,208,188,84,1655846878,15004305
19165,61776,209,189,84,1655934775,15009727
19166,62128,209,189,84,1656021442,15015044
19167,62481,208,189,85,1656111427,15020650
19168,62835,209,190,86,1656194667,15025815
19169,63190,210,190,87,1656281286,15031137
19170,63546,210,190,87,1656367772,15036526
19171,63903,216,195,90,1656459371,15042179
19172,64261,217,195,92,1656540753,15047181
19173,64620,218,196,93,1656628423,15052902
19174,65341,218,196,93,1656715670,15059333
19175,65703,218,198,95,1656802510,15065884
19176,66066,220,200,95,1656891393,15072590
19177,66430,221,201,98,1656977571,15079022
19178,66795,221,201,99,1657065284,15085592
19180,67161,222,200,101,1657234647,15098199
19181,67528,223,201,101,1657239718,15098636
19182,67896,224,201,102,1657326504,15105198
19183,68265,224,201,103,1657473210,15116179
19184,69006,225,202,103,1657499842,15118151
19185,69378,226,202,111,1657670334,15130973
19186,69751,226,202,113,1657726742,15135086
19187,70125,225,200,117,1657837303,15143459
19188,70500,227,198,123,1657901259,15148265
19189,70876,228,198,125,1657983910,15154446
19190,71253,228,196,128,1658019645,15157090
19191,71631,229,197,128,1658106234,15163533
19192,72010,230,197,129,1658192998,15170011
19193,72771,231,198,130,1658279850,15176502
19194,73153,231,197,131,1658366308,15182954
19195,73536,232,197,132,1658452928,15189446
19196,73920,232,197,132,1658539370,15195944
19197,74305,232,197,132,1658625924,15202407
19198,74691,231,196,132,1658763930,15212575
19199,75078,230,196,133,1658848434,15218856
19200,75466,230,196,133,1658886839,15221726
19201,75855,230,196,134,1659016847,15231415
19202,76636,231,198,135,1659134606,15240137
19203,77028,233,198,137,1659217739,15246300
19204,77421,232,197,139,1659257600,15249257
19205,77815,233,197,140,1659360823,15256940
19206,78210,234,199,141,1659475765,15265514
19207,78606,234,199,141,1659497149,15267059
19208,79003,234,199,142,1659635982,15277324
19209,79401,236,201,143,1659710418,15282925
19210,79800,236,201,143,1659758289,15286468
19211,80601,236,201,143,1659844888,15292873
19212,81003,237,202,143,1659985955,15303355
19213,81406,238,203,143,1660055654,15308558
19214,81810,238,203,147,1660145446,15315136
19215,82215,238,204,148,1660254037,15323108
