,DAO Name,Voter Choice,support,Weight,Vote Time,Voter Address,Current Delegated Votes to Voter,Current Delegated Votes Raw to Voter,Voter Token Holders Represented,Proposal ID,proposal.proposer,Proposal State,Proposal Date Start,Proposal Date End,Quorum Votes,For Delegate Votes,Against Delegate Votes,Abstain Delegate Votes,Total Supply at Time,Proposal Date Created,proposal.createdBlock,Offchain?,Proposal Choices,ENS
0,Nouns,1,True,1.0,13072753,0x2536c09e5f5691498805884fa37811be3b2bddb4,0.0,0.0,0,1,{'id': '0x2573c60a6d127755aa2dc85e342f7da2378a0cc5'},EXECUTED,13070188,13089898,1,7,0,0,13,1629393904,13057048,0,"['FOR', 'AGAINST', 'ABSTAIN']",xaix.eth
2,Nouns,1,True,0.0,13077700,0x008c84421da5527f462886cec43d2717b686a7e4,5.0,5.0,1,1,{'id': '0x2573c60a6d127755aa2dc85e342f7da2378a0cc5'},EXECUTED,13070188,13089898,1,7,0,0,13,1629393904,13057048,0,"['FOR', 'AGAINST', 'ABSTAIN']",noun12.eth
3,Nouns,1,True,1.0,13081994,0xf476cd75be8fdd197ae0b466a2ec2ae44da41897,0.0,0.0,18446744073709551615,1,{'id': '0x2573c60a6d127755aa2dc85e342f7da2378a0cc5'},EXECUTED,13070188,13089898,1,7,0,0,13,1629393904,13057048,0,"['FOR', 'AGAINST', 'ABSTAIN']",cold.4156.eth
4,Nouns,1,True,2.0,13083370,0x2573c60a6d127755aa2dc85e342f7da2378a0cc5,0.0,0.0,0,1,{'id': '0x2573c60a6d127755aa2dc85e342f7da2378a0cc5'},EXECUTED,13070188,13089898,1,7,0,0,13,1629393904,13057048,0,"['FOR', 'AGAINST', 'ABSTAIN']",nounders.eth
5,Nouns,1,True,2.0,13088169,0xae7f458667f1b30746354abc3157907d9f6fd15e,0.0,0.0,0,1,{'id': '0x2573c60a6d127755aa2dc85e342f7da2378a0cc5'},EXECUTED,13070188,13089898,1,7,0,0,13,1629393904,13057048,0,"['FOR', 'AGAINST', 'ABSTAIN']",sharkdao.eth
6,Nouns,1,True,1.0,13108277,0xf476cd75be8fdd197ae0b466a2ec2ae44da41897,0.0,0.0,18446744073709551615,2,{'id': '0x2573c60a6d127755aa2dc85e342f7da2378a0cc5'},EXECUTED,13108132,13127842,1,12,0,0,19,1629900565,13094992,0,"['FOR', 'AGAINST', 'ABSTAIN']",cold.4156.eth
7,Nouns,1,True,1.0,13108762,0x008c84421da5527f462886cec43d2717b686a7e4,5.0,5.0,1,2,{'id': '0x2573c60a6d127755aa2dc85e342f7da2378a0cc5'},EXECUTED,13108132,13127842,1,12,0,0,19,1629900565,13094992,0,"['FOR', 'AGAINST', 'ABSTAIN']",noun12.eth
8,Nouns,1,True,1.0,13108908,0xa58899bbc983781d47c7dd5a6b8aeef53cd34bbc,0.0,0.0,0,2,{'id': '0x2573c60a6d127755aa2dc85e342f7da2378a0cc5'},EXECUTED,13108132,13127842,1,12,0,0,19,1629900565,13094992,0,"['FOR', 'AGAINST', 'ABSTAIN']",
9,Nouns,1,True,1.0,13109012,0x54be3a794282c030b15e43ae2bb182e14c409c5e,1.0,1.0,0,2,{'id': '0x2573c60a6d127755aa2dc85e342f7da2378a0cc5'},EXECUTED,13108132,13127842,1,12,0,0,19,1629900565,13094992,0,"['FOR', 'AGAINST', 'ABSTAIN']",dingaling.eth
10,Nouns,1,True,1.0,13110245,0x1254958bd5073c6b238e516298f0c48f6f60a78e,1.0,1.0,0,2,{'id': '0x2573c60a6d127755aa2dc85e342f7da2378a0cc5'},EXECUTED,13108132,13127842,1,12,0,0,19,1629900565,13094992,0,"['FOR', 'AGAINST', 'ABSTAIN']",
11,Nouns,1,True,1.0,13114512,0xeb1c22baacafac7836f20f684c946228401ff01c,1.0,1.0,0,2,{'id': '0x2573c60a6d127755aa2dc85e342f7da2378a0cc5'},EXECUTED,13108132,13127842,1,12,0,0,19,1629900565,13094992,0,"['FOR', 'AGAINST', 'ABSTAIN']",richerd.eth
12,Nouns,1,True,1.0,13115607,0x912a526852527dfb5d44c22a15b708aa493cda6b,0.0,0.0,0,2,{'id': '0x2573c60a6d127755aa2dc85e342f7da2378a0cc5'},EXECUTED,13108132,13127842,1,12,0,0,19,1629900565,13094992,0,"['FOR', 'AGAINST', 'ABSTAIN']",devloper.eth
13,Nouns,1,True,2.0,13117159,0x2573c60a6d127755aa2dc85e342f7da2378a0cc5,0.0,0.0,0,2,{'id': '0x2573c60a6d127755aa2dc85e342f7da2378a0cc5'},EXECUTED,13108132,13127842,1,12,0,0,19,1629900565,13094992,0,"['FOR', 'AGAINST', 'ABSTAIN']",nounders.eth
14,Nouns,1,True,3.0,13124223,0xae7f458667f1b30746354abc3157907d9f6fd15e,0.0,0.0,0,2,{'id': '0x2573c60a6d127755aa2dc85e342f7da2378a0cc5'},EXECUTED,13108132,13127842,1,12,0,0,19,1629900565,13094992,0,"['FOR', 'AGAINST', 'ABSTAIN']",sharkdao.eth
15,Nouns,1,True,2.0,13155148,0x912a526852527dfb5d44c22a15b708aa493cda6b,0.0,0.0,0,3,{'id': '0x912a526852527dfb5d44c22a15b708aa493cda6b'},EXECUTED,13155118,13174828,2,14,0,0,27,1630529009,13141978,0,"['FOR', 'AGAINST', 'ABSTAIN']",devloper.eth
16,Nouns,1,True,1.0,13155162,0xf476cd75be8fdd197ae0b466a2ec2ae44da41897,0.0,0.0,18446744073709551615,3,{'id': '0x912a526852527dfb5d44c22a15b708aa493cda6b'},EXECUTED,13155118,13174828,2,14,0,0,27,1630529009,13141978,0,"['FOR', 'AGAINST', 'ABSTAIN']",cold.4156.eth
17,Nouns,1,True,1.0,13156843,0xc3b80922832450aabafe6aae8a6aaf1e5e6158ea,1.0,1.0,0,3,{'id': '0x912a526852527dfb5d44c22a15b708aa493cda6b'},EXECUTED,13155118,13174828,2,14,0,0,27,1630529009,13141978,0,"['FOR', 'AGAINST', 'ABSTAIN']",
18,Nouns,1,True,1.0,13162239,0x9646e0f7544b8ee3649e7ac77eef0cf5b53b748a,0.0,0.0,18446744073709551615,3,{'id': '0x912a526852527dfb5d44c22a15b708aa493cda6b'},EXECUTED,13155118,13174828,2,14,0,0,27,1630529009,13141978,0,"['FOR', 'AGAINST', 'ABSTAIN']",illiquidjpeg.eth
19,Nouns,1,True,1.0,13166030,0x54be3a794282c030b15e43ae2bb182e14c409c5e,1.0,1.0,0,3,{'id': '0x912a526852527dfb5d44c22a15b708aa493cda6b'},EXECUTED,13155118,13174828,2,14,0,0,27,1630529009,13141978,0,"['FOR', 'AGAINST', 'ABSTAIN']",dingaling.eth
20,Nouns,1,True,1.0,13166315,0xd049b3064990869c9f73bd7896271d83325d2067,4.0,4.0,0,3,{'id': '0x912a526852527dfb5d44c22a15b708aa493cda6b'},EXECUTED,13155118,13174828,2,14,0,0,27,1630529009,13141978,0,"['FOR', 'AGAINST', 'ABSTAIN']",1conf.eth
21,Nouns,1,True,3.0,13169263,0x2573c60a6d127755aa2dc85e342f7da2378a0cc5,0.0,0.0,0,3,{'id': '0x912a526852527dfb5d44c22a15b708aa493cda6b'},EXECUTED,13155118,13174828,2,14,0,0,27,1630529009,13141978,0,"['FOR', 'AGAINST', 'ABSTAIN']",nounders.eth
22,Nouns,1,True,3.0,13172239,0xae7f458667f1b30746354abc3157907d9f6fd15e,0.0,0.0,0,3,{'id': '0x912a526852527dfb5d44c22a15b708aa493cda6b'},EXECUTED,13155118,13174828,2,14,0,0,27,1630529009,13141978,0,"['FOR', 'AGAINST', 'ABSTAIN']",sharkdao.eth
23,Nouns,1,True,1.0,13172470,0x1254958bd5073c6b238e516298f0c48f6f60a78e,1.0,1.0,0,4,{'id': '0x2573c60a6d127755aa2dc85e342f7da2378a0cc5'},EXECUTED,13166887,13186597,2,14,0,0,29,1630685394,13153747,0,"['FOR', 'AGAINST', 'ABSTAIN']",
24,Nouns,1,True,1.0,13173249,0x75ee6eb3d8dacf41ee2e5307090b197d3e1cca6e,19.0,19.0,12,3,{'id': '0x912a526852527dfb5d44c22a15b708aa493cda6b'},EXECUTED,13155118,13174828,2,14,0,0,27,1630529009,13141978,0,"['FOR', 'AGAINST', 'ABSTAIN']",noun22.eth
25,Nouns,1,True,1.0,13173952,0xa397d02928acaaf6553fd7e832413c5a732cf559,2.0,2.0,0,4,{'id': '0x2573c60a6d127755aa2dc85e342f7da2378a0cc5'},EXECUTED,13166887,13186597,2,14,0,0,29,1630685394,13153747,0,"['FOR', 'AGAINST', 'ABSTAIN']",
26,Nouns,1,True,1.0,13174009,0xaee8c60ff7e8947ad514c4310e0f2e203194c33f,0.0,0.0,0,4,{'id': '0x2573c60a6d127755aa2dc85e342f7da2378a0cc5'},EXECUTED,13166887,13186597,2,14,0,0,29,1630685394,13153747,0,"['FOR', 'AGAINST', 'ABSTAIN']",
27,Nouns,1,True,3.0,13181052,0xae7f458667f1b30746354abc3157907d9f6fd15e,0.0,0.0,0,4,{'id': '0x2573c60a6d127755aa2dc85e342f7da2378a0cc5'},EXECUTED,13166887,13186597,2,14,0,0,29,1630685394,13153747,0,"['FOR', 'AGAINST', 'ABSTAIN']",sharkdao.eth
28,Nouns,1,True,2.0,13181078,0x912a526852527dfb5d44c22a15b708aa493cda6b,0.0,0.0,0,4,{'id': '0x2573c60a6d127755aa2dc85e342f7da2378a0cc5'},EXECUTED,13166887,13186597,2,14,0,0,29,1630685394,13153747,0,"['FOR', 'AGAINST', 'ABSTAIN']",devloper.eth
29,Nouns,1,True,1.0,13181529,0x008c84421da5527f462886cec43d2717b686a7e4,5.0,5.0,1,4,{'id': '0x2573c60a6d127755aa2dc85e342f7da2378a0cc5'},EXECUTED,13166887,13186597,2,14,0,0,29,1630685394,13153747,0,"['FOR', 'AGAINST', 'ABSTAIN']",noun12.eth
30,Nouns,1,True,3.0,13182019,0x2573c60a6d127755aa2dc85e342f7da2378a0cc5,0.0,0.0,0,4,{'id': '0x2573c60a6d127755aa2dc85e342f7da2378a0cc5'},EXECUTED,13166887,13186597,2,14,0,0,29,1630685394,13153747,0,"['FOR', 'AGAINST', 'ABSTAIN']",nounders.eth
31,Nouns,1,True,1.0,13183199,0x9646e0f7544b8ee3649e7ac77eef0cf5b53b748a,0.0,0.0,18446744073709551615,4,{'id': '0x2573c60a6d127755aa2dc85e342f7da2378a0cc5'},EXECUTED,13166887,13186597,2,14,0,0,29,1630685394,13153747,0,"['FOR', 'AGAINST', 'ABSTAIN']",illiquidjpeg.eth
32,Nouns,1,True,1.0,13185747,0xc3b80922832450aabafe6aae8a6aaf1e5e6158ea,1.0,1.0,0,4,{'id': '0x2573c60a6d127755aa2dc85e342f7da2378a0cc5'},EXECUTED,13166887,13186597,2,14,0,0,29,1630685394,13153747,0,"['FOR', 'AGAINST', 'ABSTAIN']",
33,Nouns,1,True,1.0,13238110,0x008c84421da5527f462886cec43d2717b686a7e4,5.0,5.0,1,5,{'id': '0x2573c60a6d127755aa2dc85e342f7da2378a0cc5'},EXECUTED,13237930,13257640,4,17,0,0,42,1631635129,13224790,0,"['FOR', 'AGAINST', 'ABSTAIN']",noun12.eth
34,Nouns,1,True,1.0,13238189,0x75ee6eb3d8dacf41ee2e5307090b197d3e1cca6e,19.0,19.0,12,5,{'id': '0x2573c60a6d127755aa2dc85e342f7da2378a0cc5'},EXECUTED,13237930,13257640,4,17,0,0,42,1631635129,13224790,0,"['FOR', 'AGAINST', 'ABSTAIN']",noun22.eth
35,Nouns,1,True,1.0,13238245,0xf476cd75be8fdd197ae0b466a2ec2ae44da41897,0.0,0.0,18446744073709551615,5,{'id': '0x2573c60a6d127755aa2dc85e342f7da2378a0cc5'},EXECUTED,13237930,13257640,4,17,0,0,42,1631635129,13224790,0,"['FOR', 'AGAINST', 'ABSTAIN']",cold.4156.eth
36,Nouns,1,True,1.0,13240778,0x1254958bd5073c6b238e516298f0c48f6f60a78e,1.0,1.0,0,5,{'id': '0x2573c60a6d127755aa2dc85e342f7da2378a0cc5'},EXECUTED,13237930,13257640,4,17,0,0,42,1631635129,13224790,0,"['FOR', 'AGAINST', 'ABSTAIN']",
37,Nouns,1,True,1.0,13240884,0x6f9e3976fa3b5b22761fe5d635e1f0d9d9aeb85d,1.0,1.0,0,5,{'id': '0x2573c60a6d127755aa2dc85e342f7da2378a0cc5'},EXECUTED,13237930,13257640,4,17,0,0,42,1631635129,13224790,0,"['FOR', 'AGAINST', 'ABSTAIN']",skilift.eth
38,Nouns,1,True,2.0,13246491,0x43a330dec81bbd5e21f41c6b8354e54d481efc93,0.0,0.0,0,5,{'id': '0x2573c60a6d127755aa2dc85e342f7da2378a0cc5'},EXECUTED,13237930,13257640,4,17,0,0,42,1631635129,13224790,0,"['FOR', 'AGAINST', 'ABSTAIN']",starstorm.eth
39,Nouns,1,True,1.0,13252185,0x9646e0f7544b8ee3649e7ac77eef0cf5b53b748a,0.0,0.0,18446744073709551615,5,{'id': '0x2573c60a6d127755aa2dc85e342f7da2378a0cc5'},EXECUTED,13237930,13257640,4,17,0,0,42,1631635129,13224790,0,"['FOR', 'AGAINST', 'ABSTAIN']",illiquidjpeg.eth
40,Nouns,1,True,4.0,13253220,0xae7f458667f1b30746354abc3157907d9f6fd15e,0.0,0.0,0,5,{'id': '0x2573c60a6d127755aa2dc85e342f7da2378a0cc5'},EXECUTED,13237930,13257640,4,17,0,0,42,1631635129,13224790,0,"['FOR', 'AGAINST', 'ABSTAIN']",sharkdao.eth
41,Nouns,1,True,5.0,13257043,0x2573c60a6d127755aa2dc85e342f7da2378a0cc5,0.0,0.0,0,5,{'id': '0x2573c60a6d127755aa2dc85e342f7da2378a0cc5'},EXECUTED,13237930,13257640,4,17,0,0,42,1631635129,13224790,0,"['FOR', 'AGAINST', 'ABSTAIN']",nounders.eth
42,Nouns,1,True,1.0,13270016,0x008c84421da5527f462886cec43d2717b686a7e4,5.0,5.0,1,6,{'id': '0xd049b3064990869c9f73bd7896271d83325d2067'},EXECUTED,13269867,13289577,4,16,0,0,47,1632062559,13256727,0,"['FOR', 'AGAINST', 'ABSTAIN']",noun12.eth
43,Nouns,1,True,1.0,13270049,0xf476cd75be8fdd197ae0b466a2ec2ae44da41897,0.0,0.0,18446744073709551615,6,{'id': '0xd049b3064990869c9f73bd7896271d83325d2067'},EXECUTED,13269867,13289577,4,16,0,0,47,1632062559,13256727,0,"['FOR', 'AGAINST', 'ABSTAIN']",cold.4156.eth
44,Nouns,1,True,1.0,13270601,0x6f9e3976fa3b5b22761fe5d635e1f0d9d9aeb85d,1.0,1.0,0,6,{'id': '0xd049b3064990869c9f73bd7896271d83325d2067'},EXECUTED,13269867,13289577,4,16,0,0,47,1632062559,13256727,0,"['FOR', 'AGAINST', 'ABSTAIN']",skilift.eth
45,Nouns,1,True,1.0,13271426,0x75ee6eb3d8dacf41ee2e5307090b197d3e1cca6e,19.0,19.0,12,6,{'id': '0xd049b3064990869c9f73bd7896271d83325d2067'},EXECUTED,13269867,13289577,4,16,0,0,47,1632062559,13256727,0,"['FOR', 'AGAINST', 'ABSTAIN']",noun22.eth
46,Nouns,1,True,5.0,13271922,0x2573c60a6d127755aa2dc85e342f7da2378a0cc5,0.0,0.0,0,6,{'id': '0xd049b3064990869c9f73bd7896271d83325d2067'},EXECUTED,13269867,13289577,4,16,0,0,47,1632062559,13256727,0,"['FOR', 'AGAINST', 'ABSTAIN']",nounders.eth
47,Nouns,1,True,3.0,13276511,0x43a330dec81bbd5e21f41c6b8354e54d481efc93,0.0,0.0,0,6,{'id': '0xd049b3064990869c9f73bd7896271d83325d2067'},EXECUTED,13269867,13289577,4,16,0,0,47,1632062559,13256727,0,"['FOR', 'AGAINST', 'ABSTAIN']",starstorm.eth
48,Nouns,1,True,1.0,13281709,0x17beaa158e68ff9225b4c85151831c7a0d8f258d,1.0,1.0,0,6,{'id': '0xd049b3064990869c9f73bd7896271d83325d2067'},EXECUTED,13269867,13289577,4,16,0,0,47,1632062559,13256727,0,"['FOR', 'AGAINST', 'ABSTAIN']",orcanoun.eth
49,Nouns,1,True,1.0,13285158,0x17beaa158e68ff9225b4c85151831c7a0d8f258d,1.0,1.0,0,7,{'id': '0x2573c60a6d127755aa2dc85e342f7da2378a0cc5'},EXECUTED,13282499,13302209,4,9,0,0,49,1632230178,13269359,0,"['FOR', 'AGAINST', 'ABSTAIN']",orcanoun.eth
50,Nouns,1,True,1.0,13285328,0x6f9e3976fa3b5b22761fe5d635e1f0d9d9aeb85d,1.0,1.0,0,7,{'id': '0x2573c60a6d127755aa2dc85e342f7da2378a0cc5'},EXECUTED,13282499,13302209,4,9,0,0,49,1632230178,13269359,0,"['FOR', 'AGAINST', 'ABSTAIN']",skilift.eth
51,Nouns,1,True,1.0,13285976,0x1254958bd5073c6b238e516298f0c48f6f60a78e,1.0,1.0,0,6,{'id': '0xd049b3064990869c9f73bd7896271d83325d2067'},EXECUTED,13269867,13289577,4,16,0,0,47,1632062559,13256727,0,"['FOR', 'AGAINST', 'ABSTAIN']",
52,Nouns,1,True,1.0,13286567,0xeb1c22baacafac7836f20f684c946228401ff01c,1.0,1.0,0,6,{'id': '0xd049b3064990869c9f73bd7896271d83325d2067'},EXECUTED,13269867,13289577,4,16,0,0,47,1632062559,13256727,0,"['FOR', 'AGAINST', 'ABSTAIN']",richerd.eth
53,Nouns,1,True,4.0,13286642,0x43a330dec81bbd5e21f41c6b8354e54d481efc93,0.0,0.0,0,7,{'id': '0x2573c60a6d127755aa2dc85e342f7da2378a0cc5'},EXECUTED,13282499,13302209,4,9,0,0,49,1632230178,13269359,0,"['FOR', 'AGAINST', 'ABSTAIN']",starstorm.eth
54,Nouns,1,True,1.0,13288258,0x33daf8e90cd1f214cc25a1865649e847254f2ece,1.0,1.0,0,6,{'id': '0xd049b3064990869c9f73bd7896271d83325d2067'},EXECUTED,13269867,13289577,4,16,0,0,47,1632062559,13256727,0,"['FOR', 'AGAINST', 'ABSTAIN']",
55,Nouns,1,True,1.0,13289355,0xf476cd75be8fdd197ae0b466a2ec2ae44da41897,0.0,0.0,18446744073709551615,7,{'id': '0x2573c60a6d127755aa2dc85e342f7da2378a0cc5'},EXECUTED,13282499,13302209,4,9,0,0,49,1632230178,13269359,0,"['FOR', 'AGAINST', 'ABSTAIN']",cold.4156.eth
56,Nouns,1,True,2.0,13299689,0xa8b4367f09e63a5234abd14f5ef6868b1aed0e7d,3.0,3.0,0,7,{'id': '0x2573c60a6d127755aa2dc85e342f7da2378a0cc5'},EXECUTED,13282499,13302209,4,9,0,0,49,1632230178,13269359,0,"['FOR', 'AGAINST', 'ABSTAIN']",
57,Nouns,1,True,1.0,13310415,0x008c84421da5527f462886cec43d2717b686a7e4,5.0,5.0,1,8,{'id': '0xae7f458667f1b30746354abc3157907d9f6fd15e'},EXECUTED,13303556,13323266,5,20,0,0,53,1632512411,13290416,0,"['FOR', 'AGAINST', 'ABSTAIN']",noun12.eth
58,Nouns,1,True,6.0,13316579,0x2573c60a6d127755aa2dc85e342f7da2378a0cc5,0.0,0.0,0,8,{'id': '0xae7f458667f1b30746354abc3157907d9f6fd15e'},EXECUTED,13303556,13323266,5,20,0,0,53,1632512411,13290416,0,"['FOR', 'AGAINST', 'ABSTAIN']",nounders.eth
59,Nouns,1,True,1.0,13317421,0x75ee6eb3d8dacf41ee2e5307090b197d3e1cca6e,19.0,19.0,12,8,{'id': '0xae7f458667f1b30746354abc3157907d9f6fd15e'},EXECUTED,13303556,13323266,5,20,0,0,53,1632512411,13290416,0,"['FOR', 'AGAINST', 'ABSTAIN']",noun22.eth
60,Nouns,1,True,6.0,13321548,0x43a330dec81bbd5e21f41c6b8354e54d481efc93,0.0,0.0,0,8,{'id': '0xae7f458667f1b30746354abc3157907d9f6fd15e'},EXECUTED,13303556,13323266,5,20,0,0,53,1632512411,13290416,0,"['FOR', 'AGAINST', 'ABSTAIN']",starstorm.eth
61,Nouns,1,True,5.0,13321998,0xae7f458667f1b30746354abc3157907d9f6fd15e,0.0,0.0,0,8,{'id': '0xae7f458667f1b30746354abc3157907d9f6fd15e'},EXECUTED,13303556,13323266,5,20,0,0,53,1632512411,13290416,0,"['FOR', 'AGAINST', 'ABSTAIN']",sharkdao.eth
62,Nouns,1,True,1.0,13322441,0xa387c87102fc0b51939d0cf9a86f7edd05291d5c,1.0,1.0,0,8,{'id': '0xae7f458667f1b30746354abc3157907d9f6fd15e'},EXECUTED,13303556,13323266,5,20,0,0,53,1632512411,13290416,0,"['FOR', 'AGAINST', 'ABSTAIN']",noun51.eth
63,Nouns,1,True,1.0,13335975,0xf476cd75be8fdd197ae0b466a2ec2ae44da41897,0.0,0.0,18446744073709551615,9,{'id': '0x008c84421da5527f462886cec43d2717b686a7e4'},EXECUTED,13335288,13354998,5,23,0,0,58,1632938454,13322148,0,"['FOR', 'AGAINST', 'ABSTAIN']",cold.4156.eth
64,Nouns,1,True,1.0,13335999,0x008c84421da5527f462886cec43d2717b686a7e4,5.0,5.0,1,9,{'id': '0x008c84421da5527f462886cec43d2717b686a7e4'},EXECUTED,13335288,13354998,5,23,0,0,58,1632938454,13322148,0,"['FOR', 'AGAINST', 'ABSTAIN']",noun12.eth
65,Nouns,1,True,1.0,13339228,0xa387c87102fc0b51939d0cf9a86f7edd05291d5c,1.0,1.0,0,9,{'id': '0x008c84421da5527f462886cec43d2717b686a7e4'},EXECUTED,13335288,13354998,5,23,0,0,58,1632938454,13322148,0,"['FOR', 'AGAINST', 'ABSTAIN']",noun51.eth
66,Nouns,1,True,1.0,13341852,0x6c0cf880cb20eefabfb09341fba9e2bd29ad3dfa,0.0,0.0,0,9,{'id': '0x008c84421da5527f462886cec43d2717b686a7e4'},EXECUTED,13335288,13354998,5,23,0,0,58,1632938454,13322148,0,"['FOR', 'AGAINST', 'ABSTAIN']",bigint.eth
67,Nouns,1,True,1.0,13342726,0x9646e0f7544b8ee3649e7ac77eef0cf5b53b748a,0.0,0.0,18446744073709551615,9,{'id': '0x008c84421da5527f462886cec43d2717b686a7e4'},EXECUTED,13335288,13354998,5,23,0,0,58,1632938454,13322148,0,"['FOR', 'AGAINST', 'ABSTAIN']",illiquidjpeg.eth
68,Nouns,1,True,5.0,13343063,0xae7f458667f1b30746354abc3157907d9f6fd15e,0.0,0.0,0,9,{'id': '0x008c84421da5527f462886cec43d2717b686a7e4'},EXECUTED,13335288,13354998,5,23,0,0,58,1632938454,13322148,0,"['FOR', 'AGAINST', 'ABSTAIN']",sharkdao.eth
69,Nouns,1,True,1.0,13346004,0x33daf8e90cd1f214cc25a1865649e847254f2ece,1.0,1.0,0,9,{'id': '0x008c84421da5527f462886cec43d2717b686a7e4'},EXECUTED,13335288,13354998,5,23,0,0,58,1632938454,13322148,0,"['FOR', 'AGAINST', 'ABSTAIN']",
70,Nouns,1,True,1.0,13347028,0x75ee6eb3d8dacf41ee2e5307090b197d3e1cca6e,19.0,19.0,12,9,{'id': '0x008c84421da5527f462886cec43d2717b686a7e4'},EXECUTED,13335288,13354998,5,23,0,0,58,1632938454,13322148,0,"['FOR', 'AGAINST', 'ABSTAIN']",noun22.eth
71,Nouns,1,True,1.0,13347408,0xa1e4f7dc1983fefe37e2175524ebad87f1c78c3c,5.0,5.0,1,9,{'id': '0x008c84421da5527f462886cec43d2717b686a7e4'},EXECUTED,13335288,13354998,5,23,0,0,58,1632938454,13322148,0,"['FOR', 'AGAINST', 'ABSTAIN']",starholder.eth
72,Nouns,1,True,1.0,13349855,0x2e5ccffbae934a9cb7e061fca7af01946e4e550e,0.0,0.0,0,9,{'id': '0x008c84421da5527f462886cec43d2717b686a7e4'},EXECUTED,13335288,13354998,5,23,0,0,58,1632938454,13322148,0,"['FOR', 'AGAINST', 'ABSTAIN']",laz.eth
73,Nouns,1,True,1.0,13350334,0x9cb8c1463471ee4d8dd6887035f4835a1745e92a,0.0,0.0,0,9,{'id': '0x008c84421da5527f462886cec43d2717b686a7e4'},EXECUTED,13335288,13354998,5,23,0,0,58,1632938454,13322148,0,"['FOR', 'AGAINST', 'ABSTAIN']",bobaepicure.eth
74,Nouns,1,True,6.0,13350736,0x2573c60a6d127755aa2dc85e342f7da2378a0cc5,0.0,0.0,0,9,{'id': '0x008c84421da5527f462886cec43d2717b686a7e4'},EXECUTED,13335288,13354998,5,23,0,0,58,1632938454,13322148,0,"['FOR', 'AGAINST', 'ABSTAIN']",nounders.eth
75,Nouns,1,True,1.0,13351576,0xc3b80922832450aabafe6aae8a6aaf1e5e6158ea,1.0,1.0,0,9,{'id': '0x008c84421da5527f462886cec43d2717b686a7e4'},EXECUTED,13335288,13354998,5,23,0,0,58,1632938454,13322148,0,"['FOR', 'AGAINST', 'ABSTAIN']",
76,Nouns,1,True,1.0,13353425,0x48e3e06520ff208746b8555076f7af3e71af1a4f,0.0,0.0,18446744073709551615,9,{'id': '0x008c84421da5527f462886cec43d2717b686a7e4'},EXECUTED,13335288,13354998,5,23,0,0,58,1632938454,13322148,0,"['FOR', 'AGAINST', 'ABSTAIN']",kingofallnouns.eth
77,Nouns,1,True,1.0,13387614,0x008c84421da5527f462886cec43d2717b686a7e4,5.0,5.0,1,10,{'id': '0xf476cd75be8fdd197ae0b466a2ec2ae44da41897'},EXECUTED,13386506,13406216,6,21,0,0,67,1633630880,13373366,0,"['FOR', 'AGAINST', 'ABSTAIN']",noun12.eth
78,Nouns,1,True,6.0,13387889,0x43a330dec81bbd5e21f41c6b8354e54d481efc93,0.0,0.0,0,10,{'id': '0xf476cd75be8fdd197ae0b466a2ec2ae44da41897'},EXECUTED,13386506,13406216,6,21,0,0,67,1633630880,13373366,0,"['FOR', 'AGAINST', 'ABSTAIN']",starstorm.eth
79,Nouns,1,True,1.0,13394313,0x2e5ccffbae934a9cb7e061fca7af01946e4e550e,0.0,0.0,0,10,{'id': '0xf476cd75be8fdd197ae0b466a2ec2ae44da41897'},EXECUTED,13386506,13406216,6,21,0,0,67,1633630880,13373366,0,"['FOR', 'AGAINST', 'ABSTAIN']",laz.eth
80,Nouns,1,True,7.0,13398093,0x2573c60a6d127755aa2dc85e342f7da2378a0cc5,0.0,0.0,0,10,{'id': '0xf476cd75be8fdd197ae0b466a2ec2ae44da41897'},EXECUTED,13386506,13406216,6,21,0,0,67,1633630880,13373366,0,"['FOR', 'AGAINST', 'ABSTAIN']",nounders.eth
81,Nouns,1,True,1.0,13398205,0xf476cd75be8fdd197ae0b466a2ec2ae44da41897,0.0,0.0,18446744073709551615,10,{'id': '0xf476cd75be8fdd197ae0b466a2ec2ae44da41897'},EXECUTED,13386506,13406216,6,21,0,0,67,1633630880,13373366,0,"['FOR', 'AGAINST', 'ABSTAIN']",cold.4156.eth
82,Nouns,1,True,1.0,13398810,0x6f9e3976fa3b5b22761fe5d635e1f0d9d9aeb85d,1.0,1.0,0,11,{'id': '0x6f9e3976fa3b5b22761fe5d635e1f0d9d9aeb85d'},EXECUTED,13393590,13413300,6,20,0,0,68,1633726501,13380450,0,"['FOR', 'AGAINST', 'ABSTAIN']",skilift.eth
83,Nouns,1,True,1.0,13399202,0x008c84421da5527f462886cec43d2717b686a7e4,5.0,5.0,1,11,{'id': '0x6f9e3976fa3b5b22761fe5d635e1f0d9d9aeb85d'},EXECUTED,13393590,13413300,6,20,0,0,68,1633726501,13380450,0,"['FOR', 'AGAINST', 'ABSTAIN']",noun12.eth
84,Nouns,1,True,1.0,13399867,0x75ee6eb3d8dacf41ee2e5307090b197d3e1cca6e,19.0,19.0,12,11,{'id': '0x6f9e3976fa3b5b22761fe5d635e1f0d9d9aeb85d'},EXECUTED,13393590,13413300,6,20,0,0,68,1633726501,13380450,0,"['FOR', 'AGAINST', 'ABSTAIN']",noun22.eth
