id,delegateTokens,delegatorTokens,block,blockTime,txnHash,delegate.id,delegator.id
0xed552a-0x2baf8f61f15bb1c23403c9b48c365ad6f488ed16,0.173597831811476241,0.173597831811476241,15553834,1663424171,0xf1cb05a499c6b10fd38548c3bf132547125f6eb0e3a74817b7ee4d1917568b2c,0x2baf8f61f15bb1c23403c9b48c365ad6f488ed16,0x2baf8f61f15bb1c23403c9b48c365ad6f488ed16
0xed5533-0x0a3b4905b0a7bd42645c8f0bda9f3bc213f09610,0,1.2,15553843,1663424291,0xbf36b9e3f593bbbc5727256d0c540aad0fb7bd483f3f5473279e983d1d6045b1,0x0a3b4905b0a7bd42645c8f0bda9f3bc213f09610,0x0a3b4905b0a7bd42645c8f0bda9f3bc213f09610
0xed5537-0xfea63ead930cd99e698da92679240a6a3142859c,0,1,15553847,1663424351,0x4d0b3d1e336bef648e16463a4b8df5431f26ef362dd9d62a727d1c3887ce4e82,0xfea63ead930cd99e698da92679240a6a3142859c,0xfea63ead930cd99e698da92679240a6a3142859c
0xed5539-0x0a3b4905b0a7bd42645c8f0bda9f3bc213f09610,1.2,1.2,15553849,1663424375,0x2dd431f5f41ff0d50f016b2f6420e0c71e76cd4461d1be261133285fb2cf0978,0x0a3b4905b0a7bd42645c8f0bda9f3bc213f09610,0x0a3b4905b0a7bd42645c8f0bda9f3bc213f09610
0xed5541-0xeb2a1ac2ac2863ba3f9b194b83836c39c98962d3,0,1.1,15553857,1663424471,0x59a45103aeeae8a2ce5c91d44d615e7d2ece5d07ad3656b9d956c4e158ad7fc1,0xeb2a1ac2ac2863ba3f9b194b83836c39c98962d3,0xeb2a1ac2ac2863ba3f9b194b83836c39c98962d3
0xed554a-0xa77072eebefdb734d32fe63f7501835ff5ee0df0,0,1.3,15553866,1663424579,0x889a9a32bdf0f0207129e4262250af89aedfb3f92562cffa94b6334341844f8c,0xa77072eebefdb734d32fe63f7501835ff5ee0df0,0xa77072eebefdb734d32fe63f7501835ff5ee0df0
0xed554c-0xc5f9d00347a4b7b179e2efa785e9f60e6bc45373,0,1.35,15553868,1663424603,0x4bf1c95175d84939bed07097079a28aa9b28ca6129e202290d3509252a2db021,0xc5f9d00347a4b7b179e2efa785e9f60e6bc45373,0xc5f9d00347a4b7b179e2efa785e9f60e6bc45373
0xed5556-0x5ebfea2e9239395d4dd001bb10a6fd4a42585ad9,0,1.35,15553878,1663424723,0x3a8d9ba62d48091a26bf595bd4ca4c84038b2d06afbd2d9ae726fdca4381585c,0x5ebfea2e9239395d4dd001bb10a6fd4a42585ad9,0x5ebfea2e9239395d4dd001bb10a6fd4a42585ad9
0xed5558-0xc8dede2d4fc9cc706bad4d4fcc2c5f9a0e21e4c3,0,1.4,15553880,1663424747,0xb82d3054055d3a2c34bf1203377b8dfd1604c0f90064c0b7dfda4505f57fa853,0xc8dede2d4fc9cc706bad4d4fcc2c5f9a0e21e4c3,0xc8dede2d4fc9cc706bad4d4fcc2c5f9a0e21e4c3
0xed557c-0x9a7d1ae4711e507e028d0381184b1487451a176e,0,0,15553916,1663425179,0x8da350faf16c81fb3e5a0722dcf0a3d0523475bbc575b90f7cae736936083c37,0x9a7d1ae4711e507e028d0381184b1487451a176e,0x9a7d1ae4711e507e028d0381184b1487451a176e
0xed5594-0x40bbc0fe68b34a27da5365df8796c5df9c73d994,0,1,15553940,1663425467,0x5c39cf9b630977cbeba5ae8ce739e47655d232252cdd51b33c03f48d9c90c193,0x40bbc0fe68b34a27da5365df8796c5df9c73d994,0x40bbc0fe68b34a27da5365df8796c5df9c73d994
0xed559c-0x0e09520e0c64884580894d298d92ef8d2fa70735,0,1.7336,15553948,1663425563,0x1509e9a20d91165400eafc7eba24dc28597a3b2d6f73c4a24aade3f72532309b,0x0e09520e0c64884580894d298d92ef8d2fa70735,0x0e09520e0c64884580894d298d92ef8d2fa70735
0xed559f-0x54ca486eb786b01d40b672f353221231f7c5882f,0,1.7254,15553951,1663425599,0xffec9a4f8f4f525182e24300989c639484abb41ed180c698ad0648eab4b22e14,0x54ca486eb786b01d40b672f353221231f7c5882f,0x54ca486eb786b01d40b672f353221231f7c5882f
0xed55a9-0x8f7a0a3fd3eae30addf17be2f4a6e71a3e98f692,0,0,15553961,1663425719,0x5932f119cfb0735d30c2b40dba726f58dc841809df5b9c9aad3b1962dba26d2b,0x8f7a0a3fd3eae30addf17be2f4a6e71a3e98f692,0x8f7a0a3fd3eae30addf17be2f4a6e71a3e98f692
0xed55ab-0x0a1fe9255f3a61be03424b61c2e3e446b0f5ca84,0,1.2,15553963,1663425743,0x36bf7f63167617419c0e50e9080aca621226c0c7b78d89c41d5331595072503b,0x0a1fe9255f3a61be03424b61c2e3e446b0f5ca84,0x0a1fe9255f3a61be03424b61c2e3e446b0f5ca84
0xed55ac-0x0a1fe9255f3a61be03424b61c2e3e446b0f5ca84,1.2,1.2,15553964,1663425755,0xf05ca1777c99bc1f2c9244c7d74b33a7eb7613a2efdab92c7ba3c314cc5a2f74,0x0a1fe9255f3a61be03424b61c2e3e446b0f5ca84,0x0a1fe9255f3a61be03424b61c2e3e446b0f5ca84
0xed55c8-0x96f0666d534fd0d2ba5bd85d5560659cbf1ee14f,0,1,15553992,1663426091,0xbf68c6d7f3a2b5598a2a26d4d69593ca5d7ca02103cfd3120f6b7424a6c826df,0x96f0666d534fd0d2ba5bd85d5560659cbf1ee14f,0x96f0666d534fd0d2ba5bd85d5560659cbf1ee14f
