,id,totalTokenSupply,currentTokenHolders,totalTokenHolders,currentDelegates,totalDelegates,delegatedVotesRaw,delegatedVotes,proposals,proposalsQueued,proposalsExecuted,proposalsCanceled
0,GovernorAlphaBravo,100000000000000000000000000,23896,53379,6105,11024,21121563831677382478095294,21121563.831677382478095294,41,1,32,0
