id,delegateTokens,delegatorTokens,block,blockTime,txnHash,delegate.id,delegator.id
0xbbc038-0x0a9aaf37f167ce6a3bc1bc62ab785307b2064ec9,0,5,12304440,1619287358,0x9bcbdafeafca9c7b30d9245593a95d2e246544f57d64c023903a67e99bc56196,0x0a9aaf37f167ce6a3bc1bc62ab785307b2064ec9,0x0a9aaf37f167ce6a3bc1bc62ab785307b2064ec9
0xbbc076-0x0644442597cee4477c5b7b313003a418be78539d,0,3.95,12304502,1619288283,0x655e126d008b87f86ffe2705b91a582e485bbfadab71e889a21826f3f3c2df19,0x0644442597cee4477c5b7b313003a418be78539d,0x0644442597cee4477c5b7b313003a418be78539d
0xbbc084-0x38baf97daf32fa04e163564da2f09347c0b29aae,0,3.5,12304516,1619288415,0xf4547aa8fd732b2b774e9bb2b6fc9a91441c21e84b5bfe147abf319c7ff74cf0,0x38baf97daf32fa04e163564da2f09347c0b29aae,0x38baf97daf32fa04e163564da2f09347c0b29aae
0xbbc089-0x913b96125c74b97a9fc1acac7552a25eec8aa111,0,0,12304521,1619288438,0x55e774cb2e2a884dfe30ce19c3bf89bf43a31b50cdee6023154b46e25e5a3e94,0x913b96125c74b97a9fc1acac7552a25eec8aa111,0x913b96125c74b97a9fc1acac7552a25eec8aa111
0xbbc150-0x0c1918ec9c2db58a9210750189a537eee34a804f,0,68.203141919293520233,12304720,1619291030,0xd913b87822ca8f7a333ec30f55a8d494f624610f4f849eab09382f7fdd68dcbb,0x0c1918ec9c2db58a9210750189a537eee34a804f,0x0c1918ec9c2db58a9210750189a537eee34a804f
0xbbc27b-0x049063afec15f575944003e46ce5d614feeed99e,0,36.15,12305019,1619294966,0x7fb45b7beca32329ecc4b6ea3385f005e6e1947db52647e18ea980d95b56cb34,0x049063afec15f575944003e46ce5d614feeed99e,0x049063afec15f575944003e46ce5d614feeed99e
0xbbc403-0x243f1ac4f900221be6496da3f86ef11d4b3d4148,0,15,12305411,1619299945,0x771e6470e0c13fec4dd8014222ec757dd7ce461c4462f76fe39ab4c0c589e3b6,0x243f1ac4f900221be6496da3f86ef11d4b3d4148,0x243f1ac4f900221be6496da3f86ef11d4b3d4148
0xbbc415-0x9daaef662152fb80e0129740b0a42b13631296a2,0,5,12305429,1619300276,0xb7a80af904ec59e813d6ed52ecbc70cd766a04b23abae11cc2041aecd2387cd7,0x9daaef662152fb80e0129740b0a42b13631296a2,0x9daaef662152fb80e0129740b0a42b13631296a2
0xbbc423-0xa2bf1b0a7e079767b4701b5a1d9d5700eb42d1d1,10000000.04994,500,12305443,1619300446,0x6b8706d43b724c497b49431a1da856236bb6ce33495fd4a5ef7dae0a7adb8aed,0xa2bf1b0a7e079767b4701b5a1d9d5700eb42d1d1,0x4855ea3738b30192e86d52ca9a3ce4030c3de794
0xbbc7d8-0xb1de6f0b139ab9bd4358caebb735560b30ead114,0,400,12306392,1619313465,0x241d549453d34386d804b128bdd6504f959bffa67052178c3e0eb31a9751df14,0xb1de6f0b139ab9bd4358caebb735560b30ead114,0xb1de6f0b139ab9bd4358caebb735560b30ead114
0xbbca30-0x218feec0c76b9045ba896b7cba47fecc6e4e2cf5,0,1.348637852044586737,12306992,1619321546,0xdc9e08e888fe53fc64ad7100bc1425303c43f46f233d3d2e4d5c7f5c61a15129,0x218feec0c76b9045ba896b7cba47fecc6e4e2cf5,0x218feec0c76b9045ba896b7cba47fecc6e4e2cf5
0xbbcaf7-0x41653c7d61609d856f29355e404f310ec4142cfb,0,0,12307191,1619323985,0x4f9ba14e222fca3628e03a34fb0dc78e552b35ec2663fd67eef6d1cf09d0bfa4,0x41653c7d61609d856f29355e404f310ec4142cfb,0x5f78fbab81f9892bbe379d88c8a224774411b0a9
