,id,noun.id,previousDelegate.id,newDelegate.id
81,0xc257a176006d2b470b33ed13bddd70b6c025cff4637380782579affd05900b22_110,110,0x0bc3807ec262cb779b38d65b38158acc3bfede10,0x2573c60a6d127755aa2dc85e342f7da2378a0cc5
82,0xc257a176006d2b470b33ed13bddd70b6c025cff4637380782579affd05900b22_111,111,0x0bc3807ec262cb779b38d65b38158acc3bfede10,0x830bd73e4184cef73443c15111a1df14e495c706
83,0xc29ec8dc4399bdf1367656a3d478a342e9e4ced22a87c4a62d784c8bf3029d95_95,95,0xcc6c1d21e8474b3578e69eb036c712ab08ffdfbb,0x3852471d266d9e2222ca9fdd922bafc904dc49e5
84,0xc3b9cb5f9e1d4bdc7843274cc1701ea3875f8aa5caded203b7236634273ab249_266,266,0x6403d0e123c9e0f73265ab3f3dfd4c8ba3599f85,0x6403d0e123c9e0f73265ab3f3dfd4c8ba3599f85
85,0xc3ece344702f8daa328b67cd93cb4a3af1fc2b348c77d523a680e2830f4975d2_242,242,0x830bd73e4184cef73443c15111a1df14e495c706,0x96342f72f2d51027347cba749e852a3e6518e1a9
86,0xc3ece344702f8daa328b67cd93cb4a3af1fc2b348c77d523a680e2830f4975d2_243,243,0x0bc3807ec262cb779b38d65b38158acc3bfede10,0x830bd73e4184cef73443c15111a1df14e495c706
87,0xc41f86d6d89b14f531547e07ce083b29c8ac4b7968beec7aaaae63815d25b0c3_104,104,0x830bd73e4184cef73443c15111a1df14e495c706,0x696ed7b26f4b019ceec78dc8b9140ad64a6f354b
88,0xc41f86d6d89b14f531547e07ce083b29c8ac4b7968beec7aaaae63815d25b0c3_105,105,0x0bc3807ec262cb779b38d65b38158acc3bfede10,0x830bd73e4184cef73443c15111a1df14e495c706
89,0xc43e2a2a6018fb4bf2ff5b2c1bf4aa111593b7f091450fa82ae82bfd0c522595_185,185,0x4754b7e3dede42d71d6c92978f25f306176ec7e9,0xa397d02928acaaf6553fd7e832413c5a732cf559
90,0xc45ae3ae6a092e318163c291c728a997f47507e8f6260514c26eaba4cd33012a_155,155,0x4754b7e3dede42d71d6c92978f25f306176ec7e9,0x7fa020f063b3a06153ed755cee5923039efb86a3
91,0xc495e19d264a9affe45beab6282ef29fe51994eb05c74e998817b8dac208c25b_24,24,0x830bd73e4184cef73443c15111a1df14e495c706,0x180e0db5c0c3204520a96c6d77c94402b5001241
92,0xc495e19d264a9affe45beab6282ef29fe51994eb05c74e998817b8dac208c25b_25,25,0x0bc3807ec262cb779b38d65b38158acc3bfede10,0x830bd73e4184cef73443c15111a1df14e495c706
93,0xc4f4f42247df01ba30aab4bc72669539939842555488f5d5fc65428f01411837_212,212,0x8266a38fae251cce7b11f86cb548fcab03bebfca,0xa1e4f7dc1983fefe37e2175524ebad87f1c78c3c
94,0xc4fad2688e55a1cf0454ed2e0caed5f2f94518d8b0ff4756d40259f957b47335_31,31,0xc94bb9a7485954e17f589e572346cd8b7deadbe1,0x696ed7b26f4b019ceec78dc8b9140ad64a6f354b
95,0xc569dc423d83600ecf5c492245c3de601ee59df8e71bed21b1929a82e7d1fff2_292,292,0xa7192525cb9fc74c5ce0ae714169cbd3073a229d,0x4754b7e3dede42d71d6c92978f25f306176ec7e9
96,0xc5b034f29c826558864bfe4b4fe8a21a6104505e69a85dfbf10d8377b5cbaa99_204,204,0x830bd73e4184cef73443c15111a1df14e495c706,0x4754b7e3dede42d71d6c92978f25f306176ec7e9
97,0xc5b034f29c826558864bfe4b4fe8a21a6104505e69a85dfbf10d8377b5cbaa99_205,205,0x0bc3807ec262cb779b38d65b38158acc3bfede10,0x830bd73e4184cef73443c15111a1df14e495c706
98,0xc5ba0fc0bcd0e6e587f4a519c7f672c73768605e2bfde103039aefb15ca6aa39_367,367,0x830bd73e4184cef73443c15111a1df14e495c706,0x2e32935bfd5b2718f99bc8fdf8b37c16811f7d97
99,0xc5ba0fc0bcd0e6e587f4a519c7f672c73768605e2bfde103039aefb15ca6aa39_368,368,0x0bc3807ec262cb779b38d65b38158acc3bfede10,0x830bd73e4184cef73443c15111a1df14e495c706
100,0xc603866a2df96ac57307afdfea73ff9d944b5274610dbae0b82d05e51e65fdce_314,314,0x65b5c1dc1021da1f8b2aa32464cf1976a1fcbaa9,0x501fea3b37837cde179d1c38595ea6d590becf2e
101,0xc6658a03eb2deb87ddadc484504664d97f0bbc70151546312d1c882bb13723e9_115,115,0xacba5e568bef10b2c160b48617348c79c070da37,0x4754b7e3dede42d71d6c92978f25f306176ec7e9
102,0xc6cf32b56fb68f129138503e2ef171adefde74b951a8bb031c15036951efe219_167,167,0x830bd73e4184cef73443c15111a1df14e495c706,0xd3e2e76e4ab0322614fe7aaa3be0b04bed83d0d0
103,0xc6cf32b56fb68f129138503e2ef171adefde74b951a8bb031c15036951efe219_168,168,0x0bc3807ec262cb779b38d65b38158acc3bfede10,0x830bd73e4184cef73443c15111a1df14e495c706
104,0xc733fb2b44411f6c801bd32ad447843319e4d6482d47d3214880b8fc6a7a6322_102,102,0x830bd73e4184cef73443c15111a1df14e495c706,0x4680cb63563472cac10236c07d288580d8d7b52a
105,0xc733fb2b44411f6c801bd32ad447843319e4d6482d47d3214880b8fc6a7a6322_103,103,0x0bc3807ec262cb779b38d65b38158acc3bfede10,0x830bd73e4184cef73443c15111a1df14e495c706
106,0xc75e71996a956c388b629dd9293ed0d902a7fbc9b6b2e337f1e3c4dc3a7b58ee_226,226,0x830bd73e4184cef73443c15111a1df14e495c706,0xd3e401814d1faa8ca0419ecccbfee93ac7b15b31
107,0xc75e71996a956c388b629dd9293ed0d902a7fbc9b6b2e337f1e3c4dc3a7b58ee_227,227,0x0bc3807ec262cb779b38d65b38158acc3bfede10,0x830bd73e4184cef73443c15111a1df14e495c706
108,0xc7e87a75684f1c6f11435bbaf8b6dd16e64daa41a0e11e8bfe65b2c31e790f07_67,67,0xec7641e298af02c19171451381c570327389b0c2,0x1915d20497269b19952ebdf5e020e73e34b66004
109,0xc86bd541ac8ce69af62b6876898ef2643f8f7318e08cb275f8a9b62a8940b08b_241,241,0x6237c88fe026b1b27f494f49ba399448aaaa93c0,0x717a578e4a157ea52ee989be75f15957f294d1a9
110,0xc86f5109ee6d3e4f0af3e0d8cc59ceae2224dcd06e5e4bb47f4baecbcfbbdc5e_304,304,0x57757e3d981446d585af0d9ae4d7df6d64647806,0xa86882277e69fbf0a51805cdc8b0a3a113079e63
111,0xc86f5109ee6d3e4f0af3e0d8cc59ceae2224dcd06e5e4bb47f4baecbcfbbdc5e_306,306,0x57757e3d981446d585af0d9ae4d7df6d64647806,0xa86882277e69fbf0a51805cdc8b0a3a113079e63
112,0xc883ed5eff69fef9bfe99090f654b7d92548548dff345eaff9cc6df02a93ba9e_141,141,0x47d4f20ae83bcd350105f199f900e6e6104dab6a,0xd1295fcbaf56bf1a6dff3e1df7e437f987f6feca
113,0xc8a666e0b8c091755d86caa81b100aed572406931207a0dbb26a344a4021fce9_152,152,0x830bd73e4184cef73443c15111a1df14e495c706,0xf0d6999725115e3ead3d927eb3329d63afaec09b
114,0xc8a666e0b8c091755d86caa81b100aed572406931207a0dbb26a344a4021fce9_153,153,0x0bc3807ec262cb779b38d65b38158acc3bfede10,0x830bd73e4184cef73443c15111a1df14e495c706
115,0xc8aaa187ad9a601a803d1a1a58c6c2c0f4a4c38d2cc3e6086b78656f9793dabf_31,31,0x696ed7b26f4b019ceec78dc8b9140ad64a6f354b,0x6d40c2da94c6522e361904383c37c605f39b8e73
116,0xc8c2a501f4aa3aba8f7e735d79964271da5277379f1cea1eb99c09a01a1746fd_267,267,0x830bd73e4184cef73443c15111a1df14e495c706,0xf6b6f07862a02c85628b3a9688beae07fea9c863
117,0xc8c2a501f4aa3aba8f7e735d79964271da5277379f1cea1eb99c09a01a1746fd_268,268,0x0bc3807ec262cb779b38d65b38158acc3bfede10,0x830bd73e4184cef73443c15111a1df14e495c706
118,0xc948d9ef83cf1947dfa14f196c1db41ab50c10199deb09af8cc6891f1e1c8f4e_178,178,0x4c5816d9a83ddd60c6ef8d1bef23bd0fb920d8c5,0xa4e232fceedb3f43c8e707f8cf20b6bcf30f10e1
119,0xc985775247e9e71ee54651cec7d8f39988ce83b99481bba08de36898ebccb631_379,379,0x2d7d54476738286552173b5957999664b9fbd467,0x22dd884df8b5dee9b44472f0472dc42e56abee89
120,0xc9ce1cfc0852d49e78cb2f2787adae2840dcadfa26ade96d2df06fe947053852_135,135,0x830bd73e4184cef73443c15111a1df14e495c706,0x9cb8c1463471ee4d8dd6887035f4835a1745e92a
121,0xc9ce1cfc0852d49e78cb2f2787adae2840dcadfa26ade96d2df06fe947053852_136,136,0x0bc3807ec262cb779b38d65b38158acc3bfede10,0x830bd73e4184cef73443c15111a1df14e495c706
122,0xcac7b28c4982690351d64c24fa4695de7a0f43ddcbf63b93809c30cbc8ef9a34_374,374,0x830bd73e4184cef73443c15111a1df14e495c706,0x5d802e2fe48392c104ce0401c7eca8a4456f1f16
123,0xcac7b28c4982690351d64c24fa4695de7a0f43ddcbf63b93809c30cbc8ef9a34_375,375,0x0bc3807ec262cb779b38d65b38158acc3bfede10,0x830bd73e4184cef73443c15111a1df14e495c706
124,0xcacce3c8351b14e284556a1a19f59b60d58fe6325fea65b28d803b3528fdde9a_15,15,0x2536c09e5f5691498805884fa37811be3b2bddb4,0xae7f458667f1b30746354abc3157907d9f6fd15e
125,0xcb37afdc51fe166eb4f5aba2f893d9026db4a6799fe0eb2afbc3bc954acc82e4_172,172,0xb47a70df538b9a3b591bc5d75da66a04c879b291,0x8321795bdace7428d4fadfa30c2ee8e727e491e5
126,0xcb68b97e88dc503fad9f98bf0087761fd920d948ef127c1f106339ffbb95c0b6_352,352,0x8005488ff4f8982d2d8c1d602e6d747b1428dd41,0x3a6760599f8b91dc58c21163e31c2b22d99b0124
127,0xcba198a93af4f64aad36c518a5d919e8e98ca636c535e174416e834bf473ebb0_345,345,0x830bd73e4184cef73443c15111a1df14e495c706,0x7fa020f063b3a06153ed755cee5923039efb86a3
128,0xcba198a93af4f64aad36c518a5d919e8e98ca636c535e174416e834bf473ebb0_346,346,0x0bc3807ec262cb779b38d65b38158acc3bfede10,0x830bd73e4184cef73443c15111a1df14e495c706
129,0xcbdb2fe2df96a0807ebf327cfbbbe1eea8e5118bd37650be6931a72122dc3cea_336,336,0x830bd73e4184cef73443c15111a1df14e495c706,0x4754b7e3dede42d71d6c92978f25f306176ec7e9
