VoteID,blockTime,Transaction Hash,Voter Address,Proposal ID,Proposal Date Created,approvals,casted,lifted,weight,DAO Name,Offchain?
ADD-ARRAY-0x32a785b4bbbc3eb4fa69318fd0e593d8affdb62c219c9a7286a8da2ab8b25000-207,1596138694,0x32a785b4bbbc3eb4fa69318fd0e593d8affdb62c219c9a7286a8da2ab8b25000,0x955de0159781bea0286acab4ee0795e22b754de9,0x4ff0258545528b01902d826368246f330eeabd2c,1596059851,0,1596140562,1596821547,2.9104,Maker,0
ADD-ARRAY-0x44cb005aa5773aa7d461dccfcad6f1052e53aa5f0be9a2f83a2e34dab66163c8-54,1596210695,0x44cb005aa5773aa7d461dccfcad6f1052e53aa5f0be9a2f83a2e34dab66163c8,0x2113f5733aa77cf92dcafeb82c19984d6c2d07d3,0x4ff0258545528b01902d826368246f330eeabd2c,1596059851,0,1596140562,1596821547,366.50263129152904,Maker,0
ADD-ARRAY-0x518e4a653bce12c812f65ea35dc7850afa4a668de34424c76ff6347bdaf04b15-102,1596060153,0x518e4a653bce12c812f65ea35dc7850afa4a668de34424c76ff6347bdaf04b15,0x5a1c7786447339125830a8e54305a338b7183966,0x4ff0258545528b01902d826368246f330eeabd2c,1596059851,0,1596140562,1596821547,584.4901985557625,Maker,0
ADD-ARRAY-0x5b6a2b7197e213d56ed9c44a4d68a11ac5844c0843f6aacc3c94346bcab4fdc7-172,1596059924,0x5b6a2b7197e213d56ed9c44a4d68a11ac5844c0843f6aacc3c94346bcab4fdc7,0xc99642a2157d771af77c54c0a975d12d2837cc88,0x4ff0258545528b01902d826368246f330eeabd2c,1596059851,0,1596140562,1596821547,203.2657,Maker,0
ADD-ARRAY-0x70cc9d4e86c0237c3282a1f5a3822fbaa675b5b5dcb334bd008f88bd4d5ea3bd-114,1596130949,0x70cc9d4e86c0237c3282a1f5a3822fbaa675b5b5dcb334bd008f88bd4d5ea3bd,0xdc7a4889605d061b373ab07a4b2fae68db5f5ba8,0x4ff0258545528b01902d826368246f330eeabd2c,1596059851,0,1596140562,1596821547,507.3567,Maker,0
ADD-ARRAY-0x72a37b3fe780c4dc291ae14a20edddeef01421554535160d96793ac0da6d2110-26,1596109173,0x72a37b3fe780c4dc291ae14a20edddeef01421554535160d96793ac0da6d2110,0x2ac86c988a5cc2e58c584f5efecf7376238ba9bf,0x4ff0258545528b01902d826368246f330eeabd2c,1596059851,0,1596140562,1596821547,60.33584114183631,Maker,0
ADD-ARRAY-0x7aaceb09a4dda964e2312f8899aa5c21b200fcd0a8ebfe8c1c8b76d242ee6171-66,1596066464,0x7aaceb09a4dda964e2312f8899aa5c21b200fcd0a8ebfe8c1c8b76d242ee6171,0xcf3c459464003d52be5a46df4f8aaf36d3648d1a,0x4ff0258545528b01902d826368246f330eeabd2c,1596059851,0,1596140562,1596821547,1.001,Maker,0
ADD-ARRAY-0x7f1a753ceba0bcfed8f9bfcc3777ba5ed3b1790297bdb6d88804df05d4f36866-127,1596096838,0x7f1a753ceba0bcfed8f9bfcc3777ba5ed3b1790297bdb6d88804df05d4f36866,0xd48d3462c5e5a5d568c8f8ec3366241ed8b46bd1,0x4ff0258545528b01902d826368246f330eeabd2c,1596059851,0,1596140562,1596821547,36074.7648,Maker,0
ADD-ARRAY-0x8d3167f21d7ba976992478bad5dfafabcc51615ba5aeb7cd25d429254b1170eb-162,1596061330,0x8d3167f21d7ba976992478bad5dfafabcc51615ba5aeb7cd25d429254b1170eb,0x40e652fe0ec7329dc80282a6db8f03253046efde,0x4ff0258545528b01902d826368246f330eeabd2c,1596059851,0,1596140562,1596821547,400.0,Maker,0
ADD-ARRAY-0xa4d431cd42faddd41c565f41f1229dcdc76311dcadd10969e5cf1de5852d3899-185,1596075410,0xa4d431cd42faddd41c565f41f1229dcdc76311dcadd10969e5cf1de5852d3899,0x5f0976545aa52dc18e6d07b14edae2d811708105,0x4ff0258545528b01902d826368246f330eeabd2c,1596059851,0,1596140562,1596821547,1000.0,Maker,0
ADD-ARRAY-0xa6cb57c8510f830913f2fccbf6eb9b8c3bdbaed30c2b2501421f80bd8a4b0101-23,1596410935,0xa6cb57c8510f830913f2fccbf6eb9b8c3bdbaed30c2b2501421f80bd8a4b0101,0x5169a46cf0b99c0c1e8d078d3b9f9b6ed9a215ea,0x4ff0258545528b01902d826368246f330eeabd2c,1596059851,0,1596140562,1596821547,8.88,Maker,0
ADD-ARRAY-0xc9b33cb7422decedc97be60e041f693c90df2cbc7971bd595e1ea9969063a5f1-205,1596138110,0xc9b33cb7422decedc97be60e041f693c90df2cbc7971bd595e1ea9969063a5f1,0x5b1859f5698b5d5661920447ddaab5d974da3eb0,0x4ff0258545528b01902d826368246f330eeabd2c,1596059851,0,1596140562,1596821547,3000.0,Maker,0
ADD-ARRAY-0xcb267735706eec6eb43d9497f8d483da1522bfd2fcd2ae1278f09e66205573e2-10,1596060206,0xcb267735706eec6eb43d9497f8d483da1522bfd2fcd2ae1278f09e66205573e2,0x25d3bd5b6eb2727acf10acbe2f05413412be0873,0x4ff0258545528b01902d826368246f330eeabd2c,1596059851,0,1596140562,1596821547,3.0010229805758226,Maker,0
ADD-ARRAY-0xcd99ff324599eb174cc0df03f7a2b24fe0e45bb2f3a2579a84ac5a7e5fb26461-80,1596063560,0xcd99ff324599eb174cc0df03f7a2b24fe0e45bb2f3a2579a84ac5a7e5fb26461,0xbe81cca2fc9f28e24ede0363ddfcdcba31ab1e3f,0x4ff0258545528b01902d826368246f330eeabd2c,1596059851,0,1596140562,1596821547,0.5,Maker,0
ADD-ARRAY-0xd4e16ea20a0c40fe41bf7c5f7f46df862ebdaa8172876a4edd39729253583cac-192,1596069914,0xd4e16ea20a0c40fe41bf7c5f7f46df862ebdaa8172876a4edd39729253583cac,0xf378879d7756ffb078316bdc283a883d3f1944d9,0x4ff0258545528b01902d826368246f330eeabd2c,1596059851,0,1596140562,1596821547,297.4043,Maker,0
ADD-ARRAY-0xd73e5ca447efa5766557c7701ff473e2b5bb6724b2ff472e489bc4a8236d2e46-61,1596071987,0xd73e5ca447efa5766557c7701ff473e2b5bb6724b2ff472e489bc4a8236d2e46,0xf2031b3a119e93c5d13b3b0d1af6251e5aebe735,0x4ff0258545528b01902d826368246f330eeabd2c,1596059851,0,1596140562,1596821547,1.0,Maker,0
ADD-ARRAY-0xf1a9874020b453a4f24d08d74edc3dead306ae4eff1237d2484633fc0825e88c-245,1596072740,0xf1a9874020b453a4f24d08d74edc3dead306ae4eff1237d2484633fc0825e88c,0xa497573c2481d44381b510ede15bcd6b6e901457,0x4ff0258545528b01902d826368246f330eeabd2c,1596059851,0,1596140562,1596821547,23858.0,Maker,0
ADD-ARRAY-0xf5ab98af445d6e153a0abcc7a5732a3b5ae3a8faddd81575c10cdec1b1527f4a-94,1596059851,0xf5ab98af445d6e153a0abcc7a5732a3b5ae3a8faddd81575c10cdec1b1527f4a,0xfedd090a7db6eb941a9102577953e6cdbc084d62,0x4ff0258545528b01902d826368246f330eeabd2c,1596059851,0,1596140562,1596821547,160.0,Maker,0
ADD-ARRAY-0xfc75b8082b7e8cf412f584a03b0fa7747357787f3b18d8cfea99dcf49f3a70a2-181,1596089896,0xfc75b8082b7e8cf412f584a03b0fa7747357787f3b18d8cfea99dcf49f3a70a2,0xcfeed3fbefe9eb09b37539eaa0ddd58d1e1044ca,0x4ff0258545528b01902d826368246f330eeabd2c,1596059851,0,1596140562,1596821547,17063.9183,Maker,0
ADD-0x7f9ae3d3532826df2d237212f2b11981a15f0f5b290a1b6ff351d7897eb6db56-58,1584158880,0x7f9ae3d3532826df2d237212f2b11981a15f0f5b290a1b6ff351d7897eb6db56,0x6f2a8ee9452ba7d336b3fba03cac27f7818aead6,0x529b8b4b62b5f32bd47412988a0a66d72f86ba00,1584072890,0.0703,1584170147,1584083629,1898.9315,Maker,0
ADD-ARRAY-0x0048a3dfffaf69fa97e03e19fd06bb908c7904733f511b19203661846a70b7cf-96,1584280583,0x0048a3dfffaf69fa97e03e19fd06bb908c7904733f511b19203661846a70b7cf,0x5b524bc70f7e3a064da7b914ad5dd4571686bc53,0x529b8b4b62b5f32bd47412988a0a66d72f86ba00,1584072890,0.0703,1584170147,1584083629,37.2895,Maker,0
ADD-ARRAY-0x0845aad310b5289f68fcae9b044bfcd8c4cf1d121c9d90bc0f5889b1ef1fe236-106,1584207396,0x0845aad310b5289f68fcae9b044bfcd8c4cf1d121c9d90bc0f5889b1ef1fe236,0xbe10eaa921719c3ab6300479e16e08f32354e90a,0x529b8b4b62b5f32bd47412988a0a66d72f86ba00,1584072890,0.0703,1584170147,1584083629,1.0613,Maker,0
ADD-ARRAY-0x145b7f68de05c4e2934c949bda15a9483ff0a4afbcfe6071fda2a2d65e9de403-16,1584076627,0x145b7f68de05c4e2934c949bda15a9483ff0a4afbcfe6071fda2a2d65e9de403,0x05e793ce0c6027323ac150f6d45c2344d28b6019,0x529b8b4b62b5f32bd47412988a0a66d72f86ba00,1584072890,0.0703,1584170147,1584083629,10000.0,Maker,0
ADD-ARRAY-0x157a2c2173cc3400f589ddd8d067ba2ab9e9a5c1735d2265e6690d6cbe6dbf9a-47,1584124481,0x157a2c2173cc3400f589ddd8d067ba2ab9e9a5c1735d2265e6690d6cbe6dbf9a,0xc99642a2157d771af77c54c0a975d12d2837cc88,0x529b8b4b62b5f32bd47412988a0a66d72f86ba00,1584072890,0.0703,1584170147,1584083629,184.4307,Maker,0
ADD-ARRAY-0x1b93906ddeccc607437a6f046cbc6b72a2c521b22fb14fee352c1021aea55867-123,1584133048,0x1b93906ddeccc607437a6f046cbc6b72a2c521b22fb14fee352c1021aea55867,0x050971170fa6b8da457dbfc61d765af36182c8b9,0x529b8b4b62b5f32bd47412988a0a66d72f86ba00,1584072890,0.0703,1584170147,1584083629,1.0,Maker,0
ADD-ARRAY-0x1bf1efdf4ebc0a953668fffe1aba51e1a4965bdfbdfc55bf1b509735b2e86ce3-65,1584081738,0x1bf1efdf4ebc0a953668fffe1aba51e1a4965bdfbdfc55bf1b509735b2e86ce3,0x1c11ba15939e1c16ec7ca1678df6160ea2063bc5,0x529b8b4b62b5f32bd47412988a0a66d72f86ba00,1584072890,0.0703,1584170147,1584083629,16324.4647,Maker,0
ADD-ARRAY-0x212c14c0528c2e3343f4de0ad3d4c38905b6ef20693c75fafad158a2b808a0aa-26,1584128699,0x212c14c0528c2e3343f4de0ad3d4c38905b6ef20693c75fafad158a2b808a0aa,0x0d5926184e886db1a736d88f0fb257be3f99ebd5,0x529b8b4b62b5f32bd47412988a0a66d72f86ba00,1584072890,0.0703,1584170147,1584083629,9.9863,Maker,0
ADD-ARRAY-0x23e0c4c0114328dbcb403cec7c098c806a0d30595a47421738029efe676b1f73-159,1584245950,0x23e0c4c0114328dbcb403cec7c098c806a0d30595a47421738029efe676b1f73,0xa289364347bfc1912ab672425abe593ec01ca56e,0x529b8b4b62b5f32bd47412988a0a66d72f86ba00,1584072890,0.0703,1584170147,1584083629,4.661,Maker,0
ADD-ARRAY-0x247b5d695c5dbe8425eff19f9ff58eae4fe897530a5650ddfd7fd6acfca279ad-106,1584139072,0x247b5d695c5dbe8425eff19f9ff58eae4fe897530a5650ddfd7fd6acfca279ad,0x644239848c7b402d813295893db428aae7cc4cb5,0x529b8b4b62b5f32bd47412988a0a66d72f86ba00,1584072890,0.0703,1584170147,1584083629,0.4028,Maker,0
ADD-ARRAY-0x2837e0e652382dab42cba808b2c1ebfe986747274bf4de3b8ee842554bd3b1bd-146,1584284862,0x2837e0e652382dab42cba808b2c1ebfe986747274bf4de3b8ee842554bd3b1bd,0x68d36dcbdd7bbf206e27134f28103abe7cf972df,0x529b8b4b62b5f32bd47412988a0a66d72f86ba00,1584072890,0.0703,1584170147,1584083629,1.1463,Maker,0
ADD-ARRAY-0x341aef49bb39a6e731710802b9a7fe5336afd0d472d586457712e77b99040e3f-87,1584083830,0x341aef49bb39a6e731710802b9a7fe5336afd0d472d586457712e77b99040e3f,0xe7da51d50bfffc1c340388f3d084395f1d1e8ba8,0x529b8b4b62b5f32bd47412988a0a66d72f86ba00,1584072890,0.0703,1584170147,1584083629,15.9265,Maker,0
ADD-ARRAY-0x35cde71e6e8702fcd5d71486b462b9f9b0f975d2476588f549c983e10dd2407a-207,1584074421,0x35cde71e6e8702fcd5d71486b462b9f9b0f975d2476588f549c983e10dd2407a,0x00bd1fb6921f5dcb3fa87cdb65fc844b3d11b5dd,0x529b8b4b62b5f32bd47412988a0a66d72f86ba00,1584072890,0.0703,1584170147,1584083629,12.3094,Maker,0
ADD-ARRAY-0x38881afed1726fe771aa428537b6356874e4466ff0b83ddf0026475dd69b47e6-59,1584287954,0x38881afed1726fe771aa428537b6356874e4466ff0b83ddf0026475dd69b47e6,0x864f08c3b4543c942f14a412b64c1df71f18b743,0x529b8b4b62b5f32bd47412988a0a66d72f86ba00,1584072890,0.0703,1584170147,1584083629,0.5488,Maker,0
ADD-ARRAY-0x3ed07ffd008d18729ba551604c26d3081a92c9299a07a30e158ae1f77691b957-65,1584098867,0x3ed07ffd008d18729ba551604c26d3081a92c9299a07a30e158ae1f77691b957,0x5f0976545aa52dc18e6d07b14edae2d811708105,0x529b8b4b62b5f32bd47412988a0a66d72f86ba00,1584072890,0.0703,1584170147,1584083629,1000.0,Maker,0
ADD-ARRAY-0x4448c57553773aa39a788bef7ac9f25fc0002588721a6f28412f68513d541a1a-131,1584145285,0x4448c57553773aa39a788bef7ac9f25fc0002588721a6f28412f68513d541a1a,0x9c2dfd5acbcf22cb9a82eaaee95824faf5e1e035,0x529b8b4b62b5f32bd47412988a0a66d72f86ba00,1584072890,0.0703,1584170147,1584083629,5.6463,Maker,0
ADD-ARRAY-0x503097c3ea41697532edc1b5e8a7fcf2e052eaf7a6f52716a6492c975eb6d015-68,1584109307,0x503097c3ea41697532edc1b5e8a7fcf2e052eaf7a6f52716a6492c975eb6d015,0x2503de7c94d60bcd619af6f781d54dabcf93fe6b,0x529b8b4b62b5f32bd47412988a0a66d72f86ba00,1584072890,0.0703,1584170147,1584083629,7.504,Maker,0
ADD-ARRAY-0x558972cfe84b0545b39c6e390babbae5d52da5cd80ff69b0062ea9fde16b958f-74,1584073831,0x558972cfe84b0545b39c6e390babbae5d52da5cd80ff69b0062ea9fde16b958f,0xdaaecae61ca318b0977a9aa8e97c36df7668a674,0x529b8b4b62b5f32bd47412988a0a66d72f86ba00,1584072890,0.0703,1584170147,1584083629,50.0,Maker,0
ADD-ARRAY-0x6e69cb0bf81b6e296d899b255dc09be332b7e4a4aca4396c539f0c7ad3bef083-58,1584074718,0x6e69cb0bf81b6e296d899b255dc09be332b7e4a4aca4396c539f0c7ad3bef083,0xc3d5f6e396d435d1b39a7f625b1e0b77fdd91dec,0x529b8b4b62b5f32bd47412988a0a66d72f86ba00,1584072890,0.0703,1584170147,1584083629,27.0,Maker,0
ADD-ARRAY-0x79676a7120ff0a0130fb825e56455509ab7dbea7369e033726aef48321a6af63-195,1584083538,0x79676a7120ff0a0130fb825e56455509ab7dbea7369e033726aef48321a6af63,0x0b65234703a6c2957fcfaff30531abbabf581c8e,0x529b8b4b62b5f32bd47412988a0a66d72f86ba00,1584072890,0.0703,1584170147,1584083629,11477.779211855297,Maker,0
ADD-ARRAY-0x7a47fc670c680e6ffe76cf7d5add1d30282940f132689e95df890cff683616a2-49,1584125246,0x7a47fc670c680e6ffe76cf7d5add1d30282940f132689e95df890cff683616a2,0x152ac2bc1821c5c9eca56d1f35d8b0d8b61187f5,0x529b8b4b62b5f32bd47412988a0a66d72f86ba00,1584072890,0.0703,1584170147,1584083629,0.0183,Maker,0
ADD-ARRAY-0x7ecb9c24d4e5dfe032dbd5123d72b70697d6945684cda3b7fd7c2e7bd67eba06-105,1584089927,0x7ecb9c24d4e5dfe032dbd5123d72b70697d6945684cda3b7fd7c2e7bd67eba06,0x2bc2ca2a7b3e6edef35223a211ac3b0b9b8d4346,0x529b8b4b62b5f32bd47412988a0a66d72f86ba00,1584072890,0.0703,1584170147,1584083629,14.8341,Maker,0
ADD-ARRAY-0x7ee0a85cf4c430077b23ae27c92917ca6eeb33f93f0f74f084337b3d0efdf6a3-149,1584083220,0x7ee0a85cf4c430077b23ae27c92917ca6eeb33f93f0f74f084337b3d0efdf6a3,0xc53351fc5762e6eafb8ddac98851d59c4ea7b7d4,0x529b8b4b62b5f32bd47412988a0a66d72f86ba00,1584072890,0.0703,1584170147,1584083629,76.6537,Maker,0
ADD-ARRAY-0x7f8ec1466bbdd247ef212e768b38f2aa8adc06bc8b2db2ffc53086cb5759c9f0-128,1584085856,0x7f8ec1466bbdd247ef212e768b38f2aa8adc06bc8b2db2ffc53086cb5759c9f0,0x39be2cd052d15e3707723335b95338649897a0dd,0x529b8b4b62b5f32bd47412988a0a66d72f86ba00,1584072890,0.0703,1584170147,1584083629,1.0,Maker,0
ADD-ARRAY-0x7fc116e5747dc42034479b041d67e4fc7165676495f4d9ca9b130bdb11932728-57,1584081468,0x7fc116e5747dc42034479b041d67e4fc7165676495f4d9ca9b130bdb11932728,0x40e652fe0ec7329dc80282a6db8f03253046efde,0x529b8b4b62b5f32bd47412988a0a66d72f86ba00,1584072890,0.0703,1584170147,1584083629,400.0,Maker,0
ADD-ARRAY-0x878e98fa2ee4f3c8aa54c60291630e23fc648d5343da750002f616b924857ea1-154,1584072890,0x878e98fa2ee4f3c8aa54c60291630e23fc648d5343da750002f616b924857ea1,0xa5c3a513645a9a00cb561fed40438e9dfe0d6a69,0x529b8b4b62b5f32bd47412988a0a66d72f86ba00,1584072890,0.0703,1584170147,1584083629,2.3696,Maker,0
ADD-ARRAY-0x8acaa214c1bb247c515076934d168c177d567c7dfbd7ee6751da60b5b55f4407-35,1584145894,0x8acaa214c1bb247c515076934d168c177d567c7dfbd7ee6751da60b5b55f4407,0xfe69ee805ea2de540b3922b1342c2c350007ea93,0x529b8b4b62b5f32bd47412988a0a66d72f86ba00,1584072890,0.0703,1584170147,1584083629,1500.0,Maker,0
ADD-ARRAY-0x8c8ee885d7bd4dac3d97a54795efab6b5f02a5a965e60538a6564d410a4e03c8-57,1584196299,0x8c8ee885d7bd4dac3d97a54795efab6b5f02a5a965e60538a6564d410a4e03c8,0x2b528c8a31dbd7c57d8b42003262300c011d044b,0x529b8b4b62b5f32bd47412988a0a66d72f86ba00,1584072890,0.0703,1584170147,1584083629,487.9042691413997,Maker,0
ADD-ARRAY-0x9227a692831b31a78a90c8812f7bab2e7eeb6f6c3364134af27f88ada044a16c-84,1584081422,0x9227a692831b31a78a90c8812f7bab2e7eeb6f6c3364134af27f88ada044a16c,0xfdd650e5838fb21ead6479c7430da3f9cb3a833f,0x529b8b4b62b5f32bd47412988a0a66d72f86ba00,1584072890,0.0703,1584170147,1584083629,7.8781,Maker,0
ADD-ARRAY-0x92cc494f76709a9591389eaec8ad13abf2316ada2f0349c6f7773b509ed65e05-113,1584083587,0x92cc494f76709a9591389eaec8ad13abf2316ada2f0349c6f7773b509ed65e05,0x8778b64f999aa8ed59045d8d67998a77ab51e258,0x529b8b4b62b5f32bd47412988a0a66d72f86ba00,1584072890,0.0703,1584170147,1584083629,39370.0,Maker,0
ADD-ARRAY-0x94e6d8a1a2229940f2785ad1767c7c7a2af10c5b666a544ff107256038097661-18,1584076462,0x94e6d8a1a2229940f2785ad1767c7c7a2af10c5b666a544ff107256038097661,0x5c55e8734cccab7aecc20e0e5f1bacf43a3d7222,0x529b8b4b62b5f32bd47412988a0a66d72f86ba00,1584072890,0.0703,1584170147,1584083629,200.0,Maker,0
ADD-ARRAY-0x9c90b001f47f1d4696fd808c18606e13871e948f3241b15ca8c1eb757795b49c-82,1584077348,0x9c90b001f47f1d4696fd808c18606e13871e948f3241b15ca8c1eb757795b49c,0xd5d7a935f414b5662b22e517025ce4fae25a9002,0x529b8b4b62b5f32bd47412988a0a66d72f86ba00,1584072890,0.0703,1584170147,1584083629,8.8412,Maker,0
ADD-ARRAY-0xa00184aece9067fe5426235fe58cdabe13ecc3d86e238e455166b6597d91bafa-194,1584073334,0xa00184aece9067fe5426235fe58cdabe13ecc3d86e238e455166b6597d91bafa,0xbad81e37c8d4657672e4ae61ba5a49084dc5949e,0x529b8b4b62b5f32bd47412988a0a66d72f86ba00,1584072890,0.0703,1584170147,1584083629,2.0043,Maker,0
ADD-ARRAY-0xa3d146835626cbdafb833acc8c3741116d9878c9af9aee99772398966970df2c-20,1584092726,0xa3d146835626cbdafb833acc8c3741116d9878c9af9aee99772398966970df2c,0x4f2161c7eb1dc40d6f0eb24db81bf4a6eb0c3f30,0x529b8b4b62b5f32bd47412988a0a66d72f86ba00,1584072890,0.0703,1584170147,1584083629,3.0,Maker,0
ADD-ARRAY-0xa6f0ec0111f5842c1a53ad25772f295591b036144f92894dc729ae8376fd909a-134,1584072890,0xa6f0ec0111f5842c1a53ad25772f295591b036144f92894dc729ae8376fd909a,0x5a1c7786447339125830a8e54305a338b7183966,0x529b8b4b62b5f32bd47412988a0a66d72f86ba00,1584072890,0.0703,1584170147,1584083629,220.0001,Maker,0
ADD-ARRAY-0xaae805a8419207a33fc429c1896c30c9e23474c7f8c109a26a17c7121757c664-97,1584080890,0xaae805a8419207a33fc429c1896c30c9e23474c7f8c109a26a17c7121757c664,0xbe1fce84d48d6779d642b4682a19683233e900f3,0x529b8b4b62b5f32bd47412988a0a66d72f86ba00,1584072890,0.0703,1584170147,1584083629,0.003,Maker,0
ADD-ARRAY-0xb06c20cb4e2b5669b620a2acf81d42608bb4cc1b87c33a0d068457bf5a4530a6-146,1584124510,0xb06c20cb4e2b5669b620a2acf81d42608bb4cc1b87c33a0d068457bf5a4530a6,0x60b0bac06ff5d46b3a4c7633b00f4933e3cddde0,0x529b8b4b62b5f32bd47412988a0a66d72f86ba00,1584072890,0.0703,1584170147,1584083629,3.2189,Maker,0
ADD-ARRAY-0xbd1c498b74ab0f130f5a7936737fe01529e3db8223f80f16535d8b521941d719-157,1584073728,0xbd1c498b74ab0f130f5a7936737fe01529e3db8223f80f16535d8b521941d719,0xb16f7cfb7b862b4e46f963f2f74a59c58235a3a7,0x529b8b4b62b5f32bd47412988a0a66d72f86ba00,1584072890,0.0703,1584170147,1584083629,49.9999,Maker,0
ADD-ARRAY-0xc1a871e3e0332a07d677f19a7102f2a5be5a1c4f25983d54ede27612f38d0318-207,1584083460,0xc1a871e3e0332a07d677f19a7102f2a5be5a1c4f25983d54ede27612f38d0318,0x08c46af6dbec1f4b1fa0809d72cedfe0306902e1,0x529b8b4b62b5f32bd47412988a0a66d72f86ba00,1584072890,0.0703,1584170147,1584083629,2440.8593,Maker,0
ADD-ARRAY-0xc1cc81c879b64b40f3a1750e7d7b7fd7bafcb0d1a9a92049190a4f830a22dfaf-13,1584076627,0xc1cc81c879b64b40f3a1750e7d7b7fd7bafcb0d1a9a92049190a4f830a22dfaf,0x5bc46375f4b488712554bdb2fadc30cd459de5b8,0x529b8b4b62b5f32bd47412988a0a66d72f86ba00,1584072890,0.0703,1584170147,1584083629,0.036,Maker,0
ADD-ARRAY-0xc1fa014a9b36bf7f7dae7af2e4897ddcece484648b473f049d6d9061dff05f7c-146,1584082134,0xc1fa014a9b36bf7f7dae7af2e4897ddcece484648b473f049d6d9061dff05f7c,0xdc7a4889605d061b373ab07a4b2fae68db5f5ba8,0x529b8b4b62b5f32bd47412988a0a66d72f86ba00,1584072890,0.0703,1584170147,1584083629,507.3567,Maker,0
ADD-ARRAY-0xc287179008fd0a3eeb9db3797703f898e8ac7a9bb82ff49d8b302de96b2b68b7-136,1584099216,0xc287179008fd0a3eeb9db3797703f898e8ac7a9bb82ff49d8b302de96b2b68b7,0xd353bbf69d0dfb2cd6798dfff40bb31ae565ccc2,0x529b8b4b62b5f32bd47412988a0a66d72f86ba00,1584072890,0.0703,1584170147,1584083629,1.112,Maker,0
ADD-ARRAY-0xc315078a136a0bf7458c0cd2f507043323a8395866c074a7206e013ad82901f0-123,1584073612,0xc315078a136a0bf7458c0cd2f507043323a8395866c074a7206e013ad82901f0,0x7a74fb6bd364b9b5ef69605a3d28327da8087aa0,0x529b8b4b62b5f32bd47412988a0a66d72f86ba00,1584072890,0.0703,1584170147,1584083629,23.3393,Maker,0
ADD-ARRAY-0xc5267c580f87b96a440cbb42f4bce9c0546076f8aa9b16ac67fedfaae69c95a2-161,1584073334,0xc5267c580f87b96a440cbb42f4bce9c0546076f8aa9b16ac67fedfaae69c95a2,0x5b1859f5698b5d5661920447ddaab5d974da3eb0,0x529b8b4b62b5f32bd47412988a0a66d72f86ba00,1584072890,0.0703,1584170147,1584083629,3000.0,Maker,0
ADD-ARRAY-0xc6cfc4463670e95aee022745f7815f5547b025c90f2d367610c6e42080fc967a-20,1584083793,0xc6cfc4463670e95aee022745f7815f5547b025c90f2d367610c6e42080fc967a,0xd860c2e860e43e2de1a0a323c8055937f5b4ee31,0x529b8b4b62b5f32bd47412988a0a66d72f86ba00,1584072890,0.0703,1584170147,1584083629,4021.807816454341,Maker,0
ADD-ARRAY-0xc93d2f7bf1f7ef3d9d4374dc88215a4fc3d642812e80d974c078f1830688edf5-41,1584181250,0xc93d2f7bf1f7ef3d9d4374dc88215a4fc3d642812e80d974c078f1830688edf5,0xf3ae4bb5691b9d45461cdcdd4becb0c9986a3237,0x529b8b4b62b5f32bd47412988a0a66d72f86ba00,1584072890,0.0703,1584170147,1584083629,45.0,Maker,0
ADD-ARRAY-0xca4633e2ced70452703695877c18aa3cd117424d0ed714a20127707901cc96cb-235,1584080965,0xca4633e2ced70452703695877c18aa3cd117424d0ed714a20127707901cc96cb,0xd046135ba00b0315ed4c3135206c87a7f4eb57d9,0x529b8b4b62b5f32bd47412988a0a66d72f86ba00,1584072890,0.0703,1584170147,1584083629,0.5454,Maker,0
ADD-ARRAY-0xced5c768cd2271eda8fed563e39e338c4f2ccb82ab63793f3c0a9da1fb028d82-14,1584084603,0xced5c768cd2271eda8fed563e39e338c4f2ccb82ab63793f3c0a9da1fb028d82,0xe2977c067f1e9ef875ac87562df096494ff810f5,0x529b8b4b62b5f32bd47412988a0a66d72f86ba00,1584072890,0.0703,1584170147,1584083629,5897.826387955637,Maker,0
ADD-ARRAY-0xcf892bd6ff501a1e07bb225759b614274cb499a176af388802c759528a5ac994-132,1584299180,0xcf892bd6ff501a1e07bb225759b614274cb499a176af388802c759528a5ac994,0x36c0da9343e4e3c9d22e0e426dc2e534e3611ec5,0x529b8b4b62b5f32bd47412988a0a66d72f86ba00,1584072890,0.0703,1584170147,1584083629,10.0,Maker,0
ADD-ARRAY-0xd07107cf7e6ba971f103b1c2bd1ab6e4c1d2b98faf90c760b09059712f08ed61-112,1584076403,0xd07107cf7e6ba971f103b1c2bd1ab6e4c1d2b98faf90c760b09059712f08ed61,0xfedd090a7db6eb941a9102577953e6cdbc084d62,0x529b8b4b62b5f32bd47412988a0a66d72f86ba00,1584072890,0.0703,1584170147,1584083629,160.0,Maker,0
ADD-ARRAY-0xdc21cfdbfdf3fd73470d95392e8e3acea98545fab770c10fb9557ad1f6803708-63,1584133049,0xdc21cfdbfdf3fd73470d95392e8e3acea98545fab770c10fb9557ad1f6803708,0xffbb1e63216eb1f87f9138410f7f67d78e508a13,0x529b8b4b62b5f32bd47412988a0a66d72f86ba00,1584072890,0.0703,1584170147,1584083629,12.7274,Maker,0
ADD-ARRAY-0xe717d066e06aff6ec7c422fd83f568cbe197ba6bbe4c7f2787f78b101ddbcc99-2,1584075006,0xe717d066e06aff6ec7c422fd83f568cbe197ba6bbe4c7f2787f78b101ddbcc99,0xa07c0a3b5db0eb489a694975e55ef21b4859c3bf,0x529b8b4b62b5f32bd47412988a0a66d72f86ba00,1584072890,0.0703,1584170147,1584083629,11.5,Maker,0
