,id,totalTokenSupply,currentTokenHolders,totalTokenHolders,currentDelegates,totalDelegates,delegatedVotesRaw,delegatedVotes,proposals,proposalsQueued,proposalsExecuted,proposalsCanceled
0,OZGovernor,10515000000000000000000000000,2907,9692,9,61,3059301264998991113178943,3059301.264998991113178943,4,0,3,1
