,id,totalTokenSupply,currentTokenHolders,totalTokenHolders,currentDelegates,totalDelegates,delegatedVotesRaw,delegatedVotes,proposals,proposalsQueued,proposalsExecuted,proposalsCanceled
0,OZGovernor,1000000000000000000000000000,13935,31557,3918,7775,23989665161437181635711940,23989665.16143718163571194,2,0,1,0
