,id,totalTokenSupply,currentTokenHolders,totalTokenHolders,currentDelegates,totalDelegates,delegatedVotesRaw,delegatedVotes,proposals,proposalsQueued,proposalsExecuted,proposalsCanceled
0,AaveGovernanceV2,16000000000000000000000000,141166,421426,127960,288,15924569867346616062039080,15924569.86734661606203908,128,2,107,6
