,id,totalTokenSupply,currentTokenHolders,totalTokenHolders,currentDelegates,totalDelegates,delegatedVotesRaw,delegatedVotes,proposals,proposalsQueued,proposalsExecuted,proposalsCanceled
0,OZGovernor,12710042806732870209078637236,1399,1414,75,79,8753428690946094846075319947,8753428690.946094846075319947,5,0,2,0
