DAO Name,ENS,Voter Address,Voter Choice,Weight,block,Vote Time,Transaction Hash,Current Delegated Votes to Voter,Current Delegated Votes Raw to Voter,Voter Token Holders Represented,Proposal ID,Proposal State,Quorum Votes,Proposal Token Holders,Proposal Delegate Holders,Against Delegate Votes,For Delegate Votes,Abstain Delegate Votes,Total Delegate Votes,Against Weighted Votes,For Weighted Votes,Abstain Weighted Votes,Total Weighted Votes,Proposal Date Created,Proposal Date Start,Proposal Date End,Offchain?,Proposal Choices
AaveV2,lucklycc.eth,0xb9f6bcecfc4596e90d500b2526527e40ee88df67,FOR,1.2e+16,16090093,1669899359,0xb17cd3dc51c3470d8ae7d112a0a242d9b33d23ec7c0373232d459bd7e771e01f,0.012,1.2e+16,0,127,ACTIVE,320000000000000000000000,140961,127762,14,425,0,439,29282680641870791221,253076530382667801703837,0,253105813063309672495058,1669806347,16089593,16108793,0,"['FOR', 'AGAINST', 'ABSTAIN']"
AaveV2,luckyhoney.eth,0x9d8b9ff2363f3ca000a005e89e87d5bccdd31d76,FOR,1e+16,16090101,1669899455,0x2cd21b5e72768d87b362c8d5dd45a59429dc3c333a22d63d126a4dbfbb6041d0,0.01,1e+16,0,127,ACTIVE,320000000000000000000000,140961,127762,14,425,0,439,29282680641870791221,253076530382667801703837,0,253105813063309672495058,1669806347,16089593,16108793,0,"['FOR', 'AGAINST', 'ABSTAIN']"
AaveV2,91nft.eth,0x1196d9633512585b6858e44672df3e2d9c401e8d,FOR,1.5e+16,16090117,1669899647,0x0fd950215472b8dd485e617d0eaa55468cadd35fee6ffdbff33b4b2fbd2d5964,0.015,1.5e+16,0,127,ACTIVE,320000000000000000000000,140961,127762,14,425,0,439,29282680641870791221,253076530382667801703837,0,253105813063309672495058,1669806347,16089593,16108793,0,"['FOR', 'AGAINST', 'ABSTAIN']"
AaveV2,,0x170214aae98ea957dbdd486797bbec36ab7fc6ad,AGAINST,1.0336045186465587e+17,16090143,1669899959,0x9e315a48f83a2ce7b300fe987d86564be66b76b2d7fb65278c75514091b19c4d,0.10336045186465587,1.0336045186465587e+17,1,127,ACTIVE,320000000000000000000000,140961,127762,14,425,0,439,29282680641870791221,253076530382667801703837,0,253105813063309672495058,1669806347,16089593,16108793,0,"['FOR', 'AGAINST', 'ABSTAIN']"
AaveV2,hotlove.eth,0xf65d76b1f053b5190de514997bc27ac17b246738,FOR,1.3e+16,16090150,1669900043,0xd636728961e4a2689c90fd4faf8d3a4440a32feb70e4b29439bc928d4b4696e1,0.013,1.3e+16,0,127,ACTIVE,320000000000000000000000,140961,127762,14,425,0,439,29282680641870791221,253076530382667801703837,0,253105813063309672495058,1669806347,16089593,16108793,0,"['FOR', 'AGAINST', 'ABSTAIN']"
AaveV2,,0xf86fbf3ee5801749ead424e374ca1f8f74535a35,FOR,4650621571245322.0,16090227,1669900967,0x2b1f8364e186e9111ba54951685ad6296031d702bfabe4344bb9b4c0f7f8213e,0.004650621571245322,4650621571245322.0,0,127,ACTIVE,320000000000000000000000,140961,127762,14,425,0,439,29282680641870791221,253076530382667801703837,0,253105813063309672495058,1669806347,16089593,16108793,0,"['FOR', 'AGAINST', 'ABSTAIN']"
AaveV2,,0xf5ad538d2383018def93f30428ee84abb562f440,FOR,2.555639191552222e+16,16090241,1669901135,0x7a80bbeef0044f64070f2ea5e17c2f5c59b26ef95b2f7ec8efb1b5265e1bc426,0.02555639191552222,2.555639191552222e+16,1,127,ACTIVE,320000000000000000000000,140961,127762,14,425,0,439,29282680641870791221,253076530382667801703837,0,253105813063309672495058,1669806347,16089593,16108793,0,"['FOR', 'AGAINST', 'ABSTAIN']"
AaveV2,,0x002b9ed3bb38160e3a2e7c0dbc4ddba9d9653722,FOR,3084800477580057.0,16090246,1669901195,0x7560080edc49b6bea5d9e20c83eb9985497863bac10b203295aea9a733623375,0.003084800477580057,3084800477580057.0,0,127,ACTIVE,320000000000000000000000,140961,127762,14,425,0,439,29282680641870791221,253076530382667801703837,0,253105813063309672495058,1669806347,16089593,16108793,0,"['FOR', 'AGAINST', 'ABSTAIN']"
AaveV2,,0x8516e49d8aef1e926e066a3e634c0254ef5df448,FOR,1161689733353264.0,16090246,1669901195,0xd847abd843d8016e4743567c86671249fd14180fea1922fef824cb6ef3d39a65,0.001161689733353264,1161689733353264.0,0,127,ACTIVE,320000000000000000000000,140961,127762,14,425,0,439,29282680641870791221,253076530382667801703837,0,253105813063309672495058,1669806347,16089593,16108793,0,"['FOR', 'AGAINST', 'ABSTAIN']"
AaveV2,,0x3e01ae845e6cad64678ef27db0decbd59606baa7,FOR,1000000000000000.0,16090252,1669901267,0xa386cd75d41d57ab84c4b144064644643a52c5e08c0ffafaf7c54b73714ad6c3,0.001,1000000000000000.0,1,127,ACTIVE,320000000000000000000000,140961,127762,14,425,0,439,29282680641870791221,253076530382667801703837,0,253105813063309672495058,1669806347,16089593,16108793,0,"['FOR', 'AGAINST', 'ABSTAIN']"
