id,totalSupply,tokenHolders,delegates,delegations,timestamp,blockNumber
18787,10589473756315100,476,474,3,1623273854,12602701
18788,10591130410246762,476,476,3,1623363736,12609461
18789,10595631474869782,479,478,3,1623449074,12615818
18790,10609890588849831,483,482,3,1623540106,12622630
18791,10611260957257921,484,483,3,1623621384,12628669
18792,10501763607524611,486,485,3,1623713494,12635584
18793,10513497684795369,488,488,3,1623790567,12641374
18794,11489066409118571,491,490,4,1623882145,12648139
18795,11572075965234296,490,489,4,1623973107,12654960
18796,11599270959469586,490,489,4,1624045657,12660395
18797,11606769017071653,492,491,4,1624146749,12667866
18798,11613819503748131,495,494,4,1624230323,12674078
18799,11609926419356840,496,495,4,1624308942,12679906
18800,11618870927038198,495,494,4,1624405168,12687025
18801,11691562240658652,496,495,4,1624491983,12693474
18802,11700315893551877,499,497,4,1624567389,12699052
18803,11696374544287971,502,501,4,1624650802,12705190
18804,11738690550778658,505,503,5,1624747826,12712417
18805,11679773085424221,501,501,5,1624814465,12717365
18806,11721636088632977,504,503,5,1624918283,12725163
18807,11725224592289447,504,502,5,1625011066,12732045
18808,15691554491097671,510,507,5,1625095562,12738353
18809,15754267352258476,513,510,5,1625182767,12744766
18810,15770489145261620,516,513,5,1625267400,12751074
18811,15792703584859976,518,515,5,1625344924,12756827
18812,15796244175454316,521,517,5,1625428106,12763000
18813,15800010054007249,523,519,5,1625504232,12768675
18814,15791658764301337,520,516,5,1625602952,12776041
18815,15792495187613710,520,517,5,1625624460,12777616
18816,15787475553689996,519,517,5,1625763154,12787871
18817,15802906201388384,525,521,6,1625867346,12795674
18818,15806377653851632,528,525,6,1625957542,12802393
18819,15827226623220269,528,525,6,1626045269,12808929
18820,15827286529764451,528,525,6,1626122880,12814706
18821,15841872937479110,528,526,6,1626215764,12821492
18822,15841940589389110,529,525,6,1626291543,12827037
18823,15854674899942462,530,527,7,1626389266,12834306
18824,15994897640325771,531,528,7,1626467834,12840047
18825,15988768215072399,529,526,7,1626563097,12847108
18826,16004218704267173,531,528,7,1626636903,12852508
18827,16053467793592371,530,527,7,1626721601,12858780
18828,16071808503255176,529,525,7,1626824062,12866371
18829,16047529120237957,529,525,7,1626902936,12872202
18830,16074395376700727,533,529,7,1626981428,12878023
18831,16088854553543553,534,530,7,1627062919,12884072
18832,16088297358837822,533,528,7,1627160296,12891313
18833,16131498255568354,533,529,7,1627234025,12896727
18834,16148629689255632,535,530,7,1627335691,12904250
18835,16192884876043284,534,530,7,1627429757,12911068
18836,16205419494794005,535,531,7,1627512561,12917126
18837,16205592706179690,535,531,7,1627525455,12918084
18838,16223731335556507,538,533,7,1627652563,12927301
18839,16240760948104696,538,534,7,1627744037,12934036
18840,16245847712264258,538,534,7,1627854260,12942102
18841,16313371424283954,540,535,7,1627935677,12948056
18842,16316960190663128,541,537,8,1628033229,12955243
18843,16266740129033218,539,536,8,1628095091,12959770
18844,16347626391322660,547,542,8,1628206819,12967965
18845,16376003635835712,556,550,8,1628288272,12974024
18846,16377060749335713,558,552,8,1628345238,12978397
18847,16340075577158247,563,557,8,1628466292,12987499
18848,16121612663047747,564,559,8,1628552277,12993966
18849,16072914465291912,565,559,8,1628593630,12997018
18850,16078133370794628,568,560,8,1628707920,13005614
18851,16068008494413962,569,562,8,1628797245,13012321
18852,16036120305740580,571,564,8,1628889278,13019222
18853,16071036051712749,574,566,8,1628980075,13026003
18854,16073150901610160,573,566,8,1629057611,13031800
18855,16098388149338733,574,567,8,1629157349,13039301
18856,16102349458099023,577,570,8,1629210751,13043277
18857,16333501208343149,589,582,8,1629327495,13052050
18858,16123879382035124,576,569,8,1629417503,13058848
18859,14448848487256010,571,564,8,1629501170,13065093
18860,14504395788585730,573,566,8,1629580927,13071019
18861,14598437341660548,579,571,8,1629663971,13077276
18862,14744361348898744,580,572,8,1629761642,13084563
18863,15968507856791792,584,578,8,1629819588,13088913
18864,16056667784846689,587,581,8,1629935788,13097610
18865,16042935544454062,586,579,8,1630016505,13103690
18866,16054394626627053,590,583,8,1630104580,13110240
18867,16066511969655120,589,583,8,1630188498,13116508
18868,16077092276898449,592,586,8,1630247546,13120927
18869,16076948992948431,591,586,8,1630349484,13128610
18870,16027340134486417,591,584,8,1630454053,13136400
18871,16034050892371053,591,586,8,1630536033,13142509
18872,16105600604711535,592,585,8,1630626608,13149385
18873,16121907466042226,594,587,8,1630682935,13153573
18874,16106626926938504,593,586,8,1630797119,13162128
18875,16114194582091751,598,592,8,1630885036,13168750
18876,16141943739026913,601,594,8,1630968419,13174973
18877,16157562359026913,603,596,8,1631043654,13180584
18878,16220065312092838,601,596,8,1631141672,13187937
18879,16245571187457288,602,596,8,1631226791,13194296
18880,16273071296020272,602,597,8,1631296151,13199475
18881,16309533560221785,605,599,8,1631383668,13205994
18882,16304616496597455,604,600,8,1631459332,13211675
18883,16317938605439154,602,598,8,1631575797,13220364
18884,16385130454481507,606,602,8,1631656223,13226363
18885,16080584843443799,613,607,8,1631749868,13233362
18886,16476706748633884,619,614,8,1631829340,13239309
18887,16525066969284054,619,615,8,1631888303,13243677
18888,16556416457951383,624,618,8,1632002403,13252295
18889,16728239170170071,628,623,8,1632047616,13255629
18890,16965972893932125,630,625,8,1632182066,13265732
18891,16930624578492966,626,622,8,1632264754,13271948
18892,16997271447148862,627,623,8,1632349390,13278252
18893,17007602364861100,626,622,8,1632426594,13283956
18894,17013313393014091,628,623,8,1632508857,13290141
18895,17017684901347528,629,624,8,1632601697,13297131
18896,17019651457024694,631,625,8,1632676257,13302665
18897,17020297437056054,632,628,9,1632785992,13310891
18898,17061973848435288,635,629,9,1632866974,13316837
18899,17063301065251865,632,626,9,1632951220,13323112
18900,17052561112304299,630,625,9,1633029575,13328902
18901,17053778786700956,631,624,9,1633102761,13334339
18902,17150623768250043,632,626,9,1633207088,13342066
18903,17142685445599670,629,622,9,1633301971,13349057
18904,17226559202304406,630,624,9,1633387723,13355391
18905,17203346416880344,631,625,9,1633462181,13360925
18906,17208662411153734,632,625,9,1633542245,13366835
18907,17212828611153734,633,626,9,1633628188,13373174
18908,17396300076383905,633,627,9,1633722899,13380188
18909,17476579419269257,635,628,9,1633798700,13385749
18910,17477188428318142,636,629,9,1633883034,13391959
18911,17459232534194871,638,631,9,1633982773,13399320
18912,17506659277770338,638,632,10,1634075672,13406190
18913,17527435370049622,636,631,10,1634155122,13411963
18914,17534992660991197,637,631,10,1634204757,13415617
18916,17542193271553888,640,633,10,1634414798,13431084
18917,17516371507287325,640,634,10,1634509120,13438091
18918,17531807503785359,639,632,10,1634595837,13444416
18919,17544426362699483,642,635,10,1634686505,13451159
