,id,delegatedVotesRaw,tokenHoldersRepresentedAmount,tokenHoldersRepresented,numberVotes,proposals
15,0x32ca3698bc7707102a7e0da52a383f1c881d80d7,1037353697876212491,2,[{'id': '0x32ca3698bc7707102a7e0da52a383f1c881d80d7'}],0,[]
16,0x3426d2b10adcfad02d0662ba3cb2cb7abb99f3b6,1761956658179925990501,89,"[{'id': '0x02bb1bd852ba9a0edfc6d6991db99efc0f9ad951'}, {'id': '0x041c06a667d59ce552f00ba407d971f5a41f04fb'}, {'id': '0x05a5958b84f3a574b212b51c189c5b514cff5c56'}, {'id': '0x07c54f5dc612dfec4426ed0a337157904603fce3'}, {'id': '0x11f982b10b6602229777e87c30781222a3156887'}, {'id': '0x138cd8ef4215d38ea733d6787d8b7d5a6363bf55'}, {'id': '0x184fe60a085a72823bf78bd7c13f7fce14591849'}, {'id': '0x192156bc3694f46b3aed4f89eb48e55c8a5b2cc5'}, {'id': '0x1abb192133eca1f1a2b0c8dfd98e5efe0be1e897'}, {'id': '0x1ae31d210e9e738f0ac7d3c902fcdedd01a34421'}, {'id': '0x1b19d642645130aeb7d6c0448be927a89007effc'}, {'id': '0x1c7d08c233f0d19becbdc6b09b0be234ac9a848f'}, {'id': '0x200c5a10f18e517db57da135e827e49ea23a19fa'}, {'id': '0x213347ad079d18a5d5b8e9b2d724ea7070952c40'}, {'id': '0x22311c7b00fdbb46a349642ac9965b741bdc59ff'}, {'id': '0x23b6d8e09cb33b1550de19ac25cc3f41ae4603bb'}, {'id': '0x2562dd39af7440b63eef5549d9486a4066c328b4'}, {'id': '0x25e6065ec67b4631715b53810d5e1e1b9d14fb0c'}, {'id': '0x26f19c82897bb8af2ca362b20793fb423da74de8'}, {'id': '0x276c61f8a18425670aded1e5f942f36fe8dda3f3'}, {'id': '0x2863016cbbf475a053aaadf5775561fe93448669'}, {'id': '0x2aad3f39b7b178b1845fb36c1f34668c9c403757'}, {'id': '0x2c13cedf5d029a150d63536bf059804df7df0e77'}, {'id': '0x2c1d9e707fcc3c7543eb0757ce3f5a4cf352aa9f'}, {'id': '0x2dbe4402f1cb582f2687faa42d859fe53874557f'}, {'id': '0x3645dff2e8ff9fb6075632ecf3a0097c16943f41'}, {'id': '0x401c775cc760f227530e2a663b23f98f2fd911c0'}, {'id': '0x450ee356ad372cc77d3fc329a472326633232b30'}, {'id': '0x4affd58b0f982f9929c304cafb11332bc590a840'}, {'id': '0x4b83c575a322d04ad83dff541a82eb9e6c375de2'}, {'id': '0x4ce5b7eed197f8cdf000c59335a962dc7b02b651'}, {'id': '0x4db3254ac0e0498d2885327d4bab8ce035a4b1af'}, {'id': '0x51e696e40ae9904eb8c0eea8d6225ab098dab7a5'}, {'id': '0x59c29c7bb645599e04a1599d70bb0b70b660cd4f'}, {'id': '0x5cbdc00989dd05b36d68d8f80e7829dade6246d8'}, {'id': '0x5f57abe5b883023889372528bf665299f046ac8b'}, {'id': '0x6163d3ec557e0d884bcca5846f5ea6a88a8b4ca0'}, {'id': '0x6554ebb9f23a463d9fd597bd2f8678757a704652'}, {'id': '0x663815d4f30c81aaedbbc942514a99879497644f'}, {'id': '0x6cee1912949c1547c16ee7eff03e4e3c8340edb3'}, {'id': '0x6d76931fad155dd9361d3125e9b1ca047fefe3c4'}, {'id': '0x6d8350accf24eda369283b3a33ddb880ab3f0805'}, {'id': '0x71fa82a26b40e78c71281d56e97d0cfb9a760ed9'}, {'id': '0x7553fa99ab1f429551eec660708c08e14e30584f'}, {'id': '0x75cfe4ef963232ae8313ac33e21fc39241338618'}, {'id': '0x760b3869b79e7697f16cdaacffc2aaff106f3e39'}, {'id': '0x798be82d78086bacb197b34359aefdc9377a8af4'}, {'id': '0x8389c78c50db1ea0fadf5637a5bb8fe5e4a9e411'}, {'id': '0x845e6fe98a305ea7a343a7323e99260fd1d637f9'}, {'id': '0x8a45d09b2dbbf1657fb8c14561b6525443631d22'}, {'id': '0x8d07f0e8ef8b2b6da9ad115f9f1a3ccde121f24d'}, {'id': '0x8e9fa88f3c36455877a4d9fa3a9c9136c6233a07'}, {'id': '0x925f40905fa191f623e905bdbe18d25c5d465734'}, {'id': '0x95127b534d300bf4fce470d6bed6f5725eccfd51'}, {'id': '0x9b0c19000a8631c1f555bb365bde308384e4f2ff'}, {'id': '0x9e59a19937237224b04aa25b293119ce1733dc58'}, {'id': '0xa01c9f412175fb064d35d760626f4a43fef5e4fd'}, {'id': '0xa6a34e52d2f2770c3abea527647a25665038988d'}, {'id': '0xa96e276a84bf06dc07140c1333e443792f20d616'}, {'id': '0xb0221a7f7e37146223eb5fa737391fb930ce9690'}, {'id': '0xb0e83c2d71a991017e0116d58c5765abc57384af'}, {'id': '0xb0eea1503c8ca10bf258a171993b24085dcb9e66'}, {'id': '0xb1f72d694711fce55c62ea97bd3739ff11cef986'}, {'id': '0xb8d85fab4924120ce1f235c1a3216373304c0e3e'}, {'id': '0xbc1796b4d9d112de8cf29849ee3e732ffd27d4d8'}, {'id': '0xbc619d2553d449c996604df2c91fd9a06ebc4496'}, {'id': '0xbe6cce2753c0e99bc9e1b1bea946d35921aabd49'}, {'id': '0xc187082121136b4d5c197cf2fb1e43d3f3d591e1'}, {'id': '0xc3cdc9d3b6d20c287fc9828f46a6ffd28ede67b0'}, {'id': '0xc614ca37c10d5c1d1189186ce73c7d69490c3d84'}, {'id': '0xc79a1415847ed193b64d400c94a220bfb33d0e73'}, {'id': '0xcc68c0ff62f94a319b228b345dc0627f1dd55d30'}, {'id': '0xd2033db9c5370ac76abd80823b5c5adc097e2fbf'}, {'id': '0xd37d05655d8974e3d12e23cc1be06aaf4d4aece1'}, {'id': '0xd3802dce7f7a54d59e7a64329d287624ff3f495a'}, {'id': '0xd6f28bd94d1edefdf8fde8f6f10094fef7e590c0'}, {'id': '0xd84f856ae5c2e587c42ed2fd273e0e602a66a1bd'}, {'id': '0xdde86fb56b81bd4cf1f3c410fd12c77b9a74267b'}, {'id': '0xde327d66baea4bb2599999d670c2eb36ccb4a944'}, {'id': '0xdeba9cd00120ea0be15955cc3fa4b2d3e66aa65d'}, {'id': '0xdfa0387f173904fbf36ad26b63279ac47624b55e'}, {'id': '0xe9f54e20af68c9b097b37871cbd073617676a0c5'}, {'id': '0xf436f85a9c26fc71afff2e9dd36c0eee66b8e1de'}, {'id': '0xf53d4ecb2f8a2924fb45810967609e3663c48798'}, {'id': '0xf7e401053c0c4ba17d57b760ee3f1182f85b5077'}, {'id': '0xfcab478465503ec737c6e6dc9066e4058ac4a766'}, {'id': '0xff9c7b167c840e7c806c6edc5382287caf3490de'}]",0,[]
17,0x36209cad56c31332d575bed3e989c988c2ad8eee,1,2,[{'id': '0x36209cad56c31332d575bed3e989c988c2ad8eee'}],0,[]
18,0x372140e9705d6b6f1cf76c28d103637b01e804d9,2729781804106156,2,[{'id': '0x372140e9705d6b6f1cf76c28d103637b01e804d9'}],0,[]
19,0x37ed2b55890cd2320d835b573c0b10147ee455f7,26620159115740919161,2,[{'id': '0x37ed2b55890cd2320d835b573c0b10147ee455f7'}],0,[]
20,0x393e28d96b53081b40e64ec2f1d965e7e074315d,250999699026009,2,[{'id': '0x393e28d96b53081b40e64ec2f1d965e7e074315d'}],0,[]
21,0x3bd13e5254b6d0dee77b7b9cb6328eb59ea058bc,5976148836349935,14,"[{'id': '0x0e4c1a58051cbec81bf073debc48950ce9e65a62'}, {'id': '0x3bd13e5254b6d0dee77b7b9cb6328eb59ea058bc'}, {'id': '0x3f95a7e449cc4790b895909fb64c2729f8791eed'}, {'id': '0x40bb18f181938acfbb62bac84cc2812376fe817d'}, {'id': '0x6d2c2d195bb3a6590b281f5191b299a2c423289a'}, {'id': '0x742cfe2a1fb49ae444c91b696c771a7b2f65e9f4'}, {'id': '0x74b7e6d4336df8038a44393cac5b7ac53fd75c7a'}, {'id': '0x87c579fc7c5fc68d36820dc1ea715d8f9050e27f'}, {'id': '0x9416a42bf7c5df461145daed1d9773c3e144cdb3'}, {'id': '0xa847ed3c27d6b01beb8128f95ee965f1173dad2c'}, {'id': '0xc330ffe1c50b758b2d8ed09a37eca8313bf53c81'}, {'id': '0xccfbae9378a330c6c66d01412f502e46849c29cf'}, {'id': '0xd1c4ac338ca75985411724d2c353aad1052e26fc'}, {'id': '0xec4839fa846aa47aee6ad551cd6dcc8c9355bf1c'}]",0,[]
22,0x3c14b967cdabe4c2af2c19d684f0f047b3b15143,30416192351337599161,2,[{'id': '0x3c14b967cdabe4c2af2c19d684f0f047b3b15143'}],0,[]
23,0x3c6e78a279ca78088a939d80968feffcd517190a,196438482660185828,3,[{'id': '0x3c6e78a279ca78088a939d80968feffcd517190a'}],0,[]
24,0x3f2c45d08bb784d48da5514b821573a4c3db04c9,253371743606617699,2,[{'id': '0x3f2c45d08bb784d48da5514b821573a4c3db04c9'}],0,[]
25,0x4087da108efb21754272700155609dd0f64ee960,36861688870412495,2,[{'id': '0x4087da108efb21754272700155609dd0f64ee960'}],0,[]
26,0x467a6d0be3f371dff7e3f4c625ea5e044f736a06,10596180245889185828,3,[{'id': '0x467a6d0be3f371dff7e3f4c625ea5e044f736a06'}],0,[]
27,0x46abfe1c972fca43766d6ad70e1c1df72f4bb4d1,130217863179451736894,3,"[{'id': '0x493ee7c4734749c54000ec2711715ccdf78e4abb'}, {'id': '0xc82b6f107fa7baeb0809b2645ce8aac4328cb75a'}, {'id': '0xee0922a6b0768e32fa66a8aa51e8c0f085a2ed4c'}]",0,[]
28,0x47a9a2fe26f9ec391cfc6b44f0a104c75f6bbc71,633007355667293495371,13,"[{'id': '0x028b2b9adca1bd1263086b0b221713a684968817'}, {'id': '0x139776871ee95f55d20b10d9ba5a0385451066cd'}, {'id': '0x2bb4af99348e8d92d77de7797ef7d772d0aa5a45'}, {'id': '0x330bab385492b88ce5bba93b581ed808b00e6189'}, {'id': '0x400e2b1817d020094d090feaff754fc49058b173'}, {'id': '0x52da81d7ebd1b58985f29b04fa94659bf136c491'}, {'id': '0x5a138fbaa68a9a09f6f0324aa60deaf3415ff0e0'}, {'id': '0x5a1cae6f827791bf6108049bb0ce72c5dae856f2'}, {'id': '0x5e19a573a8271d5226379e4ef61438a6f9302803'}, {'id': '0x862dbf11ea5c050e25cdc740a109b79254536143'}, {'id': '0xce824663bccb32e2dad1a8f2a26b698290417b34'}, {'id': '0xf0bdfd6899389449aa77cefbed28891b12d19880'}, {'id': '0xfb221d39c48fc8537c7b6b00d21bd5b58e42985c'}]",0,[]
29,0x47e87a4429636a7bbebaff101c9697e3941ce117,26801979186341745828,2,[{'id': '0x47e87a4429636a7bbebaff101c9697e3941ce117'}],0,[]
30,0x481f9e3d3ca4e4c7e51bc8939077b0216f10a74b,123281515435185828,2,"[{'id': '0x481f9e3d3ca4e4c7e51bc8939077b0216f10a74b'}, {'id': '0x9d28d666a7d2056f111a174e204a9f9af96728a0'}]",0,[]
31,0x4d29cc30f2e8f8f498b4303f810ca1ee26257b66,26633150690557052495,2,[{'id': '0x4d29cc30f2e8f8f498b4303f810ca1ee26257b66'}],0,[]
32,0x506ac1d1bd4e32f4ed85d1df33d267e06533dc67,100000000000000000,2,[{'id': '0x506ac1d1bd4e32f4ed85d1df33d267e06533dc67'}],0,[]
33,0x541ffd67537185cb4abc2b028795c2bf4ac6c45f,115814938986945828,2,[{'id': '0x541ffd67537185cb4abc2b028795c2bf4ac6c45f'}],0,[]
34,0x58b704f25bc8c40a712d93d3a4c3bbd4c1e8acbe,46004991556039440973,2,[{'id': '0x58b704f25bc8c40a712d93d3a4c3bbd4c1e8acbe'}],0,[]
35,0x594759aed8fa88d6aa98d6422d0c0d31e783b0d7,173839777181464231399,6,"[{'id': '0x280bf69d522bbcfb3aeb138c59d85a16e449057c'}, {'id': '0x66d4908e053f7150038b1bf3579cf384fde0ba72'}, {'id': '0x71eab2760e640775de36eed89983741ae83806c8'}, {'id': '0x887c3599c4826f7b3cde82003b894430f27d5b92'}, {'id': '0x96543b042e67baac2fc2281bd539c23c6c47b6c1'}, {'id': '0xf34f85d4c483695d3a38c46e92d802375c0349c2'}]",0,[]
36,0x59c37e94da9747052d4c051d1832bab10d4af2b5,340866867647335598673,53,"[{'id': '0x04248fe487910f21fa3be187fc84b0873d1ff1af'}, {'id': '0x0860e82785a84acacea6d2d7bf0a17724b44d0ad'}, {'id': '0x09a4e26d69821edeffa5eb29f134d0d8cad8efc4'}, {'id': '0x0c23e4f1eea62ae94208ba9af91fa8451ad7f5b0'}, {'id': '0x13c03641c376bbd2113e7fdd02e92d0bbef72511'}, {'id': '0x1ac4ef08fc000242517ebde3f127e82aad2b3c84'}, {'id': '0x1bf181978ce8ee7b9bab7c0dd36550627c7da596'}, {'id': '0x1daf31f3bb9fee1628cea9e0119b727333fff550'}, {'id': '0x31cdb470154238d2d1075a22bb2ef3ce1fb093d4'}, {'id': '0x3519efb7c2dec986d818d0f78a99512f9e3c294b'}, {'id': '0x3fc74daf66849f8d81dc05573f16075b7ab514f9'}, {'id': '0x3fe25fb31f9e33938f2a530a298e995499879c5e'}, {'id': '0x47bc159e00c21c3a4a2d1d73ce6f1be41343acab'}, {'id': '0x4d03980f3940c77ead82b188e80c3ecff68e8990'}, {'id': '0x4d5daadc1bf9aa1c023fe1a9f75545b3863dfd14'}, {'id': '0x507ffb184f4b2bd22a0e72574cacdfd499d4d6ca'}, {'id': '0x52360e180b0ea95285a1a61313f3654959aa954f'}, {'id': '0x5853ed4f26a3fcea565b3fbc698bb19cdf6deb85'}, {'id': '0x5f29c72a12df65b9cb5030529c59f416c8646f6f'}, {'id': '0x606834d476d5c83d5987b001d4c79ad4cda48c8c'}, {'id': '0x60d4dd03fca377816c959ff89033ffc8af4efad2'}, {'id': '0x67586cb5bcab1db5949d0638712d364a74de4cc1'}, {'id': '0x6e42cce8676cf407d676c1eebe618483fae3f1e5'}, {'id': '0x712319c53480d6d44e055b3da576edb6a7b2a6e9'}, {'id': '0x7479ea2affca2760a9d3495c228829ab3f1ebcf1'}, {'id': '0x7af9835fdd66bfeabaf3ec2ab61123e3ed838dfc'}, {'id': '0x8adb155311ad2f6c324ff6635dd2b290f834beb9'}, {'id': '0x8bb1580c8932a9fa70cc1a88e6b207db606c0efe'}, {'id': '0x8df5f70ba13a793f96b90c27aad672cae1c2403e'}, {'id': '0x94843434993f2efc1a8fdc47f713c0f97f138e03'}, {'id': '0x97d597f3350ea01bafe4363bf0e3e063ace9af21'}, {'id': '0xa3bbef2638dc3d0ae9a197d0592a72402245cab3'}, {'id': '0xa75a19e3ce6decee34252feb91b01c90502c416c'}, {'id': '0xad1f2688641d9fe17239d3625a8b6ab92ae78e89'}, {'id': '0xb307cdaf1a6e44a5881ef577e08ee8482354dea6'}, {'id': '0xb4a70a23fbefee596e2f2e054ac4a84e7c38f849'}, {'id': '0xb897954d7906432294a3b9a315bc714fd9f47ca1'}, {'id': '0xc1a318b642c43f9482bca607b65ae1af273ee6a3'}, {'id': '0xc5cf8d4bef8c4897bb596c8e2a671767ad691964'}, {'id': '0xc71f9411565ea0013ae61d89f2eb5d95c3bd8ebf'}, {'id': '0xca1e6cce755f9b276ebcf60532e91b1d6804486d'}, {'id': '0xd3e3bd5aec2cd924c961245498dbb8592c09c0bc'}, {'id': '0xd68dd3b26c0c33386f284f43eb8e131697d514e5'}, {'id': '0xe16a905d50ce004e1b43b624f9f7a84582c93472'}, {'id': '0xe5d24b0604477f69d9ce388fd2598bbdd382be0c'}, {'id': '0xee525a275d1f54c22cccf1a3314f13c712d7f3a8'}, {'id': '0xf396923a852cb675aa52604ecd6489385da4b9cf'}, {'id': '0xf443b014b47d0463c35502285a7e7944c8865149'}, {'id': '0xfe7452ab30e8c16ff6e7da87c06551c3c7d198de'}, {'id': '0xff049ec2f92e167a0aac6bea0fb11ec6a9abfc1b'}]",0,[]
37,0x5a641c6fd5a473395355816ebc757b067ccaabe5,1005896276050479161,2,[{'id': '0x5a641c6fd5a473395355816ebc757b067ccaabe5'}],0,[]
38,0x5a6828f860ebfb8edd2a18d43043dc1a8fc3ddb2,136826401195412495,2,[{'id': '0x5a6828f860ebfb8edd2a18d43043dc1a8fc3ddb2'}],0,[]
39,0x5cc33dba80447615f7b768618f76353508956940,1595902981145585828,2,[{'id': '0x5cc33dba80447615f7b768618f76353508956940'}],0,[]
40,0x5e033eaac75cd76a4b17ee7c6613133e45f3e3b8,4564876710679161,2,[{'id': '0x5e033eaac75cd76a4b17ee7c6613133e45f3e3b8'}],0,[]
41,0x5e05a68e939e4e9dfa93eb400e9f85e59916ed8b,67405159563211072090,2,"[{'id': '0x1bf555e99b9056e75f5752ebf6593c4929bf5d50'}, {'id': '0x5e05a68e939e4e9dfa93eb400e9f85e59916ed8b'}]",0,[]
42,0x5eee5bc971d319ab4d5ef89a617c75c0cf4cc2bd,26596151794539679161,2,[{'id': '0x5eee5bc971d319ab4d5ef89a617c75c0cf4cc2bd'}],0,[]
43,0x60d90a2fd9afcf1eda3ecad19adfd8332dc0198d,74612059205296762826,12,"[{'id': '0x17fa123b00da5b153ffd8e10d493ab1b6b0ba2dd'}, {'id': '0x60d90a2fd9afcf1eda3ecad19adfd8332dc0198d'}, {'id': '0x7a9035e3c607fb5ef4c8c506b49f1a42748a5b6a'}, {'id': '0x9f8051399114a4c8b9a742dbb51c10162e61f234'}, {'id': '0xbb83eb6094c6e194cfbe55b79e72214f221dd061'}, {'id': '0xc7b42f99c63126b22858f4eed636f805cfe82c91'}, {'id': '0xcbc1c9b2d69f24b36a927d3e6276bc627ea45fcf'}, {'id': '0xcc2939843eb9b1739187d79a3aa164f59d6f56de'}, {'id': '0xec9b106e925ccbf65d1cde7232154f3788fdac4c'}]",0,[]
44,0x65685914465e7f6e70624b8bbd1c66be0411923e,1,2,[{'id': '0x65685914465e7f6e70624b8bbd1c66be0411923e'}],0,[]
45,0x66cd62c6f8a4bb0cd8720488bcbd1a6221b765f9,2244459263810585897283,17,"[{'id': '0x02f7e7d28d0d1d98c9a916c881f87dd1afdd3d87'}, {'id': '0x1b086c829c63808dc4c760c72df9f91af98a01f9'}, {'id': '0x1ee10aeaebc6336b813daf9067248fa90de2b589'}, {'id': '0x206b3984e781fd43f4664ca2c968bece21981394'}, {'id': '0x405fb22bfc9090faf9e9b7828c58947d2c136bc9'}, {'id': '0x53a753bf4779430d97cea7106122d9c72e4904af'}, {'id': '0x54a93eb9578b180aa2298c315f8ba05bc28831b5'}, {'id': '0x54b30069daed0ee345d1ab15a8f5657a54508717'}, {'id': '0x57c478796b86df9bb11160eb4eba3adaf37ec9ea'}, {'id': '0x5fe72c60abe99a613e1e9d6e502f810860c84e70'}, {'id': '0x76a679257bdcfd4e11d92233fb50907acab9014c'}, {'id': '0x7d82cceda0232e1edb5b889091f971630dfd090e'}, {'id': '0x7e67d6ff734cd24444f837e4dd5ae31a0ce57690'}, {'id': '0x7f1c6e55c5bec9a47a3a7f4c17d2d31d38ddc2aa'}, {'id': '0x9ee133e10e649793268a04cc2903ba5b7980d719'}, {'id': '0xc8ba2368d00dc3de6fcf93556402aa3f981e835a'}, {'id': '0xd27d90b337717fd91c4d409f712b890d4ee2fdd6'}]",0,[]
46,0x6e38179c841678d9d3081d510f78e475aed758e7,359995116819350422,2,[{'id': '0x6e38179c841678d9d3081d510f78e475aed758e7'}],0,[]
47,0x748bef7395e2559d83374e820e598213dd547773,26595562289826652495,3,[{'id': '0x748bef7395e2559d83374e820e598213dd547773'}],0,[]
48,0x76a889a82b98c48ef3df1b92f3a1c8f5b40eac77,158544975676781936349,2,[{'id': '0x76a889a82b98c48ef3df1b92f3a1c8f5b40eac77'}],0,[]
49,0x779e76758b5538084136132bceb6a672cacdb726,96698099106673492152,3,"[{'id': '0x2a7051d7cbbef7b6889f8e14774020b1653b94c1'}, {'id': '0xcf6c4b216149cc914493427597756798b9428e0e'}]",0,[]
