id,totalSupply,tokenHolders,delegates,delegations,timestamp,blockNumber
19250,1000000000000000000000000000,13182,3560,23325,1663286243,15542491
19251,1000000000000000000000000000,13197,3558,23354,1663372391,15549562
19252,1000000000000000000000000000,13215,3558,23376,1663458659,15556680
19253,1000000000000000000000000000,13251,3570,23432,1663545263,15563827
19254,1000000000000000000000000000,13351,3614,23520,1663630535,15570860
19255,1000000000000000000000000000,13359,3607,23543,1663717415,15578037
19256,1000000000000000000000000000,13377,3608,23567,1663803587,15585072
19257,1000000000000000000000000000,13393,3608,23588,1663890911,15592300
19258,1000000000000000000000000000,13407,3610,23610,1663976423,15599393
19259,1000000000000000000000000000,13427,3611,23636,1664063759,15606639
19260,1000000000000000000000000000,13431,3615,23656,1664145827,15613448
19261,1000000000000000000000000000,13432,3619,23667,1664234087,15620749
19262,1000000000000000000000000000,13428,3627,23687,1664322839,15628086
19263,1000000000000000000000000000,13442,3630,23716,1664409251,15635249
19264,1000000000000000000000000000,13434,3623,23729,1664493995,15642265
19265,1000000000000000000000000000,13455,3624,23754,1664581127,15649488
19266,1000000000000000000000000000,13462,3623,23769,1664668199,15656681
19267,1000000000000000000000000000,13466,3627,23785,1664755079,15663897
19268,1000000000000000000000000000,13461,3622,23790,1664841299,15671038
19269,1000000000000000000000000000,13466,3622,23809,1664927987,15678194
19270,1000000000000000000000000000,13482,3632,23848,1665014339,15685338
19271,1000000000000000000000000000,13484,3633,23853,1665044303,15687823
