id,choice,weight,reason,block,blockTime,txnHash,voter.id,proposal.id
0x027e652f28d71de7ee7fdf90cc95a160164e9fd7-93357291593194312261346499544567298679261704308288227159285002033190414845299,FOR,0,,13375924,1633665592,0x8274ad9c0ecf4461bc23a56c96fa9a70e91a8a1b60921516c8e3ddf5fee1d660,0x027e652f28d71de7ee7fdf90cc95a160164e9fd7,93357291593194312261346499544567298679261704308288227159285002033190414845299
0x40b12d200404c0d082b6d088ab24ceded6bcf8c2-93357291593194312261346499544567298679261704308288227159285002033190414845299,FOR,0,,13375358,1633657402,0x6f07e8d600129077b4d232ad2727bcee9e02b2d62841ca8b0a062ea7b8e771e8,0x40b12d200404c0d082b6d088ab24ceded6bcf8c2,93357291593194312261346499544567298679261704308288227159285002033190414845299
0x458ceec48586a85fcfeb4a179706656ee321730e-21852815661133861431069342628197440301017315762387828688826283933340724199435,FOR,1000000000000000000000000,,13381914,1633746543,0x1e13bc69f308e16a3054ef1b06b71fa600f777b6ce116308db05a85ca487c3d0,0x458ceec48586a85fcfeb4a179706656ee321730e,21852815661133861431069342628197440301017315762387828688826283933340724199435
0x66b9d411e14fbc86424367b67933945fd7e40b11-21852815661133861431069342628197440301017315762387828688826283933340724199435,FOR,5000782184230561871247991,,13379885,1633718895,0x2cd579ebd6d8146e3d40f71c9c1ec69be7c96b69e04f2cea5acd7cee85658688,0x66b9d411e14fbc86424367b67933945fd7e40b11,21852815661133861431069342628197440301017315762387828688826283933340724199435
0x66b9d411e14fbc86424367b67933945fd7e40b11-93357291593194312261346499544567298679261704308288227159285002033190414845299,FOR,5000782184230561871247991,,13379888,1633718942,0xb678fee69de9f063137d9d2f73e3fc20101c68d5a98289640fb6f702ce4bc49b,0x66b9d411e14fbc86424367b67933945fd7e40b11,93357291593194312261346499544567298679261704308288227159285002033190414845299
0x70b6ab736be7672c917a1ab11e67b5bc9fddeca9-21852815661133861431069342628197440301017315762387828688826283933340724199435,FOR,5114000000000000000000000,,13380204,1633723145,0xe8782de7cf76297bdb7fbae83778b0e5057e1b8708633720675ed7430aa61e80,0x70b6ab736be7672c917a1ab11e67b5bc9fddeca9,21852815661133861431069342628197440301017315762387828688826283933340724199435
0x70b6ab736be7672c917a1ab11e67b5bc9fddeca9-93357291593194312261346499544567298679261704308288227159285002033190414845299,FOR,5114000000000000000000000,,13380204,1633723145,0x82b0cde585f14ef52371392abc9b261be58e2415665d019dd5cb1da2655eb3c6,0x70b6ab736be7672c917a1ab11e67b5bc9fddeca9,93357291593194312261346499544567298679261704308288227159285002033190414845299
0x961bcb93666e0ea73b6d88a03817cb36f93a6dd9-21852815661133861431069342628197440301017315762387828688826283933340724199435,FOR,4000000000000000000000000,,13379916,1633719397,0xa54a6309062985dd4697e8bcd62dd4354c73616f875a1c683327411d0052101a,0x961bcb93666e0ea73b6d88a03817cb36f93a6dd9,21852815661133861431069342628197440301017315762387828688826283933340724199435
0x961bcb93666e0ea73b6d88a03817cb36f93a6dd9-93357291593194312261346499544567298679261704308288227159285002033190414845299,FOR,4000000000000000000000000,,13379907,1633719232,0xf25a0f7f357b84606fa40d5514c0d1cbb5cbbbc5d5a9ae046bca116235cfc52b,0x961bcb93666e0ea73b6d88a03817cb36f93a6dd9,93357291593194312261346499544567298679261704308288227159285002033190414845299
0xb81cf4981ef648aaa73f07a18b03970f04d5d8bf-21852815661133861431069342628197440301017315762387828688826283933340724199435,FOR,2500001000000000000000000,,13376064,1633667252,0x151b33ce08f213dcfbad88c825df7c95a8aad51066efe5d3fd6a3ca6d7a8a3f2,0xb81cf4981ef648aaa73f07a18b03970f04d5d8bf,21852815661133861431069342628197440301017315762387828688826283933340724199435
0xb81cf4981ef648aaa73f07a18b03970f04d5d8bf-93357291593194312261346499544567298679261704308288227159285002033190414845299,FOR,2500001000000000000000000,,13376059,1633667220,0x2aaed0a5cc0f15020a56b991a8b09709fde83a7d37aae9f9e425e26488fbe091,0xb81cf4981ef648aaa73f07a18b03970f04d5d8bf,93357291593194312261346499544567298679261704308288227159285002033190414845299
0xcdddcf576e2018ea8d22461137a8f1bf9ab4f8c1-21852815661133861431069342628197440301017315762387828688826283933340724199435,FOR,0,,13382054,1633748381,0xb4a6262088da67f12be1af1ae154abaec24a39c1c6cb9059b01a0378f4e49942,0xcdddcf576e2018ea8d22461137a8f1bf9ab4f8c1,21852815661133861431069342628197440301017315762387828688826283933340724199435
0xe0ac4559739bd36f0913fb0a3f5bfc19bcbacd52-21852815661133861431069342628197440301017315762387828688826283933340724199435,FOR,10709163415940758273000311,,13375428,1633658306,0xd1ef4be40e343734d44ff0ca6e57369914689f8fc18dceb938cb8e5d65425d89,0xe0ac4559739bd36f0913fb0a3f5bfc19bcbacd52,21852815661133861431069342628197440301017315762387828688826283933340724199435
0xe0ac4559739bd36f0913fb0a3f5bfc19bcbacd52-93357291593194312261346499544567298679261704308288227159285002033190414845299,FOR,10709163415940758273000311,,13375428,1633658306,0xa9f36b7dea84ef6f1f221b2b70de824eb4b5211e1978b45fdca22bee2ee2ac42,0xe0ac4559739bd36f0913fb0a3f5bfc19bcbacd52,93357291593194312261346499544567298679261704308288227159285002033190414845299
0xf8d0387538e8e03f3b4394da89f221d7565a28ee-21852815661133861431069342628197440301017315762387828688826283933340724199435,FOR,2500010000000000000000000,,13375421,1633658183,0x8c756bdbe28274008f373223091536eb07fe3112c99a0a79867b4914d4358529,0xf8d0387538e8e03f3b4394da89f221d7565a28ee,21852815661133861431069342628197440301017315762387828688826283933340724199435
0xf8d0387538e8e03f3b4394da89f221d7565a28ee-93357291593194312261346499544567298679261704308288227159285002033190414845299,FOR,2500010000000000000000000,,13375937,1633665774,0xbd681959d252c6a3d1130c4d1c4f9f6b4d2659463e79edbe01ddbb303f16a874,0xf8d0387538e8e03f3b4394da89f221d7565a28ee,93357291593194312261346499544567298679261704308288227159285002033190414845299
