Voter Choice,weight,Voter Reason,block,blockTime,Transaction Hash,Voter Address,Proposal ID,DAO Name,Offchain?,Proposal Choices,state,tokenHoldersAtStart,delegatesAtStart,againstDelegateVotes,forDelegateVotes,abstainDelegateVotes,totalDelegateVotes,againstWeightedVotes,forWeightedVotes,abstainWeightedVotes,totalWeightedVotes,Proposal Date Created,Proposal Date Start,Proposal Date End,Proposal Author,DAO Token Supply,Voting Power
AGAINST,1e+16,,14978616.0,1655460679.0,0xc17ff6d462993a55851f7091880c7d6a7e35e8ab4e29c671cf269343ae24f6c9,0xf6522fc7061f4ab77d5353dd631002d86951d245,109,Compound,0.0,"['FOR', 'AGAINST', 'ABSTAIN']",ACTIVE,192124,2772,157,180,4,341,412712515196605130244350,112179126397487277836583,0,524891641594092408080933,1655066709,1655263096,1655556374.0,0x683a4f9915d6216f73d6df50151725036bd26c02,1e+25,9.999999999999999e-10
AGAINST,0.0,,14977935.0,1655450583.0,0xfb22fddc264bab98d5f049b6fc3ddb8f608a4554916055f8ff0544bc79ac0f3a,0xf71946496600e1e1d47b8a77eb2f109fd82dc86a,109,Compound,0.0,"['FOR', 'AGAINST', 'ABSTAIN']",ACTIVE,192124,2772,157,180,4,341,412712515196605130244350,112179126397487277836583,0,524891641594092408080933,1655066709,1655263096,1655556374.0,0x683a4f9915d6216f73d6df50151725036bd26c02,1e+25,0.0
FOR,1e+16,,14978206.0,1655454753.0,0x66f9d8e75cd1bee638be03fbe6cbe3cc5e3575463b3ee6e18a9f5f60faf4848f,0xf74709b52c0e108ecfe56fa364175a779d3c059a,109,Compound,0.0,"['FOR', 'AGAINST', 'ABSTAIN']",ACTIVE,192124,2772,157,180,4,341,412712515196605130244350,112179126397487277836583,0,524891641594092408080933,1655066709,1655263096,1655556374.0,0x683a4f9915d6216f73d6df50151725036bd26c02,1e+25,9.999999999999999e-10
FOR,0.0,,14984429.0,1655547220.0,0x13c3ad7f4a82886e0ff6afc7f583f79213a3ecd72048c75f2e22c2d2cb164713,0xf851ce56caec96c0dff74173afc15966a0070b8c,109,Compound,0.0,"['FOR', 'AGAINST', 'ABSTAIN']",ACTIVE,192124,2772,157,180,4,341,412712515196605130244350,112179126397487277836583,0,524891641594092408080933,1655066709,1655263096,1655556374.0,0x683a4f9915d6216f73d6df50151725036bd26c02,1e+25,0.0
AGAINST,0.0,,14983710.0,1655536594.0,0x35e06e91c9f5ec940d2229a5b310c98bbb5262d9bd0a05a5c09960f850ccf4e5,0xf8bce6798e13a29521766c09825a295602e53657,109,Compound,0.0,"['FOR', 'AGAINST', 'ABSTAIN']",ACTIVE,192124,2772,157,180,4,341,412712515196605130244350,112179126397487277836583,0,524891641594092408080933,1655066709,1655263096,1655556374.0,0x683a4f9915d6216f73d6df50151725036bd26c02,1e+25,0.0
AGAINST,0.0,,14978413.0,1655457880.0,0x7faaaaada1ffa99b3cf146e6d916d7dc5bbe8dacd915b839301ffa36d1a8f66b,0xfb27a04c861c766ad5e2804edb9374ded26f6560,109,Compound,0.0,"['FOR', 'AGAINST', 'ABSTAIN']",ACTIVE,192124,2772,157,180,4,341,412712515196605130244350,112179126397487277836583,0,524891641594092408080933,1655066709,1655263096,1655556374.0,0x683a4f9915d6216f73d6df50151725036bd26c02,1e+25,0.0
FOR,0.0,,14978050.0,1655452318.0,0x7bd6e7053f3cc3efeb4cb9c106c81babb5d7c2bf7fa14320d66d8f0c93f1b9ee,0xfb73f18c6a953e151d3fed494c1d4093d8991087,109,Compound,0.0,"['FOR', 'AGAINST', 'ABSTAIN']",ACTIVE,192124,2772,157,180,4,341,412712515196605130244350,112179126397487277836583,0,524891641594092408080933,1655066709,1655263096,1655556374.0,0x683a4f9915d6216f73d6df50151725036bd26c02,1e+25,0.0
AGAINST,1.4222897e+17,,14974114.0,1655394058.0,0x69c46eddedc2704dd19818fee6b8a14584e5f15567fa0d16319af806bce70d5e,0xff60b56695edbf5b1055d962343466c8fb6a154d,109,Compound,0.0,"['FOR', 'AGAINST', 'ABSTAIN']",ACTIVE,192124,2772,157,180,4,341,412712515196605130244350,112179126397487277836583,0,524891641594092408080933,1655066709,1655263096,1655556374.0,0x683a4f9915d6216f73d6df50151725036bd26c02,1e+25,1.4222896999999998e-08
FOR,0.0,,14978209.0,1655454904.0,0xc6dbae7d79f99c74c0b3a44f7dde5ef3ce11608d05e3b4f36feb3ba5c647e97c,0xb6bd1b9b3e6e3512bb354789289f6d8fbc0f65bc,109,Compound,0.0,"['FOR', 'AGAINST', 'ABSTAIN']",ACTIVE,192124,2772,157,180,4,341,412712515196605130244350,112179126397487277836583,0,524891641594092408080933,1655066709,1655263096,1655556374.0,0x683a4f9915d6216f73d6df50151725036bd26c02,1e+25,0.0
FOR,0.0,,14978054.0,1655452396.0,0x1c397f2ee6138f80b822407a5ed249279ce582300b5f22986015925b21abda2f,0xb73c28354b4ecc2d4ce98948ea229e2340ef1868,109,Compound,0.0,"['FOR', 'AGAINST', 'ABSTAIN']",ACTIVE,192124,2772,157,180,4,341,412712515196605130244350,112179126397487277836583,0,524891641594092408080933,1655066709,1655263096,1655556374.0,0x683a4f9915d6216f73d6df50151725036bd26c02,1e+25,0.0
AGAINST,5e+22,,14980453.0,1655487749.0,0x57cab3709305511f06b57b0ba6ef0deeab44c438c90de44464ad7a756557261c,0xb7771f70633c7e54e61dd38d01c26da0e86be1a5,109,Compound,0.0,"['FOR', 'AGAINST', 'ABSTAIN']",ACTIVE,192124,2772,157,180,4,341,412712515196605130244350,112179126397487277836583,0,524891641594092408080933,1655066709,1655263096,1655556374.0,0x683a4f9915d6216f73d6df50151725036bd26c02,1e+25,0.004999999999999999
AGAINST,5.00005e+17,,14984684.0,1655551343.0,0x233b37ca6f10b993c1a69d11b078c52213b93a483ca0bb45f990dbc37e76f7a9,0xb8a9c37240e8b72f42a88f1099e6c61dc3e96756,109,Compound,0.0,"['FOR', 'AGAINST', 'ABSTAIN']",ACTIVE,192124,2772,157,180,4,341,412712515196605130244350,112179126397487277836583,0,524891641594092408080933,1655066709,1655263096,1655556374.0,0x683a4f9915d6216f73d6df50151725036bd26c02,1e+25,5.00005e-08
FOR,5e+16,,14984611.0,1655550190.0,0xbbeb9048ffccd9ada0a39d54f14b939aa09a80d134410032bca04768cc3e565e,0xb8dad594ff47bc209406891a73d31c6cffa2b43e,109,Compound,0.0,"['FOR', 'AGAINST', 'ABSTAIN']",ACTIVE,192124,2772,157,180,4,341,412712515196605130244350,112179126397487277836583,0,524891641594092408080933,1655066709,1655263096,1655556374.0,0x683a4f9915d6216f73d6df50151725036bd26c02,1e+25,4.999999999999999e-09
AGAINST,0.0,,14978118.0,1655453392.0,0x44a9e36f7580066c1ce5379e84e4cae17436c58a80ae9e98b166b0d80c914693,0xb92587d49eb9503a3538bad95727fbca255b7d38,109,Compound,0.0,"['FOR', 'AGAINST', 'ABSTAIN']",ACTIVE,192124,2772,157,180,4,341,412712515196605130244350,112179126397487277836583,0,524891641594092408080933,1655066709,1655263096,1655556374.0,0x683a4f9915d6216f73d6df50151725036bd26c02,1e+25,0.0
FOR,4.75e+17,,14979526.0,1655474041.0,0xff91ed2924a7ac4e23a9cb4d3084b463d52f66b70bec656f5028f10217cb15ed,0xbb7bb43af885549f1bbf5724213ee48b40ebee83,109,Compound,0.0,"['FOR', 'AGAINST', 'ABSTAIN']",ACTIVE,192124,2772,157,180,4,341,412712515196605130244350,112179126397487277836583,0,524891641594092408080933,1655066709,1655263096,1655556374.0,0x683a4f9915d6216f73d6df50151725036bd26c02,1e+25,4.7499999999999995e-08
AGAINST,3.75e+17,,14979164.0,1655468974.0,0xb13d5ff2ddbe0fc40fed0e4bd744c95f8fb15e632415773eaff459a53b100018,0xbc470793aafec58a427fb40894c6a304a51866de,109,Compound,0.0,"['FOR', 'AGAINST', 'ABSTAIN']",ACTIVE,192124,2772,157,180,4,341,412712515196605130244350,112179126397487277836583,0,524891641594092408080933,1655066709,1655263096,1655556374.0,0x683a4f9915d6216f73d6df50151725036bd26c02,1e+25,3.75e-08
FOR,2e+17,,14979545.0,1655474329.0,0xdf0a53719612e08329fdedae1616abf4a864a5201afef6cc83226fe5eeb05399,0xbc7e44a0b3a82d710117b09e5f887bf668804c7c,109,Compound,0.0,"['FOR', 'AGAINST', 'ABSTAIN']",ACTIVE,192124,2772,157,180,4,341,412712515196605130244350,112179126397487277836583,0,524891641594092408080933,1655066709,1655263096,1655556374.0,0x683a4f9915d6216f73d6df50151725036bd26c02,1e+25,1.9999999999999997e-08
FOR,4.75e+17,,14979533.0,1655474088.0,0xeeb75124e639d650dbe6279e2b28ed4f9c92c5b517272aed903055547ab0daf8,0xbcc7e64d6b522ef804450000f5bb8d944c7ddd01,109,Compound,0.0,"['FOR', 'AGAINST', 'ABSTAIN']",ACTIVE,192124,2772,157,180,4,341,412712515196605130244350,112179126397487277836583,0,524891641594092408080933,1655066709,1655263096,1655556374.0,0x683a4f9915d6216f73d6df50151725036bd26c02,1e+25,4.7499999999999995e-08
AGAINST,0.0,,14978571.0,1655460070.0,0x86c4bfdb8980ec9777b2e080dfc0d4159a9bb5323a878a144dc5f4862a8c2a65,0xbcd8fc34307cc53755b6082c41b6ba643fbc6f99,109,Compound,0.0,"['FOR', 'AGAINST', 'ABSTAIN']",ACTIVE,192124,2772,157,180,4,341,412712515196605130244350,112179126397487277836583,0,524891641594092408080933,1655066709,1655263096,1655556374.0,0x683a4f9915d6216f73d6df50151725036bd26c02,1e+25,0.0
AGAINST,0.0,,14978264.0,1655455802.0,0x5f30cd0bdee40e3f06fe75a2ca5943ff2e428b113f9d5a96cda0148d696767c3,0xbcdd7068813522ec00aba126105a62ba5afd14f0,109,Compound,0.0,"['FOR', 'AGAINST', 'ABSTAIN']",ACTIVE,192124,2772,157,180,4,341,412712515196605130244350,112179126397487277836583,0,524891641594092408080933,1655066709,1655263096,1655556374.0,0x683a4f9915d6216f73d6df50151725036bd26c02,1e+25,0.0
FOR,2.879906533552845e+17,,14967246.0,1655292328.0,0xbe68773bbdfc9fbe2780032be643a8c2077d496157b872287078da669013516a,0xbed050c15224a53a12815fa79f2b1ef431887eb2,109,Compound,0.0,"['FOR', 'AGAINST', 'ABSTAIN']",ACTIVE,192124,2772,157,180,4,341,412712515196605130244350,112179126397487277836583,0,524891641594092408080933,1655066709,1655263096,1655556374.0,0x683a4f9915d6216f73d6df50151725036bd26c02,1e+25,2.8799065335528448e-08
AGAINST,3.0886153077993047e+18,,14972145.0,1655364667.0,0x252b63d05d717b0c50643d6ebdcd193b1a67bcba5690d4a4b8c13e71bff8bf8c,0xbf4c796931727fce4b42e8a7f1b284681a0d5a7c,109,Compound,0.0,"['FOR', 'AGAINST', 'ABSTAIN']",ACTIVE,192124,2772,157,180,4,341,412712515196605130244350,112179126397487277836583,0,524891641594092408080933,1655066709,1655263096,1655556374.0,0x683a4f9915d6216f73d6df50151725036bd26c02,1e+25,3.0886153077993043e-07
FOR,0.0,,14978381.0,1655457477.0,0xb3360a06d22673e9465812e47c5da9cd1aa793853aeeab939d6c2fff22c8dee3,0xbff1e9e952a2c6b355a93315642fe9d6e092b49a,109,Compound,0.0,"['FOR', 'AGAINST', 'ABSTAIN']",ACTIVE,192124,2772,157,180,4,341,412712515196605130244350,112179126397487277836583,0,524891641594092408080933,1655066709,1655263096,1655556374.0,0x683a4f9915d6216f73d6df50151725036bd26c02,1e+25,0.0
