Voter Choice,weight,Voter Reason,block,blockTime,Transaction Hash,Voter Address,Proposal ID,DAO Name,Offchain?,Proposal Choices,state,tokenHoldersAtStart,delegatesAtStart,againstDelegateVotes,forDelegateVotes,abstainDelegateVotes,totalDelegateVotes,againstWeightedVotes,forWeightedVotes,abstainWeightedVotes,totalWeightedVotes,Proposal Date Created,Proposal Date Start,Proposal Date End,Proposal Author,DAO Token Supply,Voting Power
FOR,0.0,,11907065.0,1613999945.0,0xc083a47956a801845710c0ebfcfc9bef8de2e79e0f04a2b8f75aa650cdc31396,0xab509a53b8ff1fe8fcd6b1a99f5fdbd2ada27c3b,3,Radicle,0.0,"['FOR', 'AGAINST', 'ABSTAIN']",EXECUTED,155,26,0,44,0,44,0,7106600430270167427701671,0,7106600430270167427701671,1613863792,1613863803,1614094163,0x641edb587867a703e132a4210d63e93c52aa97ff,9.999858e+25,0.0
FOR,0.0,,11910177.0,1614041621.0,0xdb576fe3c0375a33ef544cc96c6a82ba75c0363b5df691bfc5e17128f498126e,0xaebf355201268960608bc8adf52022dcf0bea24c,3,Radicle,0.0,"['FOR', 'AGAINST', 'ABSTAIN']",EXECUTED,155,26,0,44,0,44,0,7106600430270167427701671,0,7106600430270167427701671,1613863792,1613863803,1614094163,0x641edb587867a703e132a4210d63e93c52aa97ff,9.999858e+25,0.0
FOR,0.0,,11907958.0,1614011641.0,0x4de5fc7c86d372c6e67a9839ab1a6254426c19308889cb47deabc0b8180e601c,0xb1b7586656116d546033e3baff69bfcd6592225e,3,Radicle,0.0,"['FOR', 'AGAINST', 'ABSTAIN']",EXECUTED,155,26,0,44,0,44,0,7106600430270167427701671,0,7106600430270167427701671,1613863792,1613863803,1614094163,0x641edb587867a703e132a4210d63e93c52aa97ff,9.999858e+25,0.0
FOR,1e+22,,11907172.0,1614001309.0,0x4bf2e87bfa5c131b084215fe4facfbfb8538b9022eeef951bbf84f0eb050ee74,0xb635fa1a4e7f1f2edf5fbe4630040cb6db0b40af,3,Radicle,0.0,"['FOR', 'AGAINST', 'ABSTAIN']",EXECUTED,155,26,0,44,0,44,0,7106600430270167427701671,0,7106600430270167427701671,1613863792,1613863803,1614094163,0x641edb587867a703e132a4210d63e93c52aa97ff,9.999858e+25,0.00010000142002016429
FOR,0.0,,11910416.0,1614044915.0,0x22ec8abe8c8254e54288b89636a8e6586632d2609a9cbb4084619ccd319b4a8b,0xcaa3a3c852442f06806170d137248bb21ddb0e1b,3,Radicle,0.0,"['FOR', 'AGAINST', 'ABSTAIN']",EXECUTED,155,26,0,44,0,44,0,7106600430270167427701671,0,7106600430270167427701671,1613863792,1613863803,1614094163,0x641edb587867a703e132a4210d63e93c52aa97ff,9.999858e+25,0.0
FOR,5e+21,,11909545.0,1614032879.0,0x67572886e2439b1e898f98d054b53881d2bf2328baa4ed504a45c026b5d5a7af,0xd35e119782059a27fead4edda8b555f393650bc8,3,Radicle,0.0,"['FOR', 'AGAINST', 'ABSTAIN']",EXECUTED,155,26,0,44,0,44,0,7106600430270167427701671,0,7106600430270167427701671,1613863792,1613863803,1614094163,0x641edb587867a703e132a4210d63e93c52aa97ff,9.999858e+25,5.000071001008214e-05
FOR,0.0,,11910999.0,1614052612.0,0x2725f6e9749efe0c12dc4a460a5174b6858b4a2b55853d05424b6275d1fa9915,0xdb72dd7a75a25d054f7b172cce2162849eb5eb7e,3,Radicle,0.0,"['FOR', 'AGAINST', 'ABSTAIN']",EXECUTED,155,26,0,44,0,44,0,7106600430270167427701671,0,7106600430270167427701671,1613863792,1613863803,1614094163,0x641edb587867a703e132a4210d63e93c52aa97ff,9.999858e+25,0.0
FOR,0.0,,11910039.0,1614039377.0,0x5dec2366a8f91f0d718c6e3bd50fa16b312e23b7258f8301d2c9cf05ea2d21b9,0xdfd0633374529223c2be549cd73eddbb90e8f529,3,Radicle,0.0,"['FOR', 'AGAINST', 'ABSTAIN']",EXECUTED,155,26,0,44,0,44,0,7106600430270167427701671,0,7106600430270167427701671,1613863792,1613863803,1614094163,0x641edb587867a703e132a4210d63e93c52aa97ff,9.999858e+25,0.0
FOR,2.814623735381786e+24,,11906864.0,1613997369.0,0xf300c4fa0c35d764b51164dd77066a15521d2c1f050e48996440a861686f9ea6,0xea95cfb5dd624f43775b372db0ed2d8d0073e91c,3,Radicle,0.0,"['FOR', 'AGAINST', 'ABSTAIN']",EXECUTED,155,26,0,44,0,44,0,7106600430270167427701671,0,7106600430270167427701671,1613863792,1613863803,1614094163,0x641edb587867a703e132a4210d63e93c52aa97ff,9.999858e+25,0.02814663703606377
FOR,0.0,,11909563.0,1614033067.0,0x512911828e7db9009288961921d879388cc99812f8f65a817ac8eadf5ae7081a,0xf619ed8d01ec1fedd9a0151e039aa4f189be7f62,3,Radicle,0.0,"['FOR', 'AGAINST', 'ABSTAIN']",EXECUTED,155,26,0,44,0,44,0,7106600430270167427701671,0,7106600430270167427701671,1613863792,1613863803,1614094163,0x641edb587867a703e132a4210d63e93c52aa97ff,9.999858e+25,0.0
FOR,0.0,,11913296.0,1614083292.0,0x156285dd547d75578681b248a1496cb39b9e28be2f4aabd256a0679030903392,0xf87b6e99c77e62c2a0e7b1b4c7e679e41f8ee0d4,3,Radicle,0.0,"['FOR', 'AGAINST', 'ABSTAIN']",EXECUTED,155,26,0,44,0,44,0,7106600430270167427701671,0,7106600430270167427701671,1613863792,1613863803,1614094163,0x641edb587867a703e132a4210d63e93c52aa97ff,9.999858e+25,0.0
FOR,0.0,,11911450.0,1614058654.0,0x04731a7d0ac177d6f0bb591b1a84c85323c2f2ab436dbc3bea54733a7842fc4e,0xfc541cd48e0795f042cc58dd730923fcd099e31d,3,Radicle,0.0,"['FOR', 'AGAINST', 'ABSTAIN']",EXECUTED,155,26,0,44,0,44,0,7106600430270167427701671,0,7106600430270167427701671,1613863792,1613863803,1614094163,0x641edb587867a703e132a4210d63e93c52aa97ff,9.999858e+25,0.0
