Voter Choice,weight,Voter Reason,block,blockTime,Transaction Hash,Voter Address,Proposal ID,DAO Name,Offchain?,Proposal Choices,state,tokenHoldersAtStart,delegatesAtStart,againstDelegateVotes,forDelegateVotes,abstainDelegateVotes,totalDelegateVotes,againstWeightedVotes,forWeightedVotes,abstainWeightedVotes,totalWeightedVotes,Proposal Date Created,Proposal Date Start,Proposal Date End,Proposal Author,DAO Token Supply,Voting Power
FOR,2.84424546e+20,,12735341,1625056154,0x0024c4f227ab12a54ba3915336c6383820c566a3710f441249ec0fd4ae12ae84,0x5723fb463167b6d5b7a3cf4a9d7623c8e1e5c664,17,PoolTogether,0,"['FOR', 'AGAINST', 'ABSTAIN']",EXECUTED,7433,352,0,33,0,33,0,599204659152092974464371,0,599204659152092974464371,1624738402,1624738413,1625125269.0,0x9abad5d367565425a11ab0446cdc1cd3f38a0bd8,1e+25,2.8442454599999998e-05
FOR,3.7749697277311744e+18,,12740244,1625122093,0x60243410b02fd77aef5052497ed431f9411cdad4441f62b618fa7427c8826402,0x588031347beaa0d43978bc8c0094138a67d1a071,17,PoolTogether,0,"['FOR', 'AGAINST', 'ABSTAIN']",EXECUTED,7433,352,0,33,0,33,0,599204659152092974464371,0,599204659152092974464371,1624738402,1624738413,1625125269.0,0x9abad5d367565425a11ab0446cdc1cd3f38a0bd8,1e+25,3.774969727731174e-07
FOR,1.847260034131132e+18,,12715648,1624790851,0xd5d22e4214f2abaa7461f9d9d35d3a9ddf81703e3cf70ce8593943e14d657a50,0x59240e33416fdb8a09702b754712384d2a911412,17,PoolTogether,0,"['FOR', 'AGAINST', 'ABSTAIN']",EXECUTED,7433,352,0,33,0,33,0,599204659152092974464371,0,599204659152092974464371,1624738402,1624738413,1625125269.0,0x9abad5d367565425a11ab0446cdc1cd3f38a0bd8,1e+25,1.8472600341311318e-07
FOR,1.0095222244873123e+21,,12713737,1624765184,0xae886d9514e5e4b127692c067fd1f5e854ed4337cdebafb1c62f20ab53da887d,0x67b98fa27f40028e9caaf5a02535cf112db833aa,17,PoolTogether,0,"['FOR', 'AGAINST', 'ABSTAIN']",EXECUTED,7433,352,0,33,0,33,0,599204659152092974464371,0,599204659152092974464371,1624738402,1624738413,1625125269.0,0x9abad5d367565425a11ab0446cdc1cd3f38a0bd8,1e+25,0.00010095222244873122
FOR,1.06561017e+20,,12731036,1624997887,0x9ec8e77686d14b1dae47bfbf8c00856c0c5a7e3055c2b27bffbea8830d721e15,0x684f49bc1e04339d84f2370f14dc1491a3b4f113,17,PoolTogether,0,"['FOR', 'AGAINST', 'ABSTAIN']",EXECUTED,7433,352,0,33,0,33,0,599204659152092974464371,0,599204659152092974464371,1624738402,1624738413,1625125269.0,0x9abad5d367565425a11ab0446cdc1cd3f38a0bd8,1e+25,1.0656101699999998e-05
FOR,4.16773268241937e+18,,12728369,1624961609,0x54085d12d3a735211f872509482052ce43893481d47097f697d47992f1859c3f,0x7e1bda944017ab34ffe87f70944afc465e940f31,17,PoolTogether,0,"['FOR', 'AGAINST', 'ABSTAIN']",EXECUTED,7433,352,0,33,0,33,0,599204659152092974464371,0,599204659152092974464371,1624738402,1624738413,1625125269.0,0x9abad5d367565425a11ab0446cdc1cd3f38a0bd8,1e+25,4.1677326824193695e-07
FOR,0.0,,12738310,1625095062,0x4fe752f9928a78a177b44741f32c16b4b5b14e18b9bef94003545e566e0c5eec,0x8ac5c1cbafc564fbd01ee4b116dea85e6a593ab4,17,PoolTogether,0,"['FOR', 'AGAINST', 'ABSTAIN']",EXECUTED,7433,352,0,33,0,33,0,599204659152092974464371,0,599204659152092974464371,1624738402,1624738413,1625125269.0,0x9abad5d367565425a11ab0446cdc1cd3f38a0bd8,1e+25,0.0
FOR,5e+19,,12735936,1625063845,0xfd02dffdb7533bfed3d0a370c382c9ff3f133006104e41d7edc986452680cf74,0x8d07d225a769b7af3a923481e1fdf49180e6a265,17,PoolTogether,0,"['FOR', 'AGAINST', 'ABSTAIN']",EXECUTED,7433,352,0,33,0,33,0,599204659152092974464371,0,599204659152092974464371,1624738402,1624738413,1625125269.0,0x9abad5d367565425a11ab0446cdc1cd3f38a0bd8,1e+25,4.9999999999999996e-06
FOR,1e+18,,12719553,1624843242,0x6652ccefb1e3b9b9766dad4a16a3110d18db85e64bcde12cc1066a9ab7620f19,0x980e2bf8368b26e070d12438c3ce9ab8cac60c65,17,PoolTogether,0,"['FOR', 'AGAINST', 'ABSTAIN']",EXECUTED,7433,352,0,33,0,33,0,599204659152092974464371,0,599204659152092974464371,1624738402,1624738413,1625125269.0,0x9abad5d367565425a11ab0446cdc1cd3f38a0bd8,1e+25,1e-07
FOR,1.0079949037920644e+18,,12732483,1625017240,0x45afc3fa0b7dad7141e16f09a66971c4a533b73c33c6e1c86ed0e6292958f205,0xa21df89c3f7375ebe7381cc858e0aa0b7c83aee0,17,PoolTogether,0,"['FOR', 'AGAINST', 'ABSTAIN']",EXECUTED,7433,352,0,33,0,33,0,599204659152092974464371,0,599204659152092974464371,1624738402,1624738413,1625125269.0,0x9abad5d367565425a11ab0446cdc1cd3f38a0bd8,1e+25,1.0079949037920643e-07
FOR,1.0047914333528847e+18,,12712861,1624753812,0x2aa8661cca7b57b10aee3617c183ec0166419859b3949a59d0e3bca6d6757b11,0xaa13905714dc09e1c51926869ddf2f3f2f1f3133,17,PoolTogether,0,"['FOR', 'AGAINST', 'ABSTAIN']",EXECUTED,7433,352,0,33,0,33,0,599204659152092974464371,0,599204659152092974464371,1624738402,1624738413,1625125269.0,0x9abad5d367565425a11ab0446cdc1cd3f38a0bd8,1e+25,1.0047914333528846e-07
FOR,5.1565167951301706e+20,,12723986,1624903236,0x1f40c47a665ab86b9cc9bd3c1767264d6c010c787048dd0986b5f2d7fd18efcc,0xb0623c91c65621df716ab8afe5f66656b21a9108,17,PoolTogether,0,"['FOR', 'AGAINST', 'ABSTAIN']",EXECUTED,7433,352,0,33,0,33,0,599204659152092974464371,0,599204659152092974464371,1624738402,1624738413,1625125269.0,0x9abad5d367565425a11ab0446cdc1cd3f38a0bd8,1e+25,5.15651679513017e-05
FOR,1.6821277288475682e+20,,12733073,1625025291,0x3901ff9215fcb8929fe5d5f65ccb93f73870c3092f42a9559795d0860724801c,0xb7d672703e7987715912a0784be91b27d1098c89,17,PoolTogether,0,"['FOR', 'AGAINST', 'ABSTAIN']",EXECUTED,7433,352,0,33,0,33,0,599204659152092974464371,0,599204659152092974464371,1624738402,1624738413,1625125269.0,0x9abad5d367565425a11ab0446cdc1cd3f38a0bd8,1e+25,1.682127728847568e-05
FOR,3.2486654e+19,,12713507,1624762015,0xe9f8e4e9df5f7dbd63ea9fce998e92d47a4a4ff98076a8197551d2439b9b4354,0xb9a28ce32dca69ad25e17212bc6d3d753e795aae,17,PoolTogether,0,"['FOR', 'AGAINST', 'ABSTAIN']",EXECUTED,7433,352,0,33,0,33,0,599204659152092974464371,0,599204659152092974464371,1624738402,1624738413,1625125269.0,0x9abad5d367565425a11ab0446cdc1cd3f38a0bd8,1e+25,3.2486653999999998e-06
FOR,8.910665590085239e+19,,12719623,1624844279,0x5822a7da6b36efcb4ef50f52e568304fb8a59831af299a3e8d2a6cf04e963b04,0xbd8a922be2101c8a20286a7a3046279a0cf23eaf,17,PoolTogether,0,"['FOR', 'AGAINST', 'ABSTAIN']",EXECUTED,7433,352,0,33,0,33,0,599204659152092974464371,0,599204659152092974464371,1624738402,1624738413,1625125269.0,0x9abad5d367565425a11ab0446cdc1cd3f38a0bd8,1e+25,8.910665590085239e-06
FOR,3.1827457820147086e+22,,12739283,1625108433,0x01776241228493008e8f79b86569bfb04b1b2bd758cf768d25f9697c3c780d48,0xc6a0d93a696b3cb60a3d1adc7852bb3131639671,17,PoolTogether,0,"['FOR', 'AGAINST', 'ABSTAIN']",EXECUTED,7433,352,0,33,0,33,0,599204659152092974464371,0,599204659152092974464371,1624738402,1624738413,1625125269.0,0x9abad5d367565425a11ab0446cdc1cd3f38a0bd8,1e+25,0.0031827457820147085
FOR,1.6263476425635786e+22,,12715819,1624793536,0xbc08b3d7c93e7e46ef266ad9094d1010e90d4a3465d928c415ed271fd2ffd650,0xca768c37ba6ec3d67be7b47bbe1f1c94ca216f46,17,PoolTogether,0,"['FOR', 'AGAINST', 'ABSTAIN']",EXECUTED,7433,352,0,33,0,33,0,599204659152092974464371,0,599204659152092974464371,1624738402,1624738413,1625125269.0,0x9abad5d367565425a11ab0446cdc1cd3f38a0bd8,1e+25,0.0016263476425635785
FOR,2.0813478335905732e+21,,12711800,1624739942,0x144924edd459488920d979f04024c5d1097697d9e2aecc1a6a516409d717556e,0xd1412b9db3c9667af10ca11ff3579e9e14ebb228,17,PoolTogether,0,"['FOR', 'AGAINST', 'ABSTAIN']",EXECUTED,7433,352,0,33,0,33,0,599204659152092974464371,0,599204659152092974464371,1624738402,1624738413,1625125269.0,0x9abad5d367565425a11ab0446cdc1cd3f38a0bd8,1e+25,0.0002081347833590573
FOR,9.04947381194569e+19,,12712810,1624753123,0x135ee0492428baf9b396b67361f84cc26638db2f4125b6045490019b7fe3a182,0xdc2f48f5b303d7412aa5ab8e02a178534b560a18,17,PoolTogether,0,"['FOR', 'AGAINST', 'ABSTAIN']",EXECUTED,7433,352,0,33,0,33,0,599204659152092974464371,0,599204659152092974464371,1624738402,1624738413,1625125269.0,0x9abad5d367565425a11ab0446cdc1cd3f38a0bd8,1e+25,9.04947381194569e-06
FOR,5619155118838.0,,12723370,1624894964,0xcb867f7447e5043e36f203220cd941abb7e36c97919206603fae87f355c2c329,0xe34e1fd01f5d2d5533a586941f22dc8d4894a0d3,17,PoolTogether,0,"['FOR', 'AGAINST', 'ABSTAIN']",EXECUTED,7433,352,0,33,0,33,0,599204659152092974464371,0,599204659152092974464371,1624738402,1624738413,1625125269.0,0x9abad5d367565425a11ab0446cdc1cd3f38a0bd8,1e+25,5.619155118837999e-13
FOR,8.4060004e+19,,12712513,1624749254,0x056c7f314c83adff0510d55062aadd0c104c6e5b19abb1ad1ef9daf128e21ed6,0xee4e5951a40aacf2ab525a664b7b4677eb335a17,17,PoolTogether,0,"['FOR', 'AGAINST', 'ABSTAIN']",EXECUTED,7433,352,0,33,0,33,0,599204659152092974464371,0,599204659152092974464371,1624738402,1624738413,1625125269.0,0x9abad5d367565425a11ab0446cdc1cd3f38a0bd8,1e+25,8.406000399999999e-06
FOR,1.0125136e+19,,12713370,1624760042,0xcc04b67c289446480c0d4f8b45bf8369c1b09c0feac1155654035020f699d323,0xf02f24d3b531dcc7414df353ec13ff1c1c69045c,17,PoolTogether,0,"['FOR', 'AGAINST', 'ABSTAIN']",EXECUTED,7433,352,0,33,0,33,0,599204659152092974464371,0,599204659152092974464371,1624738402,1624738413,1625125269.0,0x9abad5d367565425a11ab0446cdc1cd3f38a0bd8,1e+25,1.0125135999999998e-06
FOR,2.0596457503739628e+18,,12804623,1625987788,0xe376cfca1f1cb4c2dc83921ffa593fcdf1828d8be274d6c2a9aa1abf5d156679,0x0057bd83a142da84b6404616c683e21e7dd6fa5f,18,PoolTogether,0,"['FOR', 'AGAINST', 'ABSTAIN']",EXECUTED,7384,365,1,12,0,13,2081347833590573694058,661166292188929506333471,0,663247640022520080027529,1625912197,1625912204,1626302748.0,0x4a3e6e66f8c32bc05a50879f872b1177a1573cdf,1e+25,2.0596457503739626e-07
FOR,6.298446272032555e+23,,12820739,1626205713,0x41e04c3605042d39a0b992a1821e9a65641d931215fcca3256c022be9fbe36a4,0x070a96fe4ad5155ea91d409e8afec6b2f3c729c0,18,PoolTogether,0,"['FOR', 'AGAINST', 'ABSTAIN']",EXECUTED,7384,365,1,12,0,13,2081347833590573694058,661166292188929506333471,0,663247640022520080027529,1625912197,1625912204,1626302748.0,0x4a3e6e66f8c32bc05a50879f872b1177a1573cdf,1e+25,0.06298446272032554
FOR,2.132764010128068e+19,,12807200,1626022449,0x99c05e8b908475fdcb36dfc191769492c84d307970fad12a0bc86970257ce3f5,0x1476ac3a5fe25c2a5edf4889b877f4f9639b8a21,18,PoolTogether,0,"['FOR', 'AGAINST', 'ABSTAIN']",EXECUTED,7384,365,1,12,0,13,2081347833590573694058,661166292188929506333471,0,663247640022520080027529,1625912197,1625912204,1626302748.0,0x4a3e6e66f8c32bc05a50879f872b1177a1573cdf,1e+25,2.132764010128068e-06
FOR,3.0231355553601524e+19,,12802105,1625953403,0xd6b9a8040b02a0c986265c3a7526800c8e893f63415583b5f59c7a463a8ab6f6,0x35ac1fca4d919e864e2fdf10297cf09939ef5a4d,18,PoolTogether,0,"['FOR', 'AGAINST', 'ABSTAIN']",EXECUTED,7384,365,1,12,0,13,2081347833590573694058,661166292188929506333471,0,663247640022520080027529,1625912197,1625912204,1626302748.0,0x4a3e6e66f8c32bc05a50879f872b1177a1573cdf,1e+25,3.0231355553601523e-06
FOR,1e+18,,12813279,1626104267,0x4e60cb810dca1d22c26ff8587e533daaba455a0a81880e008c2e3dad75c70c1e,0x48a9789428f2067338d02b1ef3612df64f05feb7,18,PoolTogether,0,"['FOR', 'AGAINST', 'ABSTAIN']",EXECUTED,7384,365,1,12,0,13,2081347833590573694058,661166292188929506333471,0,663247640022520080027529,1625912197,1625912204,1626302748.0,0x4a3e6e66f8c32bc05a50879f872b1177a1573cdf,1e+25,1e-07
FOR,1.662487e+18,,12811612,1626081405,0xcd5e2b818ead68e108133997d4985aa98fabd627dd64ae10dc31726c8bab43ae,0x497cfe918001c1aceb139ce32ae933521739f11f,18,PoolTogether,0,"['FOR', 'AGAINST', 'ABSTAIN']",EXECUTED,7384,365,1,12,0,13,2081347833590573694058,661166292188929506333471,0,663247640022520080027529,1625912197,1625912204,1626302748.0,0x4a3e6e66f8c32bc05a50879f872b1177a1573cdf,1e+25,1.662487e-07
