Voter Choice,weight,Voter Reason,block,blockTime,Transaction Hash,Voter Address,Proposal ID,DAO Name,Offchain?,Proposal Choices,state,tokenHoldersAtStart,delegatesAtStart,againstDelegateVotes,forDelegateVotes,abstainDelegateVotes,totalDelegateVotes,againstWeightedVotes,forWeightedVotes,abstainWeightedVotes,totalWeightedVotes,Proposal Date Created,Proposal Date Start,Proposal Date End,Proposal Author,DAO Token Supply,Voting Power
FOR,25214791746634.0,,12115411,1616772025,0xeffa934999e1afb6ba078621665f308171bed326da3b6c7ec1ac170049e0a2d7,0x428700e86c104f4ee8139a69ecdca09e843f6297,42,CompoundAlpha,0,"['FOR', 'AGAINST', 'ABSTAIN']",EXECUTED,145089,1560,1,58,0,59,1000000000000000000,1438678862814169453983519,0,1438679862814169453983519,1616687915,1616687925,1616917224,0xd122638eca5bb644591fe660fce0b85e2ab6186a,1e+25,2.5214791746634e-12
FOR,3e+16,,12110123,1616702117,0x00a2ad6abf790b42704074d3703c5cec70aff274092fee21b8b5dc62493b6910,0x42add773b02585dbaf024db751d8944618ada20a,42,CompoundAlpha,0,"['FOR', 'AGAINST', 'ABSTAIN']",EXECUTED,145089,1560,1,58,0,59,1000000000000000000,1438678862814169453983519,0,1438679862814169453983519,1616687915,1616687925,1616917224,0xd122638eca5bb644591fe660fce0b85e2ab6186a,1e+25,2.9999999999999996e-09
FOR,2.5e+17,,12115509,1616773280,0x3aef2ab22600225d924bc875625a79a9a1cab581031aaa9d03dde5183d94403b,0x44c69653fa05b0e7c12488a4441b9368da43aabd,42,CompoundAlpha,0,"['FOR', 'AGAINST', 'ABSTAIN']",EXECUTED,145089,1560,1,58,0,59,1000000000000000000,1438678862814169453983519,0,1438679862814169453983519,1616687915,1616687925,1616917224,0xd122638eca5bb644591fe660fce0b85e2ab6186a,1e+25,2.5e-08
FOR,1.2563896314867331e+17,,12111317,1616717592,0x5d74320c15bbba291b33d8cea82bc6e1d3812cff1440baf740d24d62ce806883,0x45041ce9f1f3a8a3c434bb0aed242064e6023424,42,CompoundAlpha,0,"['FOR', 'AGAINST', 'ABSTAIN']",EXECUTED,145089,1560,1,58,0,59,1000000000000000000,1438678862814169453983519,0,1438679862814169453983519,1616687915,1616687925,1616917224,0xd122638eca5bb644591fe660fce0b85e2ab6186a,1e+25,1.256389631486733e-08
FOR,5.0000000103e+22,,12123832,1616884422,0xe092e8bbbd95b6efb9c956da6f07f937017666ff0d3091920e56a2697e03a585,0x47c125dee6898b6cb2379bcbafc823ff3f614770,42,CompoundAlpha,0,"['FOR', 'AGAINST', 'ABSTAIN']",EXECUTED,145089,1560,1,58,0,59,1000000000000000000,1438678862814169453983519,0,1438679862814169453983519,1616687915,1616687925,1616917224,0xd122638eca5bb644591fe660fce0b85e2ab6186a,1e+25,0.0050000000103
FOR,2.5e+17,,12110351,1616705037,0x19a597c8fa78ab7b79e1a4b9d7ba1c24d278e4b374771c18095ffdd7914b68e3,0x5444c3377842568e5ccd77df6f8b26c2c2ef3878,42,CompoundAlpha,0,"['FOR', 'AGAINST', 'ABSTAIN']",EXECUTED,145089,1560,1,58,0,59,1000000000000000000,1438678862814169453983519,0,1438679862814169453983519,1616687915,1616687925,1616917224,0xd122638eca5bb644591fe660fce0b85e2ab6186a,1e+25,2.5e-08
FOR,1.000208025212521e+23,,12109393,1616692642,0xce517fcb334bffabb78beadb31d939a52799a36ac5deae8a40d48e04166dfc87,0x54a37d93e57c5da659f508069cf65a381b61e189,42,CompoundAlpha,0,"['FOR', 'AGAINST', 'ABSTAIN']",EXECUTED,145089,1560,1,58,0,59,1000000000000000000,1438678862814169453983519,0,1438679862814169453983519,1616687915,1616687925,1616917224,0xd122638eca5bb644591fe660fce0b85e2ab6186a,1e+25,0.010002080252125208
FOR,6.56359e+21,,12123832,1616884422,0xe092e8bbbd95b6efb9c956da6f07f937017666ff0d3091920e56a2697e03a585,0x582cd2fb9b6f228acf4edf8f6c608ddace41d468,42,CompoundAlpha,0,"['FOR', 'AGAINST', 'ABSTAIN']",EXECUTED,145089,1560,1,58,0,59,1000000000000000000,1438678862814169453983519,0,1438679862814169453983519,1616687915,1616687925,1616917224,0xd122638eca5bb644591fe660fce0b85e2ab6186a,1e+25,0.0006563589999999999
FOR,4.89677797878584e+22,,12109394,1616692643,0x89c08647a110321986be18093c6725e148d5b1613ce9b7616cf033f404bfc965,0x5bc928bf0dab1e4a2ddd9e347b0f22e88026d76c,42,CompoundAlpha,0,"['FOR', 'AGAINST', 'ABSTAIN']",EXECUTED,145089,1560,1,58,0,59,1000000000000000000,1438678862814169453983519,0,1438679862814169453983519,1616687915,1616687925,1616917224,0xd122638eca5bb644591fe660fce0b85e2ab6186a,1e+25,0.004896777978785839
FOR,5e+22,,12116639,1616788011,0x65213e7a1b0126ac8a6d65f8537365029224ec10dca56087c53198b503fa7509,0x61c8d4e4be6477bb49791540ff297ef30eaa01c2,42,CompoundAlpha,0,"['FOR', 'AGAINST', 'ABSTAIN']",EXECUTED,145089,1560,1,58,0,59,1000000000000000000,1438678862814169453983519,0,1438679862814169453983519,1616687915,1616687925,1616917224,0xd122638eca5bb644591fe660fce0b85e2ab6186a,1e+25,0.004999999999999999
FOR,5e+16,,12110118,1616702041,0xf7cd014b132170363dde66f2d1fe250299e884251ea486ce3dd532f2db4f8d5f,0x63dae0946a44eeead00c8b30ec206fda63f7dfe1,42,CompoundAlpha,0,"['FOR', 'AGAINST', 'ABSTAIN']",EXECUTED,145089,1560,1,58,0,59,1000000000000000000,1438678862814169453983519,0,1438679862814169453983519,1616687915,1616687925,1616917224,0xd122638eca5bb644591fe660fce0b85e2ab6186a,1e+25,4.999999999999999e-09
FOR,1.2602776440261896e+23,,12110739,1616709777,0x06096248139195f2293b9259c3a4a00b60563d11cd47ee59952640902416d7ba,0x6626593c237f530d15ae9980a95ef938ac15c35c,42,CompoundAlpha,0,"['FOR', 'AGAINST', 'ABSTAIN']",EXECUTED,145089,1560,1,58,0,59,1000000000000000000,1438678862814169453983519,0,1438679862814169453983519,1616687915,1616687925,1616917224,0xd122638eca5bb644591fe660fce0b85e2ab6186a,1e+25,0.012602776440261896
FOR,1e+18,,12115096,1616767859,0xe22e9640a525485e43fa9673ea763a5c4940900257e0f3d3fe22848f714f0143,0x6c5b82ebd4bcde97efbdac727e68b6ca2e45efce,42,CompoundAlpha,0,"['FOR', 'AGAINST', 'ABSTAIN']",EXECUTED,145089,1560,1,58,0,59,1000000000000000000,1438678862814169453983519,0,1438679862814169453983519,1616687915,1616687925,1616917224,0xd122638eca5bb644591fe660fce0b85e2ab6186a,1e+25,1e-07
FOR,2e+16,,12110132,1616702193,0x6e648b7d920a30063e59084244eb78ebf9e1cf0c4ec55eadc62d14e6d06aaf79,0x711d5f5ebd6adc28bd87f0256d9c154a6218c12f,42,CompoundAlpha,0,"['FOR', 'AGAINST', 'ABSTAIN']",EXECUTED,145089,1560,1,58,0,59,1000000000000000000,1438678862814169453983519,0,1438679862814169453983519,1616687915,1616687925,1616917224,0xd122638eca5bb644591fe660fce0b85e2ab6186a,1e+25,1.9999999999999997e-09
FOR,110000000000000.0,,12111033,1616714058,0x05cd4a10ac72b936467d629b928559023f531326343a7c23267b3934cf74932f,0x78c49a9ff270562f0aaea3e54c12d5841acdf599,42,CompoundAlpha,0,"['FOR', 'AGAINST', 'ABSTAIN']",EXECUTED,145089,1560,1,58,0,59,1000000000000000000,1438678862814169453983519,0,1438679862814169453983519,1616687915,1616687925,1616917224,0xd122638eca5bb644591fe660fce0b85e2ab6186a,1e+25,1.0999999999999999e-11
FOR,3.625e+16,,12110137,1616702208,0x31e132e0d0a61e74a57424b79586a48673488eb241c7bc49b9c168240443f726,0x7d4e5ee8ab737ab69ba56bb329e456c715af6786,42,CompoundAlpha,0,"['FOR', 'AGAINST', 'ABSTAIN']",EXECUTED,145089,1560,1,58,0,59,1000000000000000000,1438678862814169453983519,0,1438679862814169453983519,1616687915,1616687925,1616917224,0xd122638eca5bb644591fe660fce0b85e2ab6186a,1e+25,3.6249999999999998e-09
FOR,1.0700781610717495e+20,,12110114,1616701966,0x571b949ee0e507c1c2d34c223fbe22df3605bfa28e289f5007498a4a5556dd2b,0x7d96a6f41fd31c7624f7069415be58b5e3576d34,42,CompoundAlpha,0,"['FOR', 'AGAINST', 'ABSTAIN']",EXECUTED,145089,1560,1,58,0,59,1000000000000000000,1438678862814169453983519,0,1438679862814169453983519,1616687915,1616687925,1616917224,0xd122638eca5bb644591fe660fce0b85e2ab6186a,1e+25,1.0700781610717495e-05
FOR,1.500764e+22,,12115509,1616773280,0x3aef2ab22600225d924bc875625a79a9a1cab581031aaa9d03dde5183d94403b,0xd6811412e31fbc07c26ec4c1f56f8f67e0e47d6e,42,CompoundAlpha,0,"['FOR', 'AGAINST', 'ABSTAIN']",EXECUTED,145089,1560,1,58,0,59,1000000000000000000,1438678862814169453983519,0,1438679862814169453983519,1616687915,1616687925,1616917224,0xd122638eca5bb644591fe660fce0b85e2ab6186a,1e+25,0.001500764
FOR,6.663372951147771e+16,,12119894,1616831255,0xda743bc9160a92185739e2bdcdfaa445626fc12b04b1474200528ccee30a3af7,0xd6b09a68def89329dd82b4605a7234641fa41113,42,CompoundAlpha,0,"['FOR', 'AGAINST', 'ABSTAIN']",EXECUTED,145089,1560,1,58,0,59,1000000000000000000,1438678862814169453983519,0,1438679862814169453983519,1616687915,1616687925,1616917224,0xd122638eca5bb644591fe660fce0b85e2ab6186a,1e+25,6.663372951147771e-09
FOR,7827868156257360.0,,12115152,1616768615,0xa71f631276502648955f1434c93cd9f78dee778080bcfc8f8e4cddbceb04e0b6,0xe25d5c876e24c52f0938967fb6e164bb70bb2362,42,CompoundAlpha,0,"['FOR', 'AGAINST', 'ABSTAIN']",EXECUTED,145089,1560,1,58,0,59,1000000000000000000,1438678862814169453983519,0,1438679862814169453983519,1616687915,1616687925,1616917224,0xd122638eca5bb644591fe660fce0b85e2ab6186a,1e+25,7.827868156257359e-10
FOR,7.116132656560724e+17,,12109221,1616690549,0x26554117bb5da37925bc2c42c851c151b9b08c14e66de735d8df009dff583fe7,0xe264886feb92e9c6a92fa196dfdc09d330b66c17,42,CompoundAlpha,0,"['FOR', 'AGAINST', 'ABSTAIN']",EXECUTED,145089,1560,1,58,0,59,1000000000000000000,1438678862814169453983519,0,1438679862814169453983519,1616687915,1616687925,1616917224,0xd122638eca5bb644591fe660fce0b85e2ab6186a,1e+25,7.116132656560723e-08
FOR,1.592473011e+22,,12115509,1616773280,0x3aef2ab22600225d924bc875625a79a9a1cab581031aaa9d03dde5183d94403b,0xe3c9ece23316b6b06142fa0ca915f02c323c6b21,42,CompoundAlpha,0,"['FOR', 'AGAINST', 'ABSTAIN']",EXECUTED,145089,1560,1,58,0,59,1000000000000000000,1438678862814169453983519,0,1438679862814169453983519,1616687915,1616687925,1616917224,0xd122638eca5bb644591fe660fce0b85e2ab6186a,1e+25,0.0015924730109999998
FOR,1.9430582e+17,,12113925,1616752395,0xab62d95536064defe3ddb4ce120db4f8ab761547ab19293fbb5eb03ab0da01e9,0xec4444176f048b15e937991a344539f37b03bc41,42,CompoundAlpha,0,"['FOR', 'AGAINST', 'ABSTAIN']",EXECUTED,145089,1560,1,58,0,59,1000000000000000000,1438678862814169453983519,0,1438679862814169453983519,1616687915,1616687925,1616917224,0xd122638eca5bb644591fe660fce0b85e2ab6186a,1e+25,1.9430582e-08
FOR,3.257436619837462e+23,,12116578,1616787364,0x91249c8400213ece66cd5bbbefb35b07308c9eacb774ae2423a7c1dea3d2708a,0xed409c9ff60f3020abf9012bcd45fc294f5608ff,42,CompoundAlpha,0,"['FOR', 'AGAINST', 'ABSTAIN']",EXECUTED,145089,1560,1,58,0,59,1000000000000000000,1438678862814169453983519,0,1438679862814169453983519,1616687915,1616687925,1616917224,0xd122638eca5bb644591fe660fce0b85e2ab6186a,1e+25,0.032574366198374616
FOR,5.000000011e+22,,12125670,1616908681,0x6ea33ab684bb80269711e4cea3baa1281c1e6fa883b9d91004efc90384d96a53,0xeff506a32b55d5c19847c1a4f8510c00280c27e5,42,CompoundAlpha,0,"['FOR', 'AGAINST', 'ABSTAIN']",EXECUTED,145089,1560,1,58,0,59,1000000000000000000,1438678862814169453983519,0,1438679862814169453983519,1616687915,1616687925,1616917224,0xd122638eca5bb644591fe660fce0b85e2ab6186a,1e+25,0.005000000011
FOR,3.2e+16,,12110124,1616702120,0x344df19ea3f9ce72e9e934d75a5cb377c0892a114d2ae69ef31f06c3bb33b6e1,0xf01b0ddebd3c22125ac691489a856d7e562ba534,42,CompoundAlpha,0,"['FOR', 'AGAINST', 'ABSTAIN']",EXECUTED,145089,1560,1,58,0,59,1000000000000000000,1438678862814169453983519,0,1438679862814169453983519,1616687915,1616687925,1616917224,0xd122638eca5bb644591fe660fce0b85e2ab6186a,1e+25,3.1999999999999997e-09
FOR,2.31433e+21,,12115509,1616773280,0x3aef2ab22600225d924bc875625a79a9a1cab581031aaa9d03dde5183d94403b,0xfc04833ca66b7d6b4f540d4c2544228f64a25ac2,42,CompoundAlpha,0,"['FOR', 'AGAINST', 'ABSTAIN']",EXECUTED,145089,1560,1,58,0,59,1000000000000000000,1438678862814169453983519,0,1438679862814169453983519,1616687915,1616687925,1616917224,0xd122638eca5bb644591fe660fce0b85e2ab6186a,1e+25,0.00023143299999999996
FOR,5.001966543348705e+22,,12109727,1616697014,0x289d54e6e5be5fe82775a929ab31ff1f8da343b455f779878ff0fb83571ea88a,0x7e4a8391c728fed9069b2962699ab416628b19fa,42,CompoundAlpha,0,"['FOR', 'AGAINST', 'ABSTAIN']",EXECUTED,145089,1560,1,58,0,59,1000000000000000000,1438678862814169453983519,0,1438679862814169453983519,1616687915,1616687925,1616917224,0xd122638eca5bb644591fe660fce0b85e2ab6186a,1e+25,0.005001966543348705
FOR,9.290434933205456e+19,,12110712,1616709452,0x5118cc153ef02c06be73008a0769e50baebac7677e6e169a0899703da85ad8ce,0x7f843d2df640b5f986b9c14c405a1728f8084d0b,42,CompoundAlpha,0,"['FOR', 'AGAINST', 'ABSTAIN']",EXECUTED,145089,1560,1,58,0,59,1000000000000000000,1438678862814169453983519,0,1438679862814169453983519,1616687915,1616687925,1616917224,0xd122638eca5bb644591fe660fce0b85e2ab6186a,1e+25,9.290434933205454e-06
