id,delegatedVotesRaw,delegatedVotes,tokenHoldersRepresentedAmount,tokenHoldersRepresented,votes,numberVotes,proposals
0x7a7a5511b158add227fb528ee0fe05b641730b87,0,0,1,[{'id': '0x7a7a5511b158add227fb528ee0fe05b641730b87'}],[],0,[]
0x7a7a5fad8c4107ed0959191e7ff36ba82d4ea2f9,611660948132770,0.00061166094813277,1,[{'id': '0x7a7a5fad8c4107ed0959191e7ff36ba82d4ea2f9'}],[],0,[]
0x7a7a6f330d111f3b18c2c2fb77365ed230d894bb,1000000000000000000,1,1,[{'id': '0x7a7a6f330d111f3b18c2c2fb77365ed230d894bb'}],"[{'id': '0x7a7a6f330d111f3b18c2c2fb77365ed230d894bb-17', 'choice': 'FOR', 'weight': '1000000000000000000', 'proposal': {'id': '17'}}, {'id': '0x7a7a6f330d111f3b18c2c2fb77365ed230d894bb-18', 'choice': 'FOR', 'weight': '1000000000000000000', 'proposal': {'id': '18'}}, {'id': '0x7a7a6f330d111f3b18c2c2fb77365ed230d894bb-22', 'choice': 'FOR', 'weight': '1000000000000000000', 'proposal': {'id': '22'}}, {'id': '0x7a7a6f330d111f3b18c2c2fb77365ed230d894bb-23', 'choice': 'FOR', 'weight': '1000000000000000000', 'proposal': {'id': '23'}}, {'id': '0x7a7a6f330d111f3b18c2c2fb77365ed230d894bb-24', 'choice': 'FOR', 'weight': '1000000000000000000', 'proposal': {'id': '24'}}, {'id': '0x7a7a6f330d111f3b18c2c2fb77365ed230d894bb-25', 'choice': 'FOR', 'weight': '1000000000000000000', 'proposal': {'id': '25'}}]",6,[]
0x7a8509219e68f0e8ebd1d5f40f8448730c36c2c1,2000000000000000000,2,1,[{'id': '0x7a8509219e68f0e8ebd1d5f40f8448730c36c2c1'}],[],0,[]
0x7a8c75a426c7f4e612eae8968c03d3229e675199,1248851042871008883530,1248.85104287100888353,2,"[{'id': '0x2f04625c0a29e8eeba52603f50fc072c5734fc8a'}, {'id': '0x5e349eca2dc61abcd9dd99ce94d04136151a09ee'}]",[],0,[]
0x7a9049d8d1555f50aca1e73305bfa0c36d9d18a1,0,0,3,[{'id': '0x7a9049d8d1555f50aca1e73305bfa0c36d9d18a1'}],[],0,[]
0x7a9075d72ac6d95dab5c7960cd8222270d936a66,1114134235389475895,1.114134235389475895,1,[{'id': '0x7a9075d72ac6d95dab5c7960cd8222270d936a66'}],"[{'id': '0x7a9075d72ac6d95dab5c7960cd8222270d936a66-25', 'choice': 'FOR', 'weight': '1114134235389475895', 'proposal': {'id': '25'}}]",1,[]
0x7a90879e8f45690fcbbf501056017cb9470ee4bf,1000000000000000000,1,1,[{'id': '0x7a90879e8f45690fcbbf501056017cb9470ee4bf'}],[],0,[]
0x7a91ac71fbf3c2dd992c7d3fe1cbb3695823ba5f,0,0,1,[{'id': '0x7a91ac71fbf3c2dd992c7d3fe1cbb3695823ba5f'}],[],0,[]
0x7a93750afdfcc232050c8a5a8e26e29f2f3d0840,2026880000000000000,2.02688,1,[{'id': '0x7a93750afdfcc232050c8a5a8e26e29f2f3d0840'}],"[{'id': '0x7a93750afdfcc232050c8a5a8e26e29f2f3d0840-25', 'choice': 'FOR', 'weight': '2026880000000000000', 'proposal': {'id': '25'}}]",1,[]
